wave,supplier_id,su_name,parent_su_name,sto,srm,enable_week,period,n_suppliers,vol,weekend_msbd,weekend_ship,sat_ship,sun_ship,ifr,late_orders,o2s_stated,o2s_stated_1,o2d_stated,o2d_actual,o2s_actual,fast_badge,actual_o2d_le_5,del_rel,delivered_vol,order_bucket
wave2_aug,153347,Alphamarts TX 77521(2),Alphamarts,APS Outdoor,Melody Lu,2026-08-02,pre,1.0,1506.0,0.0,0.19654714475431606,0.0166333998669328,0.18030605455755155,0.852589641434263,221.99999999999997,1.5059760956175299,0.6832669322709163,4.240358126721763,3.8233333333333333,1.264138389886893,0.8638778220451527,0.8897742363877822,0.819212808539026,1499.0,all
wave2_aug,172965,BLUEBELL INTERNATIONAL INC. CA 91761,BLUEBELL INTERNATIONAL INC.,APS,Yolanda GUI,2026-08-02,post,1.0,368.0,0.20380434782608695,0.18206521739130435,0.010869565217391304,0.17119565217391305,0.9103260869565217,33.0,1.0190217391304348,0.7690217391304348,4.972299168975069,4.377717391304348,0.9130434782608695,0.7092391304347826,0.717391304347826,0.8722826086956522,368.0,all
wave2_aug,172965,BLUEBELL INTERNATIONAL INC. CA 91761,BLUEBELL INTERNATIONAL INC.,APS,Yolanda GUI,2026-08-02,pre,1.0,955.0,0.0,0.20209424083769634,0.020942408376963352,0.181151832460733,0.9287958115183246,68.00000000000003,1.3895287958115183,0.6209424083769634,5.393875395987329,4.635220125786163,1.0785340314136125,0.6387434554973822,0.680628272251309,0.8944033790918691,947.0,all
wave2_aug,174756,Zhejiang Paide Network Technology Co Ltd CA 92571,Zhejiang Paide Network Technology Co Ltd,APS,Ricky Yu,2026-08-02,post,1.0,389.0,0.31876606683804626,0.2879177377892031,0.012853470437017995,0.2750642673521851,0.9537275064267352,18.000000000000004,1.1105398457583548,0.8766066838046273,4.93298969072165,4.493573264781491,0.9768637532133676,0.7300771208226221,0.7326478149100257,0.8868894601542416,389.0,all
wave2_aug,174756,Zhejiang Paide Network Technology Co Ltd CA 92571,Zhejiang Paide Network Technology Co Ltd,APS,Ricky Yu,2026-08-02,pre,1.0,1083.0,0.0,0.24376731301939059,0.019390581717451522,0.22437673130193905,0.984302862419206,16.999999999999957,1.4773776546629733,0.6888273314866112,5.119291705498602,4.407202216066482,0.9704524469067405,0.6906740535549399,0.7553093259464451,0.9176688251618872,1081.0,all
wave2_aug,182959,Brightech Inc. CA,Brightech Inc.,Lighting,Kya Mehlman,2026-08-02,post,1.0,927.0,0.05393743257820928,0.2977346278317152,0.0010822510822510823,0.2976190476190476,0.9687162891046386,29.000000000000032,1.1769147788565264,0.2545846817691478,6.268211920529802,5.184983677910773,0.6623376623376623,0.3376483279395901,0.5674217907227616,0.9106753812636166,918.0,all
wave2_aug,182959,Brightech Inc. CA,Brightech Inc.,Lighting,Kya Mehlman,2026-08-02,pre,1.0,2046.0,0.0004887585532746823,0.2956989247311828,0.0014677103718199608,0.2945205479452055,0.9594330400782014,82.99999999999993,1.3299120234604105,0.2673509286412512,6.415617128463476,5.301812836844684,0.7411937377690803,0.33284457478005863,0.5420332355816226,0.9169124877089478,2034.0,all
wave2_aug,225771,Shenzhenshixiangde CA91761(12),"HONG KONG LIUXIN TECHNOLOGY CO., LIMITED",APS,Yolanda GUI,2026-08-02,post,1.0,512.0,0.26171875,0.216796875,0.01171875,0.205078125,0.931640625,35.0,1.119140625,0.875,4.792490118577075,4.28125,0.953125,0.732421875,0.7421875,0.8705882352941177,510.0,all
wave2_aug,225771,Shenzhenshixiangde CA91761(12),"HONG KONG LIUXIN TECHNOLOGY CO., LIMITED",APS,Yolanda GUI,2026-08-02,pre,1.0,1552.0,0.001288659793814433,0.20554123711340205,0.02194964493221433,0.18398967075532602,0.9323453608247423,104.99999999999997,1.5128865979381443,0.6978092783505154,5.343973941368078,4.805555555555555,1.1387992253066495,0.6559278350515464,0.6881443298969072,0.8731391585760517,1545.0,all
wave2_aug,234429,AMEZIEL INC IN 46219,AMEZIEL INC,APS AEOF,Carl Li,2026-08-02,post,1.0,1046.0,0.29732313575525815,0.13957934990439771,0.0,0.13998082454458294,0.8260038240917782,182.0,1.1539196940726577,0.8451242829827916,3.5797665369649807,3.2291466922339405,1.3039309683604985,0.9569789674952199,0.9694072657743786,0.9395973154362416,1043.0,all
wave2_aug,234429,AMEZIEL INC IN 46219,AMEZIEL INC,APS AEOF,Carl Li,2026-08-02,pre,1.0,2581.0,0.0007748934521503294,0.2874854707477722,0.0,0.28871595330739297,0.9635800077489345,94.00000000000009,1.593180937621077,0.6505230530802014,3.6246044303797467,3.2096460521197976,1.2198443579766538,0.945757458349477,0.96474234792716,0.9193611219322166,2567.0,all
wave2_aug,239346,Annie Selke NJ 08512,Annie Selke,PG Rugs,Rachel Markham,2026-08-02,post,1.0,1644.0,0.2597323600973236,0.20924574209245742,0.0018281535648994515,0.20780012187690433,0.9361313868613139,104.99999999999991,0.9744525547445255,0.6982968369829684,4.025608994378514,3.4452599388379204,0.7794028031687995,0.8923357664233577,0.9093673965936739,0.8736971183323115,1631.0,all
wave2_aug,239346,Annie Selke NJ 08512,Annie Selke,PG Rugs,Rachel Markham,2026-08-02,pre,1.0,5753.0,0.0,0.25916912915000867,0.009916492693110648,0.24947807933194155,0.9304710585781332,399.9999999999999,1.260559707978446,0.5527550843038415,4.66790450928382,3.576407039553929,0.8041057759220599,0.7853293933599861,0.8823222666434903,0.9194759825327511,5725.0,all
wave2_aug,239701,HangzhouSkytech NJ 08016,"Hangzhou Skytech Outdoor Co., LTD",APS,Danica Guo,2026-08-09,post,1.0,113.0,0.26548672566371684,0.25663716814159293,0.08849557522123894,0.168141592920354,0.9823008849557522,2.000000000000003,1.3805309734513274,0.8849557522123894,5.8545454545454545,3.5315315315315314,1.3097345132743363,0.672566371681416,0.831858407079646,0.972972972972973,111.0,all
wave2_aug,239701,HangzhouSkytech NJ 08016,"Hangzhou Skytech Outdoor Co., LTD",APS,Danica Guo,2026-08-09,pre,1.0,540.0,0.022222222222222223,0.22777777777777777,0.07777777777777778,0.15,0.9481481481481482,27.99999999999998,1.6092592592592592,0.6611111111111111,4.147388059701493,3.3648148148148147,1.1666666666666667,0.9351851851851852,0.9388888888888889,0.8944444444444445,540.0,all
wave2_aug,247707,simplehuman CA 90808,simplehuman,Storage & Org - Frequency,Bryn Bennett,2026-08-02,post,1.0,336.0,0.21726190476190477,0.24404761904761904,0.0,0.24477611940298508,0.9732142857142857,9.000000000000005,0.7380952380952381,0.5773809523809523,4.303225806451613,3.997014925373134,0.7522388059701492,0.7291666666666666,0.7857142857142857,0.7694610778443114,334.0,all
wave2_aug,247707,simplehuman CA 90808,simplehuman,Storage & Org - Frequency,Bryn Bennett,2026-08-02,pre,1.0,896.0,0.0,0.23549107142857142,0.0022396416573348264,0.23404255319148937,0.9709821428571429,25.999999999999957,1.0758928571428572,0.4921875,4.477380952380952,3.8980963045912653,0.7390817469204927,0.7042410714285714,0.8147321428571429,0.8888888888888888,891.0,all
wave2_aug,266873,Hong Kong Linsy International Trading NJ 08016(2),HONG KONG LINSYHOME INTERNATIONAL TRADING LIMITED,APS Bedroom,Wendy Wang,2026-08-02,post,1.0,377.0,0.2493368700265252,0.26790450928381965,0.0,0.26790450928381965,0.9124668435013262,33.000000000000014,1.1379310344827587,0.8647214854111406,3.6193029490616624,3.050397877984085,0.8859416445623343,0.9071618037135278,0.9416445623342176,0.8514588859416445,377.0,all
wave2_aug,266873,Hong Kong Linsy International Trading NJ 08016(2),HONG KONG LINSYHOME INTERNATIONAL TRADING LIMITED,APS Bedroom,Wendy Wang,2026-08-02,pre,1.0,1345.0,0.0,0.24907063197026022,0.013392857142857142,0.23586309523809523,0.9479553903345725,69.99999999999993,1.5282738095238095,0.7011152416356877,3.7608200455580865,3.0967982129560685,0.9203869047619048,0.9040892193308551,0.937546468401487,0.891044776119403,1340.0,all
wave2_aug,272293,AMEZIEL INC AW-TX 77489,AMEZIEL INC,APS AEOF,Carl Li,2026-08-02,post,1.0,725.0,0.2386206896551724,0.21517241379310345,0.0013850415512465374,0.2146814404432133,0.9351724137931035,47.0,1.0841379310344827,0.8606896551724138,3.726123595505618,3.4125,1.1412742382271468,0.9627586206896551,0.9462068965517242,0.9108635097493036,718.0,all
wave2_aug,272293,AMEZIEL INC AW-TX 77489,AMEZIEL INC,APS AEOF,Carl Li,2026-08-02,pre,1.0,1744.0,0.0011467889908256881,0.2735091743119266,0.006888633754305396,0.2669345579793341,0.9472477064220184,91.99999999999993,1.5642201834862386,0.6519495412844036,3.8826589595375722,3.521514629948365,1.227324913892078,0.9294724770642202,0.9369266055045872,0.9158986175115207,1736.0,all
wave2_aug,280957,"CHITA (HK) IMPORT & EXPORT CO., LIMITED CA 91762 ",SPRINGDIAL (HK) E-COMMERCE LIMITED,APS,Sean Xu,2026-08-02,post,1.0,675.0,0.24592592592592594,0.15703703703703703,0.10401188707280833,0.05349182763744428,0.9303703703703704,46.99999999999998,1.1111111111111112,0.8548148148148148,5.180967238689548,4.589285714285714,0.8276374442793462,0.6251851851851852,0.682962962962963,0.8565022421524664,669.0,all
wave2_aug,280957,"CHITA (HK) IMPORT & EXPORT CO., LIMITED CA 91762 ",SPRINGDIAL (HK) E-COMMERCE LIMITED,APS,Sean Xu,2026-08-02,pre,1.0,2090.0,0.0009569377990430622,0.2507177033492823,0.06878306878306878,0.18326118326118326,0.8909090909090909,228.00000000000009,1.6497607655502393,0.6751196172248803,5.381385938290339,5.209436687530092,1.1024531024531024,0.5325358851674641,0.5784688995215311,0.7648766328011611,2067.0,all
wave2_aug,292501,"FUFU and GAGA Trade Co., Ltd. NJ 08820","FUFU and GAGA Trade Co., Ltd.",APS Bedroom,Christal Ding,2026-08-02,post,1.0,754.0,0.22413793103448276,0.1206896551724138,0.0,0.1206896551724138,0.883289124668435,88.0,1.202917771883289,0.843501326259947,4.126344086021505,3.363031914893617,1.1007957559681698,0.8328912466843501,0.8846153846153846,0.8590425531914894,752.0,all
wave2_aug,292501,"FUFU and GAGA Trade Co., Ltd. NJ 08820","FUFU and GAGA Trade Co., Ltd.",APS Bedroom,Christal Ding,2026-08-02,pre,1.0,1994.0,0.0,0.2111334002006018,0.0,0.2111334002006018,0.9754262788365096,48.99999999999993,1.555667001003009,0.6865596790371113,4.451563300871348,3.6686746987951806,1.1213640922768304,0.7928786359077231,0.8450351053159478,0.9117943548387096,1984.0,all
wave2_aug,302342,Westin Outdoor GA 31320,Westin Outdoor,Outdoor Furniture,Isha Singh,2026-08-02,post,1.0,2576.0,0.23524844720496896,0.24378881987577639,0.049008168028004666,0.19525476468300274,0.9934006211180124,17.000000000000014,1.218555900621118,0.8579192546583851,5.154552715654952,4.069704049844237,0.9455464799688837,0.7732919254658385,0.8385093167701864,0.9033891702376314,2567.0,all
wave2_aug,302342,Westin Outdoor GA 31320,Westin Outdoor,Outdoor Furniture,Isha Singh,2026-08-02,pre,1.0,12204.0,0.000901343821697804,0.2640117994100295,0.07798391068790018,0.18650467903464127,0.9509177318911832,598.9999999999999,1.6783841363487382,0.6665847263192396,5.765833474075325,4.763073639274279,1.112461008044656,0.6656014421501147,0.727466404457555,0.8736313493043549,12147.0,all
wave2_aug,313006,"Hangzhou Skytech Outdoor Co., LTD CA 92880","Hangzhou Skytech Outdoor Co., LTD",APS,Danica Guo,2026-08-02,post,1.0,367.0,0.2506811989100817,0.2615803814713896,0.02459016393442623,0.23770491803278687,0.9809264305177112,6.999999999999981,1.1284153005464481,0.9128065395095368,6.067448680351906,4.980716253443526,1.0901639344262295,0.5803814713896458,0.6076294277929155,0.8991596638655462,357.0,all
wave2_aug,313006,"Hangzhou Skytech Outdoor Co., LTD CA 92880","Hangzhou Skytech Outdoor Co., LTD",APS,Danica Guo,2026-08-02,pre,1.0,1265.0,0.0,0.23715415019762845,0.09249011857707509,0.14466403162055336,0.891699604743083,137.00000000000006,1.8727272727272728,0.3185770750988142,6.415261044176707,5.1011857707509884,1.0914876690533015,0.5264822134387351,0.6411067193675889,0.9272727272727272,1265.0,all
wave2_aug,320582,SmartStandard CA 92337,NORTH ELM ARTISAN LLC_1,APS Home Improvement,Aria Yao,2026-08-02,post,1.0,927.0,0.2599784250269687,0.1866235167206041,0.045307443365695796,0.1413160733549083,0.7346278317152104,245.99999999999997,1.1024811218985977,0.8414239482200647,4.487991266375546,4.394822006472492,1.2988133764832794,0.8004314994606256,0.7648327939590076,0.7831715210355987,927.0,all
wave2_aug,320582,SmartStandard CA 92337,NORTH ELM ARTISAN LLC_1,APS Home Improvement,Aria Yao,2026-08-02,pre,1.0,1925.0,0.001038961038961039,0.19064935064935065,0.052987012987012985,0.13766233766233765,0.8961038961038961,200.00000000000006,1.8587012987012987,0.4768831168831169,5.15907873594001,4.629090909090909,1.295064935064935,0.655064935064935,0.707012987012987,0.8587069864442127,1918.0,all
wave2_aug,322082,"Hangzhou Mengfeisi Home Furnishings Co., CA 92571 ","Hangzhou Mengfeisi Home Furnishings Co., Ltd",APS Outdoor,Moti Mao,2026-08-02,post,1.0,264.0,0.24621212121212122,0.21212121212121213,0.0,0.21212121212121213,0.9924242424242424,1.9999999999999982,1.1628787878787878,0.8295454545454546,3.8764940239043826,3.882575757575758,0.9128787878787878,0.7954545454545454,0.8181818181818182,0.6818181818181818,264.0,all
wave2_aug,322082,"Hangzhou Mengfeisi Home Furnishings Co., CA 92571 ","Hangzhou Mengfeisi Home Furnishings Co., Ltd",APS Outdoor,Moti Mao,2026-08-02,pre,1.0,1754.0,0.0,0.2611174458380844,0.003424657534246575,0.2579908675799087,0.9526795895096921,83.00000000000003,1.6767388825541618,0.4982896237172178,6.062390670553936,5.287100456621005,0.819634703196347,0.4942987457240593,0.5763968072976055,0.8216123499142367,1749.0,all
wave2_aug,324716,Stellweilan Tessberg LLC CA 91789,Stellweilan Tessberg LLC,Storage & Org,Supplier Service Desk,2026-08-02,post,1.0,439.0,0.1571753986332574,0.16400911161731208,0.05694760820045558,0.1070615034168565,0.9658314350797267,14.999999999999986,0.8086560364464692,0.6605922551252847,4.193473193473194,3.706150341685649,0.6514806378132119,0.7835990888382688,0.8041002277904328,0.8792710706150342,439.0,all
wave2_aug,324716,Stellweilan Tessberg LLC CA 91789,Stellweilan Tessberg LLC,Storage & Org,Supplier Service Desk,2026-08-02,pre,1.0,1249.0,0.0008006405124099279,0.1953562850280224,0.06490384615384616,0.13060897435897437,0.9911929543634908,11.00000000000005,1.2473979183346677,0.5252201761409128,4.631100082712986,3.8131515637530073,0.6105769230769231,0.7349879903923139,0.8174539631705364,0.9160613397901534,1239.0,all
wave2_aug,324724,shanghaihuzidianzishangwuyouxiangongsi CA 91789 ,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,post,1.0,682.0,0.2155425219941349,0.19794721407624633,0.0763582966226138,0.12187958883994127,0.9868035190615836,8.999999999999993,0.9912023460410557,0.7390029325513197,4.290611028315946,3.69219440353461,0.5844346549192364,0.7639296187683284,0.8181818181818182,0.8910162002945509,679.0,all
wave2_aug,324724,shanghaihuzidianzishangwuyouxiangongsi CA 91789 ,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,pre,1.0,1980.0,0.00101010101010101,0.22373737373737373,0.06673407482305359,0.15722952477249746,0.9904040404040404,19.000000000000014,1.4828282828282828,0.6282828282828283,4.653608247422681,3.981818181818182,0.6693629929221436,0.7429292929292929,0.796969696969697,0.9268664296597258,1969.0,all
wave2_aug,325735,"Sorara Outdoor Living USA, Inc. GA 30168","Sorara Outdoor Living USA, Inc.",Outdoor Structures,Yun Yau,2026-08-02,post,1.0,823.0,0.22235722964763063,0.14945321992709598,0.0036452004860267314,0.14580801944106925,0.8675577156743621,108.99999999999997,1.1628189550425274,0.8712029161603888,4.1395348837209305,3.7390243902439027,1.2430133657351154,0.9465370595382746,0.9027946537059538,0.8780487804878049,820.0,all
wave2_aug,325735,"Sorara Outdoor Living USA, Inc. GA 30168","Sorara Outdoor Living USA, Inc.",Outdoor Structures,Yun Yau,2026-08-02,pre,1.0,2441.0,0.0008193363375665711,0.19582138467841048,0.004916018025399427,0.19090536665301105,0.9561655059401885,106.99999999999999,1.5698484227775502,0.6911102007374027,4.268088665830197,3.8197460057353543,1.3064317902498976,0.919705038918476,0.9238017206063089,0.8995884773662551,2430.0,all
wave2_aug,326372,Tmekeeper INC. CA 91761 (3),Tmekeeper INC.,APS Bedroom,Christal Ding,2026-08-02,post,1.0,304.0,0.26644736842105265,0.18421052631578946,0.0,0.18604651162790697,0.7828947368421053,65.99999999999999,1.1414473684210527,0.8486842105263158,5.0365448504983386,4.8604651162790695,1.2026578073089702,0.7138157894736842,0.6743421052631579,0.7940199335548173,301.0,all
wave2_aug,326372,Tmekeeper INC. CA 91761 (3),Tmekeeper INC.,APS Bedroom,Christal Ding,2026-08-02,pre,1.0,952.0,0.0,0.21533613445378152,0.015756302521008403,0.19957983193277312,0.8508403361344538,142.00000000000003,1.5073529411764706,0.6880252100840336,5.532481363152289,5.118697478991597,1.2510504201680672,0.6449579831932774,0.6355042016806722,0.7947368421052632,950.0,all
wave2_aug,327749,无忧达美西区CAJW02,Hong Kong Baojia International Limited,APS,Yinan Du,2026-08-02,post,1.0,452.0,0.25442477876106195,0.2168141592920354,0.0,0.2168141592920354,0.9004424778761062,44.99999999999999,1.2212389380530972,0.8539823008849557,4.775280898876405,4.6208425720620845,1.2323008849557522,0.7234513274336283,0.6902654867256637,0.844789356984479,451.0,all
wave2_aug,327749,无忧达美西区CAJW02,Hong Kong Baojia International Limited,APS,Yinan Du,2026-08-02,pre,1.0,1190.0,0.0008403361344537816,0.18235294117647058,0.0008403361344537816,0.1815126050420168,0.9890756302521009,12.999999999999954,1.4470588235294117,0.7201680672268908,5.059125964010283,4.646218487394958,1.218487394957983,0.6941176470588235,0.7168067226890756,0.9088607594936708,1185.0,all
wave2_aug,329896,无忧达美东区NJJW04,Hong Kong Baojia International Limited,APS,Yinan Du,2026-08-02,post,1.0,939.0,0.2523961661341853,0.24600638977635783,0.0,0.2462686567164179,0.9126730564430245,81.99999999999996,1.1533546325878594,0.858359957401491,3.7021739130434783,3.321199143468951,1.220682302771855,0.873269435569755,0.9073482428115016,0.8327974276527331,933.0,all
wave2_aug,329896,无忧达美东区NJJW04,Hong Kong Baojia International Limited,APS,Yinan Du,2026-08-02,pre,1.0,1904.0,0.0005252100840336134,0.22058823529411764,0.0,0.22058823529411764,0.9732142857142857,51.00000000000003,1.566701680672269,0.6896008403361344,3.694815606627472,3.185924369747899,1.2016806722689075,0.8755252100840336,0.9185924369747899,0.9105263157894737,1900.0,all
wave2_aug,329946,Nourison PA 18067,Nourison,Rugs,Alex Melius,2026-08-02,post,1.0,580.0,0.24482758620689654,0.2413793103448276,0.0017271157167530224,0.24006908462867013,0.9724137931034482,16.000000000000032,1.0275862068965518,0.7931034482758621,3.8095238095238093,3.285211267605634,1.008635578583765,0.8810344827586207,0.8948275862068965,0.8485915492957746,568.0,all
wave2_aug,329946,Nourison PA 18067,Nourison,Rugs,Alex Melius,2026-08-02,pre,1.0,1146.0,0.0,0.20767888307155322,0.0017497812773403325,0.20647419072615922,0.9720767888307156,31.99999999999995,1.3865619546247818,0.6710296684118674,4.080960854092527,3.5276073619631902,1.074365704286964,0.8647469458987783,0.8891797556719022,0.8827160493827161,1134.0,all
wave2_aug,344657,Shenzhenshi Daman Shiye Youxiangongsi GA 31407,Shenzhenshi Daman Shiye Youxiangongsi,APS K&D,Stella Yin,2026-08-02,post,1.0,568.0,0.09154929577464789,0.24647887323943662,0.04601769911504425,0.20176991150442478,0.579225352112676,239.00000000000003,1.2077464788732395,0.5669014084507042,4.911711711711711,4.007079646017699,1.4106194690265488,0.8732394366197183,0.8697183098591549,0.8209219858156028,564.0,all
wave2_aug,344657,Shenzhenshi Daman Shiye Youxiangongsi GA 31407,Shenzhenshi Daman Shiye Youxiangongsi,APS K&D,Stella Yin,2026-08-02,pre,1.0,1131.0,0.0017683465959328027,0.2564102564102564,0.0920353982300885,0.16460176991150444,0.7931034482758621,233.99999999999997,2.4129089301503095,0.29354553492484525,4.840108401084011,4.210806023029229,1.5097345132743363,0.8585322723253758,0.852343059239611,0.8453333333333334,1125.0,all
wave2_aug,346062,"FUFU and GAGA Trade Co., Ltd. CA 91761 (3)","FUFU and GAGA Trade Co., Ltd.",APS Bedroom,Christal Ding,2026-08-02,post,1.0,472.0,0.2733050847457627,0.21398305084745764,0.0,0.21398305084745764,0.8029661016949152,93.00000000000001,1.1292372881355932,0.847457627118644,5.165948275862069,4.740425531914894,1.146186440677966,0.7309322033898306,0.6800847457627118,0.7547974413646056,469.0,all
wave2_aug,346062,"FUFU and GAGA Trade Co., Ltd. CA 91761 (3)","FUFU and GAGA Trade Co., Ltd.",APS Bedroom,Christal Ding,2026-08-02,pre,1.0,1373.0,0.0,0.21631463947560087,0.013858497447118891,0.20277169948942378,0.8266569555717407,238.00000000000006,1.5382374362709395,0.674435542607429,5.2642487046632125,4.964259664478483,1.3034281546316557,0.6795338674435543,0.6554989075018208,0.7883211678832117,1370.0,all
wave2_aug,347934,Ningbo Jiangbei Fufu CA 91761 (3),Ningbo Jiangbei Fufu,APS Bedroom,Christal Ding,2026-08-02,post,1.0,340.0,0.21176470588235294,0.13823529411764707,0.0,0.13823529411764707,0.8088235294117647,65.0,1.15,0.8647058823529412,4.868098159509202,4.5058823529411764,1.2029411764705882,0.7235294117647059,0.7441176470588236,0.7876106194690266,339.0,all
wave2_aug,347934,Ningbo Jiangbei Fufu CA 91761 (3),Ningbo Jiangbei Fufu,APS Bedroom,Christal Ding,2026-08-02,pre,1.0,929.0,0.002152852529601722,0.1969860064585576,0.007551240560949299,0.18985976267529667,0.8428417653390743,145.99999999999997,1.713670613562971,0.6318622174381054,5.335548172757475,4.972972972972973,1.279395900755124,0.6523143164693218,0.6684607104413348,0.7619047619047619,924.0,all
wave2_aug,349177,"Zhejiang Linya Co., Ltd NJ 07036",LINYA OUTDOOR LIVING LLC,APS Home Improvement,Danica Guo,2026-08-02,post,1.0,325.0,0.28,0.28,0.1076923076923077,0.1723076923076923,0.9353846153846154,21.000000000000004,1.1630769230769231,0.9076923076923077,3.99672131147541,3.388888888888889,0.9384615384615385,0.7753846153846153,0.8646153846153846,0.8730650154798761,323.0,all
wave2_aug,349177,"Zhejiang Linya Co., Ltd NJ 07036",LINYA OUTDOOR LIVING LLC,APS Home Improvement,Danica Guo,2026-08-02,pre,1.0,1129.0,0.0,0.25597874224977857,0.09937888198757763,0.15705412599822538,0.9087688219663419,103.0,1.5341009743135519,0.7032772364924712,4.6191806331471135,3.9397697077059344,1.2404614019520852,0.745792736935341,0.7909654561558902,0.8509316770186336,1127.0,all
wave2_aug,349462,YESURE INC. CA 92571,YESURE INC.,APS Decor,Qiwen Fan,2026-08-02,post,1.0,319.0,0.2946708463949843,0.27586206896551724,0.0,0.27586206896551724,0.9028213166144201,30.999999999999986,1.1661442006269593,0.8463949843260188,4.892508143322476,4.470219435736677,1.0909090909090908,0.6990595611285266,0.7460815047021944,0.8432601880877743,319.0,all
wave2_aug,349462,YESURE INC. CA 92571,YESURE INC.,APS Decor,Qiwen Fan,2026-08-02,pre,1.0,1569.0,0.0,0.27724665391969405,0.006373486297004461,0.2708731676226896,0.9655831739961759,54.00000000000004,1.5863607393244104,0.680050987890376,5.734947643979058,5.271683673469388,0.9847036328871893,0.5538559592096877,0.5506692160611855,0.8213146139119336,1567.0,all
wave2_aug,353664,shenzhenzhijingdianzishangwuyouxiangong WPPA2,shenzhenzhijingdianzishangwuyouxiangongsi,APS Bedroom,Lydia Liu,2026-08-02,post,1.0,384.0,0.23697916666666666,0.21614583333333334,0.010416666666666666,0.20572916666666666,0.9088541666666666,35.000000000000014,1.2057291666666667,0.8411458333333334,4.192,3.4778067885117494,1.2395833333333333,0.8854166666666666,0.9140625,0.9060052219321149,383.0,all
wave2_aug,353664,shenzhenzhijingdianzishangwuyouxiangong WPPA2,shenzhenzhijingdianzishangwuyouxiangongsi,APS Bedroom,Lydia Liu,2026-08-02,pre,1.0,1103.0,0.0,0.26201269265639165,0.011786038077969175,0.25022665457842247,0.9437896645512239,62.00000000000001,1.6074342701722575,0.5974614687216682,4.4533702677747,3.5566636446056212,1.2366273798730734,0.8730734360834089,0.898458748866727,0.9171220400728597,1098.0,all
wave2_aug,356194,Shenzhen Like Keji Youxiangongsi GA 31407,Shenzhen Like Keji Youxiangongsi,APS Bedroom,Lydia Liu,2026-08-02,post,1.0,1122.0,0.20053475935828877,0.23083778966131907,0.040106951871657755,0.19073083778966132,0.7281639928698752,305.0,0.910873440285205,0.7228163992869875,4.572850678733031,4.053571428571429,1.2049910873440286,0.857397504456328,0.8520499108734403,0.8418230563002681,1119.0,all
wave2_aug,356194,Shenzhen Like Keji Youxiangongsi GA 31407,Shenzhen Like Keji Youxiangongsi,APS Bedroom,Lydia Liu,2026-08-02,pre,1.0,2891.0,0.0003459010722933241,0.26011760636457976,0.04394463667820069,0.21626297577854672,0.8159806295399515,532.0000000000001,1.5335640138408304,0.42096160498097546,4.75583038869258,4.169896193771626,1.2224913494809688,0.8498789346246973,0.8412314078173643,0.8434027777777777,2880.0,all
wave2_aug,356699,shanghaihuzidianzishangwuyouxiangongsi NJ 08016,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,post,1.0,443.0,0.22799097065462753,0.27313769751693,0.11286681715575621,0.16027088036117382,0.9977426636568849,0.9999999999999851,0.945823927765237,0.7787810383747178,3.3707093821510297,2.821266968325792,0.6410835214446953,0.9525959367945824,0.9729119638826185,0.873015873015873,441.0,all
wave2_aug,356699,shanghaihuzidianzishangwuyouxiangongsi NJ 08016,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,pre,1.0,1296.0,0.0007716049382716049,0.27237654320987653,0.09498069498069497,0.1776061776061776,0.9945987654320988,6.999999999999959,1.3549382716049383,0.6226851851851852,3.7349019607843137,2.963678516228748,0.698069498069498,0.9135802469135802,0.9436728395061729,0.9410395655546936,1289.0,all
wave2_aug,361472,Ningboyuxudianzishangwuyouxiangongsi NJ 08873,Ningboyuxudianzishangwuyouxiangongsi,APS AEOF,Ricky Yu,2026-08-02,post,1.0,251.0,0.27091633466135456,0.26693227091633465,0.0,0.26693227091633465,0.9601593625498008,9.999999999999991,1.2151394422310757,0.8764940239043825,4.473251028806584,3.6215139442231075,1.0876494023904382,0.8007968127490039,0.8685258964143426,0.8152610441767069,249.0,all
wave2_aug,361472,Ningboyuxudianzishangwuyouxiangongsi NJ 08873,Ningboyuxudianzishangwuyouxiangongsi,APS AEOF,Ricky Yu,2026-08-02,pre,1.0,1008.0,0.000992063492063492,0.28174603174603174,0.0,0.28174603174603174,0.9136904761904762,87.00000000000003,1.5902777777777777,0.6170634920634921,4.862208713272543,4.046719681908549,1.3988095238095237,0.7668650793650794,0.8005952380952381,0.876,1000.0,all
wave2_aug,368845,GLERUS LTD NJ 07036,GLERUS LTD,Casegoods,Zichu Wang,2026-08-02,post,1.0,450.0,0.23333333333333334,0.2088888888888889,0.08666666666666667,0.12222222222222222,0.9377777777777778,27.99999999999998,1.291111111111111,0.8422222222222222,3.979020979020979,3.1581291759465477,0.8288888888888889,0.8066666666666666,0.8822222222222222,0.8482142857142857,448.0,all
wave2_aug,368845,GLERUS LTD NJ 07036,GLERUS LTD,Casegoods,Zichu Wang,2026-08-02,pre,1.0,1116.0,0.0,0.28136200716845877,0.10493273542600896,0.17668161434977578,0.9094982078853047,101.0,1.5197132616487454,0.6935483870967742,3.9243697478991595,3.241007194244604,0.9273542600896861,0.8270609318996416,0.8897849462365591,0.8476881233000907,1103.0,all
