wave,supplier_id,su_name,parent_su_name,sto,srm,enable_week,order_slice,pre_vol,post_vol,delta_vol,pre_o2s_stated,post_o2s_stated,delta_o2s_stated,pre_o2s_stated_1,post_o2s_stated_1,delta_o2s_stated_1,pre_o2d_stated,post_o2d_stated,delta_o2d_stated,pre_fast_badge,post_fast_badge,delta_fast_badge,pre_o2d_actual_less5,post_o2d_actual_less5,delta_o2d_actual_less5,pre_o2s_actual,post_o2s_actual,delta_o2s_actual,pre_o2d_actual,post_o2d_actual,delta_o2d_actual,pre_det_o2d,post_det_o2d,delta_det_o2d,pre_ifr,post_ifr,delta_ifr,pre_del_rel,post_del_rel,delta_del_rel,pre_det_del_rel,post_det_del_rel,delta_det_del_rel,pre_late_orders,post_late_orders,delta_late_orders,pre_delivered_vol,post_delivered_vol,delta_delivered_vol,pre_weekend_msbd,post_weekend_msbd,delta_weekend_msbd,pre_weekend_ship,post_weekend_ship,delta_weekend_ship,pre_sat_ship,post_sat_ship,delta_sat_ship,pre_sun_ship,post_sun_ship,delta_sun_ship
wave2_aug,406808,Yii Lighting CA  92324,Eternadecor INC_1,APS Home Improvement,Aria LI,2026-08-02,Overall,818.0,611.0,-207.0,1.382640586797066,1.546644844517185,0.16400425772011906,0.7506112469437652,0.7643207855973814,0.013709538653616127,5.731984829329962,5.64527027027027,-0.08671455905969161,0.4315403422982885,0.4500818330605565,0.018541490762267965,0.4193154034229829,0.4746317512274959,0.055316347804513,1.2860635696821516,1.4189852700491,0.13292170036694828,5.766503667481663,5.695581014729951,-0.07092265275171172,5.513089005235602,5.518965517241379,0.005876512005777101,0.9437652811735942,0.8919803600654664,-0.05178492110812771,0.7640586797066015,0.8101472995090017,0.0460886198024002,0.687041564792176,0.7610474631751227,0.07400589838294669,45.999999999999986,66.0,20.000000000000014,818.0,611.0,-207.0,0.0,0.18985270049099837,0.18985270049099837,0.1821515892420538,0.24386252045826515,0.06171093121621135,0.003667481662591687,0.011456628477905073,0.0077891468153133865,0.1784841075794621,0.23240589198036007,0.05392178440089798
wave2_aug,329946,Nourison PA 18067,Nourison,Rugs,Alex Melius,2026-08-02,Overall,639.0,595.0,-44.0,1.5712050078247262,1.1983193277310924,-0.37288568009363376,0.7136150234741784,0.719327731092437,0.0057127076182585945,3.6157556270096465,3.4705882352941178,-0.14516739171552873,0.9342723004694836,0.9310924369747899,-0.00317986349469368,0.9530516431924883,0.9394957983193277,-0.013555844873160527,1.051643192488263,1.053781512605042,0.0021383201167790578,3.0907668231611893,3.2016806722689077,0.1109138491077184,3.273026315789474,2.9707401032702236,-0.30228621251925025,0.9937402190923318,0.9747899159663865,-0.018950303125945256,0.9076682316118936,0.8420168067226891,-0.0656514248892045,0.8278560250391236,0.773109243697479,-0.05474678134164457,3.9999999999999867,15.000000000000012,11.000000000000025,639.0,595.0,-44.0,0.001564945226917058,0.22521008403361345,0.2236451388066964,0.20187793427230047,0.28739495798319326,0.08551702371089279,0.0,0.0,0.0,0.20187793427230047,0.28739495798319326,0.08551702371089279
wave2_aug,370173,aifei(shanghai)kejiyouxiangongsi GA 30517,aifei(shanghai)kejiyouxiangongsi,APS K&D,Eve Deng,2026-08-02,Overall,637.0,587.0,-50.0,2.642072213500785,1.2555366269165247,-1.3865355865842601,0.05337519623233909,0.8057921635434412,0.7524169673111021,4.21939586645469,3.9452054794520546,-0.2741903870026352,0.9215070643642073,0.9761499148211243,0.05464285045691708,0.9497645211930926,0.9420783645655877,-0.0076861566275049364,1.128930817610063,1.6626916524701874,0.5337608348601244,3.499215070643642,3.8841567291311754,0.38494165848753337,4.6875,4.344768439108062,-0.3427315608919379,0.9748822605965463,0.4957410562180579,-0.47914120437848834,0.9277864992150706,0.8006814310051107,-0.12710506820995993,0.9230769230769231,0.8654173764906303,-0.0576595465862928,16.000000000000036,295.99999999999994,279.9999999999999,637.0,587.0,-50.0,0.0,0.10732538330494037,0.10732538330494037,0.2778649921507064,0.16183986371379896,-0.11602512843690746,0.0031446540880503146,0.05792163543441227,0.054776981346361955,0.2751572327044025,0.10391822827938671,-0.1712390044250158
wave2_aug,247707,simplehuman CA 90808,simplehuman,Storage & Org - Frequency,Bryn Bennett,2026-08-02,Overall,816.0,585.0,-231.0,1.4644607843137254,0.7982905982905983,-0.666170186023127,0.6862745098039216,0.5196581196581197,-0.16661639014580187,5.109164420485175,4.256029684601113,-0.853134735884062,0.5343137254901961,0.7401709401709402,0.20585721468074414,0.6691176470588235,0.811965811965812,0.14284816490698848,0.8345588235294118,0.7025641025641025,-0.1319947209653093,4.632352941176471,3.85982905982906,-0.7725238813474111,4.995884773662551,3.8542056074766355,-1.1416791661859156,0.991421568627451,0.9675213675213675,-0.023900201106083485,0.8419117647058824,0.8034188034188035,-0.03849296128707891,0.8026960784313726,0.8102564102564103,0.0075603318250376805,6.999999999999975,18.999999999999996,12.000000000000021,816.0,585.0,-231.0,0.0,0.17777777777777778,0.17777777777777778,0.23774509803921567,0.23931623931623933,0.0015711412770236521,0.0024509803921568627,0.0,-0.0024509803921568627,0.23529411764705882,0.23931623931623933,0.004022121669180506
wave2_aug,458764,NEW BKFARMHOUSE INC CA 91761 (4),NEW BKFARMHOUSE INC,APS Pet,Regan Zou,2026-08-02,Overall,526.0,574.0,48.0,1.3365019011406845,1.2770034843205575,-0.05949841682012691,0.7338403041825095,0.7717770034843205,0.037936699301811094,5.323754789272031,5.086267605633803,-0.23748718363822796,0.5893536121673004,0.6393728222996515,0.05001921013235111,0.6463878326996197,0.6254355400696864,-0.020952292629933367,1.231939163498099,1.3170731707317074,0.08513400723360842,4.986692015209125,4.923344947735192,-0.06334706747393337,6.121153846153846,4.691489361702128,-1.4296644844517186,0.8897338403041825,0.8275261324041812,-0.0622077079000013,0.8365019011406845,0.8519163763066202,0.015414475165935748,0.8935361216730038,0.5749128919860628,-0.318623229686941,58.00000000000003,99.00000000000001,40.999999999999986,526.0,574.0,48.0,0.0,0.23170731707317074,0.23170731707317074,0.1958174904942966,0.1986062717770035,0.0027887812827069036,0.026615969581749048,0.0,-0.026615969581749048,0.16920152091254753,0.1986062717770035,0.02940475086445596
wave2_aug,172965,BLUEBELL INTERNATIONAL INC. CA 91761,BLUEBELL INTERNATIONAL INC.,APS,Yolanda GUI,2026-08-02,Overall,782.0,574.0,-208.0,1.4053708439897699,1.1219512195121952,-0.2834196244775746,0.7097186700767263,0.7317073170731707,0.021988646996444428,4.778067885117493,4.438721136767318,-0.33934674835017553,0.6649616368286445,0.7822299651567944,0.11726832832814993,0.6815856777493606,0.7996515679442509,0.11806589019489022,1.251918158567775,0.9407665505226481,-0.31115160804512687,4.59079283887468,3.8745644599303137,-0.7162283789443666,4.53202614379085,3.879646017699115,-0.6523801260917343,0.8554987212276215,0.9041811846689896,0.04868246344136806,0.8056265984654731,0.8832752613240418,0.07764866285856864,0.7135549872122762,0.8170731707317073,0.1035181835194311,112.99999999999999,54.99999999999999,-57.99999999999999,782.0,574.0,-208.0,0.0,0.18292682926829268,0.18292682926829268,0.2071611253196931,0.16550522648083624,-0.04165589883885687,0.034526854219948847,0.013937282229965157,-0.02058957198998369,0.17263427109974425,0.15156794425087108,-0.021066326848873163
wave2_aug,347934,Ningbo Jiangbei Fufu CA 91761 (3),Ningbo Jiangbei Fufu,APS Bedroom,Christal Ding,2026-08-02,Overall,649.0,551.0,-98.0,1.50231124807396,1.4809437386569873,-0.02136750941697274,0.7349768875192604,0.8239564428312159,0.08897955531195556,4.5149606299212595,4.250936329588015,-0.26402430033324453,0.7781201848998459,0.8257713248638838,0.047651139964037914,0.8043143297380585,0.8257713248638838,0.02145699512582533,1.1926040061633283,1.41016333938294,0.21755933321961174,4.240369799691834,4.168784029038113,-0.07158577065372107,4.2609400324149105,3.9530075187969924,-0.30793251361791807,0.9090909090909091,0.8257713248638838,-0.08331958422702523,0.8151001540832049,0.8112522686025408,-0.0038478854806640594,0.6055469953775039,0.6152450090744102,0.00969801369690626,59.00000000000002,96.00000000000001,36.99999999999999,649.0,551.0,-98.0,0.0015408320493066256,0.1851179673321234,0.18357713528281677,0.21571648690292758,0.1306715063520871,-0.08504498055084048,0.026194144838212634,0.0,-0.026194144838212634,0.18952234206471494,0.1306715063520871,-0.058850835712627836
wave2_aug,463964,Grand Leisure Outdoor Product CA 92335,Grand Leisure Outdoor Product Co.,APS Outdoor,Melody Lu,2026-08-16,Overall,927.0,540.0,-387.0,3.1305285868392665,3.283333333333333,0.15280474649406672,0.535059331175836,0.15925925925925927,-0.37580007191657677,6.4328523862375135,5.809248554913295,-0.6236038313242185,0.44228694714131606,0.5444444444444444,0.10215749730312834,0.5037756202804746,0.6555555555555556,0.15177993527508093,1.8284789644012944,1.1277777777777778,-0.7007011866235167,5.8263214670981665,4.601851851851852,-1.2244696152463144,6.834474885844749,6.428023032629558,-0.4064518532151906,0.9460625674217907,0.975925925925926,0.02986335850413524,0.8629989212513485,0.8777777777777778,0.014778856526429296,0.7486515641855448,0.8796296296296297,0.13097806544408486,49.999999999999986,12.999999999999973,-37.000000000000014,927.0,540.0,-387.0,0.0010787486515641855,0.1425925925925926,0.14151384394102842,0.16936353829557713,0.27037037037037037,0.10100683207479325,0.004314994606256742,0.0,-0.004314994606256742,0.1650485436893204,0.27037037037037037,0.10532182668104997
wave2_aug,349462,YESURE INC. CA 92571,YESURE INC.,APS Decor,Qiwen Fan,2026-08-02,Overall,860.0,535.0,-325.0,1.386046511627907,1.3906542056074767,0.004607693979569616,0.7162790697674418,0.788785046728972,0.07250597696153016,5.318996415770609,4.684313725490196,-0.634682690280413,0.5651162790697675,0.7009345794392523,0.13581830036948483,0.6116279069767442,0.7551401869158878,0.14351227993914362,0.8941860465116279,1.1046728971962616,0.2104868506846337,4.8534883720930235,4.381308411214953,-0.4721799608780701,4.97677261613692,4.521484375,-0.4552882411369197,0.9790697674418605,0.9009345794392524,-0.0781351880026081,0.8348837209302326,0.8261682242990654,-0.008715496631167108,0.7197674418604652,0.708411214953271,-0.011356226907194178,17.999999999999993,52.99999999999998,34.999999999999986,860.0,535.0,-325.0,0.0,0.27102803738317754,0.27102803738317754,0.24883720930232558,0.30280373831775703,0.05396652901543145,0.0069767441860465115,0.0,-0.0069767441860465115,0.24186046511627907,0.30280373831775703,0.060943273201477965
wave2_aug,468576,shilijincheng dangerous CA 91762(2),Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,Overall,595.0,474.0,-121.0,1.4840336134453782,1.2790697674418605,-0.2049638460035177,0.6873949579831933,0.7827004219409283,0.09530546395773498,4.93298969072165,4.3949044585987265,-0.5380852321229233,0.6369747899159663,0.8164556962025317,0.17948090628656532,0.7445378151260504,0.8333333333333334,0.08879551820728293,0.7512605042016807,0.9240506329113924,0.17279012870971178,4.364705882352941,3.9472573839662446,-0.4174484983866962,4.865486725663716,4.331196581196581,-0.5342901444671355,0.9126050420168067,0.9029535864978903,-0.00965145551891644,0.8756302521008403,0.9071729957805907,0.03154274367975041,0.8151260504201681,0.879746835443038,0.06462078502286994,52.000000000000014,46.000000000000014,-6.0,595.0,474.0,-121.0,0.0,0.229957805907173,0.229957805907173,0.29411764705882354,0.21308016877637131,-0.08103747828245222,0.12773109243697478,0.12236286919831224,-0.0053682232386625395,0.16638655462184873,0.09071729957805907,-0.07566925504378966
wave2_aug,326372,Tmekeeper INC. CA 91761 (3),Tmekeeper INC.,APS Bedroom,Christal Ding,2026-08-02,Overall,576.0,470.0,-106.0,1.3819444444444444,1.1851063829787234,-0.19683806146572103,0.71875,0.8212765957446808,0.10252659574468082,5.646748681898067,4.49244060475162,-1.154308077146447,0.5833333333333334,0.776595744680851,0.19326241134751765,0.6145833333333334,0.7510638297872341,0.1364804964539007,1.2330434782608695,1.2170212765957447,-0.016022201665124802,5.027777777777778,4.4361702127659575,-0.5916075650118202,6.066427289048474,4.300865800865801,-1.765561488182673,0.8888888888888888,0.7957446808510639,-0.09314420803782497,0.7951388888888888,0.8,0.004861111111111205,0.8854166666666666,0.6595744680851063,-0.2258421985815603,64.00000000000003,95.99999999999999,31.999999999999957,576.0,470.0,-106.0,0.0,0.24468085106382978,0.24468085106382978,0.2552083333333333,0.19574468085106383,-0.05946365248226948,0.036521739130434785,0.0,-0.036521739130434785,0.21913043478260869,0.19574468085106383,-0.02338575393154485
wave2_aug,349177,"Zhejiang Linya Co., Ltd NJ 07036",LINYA OUTDOOR LIVING LLC,APS Home Improvement,Danica Guo,2026-08-02,Overall,644.0,460.0,-184.0,1.343167701863354,1.2891304347826087,-0.05403726708074541,0.7577639751552795,0.7869565217391304,0.029192546583850953,3.1658615136876005,3.1533180778032035,-0.012543435884396992,0.922360248447205,0.9108695652173913,-0.011490683229813725,0.9503105590062112,0.9434782608695652,-0.006832298136645987,1.1925465838509317,0.8804347826086957,-0.31211180124223603,3.0263975155279503,2.858695652173913,-0.16770186335403725,2.9731993299832498,3.2545871559633026,0.28138782598005285,0.8773291925465838,0.9217391304347826,0.0444099378881988,0.8400621118012422,0.8717391304347826,0.03167701863354033,0.5900621118012422,0.7543478260869565,0.16428571428571426,79.00000000000003,36.0,-43.00000000000003,644.0,460.0,-184.0,0.0,0.23695652173913043,0.23695652173913043,0.2391304347826087,0.2673913043478261,0.028260869565217395,0.11490683229813664,0.10217391304347827,-0.012732919254658373,0.12422360248447205,0.16521739130434782,0.04099378881987577
wave2_aug,313006,"Hangzhou Skytech Outdoor Co., LTD CA 92880","Hangzhou Skytech Outdoor Co., LTD",APS,Danica Guo,2026-08-02,Overall,690.0,453.0,-237.0,2.7043478260869565,1.17439293598234,-1.5299548901046165,0.017391304347826087,0.7902869757174393,0.7728956713696132,5.256134969325154,4.623024830699774,-0.6331101386253799,0.6391304347826087,0.8211920529801324,0.18206161819752376,0.8565217391304348,0.8719646799116998,0.015442940781264958,1.1130434782608696,0.9690949227373068,-0.14394855552356278,3.97536231884058,3.938189845474614,-0.03717247336596596,5.332807570977918,4.044642857142857,-1.2881647138350614,0.9782608695652174,0.9823399558498896,0.00407908628467224,0.9043478260869565,0.9227373068432672,0.01838948075631064,0.755072463768116,0.6313465783664459,-0.12372588540167007,14.99999999999999,7.99999999999999,-6.999999999999999,690.0,453.0,-237.0,0.0,0.20309050772626933,0.20309050772626933,0.26231884057971017,0.32450331125827814,0.06218447067856797,0.15797101449275364,0.10816777041942605,-0.04980324407332759,0.10434782608695652,0.2163355408388521,0.11198771475189558
wave2_aug,322082,"Hangzhou Mengfeisi Home Furnishings Co., CA 92571 ","Hangzhou Mengfeisi Home Furnishings Co., Ltd",APS Outdoor,Moti Mao,2026-08-02,Overall,1621.0,423.0,-1198.0,2.5595311536088836,1.243498817966903,-1.3160323356419805,0.0647748303516348,0.7754137115839244,0.7106388812322896,7.0,3.299019607843137,-3.700980392156863,0.2665021591610117,0.900709219858156,0.6342070606971443,0.5737199259716225,0.8747044917257684,0.3009845657541459,0.7279457125231339,0.9125295508274232,0.18458383830428926,5.122763726095003,3.4893617021276597,-1.633402023967343,7.358199356913183,3.433414043583535,-3.9247853133296484,0.9962985811227637,0.9952718676122931,-0.0010267135104705671,0.9444787168414559,0.706855791962175,-0.23762292487928094,0.7945712523133868,0.6903073286052009,-0.10426392370818582,6.000000000000035,2.0000000000000027,-4.000000000000032,1621.0,423.0,-1198.0,0.0,0.18439716312056736,0.18439716312056736,0.24367674275138804,0.2576832151300236,0.014006472378635587,0.015422578655151141,0.01182033096926714,-0.0036022476858840018,0.2282541640962369,0.2458628841607565,0.017608720064519606
wave2_aug,361472,Ningboyuxudianzishangwuyouxiangongsi NJ 08873,Ningboyuxudianzishangwuyouxiangongsi,APS AEOF,Ricky Yu,2026-08-02,Overall,505.0,385.0,-120.0,2.706930693069307,1.1948051948051948,-1.5121254982641124,0.0594059405940594,0.8415584415584415,0.7821525009643822,3.7700205338809036,3.5,-0.27002053388090363,0.9227722772277228,0.922077922077922,-0.0006943551498007627,0.9445544554455445,0.9506493506493506,0.006094895203806128,1.2910891089108911,1.1272727272727272,-0.16381638163816392,3.1504950495049506,3.161038961038961,0.010543911534010242,4.367556468172484,3.2171581769436997,-1.1503982912287847,0.9801980198019802,0.9532467532467532,-0.02695126655522695,0.9089108910891089,0.8207792207792208,-0.08813167030988811,0.9188118811881189,0.6883116883116883,-0.23050019287643053,10.000000000000009,18.000000000000007,7.999999999999998,505.0,385.0,-120.0,0.0,0.22597402597402597,0.22597402597402597,0.18217821782178217,0.2727272727272727,0.09054905490549053,0.0,0.0,0.0,0.18217821782178217,0.2727272727272727,0.09054905490549053
wave2_aug,429873,"Zhengzhou Bevi Import  Export Trading Co., Ltd. PA 19030","HONGKONG OUSHENG NETWORK TECHNOLOGY CO.,LIMITED",APS Bedroom,Asia Supplier Service Desk,2026-08-02,Overall,1233.0,326.0,-907.0,1.6569343065693432,1.165644171779141,-0.4912901347902021,0.6309813463098135,0.8190184049079755,0.188037058598162,3.871859296482412,3.498432601880878,-0.3734266946015343,0.8556366585563666,0.9202453987730062,0.06460874021663954,0.8888888888888888,0.9263803680981595,0.03749147920927065,1.002433090024331,1.0153374233128833,0.012904333288552339,3.638280616382806,3.4754601226993866,-0.16282049368341944,3.824232081911263,3.2625,-0.5617320819112628,0.991889699918897,0.9570552147239264,-0.034834485194970566,0.8807785888077859,0.8650306748466258,-0.015747913961160154,0.8369829683698297,0.8098159509202454,-0.027167017449584274,10.000000000000034,13.999999999999991,3.9999999999999574,1233.0,326.0,-907.0,0.0,0.22699386503067484,0.22699386503067484,0.25304136253041365,0.30368098159509205,0.0506396190646784,0.12003244120032441,0.13496932515337423,0.014936883953049818,0.1330089213300892,0.1687116564417178,0.03570273511162858
wave2_aug,461382, USNJHM01,LUXHOME (HK) TRADING LIMITED,APS Bedroom,Lydia Liu,2026-08-02,Overall,671.0,283.0,-388.0,2.700447093889717,1.137809187279152,-1.562637906610565,0.0,0.8056537102473498,0.8056537102473498,3.751497005988024,3.6366906474820144,-0.11480635850600951,0.9597615499254843,0.9540636042402827,-0.005697945685201655,0.9672131147540983,0.9787985865724381,0.011585471818339799,1.2518628912071534,0.8303886925795053,-0.4214741986276481,3.232488822652757,3.070671378091873,-0.1618174445608842,4.369532428355957,3.1985559566787005,-1.1709764716772568,0.9985096870342772,0.9858657243816255,-0.012643962652651775,0.9254843517138599,0.9328621908127208,0.007377839098860917,0.9552906110283159,0.8374558303886925,-0.11783478063962338,0.9999999999999808,3.999999999999997,3.000000000000016,671.0,283.0,-388.0,0.0,0.21554770318021202,0.21554770318021202,0.23248882265275708,0.2756183745583039,0.04312955190554682,0.05216095380029806,0.10247349823321555,0.050312544432917494,0.18032786885245902,0.17314487632508835,-0.007182992527370674
wave2_aug,239701,HangzhouSkytech NJ 08016,"Hangzhou Skytech Outdoor Co., LTD",APS,Danica Guo,2026-08-09,Overall,1176.0,255.0,-921.0,2.6198979591836733,1.3764705882352941,-1.2434273709483792,0.04846938775510204,0.7607843137254902,0.7123149259703881,4.314212328767123,3.254980079681275,-1.0592322490858481,0.9481292517006803,0.9764705882352941,0.028341336534613792,0.9761904761904762,0.9607843137254902,-0.01540616246498594,1.2185374149659864,1.231372549019608,0.012835134053621466,3.116496598639456,3.011764705882353,-0.10473189275710304,4.203435804701628,2.6377952755905514,-1.5656405291110764,0.9991496598639455,0.9450980392156862,-0.0540516206482593,0.951530612244898,0.8117647058823529,-0.13976590636254504,0.7755102040816326,0.5450980392156862,-0.2304121648659464,1.0000000000000338,14.000000000000007,12.999999999999973,1176.0,255.0,-921.0,0.0008503401360544217,0.23529411764705882,0.2344437775110044,0.2304421768707483,0.3254901960784314,0.09504801920768308,0.09438775510204081,0.15294117647058825,0.05855342136854744,0.1360544217687075,0.17254901960784313,0.03649459783913564
wave2_aug,56438,Costway CA 92337B,Costway,APS Outdoor,David Liu,2026-08-02,Overall,569.0,217.0,-352.0,1.40597539543058,1.262672811059908,-0.14330258437067211,0.6994727592267135,0.7373271889400922,0.03785442971337871,3.9839285714285713,3.874418604651163,-0.10950996677740843,0.8101933216168717,0.8617511520737328,0.05155783045686102,0.8769771528998243,0.9032258064516129,0.026248653551788625,0.9701230228471002,0.9400921658986175,-0.03003085694848262,3.4358523725834798,3.2119815668202767,-0.22387080576320306,3.7602862254025045,4.209302325581396,0.44901610017889126,0.8963093145869947,0.9078341013824884,0.011524786795493736,0.8840070298769771,0.9262672811059908,0.04226025122901367,0.827768014059754,0.9493087557603687,0.12154074170061469,59.000000000000014,20.00000000000001,-39.0,569.0,217.0,-352.0,0.0,0.43317972350230416,0.43317972350230416,0.2601054481546573,0.2995391705069124,0.03943372235225512,0.0984182776801406,0.15668202764976957,0.05826374996962898,0.1616871704745167,0.14285714285714285,-0.018830027617373846
wave2_aug,493064,USSAV02,LUXHOME (HK) TRADING LIMITED,APS Bedroom,Lydia Liu,2026-08-09,Overall,1076.0,206.0,-870.0,2.712825278810409,1.233009708737864,-1.479815570072545,0.0027881040892193307,0.7912621359223301,0.7884740318331107,4.586466165413534,4.346733668341709,-0.23973249707182553,0.8884758364312267,0.8689320388349514,-0.019543797596275336,0.9386617100371747,0.8737864077669902,-0.06487530227018445,1.095724907063197,1.383495145631068,0.2877702385678711,3.782527881040892,4.043689320388349,0.26116143934745706,4.758817921830315,4.542713567839196,-0.21610435399111871,0.9972118959107806,0.7233009708737864,-0.2739109250369942,0.9256505576208178,0.8349514563106796,-0.09069910131013825,0.912639405204461,0.7961165048543689,-0.11652290035009205,3.0000000000000395,57.0,53.99999999999996,1076.0,206.0,-870.0,0.0,0.32038834951456313,0.32038834951456313,0.2955390334572491,0.2815533980582524,-0.013985635398996665,0.0362453531598513,0.0,-0.0362453531598513,0.25929368029739774,0.2815533980582524,0.02225971776085467
wave2_aug,405768,"Haomaijia Technology (Shenzhen) Co., LTD NJ 07036",EBELLO HOME INC_1,APS Upholstery,Lacey Yan,2026-08-16,Overall,613.0,189.0,-424.0,1.598694942903752,2.4761904761904763,0.8774955332867242,0.6378466557911908,0.8465608465608465,0.2087141907696557,3.9949748743718594,4.034883720930233,0.039908846558373234,0.831973898858075,0.7777777777777778,-0.054196121080297255,0.9037520391517129,0.8783068783068783,-0.025445160844834613,0.9151712887438825,0.8835978835978836,-0.031573405145998934,3.429037520391517,3.439153439153439,0.010115918761921971,4.02027027027027,3.936046511627907,-0.08422375864236331,0.8923327895595432,0.9153439153439153,0.023011125784372144,0.8727569331158238,0.8201058201058201,-0.05265111301000369,0.7699836867862969,0.7195767195767195,-0.05040696720957738,66.00000000000001,16.0,-50.000000000000014,613.0,189.0,-424.0,0.0,0.2328042328042328,0.2328042328042328,0.367047308319739,0.21693121693121692,-0.15011609138852205,0.18923327895595432,0.10052910052910052,-0.0887041784268538,0.17781402936378465,0.1164021164021164,-0.06141191296166826
other,30326,VIG Furniture CA 90058 Slauson,Lima Trading LLC,Casegoods,Joseph Hannigan,2026-07-19,Overall,330.0,208.0,-122.0,1.6242424242424243,2.0721153846153846,0.4478729603729603,0.703030303030303,0.6586538461538461,-0.04437645687645686,5.34113712374582,4.636842105263158,-0.7042950184826617,0.4666666666666667,0.5769230769230769,0.1102564102564102,0.5272727272727272,0.5673076923076923,0.040034965034965064,1.303030303030303,1.3605769230769231,0.057546620046620145,5.33030303030303,4.865384615384615,-0.4649184149184151,5.140939597315437,4.481675392670157,-0.6592642046452797,0.9575757575757575,0.9615384615384616,0.0039627039627040395,0.7575757575757576,0.7692307692307693,0.011655011655011704,0.6727272727272727,0.7163461538461539,0.043618881118881125,14.000000000000018,7.999999999999995,-6.000000000000023,330.0,208.0,-122.0,0.0030303030303030303,0.004807692307692308,0.0017773892773892777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wave1_jun_jul,93132,Safavieh IN46075,Safavieh,Rugs,Alex Resnick,2026-07-05,Fri/Sat,3318.0,3377.0,59.0,2.1314044605183846,1.1424763033175356,-0.988928157200849,0.0,0.5134734971868522,0.5134734971868522,4.214108141702921,3.9346764346764345,-0.27943170702648645,0.895117540687161,0.922712466686408,0.027594925999247066,0.8984327908378541,0.9271542789458099,0.028721488107955828,1.3720229122701235,1.496149289099526,0.12412637682940253,4.094635322483423,3.875925377554042,-0.21870994492938145,3.9463108320251177,3.6830684596577017,-0.263242372367416,0.9906570223025919,0.682262363044122,-0.30839465925846987,0.8303194695599759,0.7906425821735268,-0.039676887386449144,0.7784810126582279,0.7811667160201362,0.0026857033619083204,31.000000000000096,1073.0,1042.0,3318.0,3377.0,59.0,0.0003013863773357444,0.7956766360675156,0.7953752496901798,0.7260397830018083,0.498371335504886,-0.22766844749692228,0.0,0.0014806040864672786,0.0014806040864672786,0.7260397830018083,0.4968907314184187,-0.22914905158338955
wave1_jun_jul,223799,Safavieh Texas,Safavieh,Rugs,Alex Resnick,2026-07-05,Fri/Sat,3206.0,3308.0,102.0,2.0246489859594385,1.1573849878934626,-0.867263998065976,0.0,0.5253929866989118,0.5253929866989118,4.450885668276973,4.057650358367092,-0.39323530990988065,0.8328134747348721,0.9280532043530835,0.09523972961821137,0.8799126637554585,0.8500604594921403,-0.02985220426331825,1.1291328758577668,1.2079297820823245,0.0787969062245577,4.068309419837804,4.1343012704174225,0.06599185057961865,4.111474338018961,3.950093574547723,-0.16138076347123764,0.9616344354335621,0.9425634824667473,-0.019070952966814825,0.8911416094822209,0.6986094316807738,-0.19253217780144705,0.8237679351216469,0.8083434099153567,-0.01542452520629023,122.99999999999996,190.00000000000006,67.0000000000001,3206.0,3308.0,102.0,0.0009357454772301934,0.7741837968561064,0.7732480513788762,0.7719900187149096,0.7651148730350665,-0.006875145679843042,0.032439176543980035,0.0,-0.032439176543980035,0.7395508421709295,0.7651148730350665,0.025564030864137055
wave1_jun_jul,14129,nuLOOM NJ 08512,nuLOOM,Rugs,Brianna Barrett,2026-06-21,Fri/Sat,2475.0,1976.0,-499.0,2.1466666666666665,1.3046558704453441,-0.8420107962213224,0.0,0.5318825910931174,0.5318825910931174,4.345267489711934,4.8994871794871795,0.5542196897752456,0.8824242424242424,0.8036437246963563,-0.07878051772788619,0.917979797979798,0.9205465587044535,0.002566760724655448,1.1511721907841552,1.160425101214575,0.009252910430419758,3.861010101010101,3.907388663967611,0.046378562957510194,4.101212881639482,3.436605316973415,-0.6646075646660665,0.9931313131313131,0.9023279352226721,-0.09080337790864101,0.8929292929292929,0.9412955465587044,0.04836625362941149,0.8375757575757575,0.3917004048582996,-0.44587535271745793,17.00000000000011,192.99999999999997,175.99999999999986,2475.0,1976.0,-499.0,0.0,0.8851214574898786,0.8851214574898786,0.6868686868686869,0.6998987854251012,0.013030098556414349,0.0028294260307194824,0.0005060728744939271,-0.0023233531562255553,0.6843168957154406,0.6993927125506073,0.015075816835166678
wave1_jun_jul,59119,Safavieh CA 92518,Safavieh,Rugs,Alex Resnick,2026-07-05,Fri/Sat,1846.0,1702.0,-144.0,1.8125677139761647,1.3155111633372503,-0.4970565506389144,0.0,0.5393654524089306,0.5393654524089306,4.921255506607929,4.5625374027528425,-0.35871810385508685,0.6570964247020585,0.6944770857814336,0.0373806610793751,0.7459371614301191,0.7526439482961222,0.006706786866003123,1.0335861321776816,1.163337250293772,0.1297511181160904,4.211267605633803,4.190951821386604,-0.02031578424719882,4.48922902494331,4.413461538461538,-0.07576748648177212,0.9875406283856988,0.9400705052878966,-0.047470123097802186,0.9154929577464789,0.8478260869565217,-0.06766687078995715,0.8250270855904659,0.854876615746181,0.02984953015571512,23.00000000000005,102.0,78.99999999999994,1846.0,1702.0,-144.0,0.0005417118093174431,0.7591069330199764,0.7585652212106591,0.7253521126760564,0.7491186839012925,0.023766571225236177,0.0010834236186348862,0.0,-0.0010834236186348862,0.7242686890574215,0.7491186839012925,0.02484999484387107
