wave,supplier_id,su_name,parent_su_name,sto,srm,enable_week,pre_vol,post_vol,delta_vol,pre_o2s_stated,post_o2s_stated,delta_o2s_stated,pre_o2s_stated_1,post_o2s_stated_1,delta_o2s_stated_1,pre_o2d_stated,post_o2d_stated,delta_o2d_stated,pre_fast_badge,post_fast_badge,delta_fast_badge,pre_o2d_actual_less5,post_o2d_actual_less5,delta_o2d_actual_less5,pre_o2s_actual,post_o2s_actual,delta_o2s_actual,pre_o2d_actual,post_o2d_actual,delta_o2d_actual,pre_det_o2d,post_det_o2d,delta_det_o2d,pre_ifr,post_ifr,delta_ifr,pre_del_rel,post_del_rel,delta_del_rel,pre_det_del_rel,post_det_del_rel,delta_det_del_rel,pre_late_orders,post_late_orders,delta_late_orders,pre_delivered_vol,post_delivered_vol,delta_delivered_vol,pre_weekend_msbd,post_weekend_msbd,delta_weekend_msbd,pre_weekend_ship,post_weekend_ship,delta_weekend_ship,pre_sat_ship,post_sat_ship,delta_sat_ship,pre_sun_ship,post_sun_ship,delta_sun_ship
wave2_aug,324724,shanghaihuzidianzishangwuyouxiangongsi CA 91789 ,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,1980.0,682.0,-1298.0,1.4828282828282828,0.9912023460410557,-0.4916259367872271,0.6282828282828283,0.7390029325513197,0.11072010426849133,4.653608247422681,4.290611028315946,-0.36299721910673455,0.7429292929292929,0.7639296187683284,0.02100032583903555,0.796969696969697,0.8181818181818182,0.021212121212121238,0.6693629929221436,0.5844346549192364,-0.08492833800290722,3.981818181818182,3.69219440353461,-0.289623778283572,3.936524453694069,3.788605697151424,-0.14791875654264475,0.9904040404040404,0.9868035190615836,-0.0036005213424568083,0.9268664296597258,0.8910162002945509,-0.0358502293651749,0.8605619146722164,0.8980509745127436,0.037489059840527195,19.000000000000014,8.999999999999993,-10.000000000000021,1969.0,679.0,-1290.0,0.00101010101010101,0.2155425219941349,0.21453242098403388,0.22373737373737373,0.19794721407624633,-0.02579015966112741,0.06673407482305359,0.0763582966226138,0.009624221799560212,0.15722952477249746,0.12187958883994127,-0.0353499359325562
wave2_aug,280957,"CHITA (HK) IMPORT & EXPORT CO., LIMITED CA 91762 ",SPRINGDIAL (HK) E-COMMERCE LIMITED,APS,Sean Xu,2026-08-02,2090.0,675.0,-1415.0,1.6497607655502393,1.1111111111111112,-0.5386496544391282,0.6751196172248803,0.8548148148148148,0.17969519758993446,5.381385938290339,5.180967238689548,-0.20041869960079062,0.5325358851674641,0.6251851851851852,0.09264930001772109,0.5784688995215311,0.682962962962963,0.10449406344143186,1.1024531024531024,0.8276374442793462,-0.2748156581737562,5.209436687530092,4.589285714285714,-0.6201509732443773,4.989203084832905,4.605345911949685,-0.38385717288321963,0.8909090909090909,0.9303703703703704,0.03946127946127953,0.7648766328011611,0.8565022421524664,0.09162560935130526,0.6812339331619537,0.7531446540880503,0.07191072092609663,228.00000000000009,46.99999999999998,-181.0000000000001,2067.0,669.0,-1398.0,0.0009569377990430622,0.24592592592592594,0.24496898812688286,0.2507177033492823,0.15703703703703703,-0.09368066631224525,0.06878306878306878,0.10401188707280833,0.03522881828973955,0.18326118326118326,0.05349182763744428,-0.12976935562373898
wave2_aug,87326,NeoChair TX 77507,NEO CHAIR INC,Casegoods,Karolina Coulter,2026-08-02,1051.0,626.0,-425.0,1.1160799238820172,0.8769968051118211,-0.23908311877019606,0.4424357754519505,0.6932907348242812,0.25085495937233065,3.2309178743961353,3.1958266452648476,-0.035091229131287704,0.9514747859181731,0.9712460063897763,0.01977122047160318,0.9638439581351094,0.9488817891373802,-0.014962168997729175,0.7857142857142857,0.7296,-0.05611428571428567,2.76930409914204,2.8528,0.08349590085795988,2.752688172043011,2.914790996784566,0.16210282474155502,0.9476688867745005,0.9968051118210862,0.04913622504658577,0.9294566253574833,0.8876404494382022,-0.04181617591928111,0.8435972629521017,0.887459807073955,0.04386254412185331,55.00000000000003,2.0000000000000258,-53.0,1049.0,623.0,-426.0,0.0009514747859181732,0.20287539936102236,0.2019239245751042,0.2407231208372978,0.19169329073482427,-0.049029830102473526,0.0,0.0,0.0,0.24095238095238095,0.192,-0.04895238095238094
wave2_aug,100349,Shenzhenshi hongyanzhiji keji CA 91761(6),HK DANSHUO TRADING LIMITED,APS,Yolanda GUI,2026-08-02,1355.0,623.0,-732.0,1.644280442804428,1.1235955056179776,-0.5206849371864504,0.6531365313653137,0.8459069020866774,0.19277037072136372,4.966367713004484,5.06873977086743,0.10237205786294634,0.6907749077490775,0.695024077046549,0.0042491692974715445,0.7062730627306273,0.6934189406099518,-0.012854122120675493,1.2206642066420663,0.9951845906902087,-0.22547961595185761,4.577121771217712,4.600969305331179,0.023847534113467184,4.292738275340393,4.281967213114754,-0.01077106222563895,0.9217712177121771,0.913322632423756,-0.008448585288421073,0.8645447816432272,0.8298217179902755,-0.03472306365295175,0.7776096822995462,0.7688524590163934,-0.00875722328315276,106.00000000000007,54.000000000000014,-52.00000000000006,1351.0,617.0,-734.0,0.002214022140221402,0.27929373996789725,0.2770797178276758,0.21033210332103322,0.21669341894060995,0.0063613156195767295,0.028044280442804426,0.009630818619582664,-0.01841346182322176,0.18228782287822878,0.20706260032102727,0.02477477744279849
wave2_aug,12396,Ashley Furniture MS 38841,Ashley Furniture,Upholstery,Anne Marie Conde,2026-08-02,1441.0,621.0,-820.0,1.399028452463567,1.103059581320451,-0.2959688711431161,0.5107564191533657,0.6908212560386473,0.18006483688528163,3.4050258684405024,3.296232876712329,-0.10879299172817358,0.9146426092990978,0.9259259259259259,0.011283316626828133,0.952116585704372,0.9581320450885669,0.006015459384194899,0.7108938547486033,0.7048387096774194,-0.006055145071183987,3.265734265734266,3.1650485436893203,-0.10068572204494552,3.0426470588235293,2.9593908629441623,-0.08325619587936695,0.9673837612768911,0.9806763285024155,0.01329256722552441,0.7777777777777778,0.775974025974026,-0.0018037518037518074,0.6698529411764705,0.7766497461928934,0.10679680501642286,46.999999999999964,11.999999999999984,-34.99999999999998,1422.0,616.0,-806.0,0.0013879250520471894,0.2721417069243156,0.2707537818722684,0.2970159611380985,0.33011272141706927,0.03309676027897074,0.13337988826815642,0.12258064516129032,-0.0107992431068661,0.16550279329608938,0.20806451612903226,0.04256172283294288
wave2_aug,407374,"Shenzhen Litian Technology Co., Ltd CA 92324","Shenzhen Litian Technology Co., Ltd",APS Home Improvement,Nicole Sun,2026-08-02,1529.0,618.0,-911.0,1.7305428384565076,1.2135922330097086,-0.5169506054467989,0.5899280575539568,0.8009708737864077,0.2110428162324509,5.3861977438619775,5.2973856209150325,-0.08881212294694496,0.6690647482014388,0.6682847896440129,-0.0007799585574258527,0.6572923479398299,0.6359223300970874,-0.021370017842742506,1.313930673642904,1.1912479740680713,-0.12268269957483269,4.954188481675392,4.956239870340356,0.0020513886649640156,4.303619302949062,4.544117647058823,0.24049834410976167,0.9411379986919556,0.93042071197411,-0.010717286717845553,0.8362802881466929,0.8474025974025974,0.011122309255904517,0.6554959785522788,0.7107843137254902,0.05528833517321141,89.99999999999991,43.00000000000001,-46.99999999999991,1527.0,616.0,-911.0,0.001962066710268149,0.2750809061488673,0.27311883943859916,0.24525833878351863,0.26375404530744334,0.01849570652392471,0.007194244604316547,0.01620745542949757,0.009013210825181021,0.2380640941792021,0.2479740680713128,0.009909973892110707
wave2_aug,406363,GA.,SHENZHENSHIMINGXIAOSHANGMAOYOUXIANGONGSI,APS Bedroom,Lydia Liu,2026-08-02,1669.0,592.0,-1077.0,1.5656081485919713,1.1537162162162162,-0.41189193237575505,0.6590772917914919,0.8631756756756757,0.20409838388418378,4.8600121728545345,4.316695352839931,-0.5433168200146037,0.8286399041342121,0.9121621621621622,0.0835222580279501,0.8675853804673457,0.9003378378378378,0.03275245737049215,1.2474535650089875,1.2212837837837838,-0.026169781225203748,4.003594967046135,3.820642978003384,-0.18295198904275134,3.9930686830497795,3.3904109589041096,-0.6026577241456699,0.8711803475134812,0.8158783783783784,-0.05530196913510277,0.8787515006002401,0.8370118845500849,-0.04173961605015519,0.6231884057971014,0.5136986301369864,-0.10948977566011509,214.99999999999994,108.99999999999999,-105.99999999999996,1666.0,589.0,-1077.0,0.0,0.23817567567567569,0.23817567567567569,0.25104853205512284,0.20945945945945946,-0.041589072595663384,0.06291192330736968,0.016891891891891893,-0.04602003141547779,0.18813660874775315,0.19256756756756757,0.004430958819814423
wave2_aug,329946,Nourison PA 18067,Nourison,Rugs,Alex Melius,2026-08-02,1146.0,580.0,-566.0,1.3865619546247818,1.0275862068965518,-0.35897574772823004,0.6710296684118674,0.7931034482758621,0.1220737798639947,4.080960854092527,3.8095238095238093,-0.2714370445687173,0.8647469458987783,0.8810344827586207,0.01628753685984241,0.8891797556719022,0.8948275862068965,0.0056478305349942914,1.074365704286964,1.008635578583765,-0.06573012570319903,3.5276073619631902,3.285211267605634,-0.24239609435755627,3.223826714801444,2.882249560632689,-0.3415771541687551,0.9720767888307156,0.9724137931034482,0.0003370042727326439,0.8827160493827161,0.8485915492957746,-0.034124500086941456,0.7806859205776173,0.7205623901581723,-0.06012353041944507,31.99999999999995,16.000000000000032,-15.999999999999918,1134.0,568.0,-566.0,0.0,0.24482758620689654,0.24482758620689654,0.20767888307155322,0.2413793103448276,0.03370042727327438,0.0017497812773403325,0.0017271157167530224,-2.2665560587310134e-05,0.20647419072615922,0.24006908462867013,0.033594893902510914
wave2_aug,344657,Shenzhenshi Daman Shiye Youxiangongsi GA 31407,Shenzhenshi Daman Shiye Youxiangongsi,APS K&D,Stella Yin,2026-08-02,1131.0,568.0,-563.0,2.4129089301503095,1.2077464788732395,-1.20516245127707,0.29354553492484525,0.5669014084507042,0.273355873525859,4.840108401084011,4.911711711711711,0.07160331062770009,0.8585322723253758,0.8732394366197183,0.01470716429434249,0.852343059239611,0.8697183098591549,0.017375250619543925,1.5097345132743363,1.4106194690265488,-0.0991150442477875,4.210806023029229,4.007079646017699,-0.20372637701153007,4.789328426862926,4.569120287253142,-0.2202081396097837,0.7931034482758621,0.579225352112676,-0.2138780961631861,0.8453333333333334,0.8209219858156028,-0.024411347517730553,0.7295308187672493,0.7881508078994613,0.058619989132212,233.99999999999997,239.00000000000003,5.000000000000057,1125.0,564.0,-561.0,0.0017683465959328027,0.09154929577464789,0.08978094917871508,0.2564102564102564,0.24647887323943662,-0.009931383170819763,0.0920353982300885,0.04601769911504425,-0.04601769911504425,0.16460176991150444,0.20176991150442478,0.03716814159292034
wave2_aug,414154,"NINGBO JOYS IMP. EXP. CO.,LTD NJ 08505",Gymax LLC,APS Outdoor,David Liu,2026-08-02,1605.0,564.0,-1041.0,2.4741433021806856,1.1595744680851063,-1.3145688340955792,0.4778816199376947,0.8457446808510638,0.3678630609133691,4.648477157360406,4.14519056261343,-0.5032865947469762,0.8205607476635514,0.874113475177305,0.05355272751375362,0.8772585669781932,0.9095744680851063,0.03231590110691318,1.0224578914535247,1.0691489361702127,0.046691044716687946,3.660212367270456,3.452930728241563,-0.20728163902889296,2.8368283093053734,3.0,0.16317169069462656,0.9794392523364486,0.925531914893617,-0.053907337442831604,0.8967459324155194,0.8685612788632326,-0.02818465355228672,0.5760157273918742,0.7119565217391305,0.13594079434725626,33.00000000000004,42.00000000000003,8.999999999999986,1598.0,563.0,-1035.0,0.0006230529595015577,0.2570921985815603,0.25646914562205875,0.25482866043613706,0.23049645390070922,-0.024332206535427836,0.06924516531503432,0.044326241134751775,-0.02491892418028254,0.18590143480973176,0.18617021276595744,0.0002687779562256798
wave2_aug,125733,Shenzhen Zhichen Trading Co. LTD. CA 91748,Shenzhen Zhichen Trading Co. LTD.,APS K&D,Stella Yin,2026-08-02,1521.0,512.0,-1009.0,1.445101906640368,1.0234375,-0.4216644066403681,0.643655489809336,0.80859375,0.16493826019066404,5.158560959360426,4.3629191321499015,-0.7956418272105248,0.6785009861932939,0.82421875,0.1457177638067061,0.7080867850098619,0.841796875,0.13371008999013811,0.9921000658327848,0.7318982387475538,-0.260201827085231,4.545154911008569,3.7338551859099804,-0.8112997250985887,4.36393878908849,3.7421259842519685,-0.6218128048365212,0.9467455621301775,0.9765625,0.029816937869822535,0.8678122934567085,0.8840864440078585,0.016274150551150002,0.761144377910845,0.8267716535433071,0.06562727563246207,81.00000000000007,12.0,-69.00000000000007,1513.0,509.0,-1004.0,0.0,0.23828125,0.23828125,0.23865877712031558,0.21875,-0.01990877712031558,0.019749835418038184,0.12133072407045009,0.10158088865241191,0.21922317314022383,0.09784735812133072,-0.12137581501889311
wave2_aug,225771,Shenzhenshixiangde CA91761(12),"HONG KONG LIUXIN TECHNOLOGY CO., LIMITED",APS,Yolanda GUI,2026-08-02,1552.0,512.0,-1040.0,1.5128865979381443,1.119140625,-0.3937459729381443,0.6978092783505154,0.875,0.17719072164948457,5.343973941368078,4.792490118577075,-0.5514838227910026,0.6559278350515464,0.732421875,0.07649403994845361,0.6881443298969072,0.7421875,0.054043170103092786,1.1387992253066495,0.953125,-0.18567422530664945,4.805555555555555,4.28125,-0.5243055555555554,4.338870431893688,4.145418326693227,-0.19345210520046052,0.9323453608247423,0.931640625,-0.0007047358247422864,0.8731391585760517,0.8705882352941177,-0.00255092328193407,0.7488372093023256,0.7928286852589641,0.04399147595663855,104.99999999999997,35.0,-69.99999999999997,1545.0,510.0,-1035.0,0.001288659793814433,0.26171875,0.26043009020618557,0.20554123711340205,0.216796875,0.011255637886597947,0.02194964493221433,0.01171875,-0.01023089493221433,0.18398967075532602,0.205078125,0.021088454244673982
wave2_aug,62366,Best Choice Products IN 46231,Best Choice Products,Decor,Shannon Hoar,2026-08-02,1893.0,511.0,-1382.0,1.583729529846804,1.152641878669276,-0.4310876511775279,0.6714210248283149,0.8610567514677103,0.18963572663939543,3.9595687331536387,3.755511022044088,-0.2040577111095505,0.8748019017432647,0.9080234833659491,0.033221581622684404,0.9144215530903328,0.9119373776908023,-0.002484175399530497,0.810710498409332,0.949119373776908,0.13840887536757607,3.4697773064687167,3.551859099804305,0.0820817933355884,3.93491124260355,3.8784860557768925,-0.05642518682665765,0.9862651875330164,0.913894324853229,-0.07237086267978743,0.7985153764581124,0.7215686274509804,-0.07694674900713205,0.7966648735879505,0.7788844621513944,-0.017780411436556065,25.99999999999996,44.0,18.00000000000004,1886.0,510.0,-1376.0,0.0005282620179609086,0.2896281800391389,0.289099918021178,0.27892234548335976,0.25440313111545987,-0.02451921436789989,0.025912215758857746,0.003913894324853229,-0.021998321434004518,0.2533051295610788,0.25048923679060664,-0.0028158927704721726
wave2_aug,58218,"VM MP, LLC IN 46143",Spreetail,Storage & Org - Frequency,Claire Przybocki,2026-08-02,1678.0,483.0,-1195.0,1.159713945172825,0.8033126293995859,-0.35640131577323897,0.5125148986889154,0.6045548654244306,0.09203996673551518,3.0568252007411982,2.760084925690021,-0.29674027505117717,0.9302741358760429,0.94824016563147,0.01796602975542705,0.966030989272944,0.9668737060041408,0.0008427167311968464,0.5605247465712582,0.4492753623188406,-0.1112493842524176,2.27913927077107,2.1929460580912865,-0.0861932126797833,2.6666666666666665,2.382978723404255,-0.2836879432624113,0.9696066746126341,0.9772256728778468,0.007618998265212729,0.9059316956261234,0.8506224066390041,-0.05530928898711929,0.8707482993197279,0.8893617021276595,0.018613402807931667,51.00000000000006,11.000000000000004,-40.00000000000006,1669.0,482.0,-1187.0,0.0,0.20496894409937888,0.20496894409937888,0.27532777115613827,0.2774327122153209,0.00210494105918263,0.11866428145497913,0.11594202898550725,-0.0027222524694718864,0.15682766845557544,0.16149068322981366,0.004663014774238222
