wave,supplier_id,su_name,parent_su_name,sto,srm,enable_week,pre_vol,post_vol,delta_vol,pre_o2s_stated,post_o2s_stated,delta_o2s_stated,pre_o2s_stated_1,post_o2s_stated_1,delta_o2s_stated_1,pre_o2d_stated,post_o2d_stated,delta_o2d_stated,pre_fast_badge,post_fast_badge,delta_fast_badge,pre_o2d_actual_less5,post_o2d_actual_less5,delta_o2d_actual_less5,pre_o2s_actual,post_o2s_actual,delta_o2s_actual,pre_o2d_actual,post_o2d_actual,delta_o2d_actual,pre_det_o2d,post_det_o2d,delta_det_o2d,pre_ifr,post_ifr,delta_ifr,pre_del_rel,post_del_rel,delta_del_rel,pre_det_del_rel,post_det_del_rel,delta_det_del_rel,pre_late_orders,post_late_orders,delta_late_orders,pre_delivered_vol,post_delivered_vol,delta_delivered_vol,pre_weekend_msbd,post_weekend_msbd,delta_weekend_msbd,pre_weekend_ship,post_weekend_ship,delta_weekend_ship,pre_sat_ship,post_sat_ship,delta_sat_ship,pre_sun_ship,post_sun_ship,delta_sun_ship
wave1_jun_jul,59466,nuLOOM CA 95206,nuLOOM,Rugs,Brianna Barrett,2026-07-12,2018.0,1534.0,-484.0,0.8107036669970268,0.9621656881930855,0.15146202119605867,0.757185332011893,0.49674054758800523,-0.26044478442388774,4.058044806517311,3.7617135207496655,-0.2963312857676459,0.7631318136769079,0.8044328552803129,0.041301041603405086,0.8191278493557979,0.8559322033898306,0.036804354034032705,0.6085232903865213,0.7323759791122716,0.12385268872575028,3.6318136769078295,3.58382257012394,-0.0479911067838894,3.8379653906659676,3.386394557823129,-0.4515708328428385,0.9544103072348861,0.9374185136897001,-0.016991793545185985,0.867195242814668,0.8709256844850065,0.0037304416703385357,0.8062438057482656,0.7829204693611473,-0.023323336387118254,91.99999999999991,96.00000000000007,4.000000000000156,2018.0,1534.0,-484.0,0.0,0.000651890482398957,0.000651890482398957,0.028741328047571853,0.0,-0.028741328047571853,0.028741328047571853,0.0,-0.028741328047571853,0.0,0.0,0.0
wave1_jun_jul,27593,NFusion CA El Monte,"GigaCloud Trading, Inc.",Outdoor Furniture,Amy Connell,2026-07-05,1571.0,1191.0,-380.0,1.1139401654996817,1.2040302267002518,0.09009006120057017,0.9694462126034373,0.9773299748110831,0.00788376220764575,4.965585704831238,4.51685393258427,-0.44873177224696814,0.5448758752387015,0.6784214945424013,0.1335456193036998,0.5957988542329726,0.7153652392947103,0.11956638506173767,1.0579617834394905,1.1939546599496222,0.1359928765101317,4.827498408656907,4.366918555835432,-0.46057985282147484,4.824609109449354,4.339473684210526,-0.4851354252388278,0.954169318905156,0.9622166246851386,0.008047305779982583,0.8504137492043284,0.8505457598656591,0.00013201066133061712,0.7670273711012094,0.797649034424853,0.030621663323643578,71.99999999999993,44.99999999999996,-26.99999999999997,1571.0,1191.0,-380.0,0.0,0.0008396305625524769,0.0008396305625524769,0.005728835136855506,0.005877413937867338,0.0001485788010118323,0.0025477707006369425,0.005877413937867338,0.0033296432372303957,0.0031847133757961785,0.0,-0.0031847133757961785
wave2_aug,302342,Westin Outdoor GA 31320,Westin Outdoor,Outdoor Furniture,Isha Singh,2026-08-02,4395.0,2060.0,-2335.0,1.4088737201365187,1.228640776699029,-0.18023294343748963,0.8771331058020477,0.9524271844660194,0.07529407866397164,4.9183091902161005,4.447738693467337,-0.4705704967487634,0.7861205915813424,0.8504854368932039,0.06436484531186148,0.7952218430034129,0.8941747572815534,0.09895291427814046,1.1970420932878272,0.9053398058252428,-0.2917022874625844,4.3265073947667805,3.569417475728155,-0.7570899190386253,4.069676153091266,3.673407482305359,-0.39626867078590733,0.8054607508532423,0.9922330097087378,0.18677225885549553,0.8177474402730376,0.8810679611650486,0.06332052089201101,0.5542662116040956,0.7694174757281553,0.21515126412405972,855.0,16.00000000000004,-839.0,4395.0,2060.0,-2335.0,0.0038680318543799774,0.007281553398058253,0.0034135215436782752,0.04141069397042093,0.003883495145631068,-0.03752719882478986,0.0009101251422070534,0.001941747572815534,0.0010316224306084806,0.04050056882821388,0.001941747572815534,-0.03855882125539835
wave2_aug,401646,NEO CHAIR INC GA 30567,NEO CHAIR INC,Casegoods,Karolina Coulter,2026-08-02,684.0,1693.0,1009.0,1.1154970760233918,0.7631423508564678,-0.352354725166924,0.922514619883041,0.7401063201417601,-0.1824082997412808,3.1396396396396398,3.0317936412717454,-0.10784599836789432,0.9502923976608187,0.9722386296515062,0.02194623199068746,0.9692982456140351,0.987005316007088,0.01770707039305286,0.6564327485380117,0.650915534554046,-0.005517213983965652,2.6476608187134505,2.587714116952156,-0.05994670176129446,2.930091185410334,2.603003003003003,-0.3270881824073313,0.9985380116959064,0.9911399881866509,-0.007398023509255447,0.9210526315789473,0.9456585942114589,0.02460596263251158,0.8786549707602339,0.8895451860602481,0.010890215300014217,1.0000000000000284,14.999999999999952,13.999999999999924,684.0,1693.0,1009.0,0.0,0.0,0.0,0.0029239766081871343,0.0005906674542232723,-0.002333309153963862,0.0,0.0005906674542232723,0.0005906674542232723,0.0029239766081871343,0.0,-0.0029239766081871343
wave2_aug,119825,shanghaihuzidian NJ 07836,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,2015.0,1686.0,-329.0,1.0704714640198512,0.8036773428232503,-0.26679412119660084,0.9707196029776675,0.7016607354685647,-0.2690588675091028,2.7864714790509844,2.6177536231884058,-0.1687178558625786,0.9598014888337469,0.9679715302491103,0.008170041415363372,0.9771712158808933,0.9881376037959668,0.010966387915073539,0.6903225806451613,0.5438908659549229,-0.1464317146902384,2.4540942928039704,2.250296559905101,-0.20379773289886938,2.7690742624618516,2.3588342440801457,-0.4102400183817059,0.9880893300248139,0.9774614472123369,-0.010627882812477063,0.9205955334987593,0.9341637010676157,0.01356816756885637,0.8933002481389578,0.8778173190984578,-0.015482929040499971,23.999999999999957,38.000000000000064,14.000000000000107,2015.0,1686.0,-329.0,0.0,0.0005931198102016608,0.0005931198102016608,0.0,0.0005931198102016608,0.0005931198102016608,0.0,0.0005931198102016608,0.0005931198102016608,0.0,0.0,0.0
wave2_aug,239346,Annie Selke NJ 08512,Annie Selke,PG Rugs,Rachel Markham,2026-08-02,1832.0,1587.0,-245.0,0.8062227074235808,0.7737870195337114,-0.03243568788986939,0.6948689956331878,0.7057340894770007,0.010865093843812845,4.460379464285714,3.511642949547219,-0.9487365147384956,0.7101528384279476,0.9206049149338374,0.21045207650588982,0.8962882096069869,0.931316950220542,0.0350287406135551,0.5169213973799127,0.6112161310649024,0.09429473368498964,3.160480349344978,3.0705734089477,-0.08990694039727787,3.240740740740741,2.9296052631578946,-0.3111354775828463,0.9623362445414847,0.9439193446754883,-0.018416899865996372,0.9148471615720524,0.8872085696282294,-0.02763859194382301,0.7996724890829694,0.7485822306238186,-0.05109025845915083,69.00000000000003,89.00000000000003,20.0,1832.0,1587.0,-245.0,0.0005458515283842794,0.00315059861373661,0.0026047470853523304,0.002183406113537118,0.008191556395715185,0.006008150282178068,0.0,0.0,0.0,0.002183406113537118,0.008191556395715185,0.006008150282178068
wave2_aug,119437,Aosom LLC CA 92374,Aosom LLC,APS Outdoor,Amber Xiang,2026-08-02,3207.0,1571.0,-1636.0,1.0183972560024945,1.063653723742839,0.04525646774034442,0.9791082008107266,0.9834500318268619,0.004341831016135278,4.664249684741488,4.2182052937378955,-0.4460443910035927,0.5993140006236358,0.7033736473583705,0.10405964673473467,0.7243529778609292,0.8160407383831955,0.09168776052226624,0.603243917654398,0.5633354551241248,-0.03990846253027325,4.095416276894293,3.614258434118396,-0.48115784277589757,4.740516416958878,4.214935064935065,-0.5255813520238126,0.9953227315247896,0.9955442393380013,0.00022150781321172985,0.9189273464296851,0.9274347549331636,0.00850740850347853,0.9195509822263798,0.9153405474220242,-0.004210434804355567,14.999999999999877,6.999999999999972,-7.999999999999906,3207.0,1571.0,-1636.0,0.0,0.001273074474856779,0.001273074474856779,0.0018709073900841909,0.002546148949713558,0.0006752415596293672,0.00031191515907673113,0.0006365372374283895,0.0003246220783516584,0.0015595757953836558,0.0019096117122851686,0.0003500359169015129
wave2_aug,79055,Costway NJ 08505,Costway,APS Outdoor,David Liu,2026-08-02,1527.0,1404.0,-123.0,1.0700720366732155,1.0306267806267806,-0.039445256046434896,0.9849377865094957,0.9843304843304843,-0.000607302179011393,3.159439626417612,3.002911208151383,-0.15652841826622899,0.9659462999345121,0.9693732193732194,0.003426919438707321,0.9783889980353635,0.9821937321937322,0.0038047341583686833,0.8487229862475442,0.8831908831908832,0.03446789694333907,2.6574983628028814,2.616809116809117,-0.040689245993764445,2.7837116154873165,2.6458635703918723,-0.13784804509544424,0.9679109364767517,0.9793447293447294,0.011433792867977632,0.9096267190569745,0.8874643874643875,-0.02216233159258696,0.8578912901113294,0.8817663817663818,0.023875091655052416,49.00000000000008,28.99999999999995,-20.000000000000128,1527.0,1404.0,-123.0,0.0,0.002849002849002849,0.002849002849002849,0.007858546168958742,0.002849002849002849,-0.005009543319955893,0.007858546168958742,0.0014245014245014246,-0.006434044744457318,0.0,0.0014245014245014246,0.0014245014245014246
wave2_aug,67894,TwinXLcom MN,Bare Home,Soft Home,Jaiden Lawlor,2026-08-02,837.0,1243.0,406.0,0.6248506571087217,0.6757843925985519,0.05093373548983027,0.6093189964157706,0.6452131938857603,0.035894197469989675,4.14043583535109,3.947411003236246,-0.19302483211484356,0.8160095579450418,0.835076427996782,0.019066870051740126,0.8924731182795699,0.910699919549477,0.018226801269907167,0.5567502986857825,0.6033789219629928,0.04662862327721029,3.6487455197132617,3.687047465808528,0.03830194609526627,4.002442002442002,3.9523809523809526,-0.05006105006104988,0.9904420549581839,0.9855189058728882,-0.004923149085295786,0.8972520908004779,0.8720836685438456,-0.025168422256632295,0.8697729988052568,0.8728881737731295,0.0031151749678727247,8.000000000000044,18.00000000000003,9.999999999999984,837.0,1243.0,406.0,0.0,0.0008045052292839903,0.0008045052292839903,0.0,0.0016090104585679806,0.0016090104585679806,0.0,0.0016090104585679806,0.0016090104585679806,0.0,0.0,0.0
wave2_aug,234429,AMEZIEL INC IN 46219,AMEZIEL INC,APS AEOF,Carl Li,2026-08-02,503.0,1086.0,583.0,1.0576540755467196,1.0294659300184161,-0.02818814552830351,0.9662027833001988,0.9742173112338858,0.008014527933686955,3.310838445807771,3.161531279178338,-0.14930716662943322,0.9204771371769384,0.9650092081031307,0.04453207092619238,0.9145129224652088,0.9769797421731123,0.062466819707903576,1.1936127744510978,1.0515653775322285,-0.14204739691886936,3.31610337972167,2.860036832412523,-0.4560665473091472,3.267223382045929,2.762172284644195,-0.5050510974017342,0.9065606361829026,0.9189686924493554,0.012408056266452805,0.8210735586481114,0.8950276243093923,0.07395406566128093,0.7693836978131213,0.8213627992633518,0.051979101450230436,46.999999999999986,88.00000000000001,41.00000000000003,503.0,1086.0,583.0,0.0,0.0027624309392265192,0.0027624309392265192,0.06958250497017893,0.0009208103130755065,-0.06866169465710342,0.06387225548902195,0.0,-0.06387225548902195,0.005988023952095809,0.0009208103130755065,-0.005067213639020302
wave2_aug,373889, SLM CA3,YISHANG TRADE INC,APS Outdoor,Melody Lu,2026-08-02,1294.0,927.0,-367.0,1.0571870170015456,1.0043149946062568,-0.052872022395288765,0.9636785162287481,0.9848975188781014,0.02121900264935328,4.146207974980453,3.5964912280701755,-0.5497167469102777,0.8106646058732612,0.9007551240560949,0.09009051818283376,0.8106646058732612,0.9234088457389428,0.1127442398656816,1.008500772797527,0.8468176914778857,-0.16168308131964138,3.9049459041731067,3.303128371089536,-0.6018175330835707,3.7654417513682565,3.2964989059080962,-0.4689428454601603,0.9157650695517774,0.9881337648327939,0.07236869528101653,0.8438948995363215,0.8770226537216829,0.0331277541853614,0.6692426584234931,0.8284789644012945,0.15923630597780147,109.00000000000006,11.00000000000004,-98.00000000000001,1294.0,927.0,-367.0,0.0007727975270479134,0.002157497303128371,0.0013846997760804574,0.014683153013910355,0.003236245954692557,-0.011446907059217798,0.010819165378670788,0.0010787486515641855,-0.009740416727106602,0.0038639876352395673,0.002157497303128371,-0.0017064903321111964
wave2_aug,356194,Shenzhen Like Keji Youxiangongsi GA 31407,Shenzhen Like Keji Youxiangongsi,APS Bedroom,Lydia Liu,2026-08-02,996.0,860.0,-136.0,2.5572289156626504,0.7872093023255814,-1.7700196133370691,0.015060240963855422,0.7174418604651163,0.7023816195012609,4.324795081967213,3.790919952210275,-0.5338751297569386,0.9156626506024096,0.9325581395348838,0.016895488932474167,0.8744979919678715,0.9430232558139535,0.06852526384608204,1.1817269076305221,1.0313953488372094,-0.15033155879331273,3.63855421686747,3.4011627906976742,-0.23739142616979558,4.523565573770492,2.7350835322195706,-1.7884820415509215,0.9859437751004017,0.713953488372093,-0.2719902867283086,0.857429718875502,0.8162790697674419,-0.0411506491080601,0.8493975903614458,0.3767441860465116,-0.4726534043149342,13.999999999999954,245.99999999999997,232.00000000000003,996.0,860.0,-136.0,0.001004016064257028,0.0,-0.001004016064257028,0.020080321285140562,0.029069767441860465,0.008989446156719903,0.009036144578313253,0.02558139534883721,0.016545250770523955,0.01104417670682731,0.0034883720930232558,-0.007555804613804054
