wave,supplier_id,su_name,parent_su_name,sto,srm,enable_week,order_bucket,period,n_suppliers,vol,weekend_msbd,weekend_ship,sat_ship,sun_ship,ifr,late_orders,o2s_stated,o2s_stated_1,o2d_stated,o2d_actual,o2s_actual,fast_badge,actual_fast_badge,del_rel,delivered_vol
wave2_aug,58219,"VM MP, LLC GA 31308",Spreetail,Storage & Org - Frequency,Claire Przybocki,2026-08-02,sunday,pre,1.0,237.0,0.0,0.5021097046413502,0.0,0.5021097046413502,0.9789029535864979,4.999999999999991,1.0379746835443038,0.9915611814345991,3.060085836909871,2.016949152542373,0.5569620253164557,0.9578059071729957,0.9789029535864979,0.9446808510638298,235.0
wave2_aug,58219,"VM MP, LLC GA 31308",Spreetail,Storage & Org - Frequency,Claire Przybocki,2026-08-02,weekday,post,1.0,225.0,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.0,0.9822222222222222,4.000000000000001,0.4888888888888889,0.4622222222222222,2.560747663551402,1.9419642857142858,0.4533333333333333,0.92,0.9733333333333334,0.8482142857142857,224.0
wave2_aug,58219,"VM MP, LLC GA 31308",Spreetail,Storage & Org - Frequency,Claire Przybocki,2026-08-02,weekday,pre,1.0,666.0,0.0,0.003003003003003003,0.0,0.003003003003003003,0.9444444444444444,37.000000000000014,0.7642642642642643,0.6006006006006006,2.669826224328594,2.081081081081081,0.6066066066066066,0.9324324324324325,0.9669669669669669,0.8870481927710844,664.0
wave2_aug,59554,EC EXPORT INC. NJ 08505,EC EXPORT INC. NJ 08831,APS,Ida Li,2026-08-02,fri_sat,post,1.0,112.0,1.0,0.9375,0.41964285714285715,0.5178571428571429,0.9642857142857143,3.9999999999999982,1.5625,0.4375,4.777777777777778,4.330357142857143,1.125,0.8125,0.8571428571428571,0.8125,112.0
wave2_aug,59554,EC EXPORT INC. NJ 08505,EC EXPORT INC. NJ 08831,APS,Ida Li,2026-08-02,fri_sat,pre,1.0,450.0,0.0,0.8666666666666667,0.4177777777777778,0.4488888888888889,0.9933333333333333,3.0000000000000195,2.5755555555555554,0.0,5.299319727891157,4.4222222222222225,1.22,0.7466666666666667,0.8066666666666666,0.9260089686098655,446.0
wave2_aug,59554,EC EXPORT INC. NJ 08505,EC EXPORT INC. NJ 08831,APS,Ida Li,2026-08-02,sunday,post,1.0,86.0,0.0,0.03488372093023256,0.0,0.03488372093023256,0.9186046511627907,7.000000000000003,1.058139534883721,0.9418604651162791,4.129411764705883,3.1511627906976742,1.0930232558139534,0.8604651162790697,0.9302325581395349,0.9418604651162791,86.0
wave2_aug,59554,EC EXPORT INC. NJ 08505,EC EXPORT INC. NJ 08831,APS,Ida Li,2026-08-02,sunday,pre,1.0,224.0,0.0,0.022321428571428572,0.0,0.022321428571428572,0.9330357142857143,14.999999999999996,1.0357142857142858,0.9642857142857143,4.255707762557078,3.325892857142857,1.0669642857142858,0.8348214285714286,0.9419642857142857,0.9017857142857143,224.0
wave2_aug,59554,EC EXPORT INC. NJ 08505,EC EXPORT INC. NJ 08831,APS,Ida Li,2026-08-02,weekday,post,1.0,271.0,0.01107011070110701,0.01107011070110701,0.0,0.011111111111111112,0.966789667896679,8.999999999999998,1.044280442804428,0.9704797047970479,3.515267175572519,3.200743494423792,1.048148148148148,0.8450184501845018,0.8819188191881919,0.8029739776951673,269.0
wave2_aug,59554,EC EXPORT INC. NJ 08505,EC EXPORT INC. NJ 08831,APS,Ida Li,2026-08-02,weekday,pre,1.0,1011.0,0.0,0.03560830860534125,0.027722772277227723,0.007920792079207921,0.973293768545994,27.000000000000036,1.1760633036597428,0.9317507418397626,3.990990990990991,3.382936507936508,1.0693069306930694,0.8447082096933729,0.8783382789317508,0.8534396809571286,1003.0
wave2_aug,62366,Best Choice Products IN 46231,Best Choice Products,Decor,Shannon Hoar,2026-08-02,fri_sat,post,1.0,149.0,0.9865771812080537,0.7114093959731543,0.006711409395973154,0.7046979865771812,0.8053691275167785,29.000000000000007,1.4228187919463087,0.5771812080536913,4.260273972602739,4.268456375838926,1.4093959731543624,0.9463087248322147,0.8657718120805369,0.6621621621621622,148.0
wave2_aug,62366,Best Choice Products IN 46231,Best Choice Products,Decor,Shannon Hoar,2026-08-02,fri_sat,pre,1.0,520.0,0.0,0.8480769230769231,0.08670520231213873,0.7630057803468208,0.9903846153846154,4.999999999999982,2.6346153846153846,0.0,4.633136094674557,4.194605009633912,1.1791907514450868,0.8615384615384616,0.8673076923076923,0.7818532818532818,518.0
wave2_aug,62366,Best Choice Products IN 46231,Best Choice Products,Decor,Shannon Hoar,2026-08-02,sunday,post,1.0,133.0,0.0,0.16541353383458646,0.0,0.16541353383458646,0.9022556390977443,13.000000000000007,1.0225563909774436,0.9774436090225563,3.462121212121212,3.2857142857142856,0.9323308270676691,0.9699248120300752,0.9774436090225563,0.7218045112781954,133.0
wave2_aug,62366,Best Choice Products IN 46231,Best Choice Products,Decor,Shannon Hoar,2026-08-02,sunday,pre,1.0,352.0,0.0,0.23295454545454544,0.0,0.23295454545454544,0.9801136363636364,7.0000000000000036,1.0227272727272727,0.9772727272727273,3.3685714285714288,3.1988636363636362,0.7897727272727273,0.9772727272727273,0.9829545454545454,0.8011363636363636,352.0
wave2_aug,62366,Best Choice Products IN 46231,Best Choice Products,Decor,Shannon Hoar,2026-08-02,weekday,post,1.0,229.0,0.004366812227074236,0.008733624454148471,0.004366812227074236,0.004366812227074236,0.9912663755458515,2.0000000000000044,1.0524017467248907,0.9781659388646288,3.5972850678733033,3.2401746724890828,0.6593886462882096,0.8471615720524017,0.9039301310043668,0.759825327510917,229.0
wave2_aug,62366,Best Choice Products IN 46231,Best Choice Products,Decor,Shannon Hoar,2026-08-02,weekday,pre,1.0,1021.0,0.0009794319294809011,0.004897159647404506,0.00392156862745098,0.000980392156862745,0.9862879529872673,14.000000000000039,1.2419196865817825,0.9079333986287953,3.8246492985971945,3.193103448275862,0.6295566502463055,0.8462291870714985,0.9147894221351616,0.8061023622047244,1016.0
wave2_aug,67894,TwinXLcom MN,Bare Home,Soft Home,Jaiden Lawlor,2026-08-02,fri_sat,post,1.0,396.0,0.8080808080808081,0.398989898989899,0.002544529262086514,0.3994910941475827,0.6136363636363636,153.0,1.143939393939394,0.49242424242424243,4.873096446700508,4.987179487179487,1.4376590330788803,0.8080808080808081,0.648989898989899,0.5025641025641026,390.0
wave2_aug,67894,TwinXLcom MN,Bare Home,Soft Home,Jaiden Lawlor,2026-08-02,fri_sat,pre,1.0,842.0,0.0023752969121140144,0.7494061757719715,0.0023752969121140144,0.7470308788598575,0.9881235154394299,10.000000000000034,2.116389548693587,0.0,5.789600967351874,5.055952380952381,1.1104513064133017,0.5831353919239906,0.7007125890736342,0.9184652278177458,834.0
wave2_aug,67894,TwinXLcom MN,Bare Home,Soft Home,Jaiden Lawlor,2026-08-02,sunday,post,1.0,357.0,0.0028011204481792717,0.22969187675070027,0.0,0.2303370786516854,0.988795518207283,3.999999999999986,0.9971988795518207,0.9971988795518207,4.923943661971831,4.522471910112359,0.7808988764044944,0.9159663865546218,0.9103641456582633,0.8732394366197183,355.0
wave2_aug,67894,TwinXLcom MN,Bare Home,Soft Home,Jaiden Lawlor,2026-08-02,sunday,pre,1.0,516.0,0.0,0.35271317829457366,0.0,0.3533980582524272,0.9961240310077519,2.0000000000000036,1.0,1.0,4.856031128404669,4.370873786407767,0.6485436893203883,0.9205426356589147,0.9050387596899225,0.8832684824902723,514.0
wave2_aug,67894,TwinXLcom MN,Bare Home,Soft Home,Jaiden Lawlor,2026-08-02,weekday,post,1.0,711.0,0.0,0.0014064697609001407,0.0014184397163120568,0.0,0.9873417721518988,8.99999999999997,0.6722925457102672,0.6526019690576652,4.5790960451977405,4.182978723404255,0.6113475177304964,0.770745428973277,0.819971870604782,0.8439716312056738,705.0
wave2_aug,67894,TwinXLcom MN,Bare Home,Soft Home,Jaiden Lawlor,2026-08-02,weekday,pre,1.0,1687.0,0.0005927682276229994,0.002963841138114997,0.0011862396204033216,0.0017793594306049821,0.98814463544754,19.99999999999993,0.7735625370480143,0.6318909306461173,4.8655462184873945,4.215558194774347,0.6251482799525504,0.7409602845287493,0.8233550681683461,0.8933889219773675,1679.0
wave2_aug,79055,Costway NJ 08505,Costway,APS Outdoor,David Liu,2026-08-02,fri_sat,post,1.0,373.0,0.9892761394101877,0.7989276139410187,0.16890080428954424,0.6300268096514745,0.9061662198391421,34.99999999999998,1.5013404825737264,0.5093833780160858,4.517615176151762,3.9405405405405407,1.2412868632707774,0.8739946380697051,0.8981233243967829,0.8945945945945946,370.0
wave2_aug,79055,Costway NJ 08505,Costway,APS Outdoor,David Liu,2026-08-02,fri_sat,pre,1.0,1142.0,0.0,0.850262697022767,0.25263157894736843,0.5991228070175438,0.98861646234676,13.000000000000036,2.5166374781085814,0.0,4.853593611357587,4.186514886164623,1.2210526315789474,0.840630472854641,0.8712784588441331,0.9413309982486865,1142.0
wave2_aug,79055,Costway NJ 08505,Costway,APS Outdoor,David Liu,2026-08-02,sunday,post,1.0,375.0,0.0,0.04,0.0,0.04032258064516129,0.8266666666666667,65.0,1.1066666666666667,0.9866666666666667,3.9732620320855614,3.1463414634146343,1.1290322580645162,0.912,0.92,0.962059620596206,369.0
wave2_aug,79055,Costway NJ 08505,Costway,APS Outdoor,David Liu,2026-08-02,sunday,pre,1.0,677.0,0.0,0.022156573116691284,0.0,0.022156573116691284,0.914327917282127,58.0,1.020679468242245,0.983751846381093,4.059612518628912,3.085672082717873,1.0723781388478582,0.8921713441654358,0.9497784342688331,0.9586410635155096,677.0
wave2_aug,79055,Costway NJ 08505,Costway,APS Outdoor,David Liu,2026-08-02,weekday,post,1.0,756.0,0.0026455026455026454,0.0026455026455026454,0.0013227513227513227,0.0013227513227513227,0.9629629629629629,28.00000000000004,1.0119047619047619,0.9880952380952381,3.6035182679296347,3.009259259259259,0.9087301587301587,0.8875661375661376,0.9246031746031746,0.8386243386243386,756.0
wave2_aug,79055,Costway NJ 08505,Costway,APS Outdoor,David Liu,2026-08-02,weekday,pre,1.0,2187.0,0.0004572473708276177,0.005029721079103796,0.00411522633744856,0.0009144947416552355,0.9716506630086877,61.99999999999991,1.1792409693644261,0.9318701417466849,4.050162563864375,3.2980284273269143,0.918609967992684,0.8591678097850938,0.8902606310013718,0.9000920810313076,2172.0
wave2_aug,87326,NeoChair TX 77507,NEO CHAIR INC,Casegoods,Karolina Coulter,2026-08-02,fri_sat,post,1.0,139.0,0.8561151079136691,0.7266187050359713,0.0,0.7266187050359713,0.9928057553956835,0.9999999999999938,1.2517985611510791,0.460431654676259,3.7553956834532376,3.5611510791366907,1.014388489208633,0.9712230215827338,0.9136690647482014,0.7482014388489209,139.0
wave2_aug,87326,NeoChair TX 77507,NEO CHAIR INC,Casegoods,Karolina Coulter,2026-08-02,fri_sat,pre,1.0,298.0,0.0,0.7818791946308725,0.0,0.7818791946308725,0.9630872483221476,11.0,2.0067114093959733,0.0,4.040816326530612,3.5454545454545454,1.1476510067114094,0.9026845637583892,0.9194630872483222,0.9528619528619529,297.0
wave2_aug,87326,NeoChair TX 77507,NEO CHAIR INC,Casegoods,Karolina Coulter,2026-08-02,sunday,post,1.0,142.0,0.056338028169014086,0.13380281690140844,0.0,0.13380281690140844,1.0,0.0,0.9436619718309859,0.9436619718309859,3.0422535211267605,2.732394366197183,0.8661971830985915,1.0,0.9859154929577465,0.9366197183098591,142.0
wave2_aug,87326,NeoChair TX 77507,NEO CHAIR INC,Casegoods,Karolina Coulter,2026-08-02,sunday,pre,1.0,157.0,0.0,0.12738853503184713,0.0,0.12738853503184713,1.0,0.0,1.0,1.0,3.0903225806451613,2.56687898089172,0.8726114649681529,0.9872611464968153,1.0,0.9299363057324841,157.0
wave2_aug,87326,NeoChair TX 77507,NEO CHAIR INC,Casegoods,Karolina Coulter,2026-08-02,weekday,post,1.0,345.0,0.0,0.0,0.0,0.0,0.9971014492753624,0.9999999999999815,0.6985507246376812,0.6840579710144927,3.0321637426900585,2.616279069767442,0.5581395348837209,0.9594202898550724,0.9478260869565217,0.9239766081871345,342.0
wave2_aug,87326,NeoChair TX 77507,NEO CHAIR INC,Casegoods,Karolina Coulter,2026-08-02,weekday,pre,1.0,596.0,0.0016778523489932886,0.0,0.0,0.0,0.9261744966442953,44.0,0.7013422818791947,0.5167785234899329,2.861774744027304,2.4352941176470586,0.5815126050420169,0.9664429530201343,0.9765100671140939,0.9176470588235294,595.0
wave2_aug,100349,Shenzhenshi hongyanzhiji keji CA 91761(6),HK DANSHUO TRADING LIMITED,APS,Yolanda GUI,2026-08-02,fri_sat,post,1.0,177.0,0.9774011299435028,0.672316384180791,0.011299435028248588,0.6610169491525424,0.8587570621468926,25.000000000000007,1.4406779661016949,0.5141242937853108,5.425287356321839,5.104046242774566,1.231638418079096,0.6101694915254238,0.5988700564971752,0.7325581395348837,172.0
wave2_aug,100349,Shenzhenshi hongyanzhiji keji CA 91761(6),HK DANSHUO TRADING LIMITED,APS,Yolanda GUI,2026-08-02,fri_sat,pre,1.0,407.0,0.004914004914004914,0.538083538083538,0.07616707616707617,0.4619164619164619,0.9877149877149877,5.000000000000019,2.6486486486486487,0.0,5.492537313432836,5.341523341523342,1.714987714987715,0.5552825552825553,0.5995085995085995,0.8617283950617284,405.0
wave2_aug,100349,Shenzhenshi hongyanzhiji keji CA 91761(6),HK DANSHUO TRADING LIMITED,APS,Yolanda GUI,2026-08-02,sunday,post,1.0,166.0,0.0,0.06626506024096386,0.0,0.06626506024096386,0.9397590361445783,9.999999999999995,1.0120481927710843,0.9879518072289156,4.809815950920245,4.325301204819277,1.0120481927710843,0.8554216867469879,0.8253012048192772,0.9036144578313253,166.0
wave2_aug,100349,Shenzhenshi hongyanzhiji keji CA 91761(6),HK DANSHUO TRADING LIMITED,APS,Yolanda GUI,2026-08-02,sunday,pre,1.0,215.0,0.004651162790697674,0.2372093023255814,0.0,0.2372093023255814,0.8186046511627907,39.0,1.2279069767441861,0.9906976744186047,4.596244131455399,4.469767441860465,1.0465116279069768,0.8883720930232558,0.8046511627906977,0.7990654205607477,214.0
wave2_aug,100349,Shenzhenshi hongyanzhiji keji CA 91761(6),HK DANSHUO TRADING LIMITED,APS,Yolanda GUI,2026-08-02,weekday,post,1.0,280.0,0.0035714285714285713,0.017857142857142856,0.014285714285714285,0.0035714285714285713,0.9321428571428572,18.999999999999993,0.9892857142857143,0.9714285714285714,4.9963503649635035,4.453571428571428,0.8357142857142857,0.6535714285714286,0.675,0.8458781362007168,279.0
wave2_aug,100349,Shenzhenshi hongyanzhiji keji CA 91761(6),HK DANSHUO TRADING LIMITED,APS,Yolanda GUI,2026-08-02,weekday,pre,1.0,733.0,0.0,0.020463847203274217,0.009549795361527967,0.010914051841746248,0.9154160982264665,62.000000000000036,1.208731241473397,0.9167803547066848,4.782849239280774,4.184174624829468,0.9972714870395635,0.7080491132332879,0.7366984993178718,0.8852459016393442,732.0
wave2_aug,101813,"Zhejiang Xingyang Furniture Co.,Ltd. CA 92880","Zhejiang Xingyang Furniture Co.,Ltd.",APS,Lacey Yan,2026-08-02,fri_sat,post,1.0,165.0,0.9454545454545454,0.9393939393939394,0.0,0.9393939393939394,0.9939393939393939,1.0000000000000064,1.6484848484848484,0.4727272727272727,6.828220858895706,6.642424242424243,1.4727272727272727,0.14545454545454545,0.23030303030303031,0.8658536585365854,164.0
wave2_aug,101813,"Zhejiang Xingyang Furniture Co.,Ltd. CA 92880","Zhejiang Xingyang Furniture Co.,Ltd.",APS,Lacey Yan,2026-08-02,fri_sat,pre,1.0,481.0,0.002079002079002079,0.9584199584199584,0.0020833333333333333,0.9583333333333334,0.9916839916839917,4.0,2.6943866943866945,0.0,7.189873417721519,6.389583333333333,1.4729166666666667,0.19334719334719336,0.30145530145530147,0.8676470588235294,476.0
wave2_aug,101813,"Zhejiang Xingyang Furniture Co.,Ltd. CA 92880","Zhejiang Xingyang Furniture Co.,Ltd.",APS,Lacey Yan,2026-08-02,sunday,post,1.0,141.0,0.0425531914893617,0.0425531914893617,0.0,0.04285714285714286,0.7163120567375887,39.99999999999999,0.9716312056737588,0.950354609929078,5.98581560283688,5.621428571428571,1.25,0.6595744680851063,0.5957446808510638,0.7714285714285715,140.0
wave2_aug,101813,"Zhejiang Xingyang Furniture Co.,Ltd. CA 92880","Zhejiang Xingyang Furniture Co.,Ltd.",APS,Lacey Yan,2026-08-02,sunday,pre,1.0,279.0,0.0,0.05017921146953405,0.0,0.05017921146953405,0.7025089605734767,83.00000000000001,1.3799283154121864,0.7311827956989247,6.268115942028985,6.397849462365591,1.3906810035842294,0.7168458781362007,0.45878136200716846,0.6451612903225806,279.0
wave2_aug,101813,"Zhejiang Xingyang Furniture Co.,Ltd. CA 92880","Zhejiang Xingyang Furniture Co.,Ltd.",APS,Lacey Yan,2026-08-02,weekday,post,1.0,418.0,0.0023923444976076554,0.007177033492822967,0.004784688995215311,0.0023923444976076554,0.9952153110047847,2.0000000000000107,1.0502392344497609,0.9760765550239234,6.794685990338165,6.100478468899522,0.9904306220095693,0.2631578947368421,0.3157894736842105,0.9282296650717703,418.0
wave2_aug,101813,"Zhejiang Xingyang Furniture Co.,Ltd. CA 92880","Zhejiang Xingyang Furniture Co.,Ltd.",APS,Lacey Yan,2026-08-02,weekday,pre,1.0,926.0,0.0010799136069114472,0.03779697624190065,0.0021598272138228943,0.035637149028077755,0.9632829373650108,33.99999999999999,1.4406047516198703,0.7192224622030238,6.794731064763996,6.221382289416846,1.1047516198704104,0.30885529157667385,0.31317494600431967,0.8562091503267973,918.0
wave2_aug,119437,Aosom LLC CA 92374,Aosom LLC,APS Outdoor,Amber Xiang,2026-08-02,fri_sat,post,1.0,451.0,0.9822616407982262,0.7671840354767184,0.0,0.7706013363028953,0.9844789356984479,6.999999999999993,1.6252771618625277,0.5011086474501109,5.033783783783784,4.77728285077951,1.0913140311804008,0.6363636363636364,0.6119733924611973,0.7661469933184856,449.0
wave2_aug,119437,Aosom LLC CA 92374,Aosom LLC,APS Outdoor,Amber Xiang,2026-08-02,fri_sat,pre,1.0,2273.0,0.0008798944126704796,0.6612406511218654,0.0,0.6618229854689565,0.9894412670479542,24.00000000000008,2.515618125824901,0.0,5.847389558232932,5.132540730955526,1.1743725231175695,0.44082710074791026,0.5860096788385394,0.914563966356795,2259.0
wave2_aug,119437,Aosom LLC CA 92374,Aosom LLC,APS Outdoor,Amber Xiang,2026-08-02,sunday,post,1.0,491.0,0.010183299389002037,0.18533604887983707,0.0,0.18571428571428572,0.9918533604887984,4.000000000000009,0.9979633401221996,0.9877800407331976,4.308008213552362,3.983640081799591,0.8510204081632653,0.9124236252545825,0.9022403258655805,0.934560327198364,489.0
wave2_aug,119437,Aosom LLC CA 92374,Aosom LLC,APS Outdoor,Amber Xiang,2026-08-02,sunday,pre,1.0,1472.0,0.0,0.40285326086956524,0.0,0.40312712440516657,0.9925271739130435,11.000000000000028,1.0067934782608696,0.9966032608695652,4.694101508916324,4.329707681849082,0.6084296397008837,0.8872282608695652,0.8464673913043478,0.9073569482288828,1468.0
wave2_aug,119437,Aosom LLC CA 92374,Aosom LLC,APS Outdoor,Amber Xiang,2026-08-02,weekday,post,1.0,920.0,0.003260869565217391,0.002173913043478261,0.0,0.0021810250817884407,0.991304347826087,7.999999999999954,1.0739130434782609,0.9782608695652174,4.571902654867257,3.9377729257641922,0.5736095965103599,0.6619565217391304,0.7456521739130435,0.915938864628821,916.0
wave2_aug,119437,Aosom LLC CA 92374,Aosom LLC,APS Outdoor,Amber Xiang,2026-08-02,weekday,pre,1.0,4324.0,0.0,0.001156336725254394,0.0,0.0011576753878212549,0.9946808510638298,23.000000000000153,1.1931082331174838,0.9148936170212766,5.343231236848258,4.510189902732747,0.5693447557304931,0.5256706753006476,0.6577243293246994,0.926948051948052,4312.0
wave2_aug,119825,shanghaihuzidian NJ 07836,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,fri_sat,post,1.0,449.0,0.8195991091314031,0.7260579064587973,0.2650334075723831,0.4610244988864143,0.9955456570155902,2.000000000000014,1.1692650334075725,0.48329621380846327,3.955056179775281,3.296875,0.7104677060133631,0.9131403118040089,0.9420935412026726,0.8404494382022472,445.0
wave2_aug,119825,shanghaihuzidian NJ 07836,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,fri_sat,pre,1.0,1542.0,0.0,0.685473411154345,0.33809214795587283,0.34782608695652173,0.9922178988326849,11.999999999999957,2.175745784695201,0.0,4.359920896506263,3.4246753246753245,0.7709279688513953,0.8644617380025941,0.9040207522697795,0.9251302083333334,1536.0
wave2_aug,119825,shanghaihuzidian NJ 07836,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,sunday,post,1.0,388.0,0.0,0.29381443298969073,0.0,0.29381443298969073,0.9974226804123711,0.9999999999999964,1.0077319587628866,0.9922680412371134,3.156657963446475,2.891472868217054,0.711340206185567,0.9226804123711341,0.9587628865979382,0.9121447028423773,387.0
wave2_aug,119825,shanghaihuzidian NJ 07836,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,sunday,pre,1.0,924.0,0.0,0.2727272727272727,0.0,0.27302275189599134,0.974025974025974,24.000000000000007,1.0876623376623376,0.9880952380952381,3.3410341034103412,2.9609967497291443,0.7670639219934995,0.8971861471861472,0.9523809523809523,0.9130434782608695,920.0
wave2_aug,119825,shanghaihuzidian NJ 07836,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,weekday,post,1.0,876.0,0.00228310502283105,0.001141552511415525,0.001142857142857143,0.0,0.9874429223744292,11.00000000000001,0.7134703196347032,0.6872146118721462,2.982537834691502,2.502288329519451,0.5474285714285714,0.9166666666666666,0.9486301369863014,0.931113662456946,871.0
wave2_aug,119825,shanghaihuzidian NJ 07836,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,weekday,pre,1.0,3170.0,0.0003154574132492114,0.0015772870662460567,0.0015772870662460567,0.0,0.9394321766561514,192.0,0.950788643533123,0.7577287066246057,3.2890675241157554,2.7791101293783527,0.6772870662460568,0.88801261829653,0.917981072555205,0.8856779930136551,3149.0
wave2_aug,122707,SLM TX2,YISHANG TRADE INC,APS Outdoor,Melody Lu,2026-08-02,fri_sat,post,1.0,195.0,0.9948717948717949,0.9076923076923077,0.0,0.9076923076923077,0.9846153846153847,2.9999999999999893,1.405128205128205,0.5846153846153846,4.206185567010309,4.0,1.2666666666666666,0.9692307692307692,0.9076923076923077,0.8461538461538461,195.0
wave2_aug,122707,SLM TX2,YISHANG TRADE INC,APS Outdoor,Melody Lu,2026-08-02,fri_sat,pre,1.0,649.0,0.0,0.7981510015408321,0.0015408320493066256,0.7966101694915254,0.987673343605547,7.9999999999999725,2.559322033898305,0.0,4.728260869565218,4.155864197530864,1.489984591679507,0.8551617873651772,0.8859784283513097,0.9350850077279753,647.0
wave2_aug,122707,SLM TX2,YISHANG TRADE INC,APS Outdoor,Melody Lu,2026-08-02,sunday,post,1.0,191.0,0.0,0.13089005235602094,0.0,0.13089005235602094,0.8010471204188482,38.0,1.0157068062827226,0.9842931937172775,3.8157894736842106,3.2041884816753927,1.0732984293193717,0.9790575916230366,0.9738219895287958,0.8952879581151832,191.0
wave2_aug,122707,SLM TX2,YISHANG TRADE INC,APS Outdoor,Melody Lu,2026-08-02,sunday,pre,1.0,419.0,0.0,0.081145584725537,0.0,0.081145584725537,0.8281622911694511,72.0,1.0572792362768497,0.9809069212410502,3.927360774818402,3.389952153110048,1.1575178997613365,0.9713603818615751,0.9713603818615751,0.9036144578313253,415.0
wave2_aug,122707,SLM TX2,YISHANG TRADE INC,APS Outdoor,Melody Lu,2026-08-02,weekday,post,1.0,396.0,0.0025252525252525255,0.022727272727272728,0.0,0.02278481012658228,0.9116161616161617,34.999999999999986,1.02020202020202,0.9823232323232324,3.289002557544757,3.070886075949367,1.0227848101265822,0.9570707070707071,0.9545454545454546,0.8096446700507615,394.0
wave2_aug,122707,SLM TX2,YISHANG TRADE INC,APS Outdoor,Melody Lu,2026-08-02,weekday,pre,1.0,1204.0,0.0,0.018272425249169437,0.0008312551953449709,0.017456359102244388,0.96843853820598,38.00000000000005,1.1586378737541527,0.936046511627907,3.7154953429297204,3.2136325852036576,1.0266001662510391,0.9210963455149501,0.9302325581395349,0.8939014202172096,1197.0
wave2_aug,125733,Shenzhen Zhichen Trading Co. LTD. CA 91748,Shenzhen Zhichen Trading Co. LTD.,APS K&D,Stella Yin,2026-08-02,fri_sat,post,1.0,128.0,0.9375,0.765625,0.47244094488188976,0.2992125984251969,0.9609375,5.0,1.3046875,0.5703125,4.8359375,4.0,0.5984251968503937,0.71875,0.75,0.8582677165354331,127.0
wave2_aug,125733,Shenzhen Zhichen Trading Co. LTD. CA 91748,Shenzhen Zhichen Trading Co. LTD.,APS K&D,Stella Yin,2026-08-02,fri_sat,pre,1.0,423.0,0.0,0.6997635933806147,0.06855791962174941,0.6312056737588653,0.9858156028368794,6.000000000000009,2.392434988179669,0.0,5.904076738609112,5.061611374407583,1.2860520094562649,0.524822695035461,0.6004728132387707,0.8836104513064132,421.0
wave2_aug,125733,Shenzhen Zhichen Trading Co. LTD. CA 91748,Shenzhen Zhichen Trading Co. LTD.,APS K&D,Stella Yin,2026-08-02,sunday,post,1.0,128.0,0.0,0.09375,0.0,0.09375,0.953125,6.0,1.0,1.0,4.265625,3.7265625,0.953125,0.9453125,0.9296875,0.937007874015748,127.0
wave2_aug,125733,Shenzhen Zhichen Trading Co. LTD. CA 91748,Shenzhen Zhichen Trading Co. LTD.,APS K&D,Stella Yin,2026-08-02,sunday,pre,1.0,295.0,0.0,0.18305084745762712,0.0,0.1836734693877551,0.9627118644067797,10.999999999999991,1.0101694915254238,0.9898305084745763,4.63013698630137,4.244897959183674,0.8537414965986394,0.9016949152542373,0.8440677966101695,0.8741496598639455,294.0
wave2_aug,125733,Shenzhen Zhichen Trading Co. LTD. CA 91748,Shenzhen Zhichen Trading Co. LTD.,APS K&D,Stella Yin,2026-08-02,weekday,post,1.0,256.0,0.0078125,0.0078125,0.0078125,0.0,0.99609375,1.0,0.89453125,0.83203125,4.171314741035856,3.60546875,0.6875,0.81640625,0.84375,0.8705882352941177,255.0
wave2_aug,125733,Shenzhen Zhichen Trading Co. LTD. CA 91748,Shenzhen Zhichen Trading Co. LTD.,APS K&D,Stella Yin,2026-08-02,weekday,pre,1.0,803.0,0.0,0.0161892901618929,0.0012468827930174563,0.014962593516209476,0.9202988792029888,63.999999999999986,1.1058530510585305,0.8555417185554172,4.960858585858586,4.383270911360799,0.8877805486284289,0.6774595267745953,0.7148194271481942,0.8571428571428571,798.0
wave2_aug,153347,Alphamarts TX 77521(2),Alphamarts,APS Outdoor,Melody Lu,2026-08-02,fri_sat,post,1.0,118.0,0.9915254237288136,0.5254237288135594,0.0,0.5254237288135594,0.7627118644067796,28.000000000000004,1.4322033898305084,0.5677966101694916,4.431034482758621,3.7777777777777777,1.3135593220338984,0.8559322033898306,0.8813559322033898,0.7844827586206896,116.0
wave2_aug,153347,Alphamarts TX 77521(2),Alphamarts,APS Outdoor,Melody Lu,2026-08-02,fri_sat,pre,1.0,381.0,0.0,0.7007874015748031,0.04199475065616798,0.6587926509186351,0.926509186351706,28.00000000000002,2.4488188976377954,0.0,4.70189701897019,4.356200527704486,1.5748031496062993,0.8110236220472441,0.821522309711286,0.8390501319261213,379.0
