wave,supplier_id,su_name,parent_su_name,sto,srm,enable_week,pre_vol,post_vol,delta_vol,pre_o2s_stated,post_o2s_stated,delta_o2s_stated,pre_o2s_stated_1,post_o2s_stated_1,delta_o2s_stated_1,pre_o2d_stated,post_o2d_stated,delta_o2d_stated,pre_fast_badge,post_fast_badge,delta_fast_badge,pre_actual_o2d_le_5,post_actual_o2d_le_5,delta_actual_o2d_le_5,pre_o2s_actual,post_o2s_actual,delta_o2s_actual,pre_o2d_actual,post_o2d_actual,delta_o2d_actual,pre_ifr,post_ifr,delta_ifr,pre_del_rel,post_del_rel,delta_del_rel,pre_late_orders,post_late_orders,delta_late_orders,pre_weekend_msbd,post_weekend_msbd,delta_weekend_msbd,pre_weekend_ship,post_weekend_ship,delta_weekend_ship,pre_sat_ship,post_sat_ship,delta_sat_ship,pre_sun_ship,post_sun_ship,delta_sun_ship
wave1_jun_jul,59466,nuLOOM CA 95206,nuLOOM,Rugs,Brianna Barrett,2026-07-12,1684.0,1158.0,-526.0,2.169833729216152,1.044041450777202,-1.12579227843895,0.0,0.5233160621761658,0.5233160621761658,5.858091787439614,5.107705779334501,-0.7503860081051128,0.6211401425178147,0.7124352331606217,0.09129509064280705,0.7078384798099763,0.7504317789291882,0.04259329911921195,0.8206650831353919,0.5358686257562663,-0.2847964573791256,4.783462224866151,4.327272727272727,-0.45618949759342353,0.9958432304038005,0.9835924006908463,-0.012250829712954214,0.9290822407628129,0.8067590987868284,-0.12232314197598448,6.99999999999993,18.999999999999982,12.000000000000053,0.0,0.7573402417962003,0.7573402417962003,0.588479809976247,0.7348877374784111,0.14640792750216403,0.3972684085510689,0.4407951598962835,0.04352675134521461,0.19121140142517815,0.29472774416594644,0.10351634274076829
wave1_jun_jul,27593,NFusion CA El Monte,"GigaCloud Trading, Inc.",Outdoor Furniture,Amy Connell,2026-07-05,1388.0,1127.0,-261.0,2.672190201729107,1.5244010647737356,-1.1477891369553712,0.0,0.5527950310559007,0.5527950310559007,6.399851079672375,5.999095022624434,-0.40075605704794093,0.38976945244956773,0.5004436557231589,0.11067420327359112,0.5194524495677233,0.5173025732031943,-0.002149876364529013,1.6113914924297044,1.6645962732919255,0.053204780862221135,5.798846431146359,5.499556344276841,-0.29929008686951786,0.9920749279538905,0.7391304347826086,-0.25294449317128187,0.9090252707581228,0.7976929902395741,-0.11133228051854871,10.999999999999961,294.00000000000006,283.0000000000001,0.0007204610951008645,0.9165927240461402,0.9158722629510394,0.8811239193083573,0.7923691215616682,-0.08875479774668915,0.0,0.0,0.0,0.8817591925018025,0.7923691215616682,-0.08939007094013429
wave2_aug,302342,Westin Outdoor GA 31320,Westin Outdoor,Outdoor Furniture,Isha Singh,2026-08-02,3380.0,611.0,-2769.0,2.6355029585798815,1.6252045826513912,-1.0102983759284903,0.0,0.5237315875613748,0.5237315875613748,6.193734793187348,5.74457429048414,-0.44916050270320795,0.5292899408284024,0.6284779050736498,0.09918796424524734,0.7059171597633136,0.7643207855973814,0.058403625834067774,1.2459988144635448,1.1391162029459903,-0.10688261151755452,5.191817373258227,4.752459016393443,-0.4393583568647843,0.9976331360946745,0.9934533551554828,-0.004179780939191691,0.9155264723378941,0.9556650246305419,0.040138552292647844,8.000000000000115,3.9999999999999902,-4.000000000000125,0.0008875739644970414,0.9705400981996727,0.9696525242351757,0.9186390532544378,0.9083469721767594,-0.010292081077678428,0.27711914641375224,0.20130932896890344,-0.0758098174448488,0.6431535269709544,0.707037643207856,0.0638841162369016
wave2_aug,119437,Aosom LLC CA 92374,Aosom LLC,APS Outdoor,Amber Xiang,2026-08-02,2273.0,451.0,-1822.0,2.515618125824901,1.6252771618625277,-0.8903409639623734,0.0,0.5011086474501109,0.5011086474501109,5.847389558232932,5.033783783783784,-0.8136057744491474,0.44082710074791026,0.6363636363636364,0.1955365356157261,0.5860096788385394,0.6119733924611973,0.025963713622657925,1.1743725231175695,1.0913140311804008,-0.08305849193716863,5.132540730955526,4.77728285077951,-0.35525788017601556,0.9894412670479542,0.9844789356984479,-0.004962331349506299,0.914563966356795,0.7661469933184856,-0.14841697303830947,24.00000000000008,6.999999999999993,-17.00000000000009,0.0008798944126704796,0.9822616407982262,0.9813817463855558,0.6612406511218654,0.7671840354767184,0.10594338435485307,0.0,0.0,0.0,0.6618229854689565,0.7706013363028953,0.10877835083393883
wave2_aug,119825,shanghaihuzidian NJ 07836,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,1542.0,449.0,-1093.0,2.175745784695201,1.1692650334075725,-1.0064807512876284,0.0,0.48329621380846327,0.48329621380846327,4.359920896506263,3.955056179775281,-0.404864716730982,0.8644617380025941,0.9131403118040089,0.048678573801414826,0.9040207522697795,0.9420935412026726,0.03807278893289312,0.7709279688513953,0.7104677060133631,-0.060460262838032186,3.4246753246753245,3.296875,-0.12780032467532454,0.9922178988326849,0.9955456570155902,0.003327758182905316,0.9251302083333334,0.8404494382022472,-0.08468077013108621,11.999999999999957,2.000000000000014,-9.999999999999943,0.0,0.8195991091314031,0.8195991091314031,0.685473411154345,0.7260579064587973,0.040584495304452295,0.33809214795587283,0.2650334075723831,-0.07305874038348975,0.34782608695652173,0.4610244988864143,0.11319841192989255
wave2_aug,239346,Annie Selke NJ 08512,Annie Selke,PG Rugs,Rachel Markham,2026-08-02,1492.0,449.0,-1043.0,2.2908847184986594,1.3318485523385302,-0.9590361661601292,0.0,0.5233853006681515,0.5233853006681515,5.313138189244384,4.452272727272727,-0.8608654619716569,0.685656836461126,0.8530066815144766,0.1673498450533506,0.829088471849866,0.8953229398663697,0.06623446801650368,1.176391683433937,1.0489977728285078,-0.12739391060542915,4.171255876427132,3.975501113585746,-0.19575476284138604,0.985254691689008,0.9398663697104677,-0.04538832197854037,0.9291497975708503,0.8552338530066815,-0.07391594456416872,22.000000000000014,27.000000000000018,5.0000000000000036,0.0,0.8663697104677061,0.8663697104677061,0.7794906166219839,0.7060133630289532,-0.0734772535930307,0.03822937625754527,0.0066815144766146995,-0.031547861780930574,0.7417840375586855,0.6993318485523385,-0.04245218900634695
wave2_aug,67894,TwinXLcom MN,Bare Home,Soft Home,Jaiden Lawlor,2026-08-02,842.0,396.0,-446.0,2.116389548693587,1.143939393939394,-0.9724501547541928,0.0,0.49242424242424243,0.49242424242424243,5.789600967351874,4.873096446700508,-0.9165045206513662,0.5831353919239906,0.8080808080808081,0.2249454161568175,0.7007125890736342,0.648989898989899,-0.0517226900837352,1.1104513064133017,1.4376590330788803,0.3272077266655786,5.055952380952381,4.987179487179487,-0.06877289377289397,0.9881235154394299,0.6136363636363636,-0.37448715180306624,0.9184652278177458,0.5025641025641026,-0.4159011252536432,10.000000000000034,153.0,142.99999999999997,0.0023752969121140144,0.8080808080808081,0.805705511168694,0.7494061757719715,0.398989898989899,-0.35041627678207254,0.0023752969121140144,0.002544529262086514,0.00016923234997249983,0.7470308788598575,0.3994910941475827,-0.3475397847122748
wave2_aug,79055,Costway NJ 08505,Costway,APS Outdoor,David Liu,2026-08-02,1142.0,373.0,-769.0,2.5166374781085814,1.5013404825737264,-1.015296995534855,0.0,0.5093833780160858,0.5093833780160858,4.853593611357587,4.517615176151762,-0.33597843520582504,0.840630472854641,0.8739946380697051,0.033364165215064134,0.8712784588441331,0.8981233243967829,0.026844865552649755,1.2210526315789474,1.2412868632707774,0.02023423169183003,4.186514886164623,3.9405405405405407,-0.2459743456240826,0.98861646234676,0.9061662198391421,-0.0824502425076179,0.9413309982486865,0.8945945945945946,-0.04673640365409193,13.000000000000036,34.99999999999998,21.999999999999943,0.0,0.9892761394101877,0.9892761394101877,0.850262697022767,0.7989276139410187,-0.05133508308174828,0.25263157894736843,0.16890080428954424,-0.08373077465782419,0.5991228070175438,0.6300268096514745,0.03090400263393067
wave2_aug,401646,NEO CHAIR INC GA 30567,NEO CHAIR INC,Casegoods,Karolina Coulter,2026-08-02,956.0,368.0,-588.0,1.99581589958159,1.1358695652173914,-0.8599463343641987,0.0,0.47554347826086957,0.47554347826086957,4.480128893662728,4.131506849315069,-0.34862204434765953,0.9163179916317992,0.967391304347826,0.051073312716026886,0.9299163179916318,0.9592391304347826,0.029322812443150825,1.096234309623431,1.0679347826086956,-0.02829952701473548,3.918410041841004,3.7010869565217392,-0.21732308531926492,0.99581589958159,0.9646739130434783,-0.031141986538111732,0.8866736621196223,0.7989130434782609,-0.08776061864136142,3.9999999999999574,12.999999999999996,9.000000000000039,0.0010460251046025104,0.7961956521739131,0.7951496270693106,0.7301255230125523,0.717391304347826,-0.012734218664726238,0.0,0.0,0.0,0.7301255230125523,0.717391304347826,-0.012734218664726238
wave2_aug,234429,AMEZIEL INC IN 46219,AMEZIEL INC,APS AEOF,Carl Li,2026-08-02,754.0,310.0,-444.0,2.5172413793103448,1.4580645161290322,-1.0591768631813125,0.0,0.5419354838709678,0.5419354838709678,4.198910081743869,4.118811881188119,-0.08009820055575023,0.946949602122016,0.9516129032258065,0.00466330110379054,0.9641909814323607,0.964516129032258,0.0003251475998973241,1.5166444740346205,2.0064724919093853,0.4898280178747647,3.8324468085106385,4.067961165048544,0.23551435653790564,0.9893899204244032,0.45483870967741935,-0.5345512107469839,0.9388297872340425,0.9288025889967637,-0.010027198237278823,7.999999999999977,169.0,161.00000000000003,0.001326259946949602,1.0,0.9986737400530504,0.9628647214854111,0.45483870967741935,-0.5080260118079918,0.0,0.0,0.0,0.966711051930759,0.4563106796116505,-0.5104003723191085
wave2_aug,356194,Shenzhen Like Keji Youxiangongsi GA 31407,Shenzhen Like Keji Youxiangongsi,APS Bedroom,Lydia Liu,2026-08-02,878.0,272.0,-606.0,2.3280182232346243,1.2169117647058822,-1.111106458528742,0.0,0.45955882352941174,0.45955882352941174,5.198366394399066,5.133333333333334,-0.06503306106573259,0.8109339407744874,0.8088235294117647,-0.0021104113627227195,0.806378132118451,0.8198529411764706,0.013474809058019566,1.520501138952164,1.4044117647058822,-0.11608937424628185,4.673120728929385,4.595588235294118,-0.07753249363526749,0.9031890660592256,0.8345588235294118,-0.06863024252981376,0.8695652173913043,0.948339483394834,0.07877426600352966,84.99999999999996,44.99999999999999,-39.999999999999964,0.0,0.8272058823529411,0.8272058823529411,0.7619589977220956,0.7977941176470589,0.035835119924963243,0.10592255125284739,0.08455882352941177,-0.021363727723435616,0.6560364464692483,0.7132352941176471,0.057198847648398776
wave2_aug,10585,Craig Frames Inc.,Craig Frames Inc.,Decor,Waverly Winterer,2026-08-02,707.0,265.0,-442.0,2.55021216407355,1.9320754716981132,-0.6181366923754368,0.0,0.2830188679245283,0.2830188679245283,5.359826589595376,5.054263565891473,-0.3055630237039031,0.6888260254596889,0.6981132075471698,0.009287182087480916,0.7128712871287128,0.720754716981132,0.007883429852419188,1.5516265912305516,1.7018867924528303,0.15026020122227868,4.903818953323904,4.739622641509434,-0.1641963118144698,0.9872701555869873,0.7358490566037735,-0.25142109898321374,0.9476661951909476,0.8754716981132076,-0.07219449707774006,8.999999999999996,70.00000000000001,61.000000000000014,0.0,0.5132075471698113,0.5132075471698113,0.9490806223479491,0.6981132075471698,-0.25096741480077933,0.0,0.0,0.0,0.9490806223479491,0.6981132075471698,-0.25096741480077933
wave2_aug,373889, SLM CA3,YISHANG TRADE INC,APS Outdoor,Melody Lu,2026-08-02,938.0,264.0,-674.0,2.508528784648188,1.4696969696969697,-1.0388318149512181,0.0,0.5378787878787878,0.5378787878787878,5.785791173304629,4.652509652509653,-1.1332815207949762,0.6119402985074627,0.8371212121212122,0.22518091361374948,0.7089552238805971,0.803030303030303,0.09407507914970592,1.5673076923076923,1.3003802281368821,-0.26692746417081015,5.174145299145299,4.437262357414449,-0.7368829417308502,0.9840085287846482,0.9507575757575758,-0.03325095302707237,0.9017094017094017,0.7718631178707225,-0.12984628383867924,15.000000000000014,12.99999999999999,-2.000000000000025,0.0,0.9810606060606061,0.9810606060606061,0.6663113006396588,0.8257575757575758,0.15944627511791698,0.008547008547008548,0.0038022813688212928,-0.0047447271781872555,0.6591880341880342,0.8250950570342205,0.1659070228461863
wave2_aug,320582,SmartStandard CA 92337,NORTH ELM ARTISAN LLC_1,APS Home Improvement,Aria Yao,2026-08-02,503.0,251.0,-252.0,2.697813121272366,1.3227091633466135,-1.3751039579257525,0.0,0.601593625498008,0.601593625498008,5.67280163599182,4.710843373493976,-0.961958262497844,0.5149105367793241,0.749003984063745,0.23409344728442094,0.6123260437375746,0.7250996015936255,0.11277355785605092,1.6500994035785288,1.5378486055776892,-0.11225079800083959,5.260437375745527,4.745019920318725,-0.5154174554268014,0.9443339960238568,0.6772908366533864,-0.2670431593704704,0.874,0.7689243027888446,-0.1050756972111554,28.00000000000002,81.00000000000001,52.99999999999999,0.0,0.952191235059761,0.952191235059761,0.7117296222664016,0.6812749003984063,-0.03045472186799525,0.18886679920477137,0.16733067729083664,-0.021536121913934725,0.5228628230616302,0.5139442231075697,-0.008918599954060524
wave2_aug,182959,Brightech Inc. CA,Brightech Inc.,Lighting,Kya Mehlman,2026-08-02,578.0,239.0,-339.0,2.42560553633218,1.5188284518828452,-0.9067770844493348,0.0,0.0041841004184100415,0.0041841004184100415,6.622775800711744,6.132478632478633,-0.490297168233111,0.25432525951557095,0.3305439330543933,0.07621867353882233,0.43079584775086505,0.4435146443514644,0.01271879660059938,1.1522491349480968,0.9539748953974896,-0.1982742395506072,5.756055363321799,5.434599156118144,-0.32145620720365553,0.9757785467128027,0.9790794979079498,0.0033009511951470616,0.9109947643979057,0.8565400843881856,-0.05445468000972009,14.000000000000021,5.0,-9.000000000000021,0.0017301038062283738,0.20502092050209206,0.20329081669586369,0.7993079584775087,0.7071129707112971,-0.0921949877662116,0.0,0.0,0.0,0.7993079584775087,0.7071129707112971,-0.0921949877662116
wave2_aug,329896,无忧达美东区NJJW04,Hong Kong Baojia International Limited,APS,Yinan Du,2026-08-02,520.0,237.0,-283.0,2.5692307692307694,1.5316455696202531,-1.0375851996105163,0.0,0.47257383966244726,0.47257383966244726,4.673870333988212,4.515151515151516,-0.15871881883669658,0.8480769230769231,0.8734177215189873,0.025340798442064272,0.8865384615384615,0.890295358649789,0.0037568971113275396,1.698076923076923,1.5232067510548524,-0.17487017202207067,3.917307692307692,4.042553191489362,0.12524549918166983,1.0,0.9831223628691983,-0.016877637130801704,0.9324324324324325,0.851063829787234,-0.0813686026451984,0.0,4.0000000000000036,4.0000000000000036,0.0,0.9915611814345991,0.9915611814345991,0.7865384615384615,0.9620253164556962,0.1754868549172347,0.0,0.0,0.0,0.7865384615384615,0.9620253164556962,0.1754868549172347
wave2_aug,498757,Alphamarts AL 08505,Alphamarts,APS Outdoor,Melody Lu,2026-08-02,698.0,231.0,-467.0,2.6489971346704873,1.3852813852813852,-1.263715749389102,0.0,0.6320346320346321,0.6320346320346321,5.2656716417910445,4.844444444444444,-0.4212271973466004,0.7607449856733525,0.8138528138528138,0.05310782817946136,0.8624641833810889,0.8787878787878788,0.016323695406789906,1.4201438848920864,1.3852813852813852,-0.0348624996107012,3.9741007194244604,3.8701298701298703,-0.1039708492945901,0.9914040114613181,0.7359307359307359,-0.2554732755305822,0.9176300578034682,0.8874458874458875,-0.030184170357580697,5.999999999999988,61.000000000000014,55.00000000000003,0.0,0.9913419913419913,0.9913419913419913,0.7220630372492837,0.6060606060606061,-0.11600243118867759,0.053237410071942444,0.03896103896103896,-0.014276371110903484,0.6719424460431654,0.5670995670995671,-0.10484287894359834
wave2_aug,58217,"VM MP, LLC PA 18634",Spreetail,Storage & Org - Frequency,Claire Przybocki,2026-08-02,859.0,225.0,-634.0,1.8824214202561118,1.031111111111111,-0.8513103091450007,0.0,0.52,0.52,3.8414043583535107,3.5294117647058822,-0.31199259364762844,0.8870779976717112,0.9022222222222223,0.01514422455051101,0.9150174621653085,0.9377777777777778,0.022760315612469273,0.5785797438882422,0.52,-0.058579743888242164,2.6421911421911424,2.455357142857143,-0.18683399933399958,0.9778812572759022,0.9911111111111112,0.013229853835208916,0.8974358974358975,0.8794642857142857,-0.01797161172161177,18.999999999999968,1.999999999999988,-16.99999999999998,0.0,0.7688888888888888,0.7688888888888888,0.6833527357392316,0.7466666666666667,0.06331393092743509,0.4307334109429569,0.5022222222222222,0.07148881127926532,0.25261932479627475,0.24444444444444444,-0.00817488035183031
wave2_aug,122707,SLM TX2,YISHANG TRADE INC,APS Outdoor,Melody Lu,2026-08-02,649.0,195.0,-454.0,2.559322033898305,1.405128205128205,-1.1541938287701,0.0,0.5846153846153846,0.5846153846153846,4.728260869565218,4.206185567010309,-0.5220753025549083,0.8551617873651772,0.9692307692307692,0.114068981865592,0.8859784283513097,0.9076923076923077,0.021713879340998,1.489984591679507,1.2666666666666666,-0.2233179250128403,4.155864197530864,4.0,-0.1558641975308639,0.987673343605547,0.9846153846153847,-0.0030579589901623683,0.9350850077279753,0.8461538461538461,-0.08893116157412917,7.9999999999999725,2.9999999999999893,-4.999999999999983,0.0,0.9948717948717949,0.9948717948717949,0.7981510015408321,0.9076923076923077,0.10954130615147561,0.0015408320493066256,0.0,-0.0015408320493066256,0.7966101694915254,0.9076923076923077,0.11108213820078228
wave2_aug,325735,"Sorara Outdoor Living USA, Inc. GA 30168","Sorara Outdoor Living USA, Inc.",Outdoor Structures,Yun Yau,2026-08-02,661.0,182.0,-479.0,2.65052950075643,1.5164835164835164,-1.1340459842729134,0.0,0.4945054945054945,0.4945054945054945,4.7291021671826625,4.56353591160221,-0.1655662555804529,0.913767019667171,0.945054945054945,0.03128792538777403,0.913767019667171,0.8516483516483516,-0.06211866801881938,1.8184568835098336,1.978021978021978,0.1595650945121445,4.547655068078669,4.681318681318682,0.13366361324001286,0.9939485627836612,0.5934065934065934,-0.40054196937706776,0.8986384266263238,0.7692307692307693,-0.1294076573955545,3.999999999999966,74.0,70.00000000000003,0.0030257186081694403,0.9945054945054945,0.991479775897325,0.6202723146747352,0.5824175824175825,-0.037854732257152746,0.0015128593040847202,0.005494505494505495,0.003981646190420775,0.6187594553706506,0.5769230769230769,-0.04183637844757371
wave2_aug,12396,Ashley Furniture MS 38841,Ashley Furniture,Upholstery,Anne Marie Conde,2026-08-02,454.0,179.0,-275.0,1.9559471365638768,1.3463687150837989,-0.6095784214800779,0.0,0.6201117318435754,0.6201117318435754,4.122641509433962,3.8452380952380953,-0.277403414195867,0.9008810572687225,0.9329608938547486,0.03207983658602609,0.9515418502202643,0.9553072625698324,0.0037654123495681757,0.6255506607929515,0.7932960893854749,0.1677454285925234,3.618101545253863,3.6871508379888267,0.06904929273496352,0.9933920704845814,0.9888268156424581,-0.004565254842123334,0.8429203539823009,0.7262569832402235,-0.11666337074207744,3.000000000000023,1.9999999999999978,-1.0000000000000253,0.0,0.8268156424581006,0.8268156424581006,0.7158590308370044,0.8044692737430168,0.08861024290601238,0.4052863436123348,0.4022346368715084,-0.0030517067408263876,0.31057268722466963,0.4022346368715084,0.09166194964683877
wave2_aug,292501,"FUFU and GAGA Trade Co., Ltd. NJ 08820","FUFU and GAGA Trade Co., Ltd.",APS Bedroom,Christal Ding,2026-08-02,547.0,179.0,-368.0,2.619744058500914,1.6089385474860336,-1.0108055110148806,0.0,0.43575418994413406,0.43575418994413406,4.8812615955473095,4.806818181818182,-0.07444341372912788,0.8043875685557587,0.8324022346368715,0.028014666081112805,0.8427787934186471,0.8603351955307262,0.017556402112079095,1.5539305301645339,1.5195530726256983,-0.03437745753883559,4.159049360146252,4.06145251396648,-0.09759684617977182,0.9963436928702011,0.7039106145251397,-0.2924330783450614,0.9212454212454212,0.770949720670391,-0.15029570057503017,2.000000000000009,52.99999999999999,50.999999999999986,0.0,0.9385474860335196,0.9385474860335196,0.7239488117001828,0.4972067039106145,-0.22674210778956827,0.0,0.0,0.0,0.7239488117001828,0.4972067039106145,-0.22674210778956827
wave2_aug,272293,AMEZIEL INC AW-TX 77489,AMEZIEL INC,APS AEOF,Carl Li,2026-08-02,480.0,178.0,-302.0,2.4791666666666665,1.4550561797752808,-1.0241104868913857,0.0,0.5449438202247191,0.5449438202247191,4.4423480083857445,4.232954545454546,-0.20939346293119865,0.8708333333333333,0.9550561797752809,0.08422284644194755,0.8770833333333333,0.8707865168539326,-0.006296816479400724,1.5791666666666666,1.5842696629213484,0.005102996254681802,4.222916666666666,4.163841807909605,-0.059074858757061754,0.9895833333333334,0.8595505617977528,-0.13003277153558057,0.9331941544885177,0.847457627118644,-0.0857365273698737,4.999999999999982,25.0,20.000000000000018,0.0020833333333333333,0.9719101123595506,0.9698267790262173,0.9166666666666666,0.8426966292134831,-0.07397003745318353,0.004166666666666667,0.0,-0.004166666666666667,0.9125,0.8426966292134831,-0.06980337078651688
wave2_aug,28772,Linon CA 92408,Linon,Casegoods,Connor Henderson,2026-08-02,561.0,178.0,-383.0,3.092691622103387,1.4213483146067416,-1.6713433074966453,0.0,0.5617977528089888,0.5617977528089888,5.768248175182482,5.844827586206897,0.07657941102441512,0.5935828877005348,0.6685393258426966,0.0749564381421618,0.6167557932263814,0.6404494382022472,0.02369364497586579,1.3392857142857142,1.0786516853932584,-0.2606340288924558,5.083928571428571,4.601123595505618,-0.4828049759229538,0.9946524064171123,1.0,0.005347593582887722,0.8228980322003577,0.7752808988764045,-0.04761713332395323,3.000000000000012,0.0,-3.000000000000012,0.0035650623885918,0.9719101123595506,0.9683450499709588,0.6702317290552585,0.8089887640449438,0.13875703498968528,0.05,0.0,-0.05,0.6214285714285714,0.8089887640449438,0.18756019261637236
wave2_aug,100349,Shenzhenshi hongyanzhiji keji CA 91761(6),HK DANSHUO TRADING LIMITED,APS,Yolanda GUI,2026-08-02,407.0,177.0,-230.0,2.6486486486486487,1.4406779661016949,-1.2079706825469538,0.0,0.5141242937853108,0.5141242937853108,5.492537313432836,5.425287356321839,-0.06724995711099702,0.5552825552825553,0.6101694915254238,0.054886936242868445,0.5995085995085995,0.5988700564971752,-0.0006385430114242974,1.714987714987715,1.231638418079096,-0.48334929690861905,5.341523341523342,5.104046242774566,-0.23747709874877554,0.9877149877149877,0.8587570621468926,-0.12895792556809504,0.8617283950617284,0.7325581395348837,-0.1291702555268447,5.000000000000019,25.000000000000007,19.99999999999999,0.004914004914004914,0.9774011299435028,0.9724871250294979,0.538083538083538,0.672316384180791,0.13423284609725294,0.07616707616707617,0.011299435028248588,-0.06486764113882759,0.4619164619164619,0.6610169491525424,0.19910048723608048
wave2_aug,324724,shanghaihuzidianzishangwuyouxiangongsi CA 91789 ,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,2026-08-02,528.0,172.0,-356.0,2.320075757575758,1.302325581395349,-1.0177501761804089,0.0,0.4883720930232558,0.4883720930232558,5.242774566473988,4.8579881656804735,-0.3847864007935149,0.6609848484848485,0.7034883720930233,0.042503523608174776,0.7556818181818182,0.7790697674418605,0.023387949260042284,0.8390151515151515,0.5872093023255814,-0.25180584918957005,4.5606060606060606,4.261627906976744,-0.29897815362931635,0.9962121212121212,0.9941860465116279,-0.002026074700493319,0.904397705544933,0.813953488372093,-0.09044421717284001,1.9999999999999982,1.0000000000000018,-0.9999999999999964,0.0,0.8546511627906976,0.8546511627906976,0.6893939393939394,0.6511627906976745,-0.03823114869626498,0.24621212121212122,0.3023255813953488,0.056113460183227604,0.4431818181818182,0.3488372093023256,-0.09434460887949259
wave2_aug,280957,"CHITA (HK) IMPORT & EXPORT CO., LIMITED CA 91762 ",SPRINGDIAL (HK) E-COMMERCE LIMITED,APS,Sean Xu,2026-08-02,576.0,167.0,-409.0,2.5815972222222223,1.4910179640718564,-1.090579258150366,0.0,0.5029940119760479,0.5029940119760479,5.927643784786642,5.225806451612903,-0.7018373331737386,0.3958333333333333,0.5868263473053892,0.19099301397205587,0.5225694444444444,0.6407185628742516,0.11814911842980713,1.06993006993007,0.9759036144578314,-0.09402645547223865,5.31993006993007,4.716867469879518,-0.6030626000505519,0.953125,0.7724550898203593,-0.18066991017964074,0.8133802816901409,0.8072289156626506,-0.006151366027490224,27.0,38.0,11.0,0.0,0.9760479041916168,0.9760479041916168,0.6857638888888888,0.5508982035928144,-0.13486568529607446,0.2202797202797203,0.42168674698795183,0.20140702670823155,0.47027972027972026,0.13253012048192772,-0.3377495997977925
wave2_aug,101813,"Zhejiang Xingyang Furniture Co.,Ltd. CA 92880","Zhejiang Xingyang Furniture Co.,Ltd.",APS,Lacey Yan,2026-08-02,481.0,165.0,-316.0,2.6943866943866945,1.6484848484848484,-1.045901845901846,0.0,0.4727272727272727,0.4727272727272727,7.189873417721519,6.828220858895706,-0.3616525588258135,0.19334719334719336,0.14545454545454545,-0.04789264789264791,0.30145530145530147,0.23030303030303031,-0.07115227115227116,1.4729166666666667,1.4727272727272727,-0.00018939393939398919,6.389583333333333,6.642424242424243,0.25284090909090917,0.9916839916839917,0.9939393939393939,0.002255402255402217,0.8676470588235294,0.8658536585365854,-0.0017934002869440802,4.0,1.0000000000000064,-2.999999999999994,0.002079002079002079,0.9454545454545454,0.9433755433755433,0.9584199584199584,0.9393939393939394,-0.01902601902601897,0.0020833333333333333,0.0,-0.0020833333333333333,0.9583333333333334,0.9393939393939394,-0.018939393939393923
wave2_aug,407374,"Shenzhen Litian Technology Co., Ltd CA 92324","Shenzhen Litian Technology Co., Ltd",APS Home Improvement,Nicole Sun,2026-08-02,468.0,162.0,-306.0,2.4914529914529915,1.5185185185185186,-0.9729344729344729,0.0,0.48148148148148145,0.48148148148148145,5.875,5.75625,-0.11875000000000036,0.5683760683760684,0.5246913580246914,-0.043684710351377,0.5961538461538461,0.5370370370370371,-0.059116809116809055,1.705128205128205,1.5061728395061729,-0.1989553656220322,5.532051282051282,5.407407407407407,-0.1246438746438745,0.9850427350427351,0.9444444444444444,-0.040598290598290676,0.8760683760683761,0.8518518518518519,-0.024216524216524205,6.999999999999975,9.000000000000004,2.0000000000000284,0.0,0.9814814814814815,0.9814814814814815,0.7756410256410257,0.9259259259259259,0.15028490028490027,0.019230769230769232,0.012345679012345678,-0.0068850902184235535,0.7564102564102564,0.9135802469135802,0.1571699905033238
