supplier_id,su_name,parent_suid,parent_su_name,supplierpartid,supplierpartnumber,sku,product_category,order_count,avg_order_lt_hours,avg_sp_lt_hours,min_order_lt,max_order_lt,median_order_lt,all_order_lts,avg_order_lt_days,median_order_lt_days
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",25866944,914-072/BISQUE,BXCL1150,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",65045649,809-044/ANTIQUEFROST,BXCM4486,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",129799990,9740-009/0317-63/HAZEL,BXCM5723,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",64848685,1046-009/0212-83/ANTBLACK,BXCM3779,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",115176174,1046-194/0213-61/MUSHROOM,BXCM3777,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",89428989,818-144/SEAGLASS,BXCL1753,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",65519092,1031-072/ANTBLACK,BXCM4523,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130065744,818-094/0851-55/AGEDBARREL,BXCM4596,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",115199532,807-026/OCEAN,BXCM1655,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92022731,1055-073/ANTBLACK,BXCM1607,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96993979,1031-094/0321-85/HONEY,BXCM4994,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",115121990,970-028/0884-91/OCEAN,BXCM1751,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130058137,1007-009/0851-54/PUMICE,BXCM1806,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92023021,1023-071/CELERY,BXCM1782,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",50079134,1023-072/BISQUE,BXCM1783,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",41438786,1024-122/HONEY,BXCM1641,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96977037,740-009/0884-91/HAVANA,BXCM4789,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121568791,1046-171/WILLOW,BXCL1408,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",116552211,767-009M/0643-61,BXCM5143,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130354090,809-044G/MINERAL,BXCM4486,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",41691928,807-049/BLACK,BXCM1656,Decorative Accent - Wall Accents,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",116550520,549-005/0425-53,BXCM1676,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",65363608,546-109/0742-83,BXCM4521,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92022338,907-171/FROSTWHITE,BXCL1145,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96985088,970-012/0321-91/FROSTWHITE,BXCM5029,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121569865,838-022/CELERY,BXCM5138,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,28573632,1420-WW-C58003-B27019-1,BYIL4831,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",65519119,1031-072/STONEHEARTH,BXCM4523,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96985880,970-012/0886-91/FROSTWHITE,BXCM5029,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",129448377,1912-122/HAVANA,BXCM5701,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",25866871,907-171/JAVA,BXCL1145,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",41438764,1024-022/HONEY,BXCM1640,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",80206752,807-044/SEAGLASS,BXCM1657,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96077355,546-109/0317-63,BXCM4521,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",27774941,818-044/FROSTWHITE,BXCL1785,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",93315441,818-049/NAVY,BXCM4734,Decorative Accent - Wall Accents,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121569836,1023-071/WILLOW,BXCM1782,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",127576350,1922-012/0884-91/JAVA,BXCM5641,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",65363525,539-005/0865-91,BXCM4518,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130076708,1977-075/GL0999-060/PUMICE,BXCM1667,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121573673,1977-075/GL0999-098/HAZEL,BXCM1667,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,28574665,75206-SPI-E46027-2,SA2115,Outdoor,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",126210933,838-022/AGEDBARREL,BXCM5138,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",133327587,818-144/FLAX,BXCL1753,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",27774923,818-044/BISQUE,BXCL1785,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,28573644,1423-WW-B27018-1,BYIL4812,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,39201470,3121-WAL-A3304,SA10144,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",113150424,1048-071/GREYSTONE,BXCM5149,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92022719,1054-073/NICKEL,BXCM1606,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96994620,1031-094/0851-94/NAVY,BXCM4994,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",132874407,1023-071/FLAX,BXCM1782,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92022958,1024-022/COFFEE,BXCM1640,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,28574132,77806-PEB-D33008-2,DABH1875,Outdoor,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",129800442,9740-009/0425-63/COFFEE,BXCM5723,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",41693016,1977-075/GL0999-098/BISQUE,BXCM1667,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130053064,1023-071/AGEDBARREL,BXCM1782,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",116792172,1064-029/0336-22/FROSTWHITE,BXCL1683,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",113150479,1048-072/ANTIQUEFROSTWHITE,BXCM5153,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96987175,1023-094/0865-91/CELERY,BXCM5030,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121573115,1031-071/WILLOW,BXCM4529,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",115199505,809-044G/WILLOW,BXCM4486,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121569837,1023-072/HAZEL,BXCM1783,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",126214244,1046-194/0206-61/TRUFFLE,BXCM3777,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",89428942,818-044/ANTFROSTWHITE,BXCL1785,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96985267,970-012/0611-66/HAVANA,BXCM5029,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",126212622,529-009/0884-91/AGEDBARREL,BXCL1738,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121569282,953-071/OCEAN,BXCL1160,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",65523437,1031-071/ANTBLACK,BXCM4529,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130062071,1023-012/0643-61/PUMICE,BXCM2380,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",118542933,1031-009/0809-33/CELERY,BXCM4525,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",97009906,947-194/0611-56/COFFEE,BXCM4835,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",64830726,1046-094/0120-81/CELERY,BXCM3776,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",27774930,818-044/GREYSTONE,BXCL1785,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",41438769,1024-022/NAVY,BXCM1640,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121569851,1031-072/OCEAN,BXCM4523,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,28573167,4321-WAL-A53027-1,BYIL4818,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92022326,907-171/ANTFROSTWHITE,BXCL1145,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96990739,708-109/0822-61/JAVA,BXCM4807,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",112879703,838-022/COFFEE,BXCM5138,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121573636,979-075/GL0999-098/OCEAN,BXCL1175,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",129448699,1072-072/HAVANA,BXCM5715,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",116790663,722-109P/0107-84/JAVA,BXCM4242,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130053182,1031-122/AGEDBARREL,BXCM4528,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",129448752,1072-071/OCEAN,BXCM5716,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",115208888,973-009/0886-91/OCEAN,BXCM1822,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",117127224,1084-029/0414-43/WILLOW,BXCM4532,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,28574614,72092-COF-D33012-2,UNRS7813,Outdoor,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,39201745,3306-ANT-A3304,SA10174,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",82263799,934-072/COFFEE,BXCL1152,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",78219782,818-094/0884-91/HAVANA,BXCM4596,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",39938225,1054-073/NAVY,BXCM1606,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130053386,818-144/PUMICE,BXCL1753,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130065729,818-094/0809-63/AGEDBARREL,BXCM4596,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",129448625,1071-070/BLACK,BXCM5713,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",41651130,1055-171/HAVANA,BXCM1648,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92022533,129-027/SEAGLASS,BXCM1021,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",97007149,728-109/0317-85/JAVA,BXCM4836,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121573674,979-075/GL0999-061/ANTIQUEBLACK,BXCL1175,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",130076601,807-020/AGEDBARREL,BXCM1655,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",112879753,838-044/WILLOW,BXCM5139,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121569853,1031-072/WILLOW,BXCM4523,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",126211020,1045-071/PUMICE,BXCM5150,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",113063570,767-009/0851-55,BXCM5142,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",65519094,1031-072/BISQUE,BXCM4523,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96986478,1023-094/0321-91/HONEY,BXCM5030,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",117243090,970-012/0809-14/FROSTWHITE,BXCM5029,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",64836661,1046-194/0742-83/SEAGLASS,BXCM3777,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",117124503,1031-009/0742-23/HAZEL,BXCM4525,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",25866948,914-072/JAVA,BXCL1150,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92022723,1054-073/SEAGLASS,BXCM1606,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",112879634,838-072/ANTIQUEBLACK,BXCM5133,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",112879554,838-071/ANTIQUEBLACK,BXCM5134,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,39201742,3106-WAL-C4712,SA10171,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",41691878,807-020/NAVY,BXCM1655,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",93315439,818-049/JAVA,BXCM4734,Decorative Accent - Wall Accents,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",115199533,807-020/PACIFIC,BXCM1655,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
31945,South Sea Rattan NC27409,180,South Sea Rattan,39201476,3121-WAL-B4064,SA10144,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96076846,539-005/0851-54,BXCM4518,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",95661568,1977-075/GL0999-098/CELERY,BXCM1667,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",126210875,1054-073/TRUFFLE,BXCM1606,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",116790299,1064-028/0336-22/FROSTWHITE,BXCM3960,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121569037,914-072/WILLOW,BXCL1150,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",115199535,807-026/PACIFIC,BXCM1655,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",121573364,973-071/OCEAN,BXCL1204,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",113063552,767-009/0851-54,BXCM5142,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",127577112,1922-012/0643-61/BISQUE,BXCM5641,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",107543459,809-144G/CELERY,BXCM4487,Furniture - Bedroom,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",27529542,979-075/GL0999-098/Celery,BXCL1175,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",65523466,1031-122/ANTBLACK,BXCM4528,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",64831224,1046-094/0884-91/SEAGLASS,BXCM3776,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",115194406,818-094/0317-85/WILLOW,BXCM4596,Accent Furniture,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",117083791,1023-029/0219-61/SEAGLASS,BXCM1633,Furniture - Kitchen and Dining,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",96065166,1079-009/0822-61/HONEY,BXCM3790,Upholstery - Core,1,600.0,,600,600,600,[600],25.0,25.0
238939,"Braxton Culler, Inc NC 27350",13208,"CCNC Operations, LLC dba Braxton Culler",92022426,914-072/NAVY,BXCL1150,Entertainment Furniture,1,600.0,,600,600,600,[600],25.0,25.0
