lookback_window,timebase,supplier_id,su_name,parent_suid,parent_su_name,parent_warehouse_states,sto,srm_contact,own_state,supplier_behavior,total_vol,candidate_vol,misshipping_signal_vol,misshipping_share,undeclared_candidate_vol,directish_vol,directish_share,ghost_hubs,ghost_states,n_ghost_hubs,n_ghost_states,ifr,delivery_rel,misshipping_opid_vol,ghost_opid_vol,jumbo_opid_vol,direct_opid_vol,other_far_opid_vol,non_candidate_vol,ifr_misshipping,ifr_ghost,ifr_direct,ifr_other_far,ifr_candidate,delivery_rel_misshipping,delivery_rel_ghost,delivery_rel_direct,delivery_rel_candidate
pdd_10w,promised_delivery_end_range_date_at_order,207638,Journey ClassArt LLC GA2 30519,206225,Journey ClassArt LLC,"CA,GA,NJ,TX",APS Other,Amber Xiang,GA,ghost_warehouse,2813,933,433,0.1539281905439033,485,283,0.10060433700675435,,TN 8 hubs 12%; PA 8 hubs 5%; IL 8 hubs 2%; OH 8 hubs 2%,0,4,0.6878777106292217,0.686811233558478,433,177,164,0,159,1880,0.79445727482679,0.7231638418079096,,0.7169811320754715,0.7106109324758841,0.5173210161662816,0.672316384180791,,0.6109324758842449
pdd_10w,promised_delivery_end_range_date_at_order,413783,"Sorara Outdoor Living USA, Inc. CA 91746",49963,"Sorara Outdoor Living USA, Inc.","CA,GA,NJ",Outdoor Structures,Yun Yau,CA,ghost_warehouse,4185,928,121,0.028912783751493427,757,666,0.15913978494623657,,PA 10 hubs 4%; TX 15 hubs 2%; IL 8 hubs 2%,0,3,0.8740740740740729,0.8702508960573474,121,232,120,0,455,3257,0.8264462809917354,0.879310344827586,,0.9296703296703291,0.897629310344828,0.727272727272727,0.8060344827586213,,0.8232758620689644
pdd_10w,promised_delivery_end_range_date_at_order,149173,Alphamarts 006-F NJ 08554,46710,Alphamarts,"CA,GA,IL,MD,NJ,PA,TX",APS Outdoor,Melody Lu,NJ,ghost_warehouse,6981,904,200,0.028649190660363845,642,445,0.06374444921930955,,OH 11 hubs 6%,0,1,0.7925798596189666,0.8909898295373148,200,419,91,0,194,6077,0.6499999999999999,0.2553699284009546,,0.7938144329896906,0.5143805309734513,0.8100000000000002,0.8663484486873507,,0.8429203539823008
pdd_10w,promised_delivery_end_range_date_at_order,12203,Bungalow Flooring LLC GA 30721,10607,Bungalow Flooring LLC,GA,Decor,Kadin Nestler,GA,ghost_warehouse,3087,896,0,0.0,281,242,0.07839326206673146,Columbus (GA) 31%,CA 8 hubs 2%,1,1,0.9109167476514424,0.7729186912860389,0,683,36,0,177,2191,,0.9341142020497806,,0.9378531073446322,0.9375000000000004,,0.8111273792093701,,0.7834821428571436
pdd_10w,promised_delivery_end_range_date_at_order,245571,YITA LLC GA 30297,70265,YITA LLC,"CA,GA,NJ,WA",APS AEOF,Carl Li,GA,ghost_warehouse,4983,895,71,0.014248444712020872,817,432,0.08669476219145093,,PA 9 hubs 3%,0,1,0.9323700581978737,0.8422636965683332,71,29,382,0,413,4088,0.9577464788732395,0.9655172413793103,,0.9806295399515741,0.9396648044692741,0.7323943661971833,0.7586206896551725,,0.8402234636871505
pdd_10w,promised_delivery_end_range_date_at_order,205437,NMZZ NJ 08505,177068,guangdongnanmeizhizaojiajuyouxiangongsi,"CA,NJ,PA",APS Mattresses,Asia Supplier Service Desk,NJ,ghost_warehouse,3087,888,30,0.009718172983479106,857,477,0.15451895043731778,Greensboro (NC) 20%,,1,0,0.9575639779721425,0.8658892128279876,30,567,96,0,195,2199,1.0,0.8765432098765434,,0.9589743589743592,0.9042792792792783,0.8999999999999998,0.6613756613756614,,0.7195945945945952
pdd_10w,promised_delivery_end_range_date_at_order,297318,Eazeemats CA 91752 (4),45285,Eazeemats,"CA,VA",APS Upholstery,Lacey Yan,CA,ghost_warehouse,5802,883,1,0.0001723543605653223,853,778,0.13409169251982075,,TX 14 hubs 2%,0,1,0.9808686659772486,0.8266115132712871,1,116,104,0,662,4919,1.0,1.0,,1.0,1.0,1.0,0.724137931034483,,0.7270668176670441
pdd_10w,promised_delivery_end_range_date_at_order,62366,Best Choice Products IN 46231,60257,Best Choice Products,"GA,IN",Decor,Shannon Hoar,IN,ghost_warehouse,3140,857,282,0.08980891719745222,575,477,0.1519108280254777,Rialto (CA) 14%,CA 10 hubs 15%,1,1,0.9627388535031843,0.7898089171974533,282,363,39,0,173,2283,1.0,0.9944903581267214,,0.8786127167630057,0.9708284714119019,0.7730496453900707,0.9449035812672171,,0.826137689614936
pdd_10w,promised_delivery_end_range_date_at_order,98034,Peakhome Furnishings Inc GA30122(2),60739,Peakhome Furnishings Inc,"CA,GA,NJ",APS Outdoor,Amber Xiang,GA,ghost_warehouse,2663,809,183,0.06871948929778446,615,251,0.09425460007510326,Olive Branch (MS) 18%,,1,0,0.7559143822756285,0.8535486293653775,183,323,75,0,228,1854,0.8360655737704917,0.27244582043343646,,0.8991228070175435,0.6205191594561189,0.8579234972677596,0.7708978328173375,,0.8467243510506794
pdd_10w,promised_delivery_end_range_date_at_order,158009,Modway Inc. CA 92345,11526,Modway Inc.,"CA,NJ",Outdoor Furniture,Kate Schryver,CA,ghost_warehouse,7798,795,33,0.004231854321620929,669,638,0.08181585021800461,,TX 17 hubs 2%,0,1,0.5107719928186709,0.6713259810207758,33,191,122,0,449,7003,0.8484848484848485,0.9685863874345553,,0.9599109131403114,0.950943396226415,0.8181818181818182,0.62303664921466,,0.7333333333333327
