lookback_window,timebase,lookback_weeks,supplier_id,su_name,parent_suid,parent_su_name,parent_warehouse_states,n_parent_warehouse_states,sto,srm_contact,own_state,city_name,postal_code,address_1,assigned_induction_hub_name,assigned_station_state,assigned_station_zip,total_vol,weeks_with_vol,candidate_vol,candidate_share,direct_vol,direct_share,sparse_far_vol,sparse_far_share,jumbo_vol,jumbo_share,ghost_vol,ghost_share,misshipping_vol,misshipping_share,weeks_with_direct,pct_weeks_with_direct,direct_by_week,top_direct_hubs,n_ghost_hubs,ghost_hub_vol,ghost_hubs,n_misshipping_hubs,misshipping_hubs,missing_actual_hub_vol,missing_actual_hub_share,hub_mismatch_vol,state_mismatch_vol,far_hub_vol,within_200_vol,pct_within_200_of_assigned,avg_gain_on_candidate,avg_dist_assignedhub_customer,avg_dist_actualhub_customer,avg_dist_assignedhub_actualhub,ifr,delivery_rel,ifr_candidate,delivery_rel_candidate,ifr_direct,delivery_rel_direct,ifr_sparse_far,delivery_rel_sparse_far,ifr_jumbo,delivery_rel_jumbo,ifr_ghost,delivery_rel_ghost,ifr_misshipping,delivery_rel_misshipping,candidate_bucket_sum,candidate_partition_ok,direct_cohort
msbd_2w,msbd_su,2,491610,COMFY ZONE US LLC NJ 08067,63657,COMFY ZONE US LLC,"CA,GA,IL,NJ,TX",5,APS AEOF,Yolanda GUI,NJ,Pedricktown,08067,"2 Gateway Blvd,Pedricktown,NJ 08067",CAMDEN,NJ,8007,70,3,2,0.02857142857142857,0,0.0,0,0.0,0,0.0,0,0.0,2,0.02857142857142857,0,0.0,,,0,0,,2,Niles (IL) 1%; Chicago (IL) 1%,0,0.0,70,56,2,68,0.9714285714285714,-0.33757571899885974,515.2403846153848,493.86590909090916,57.625714285714274,0.9571428571428571,0.8571428571428569,0.0,1.0,,,,,,,,,0.0,1.0,2,True,misshipping
msbd_2w,msbd_su,2,61567,GE sp Appliances TX 75050,41548,GE sp Appliances,"CA,GA,TX",3,Appliances,Julia Wunderlin,TX,Grand Prairie,75050,745 Commerce Park Drive,ARLINGTON,TX,76018,70,3,2,0.02857142857142857,0,0.0,0,0.0,0,0.0,0,0.0,2,0.02857142857142857,0,0.0,,,0,0,,1,Arcadia (CA) 3%,16,0.22857142857142856,15,15,3,51,0.9444444444444444,0.37386541998681466,675.7833333333332,584.5749999999998,156.55555555555554,0.2285714285714286,0.4428571428571428,0.5,1.0,,,,,,,,,0.5,1.0,2,True,misshipping
msbd_2w,msbd_su,2,370038,"nanjingshi zhuoyipi e-commerce co.,ltd IL 60517",202150,"nanjingshi zhuoyipi e-commerce co.,ltd","CA,GA,IL,PA,TX",5,APS Home Improvement,Tracy Rong,IL,Woodridge,60517,2110 Wallance Way,MCCOOK,IL,60525,70,3,4,0.05714285714285714,0,0.0,0,0.0,0,0.0,0,0.0,4,0.05714285714285714,0,0.0,,,0,0,,2,Sugar Land (TX) 4%; Scranton (PA) 1%,4,0.05714285714285714,13,5,5,61,0.9242424242424242,0.2480426660109739,1070.5656250000002,1064.68,77.27076923076923,0.8571428571428571,0.5857142857142857,0.25,0.25,,,,,,,,,0.25,0.25,4,True,misshipping
msbd_2w,msbd_su,2,299525,YDYUSE01,57016,ROOJER LIMITED,"CA,GA,NJ,TX",4,APS,Frank Huang,NJ,Howell,07728,400 Fairfield Road,PRINCETON,NJ,8810,69,3,1,0.014492753623188406,0,0.0,0,0.0,0,0.0,0,0.0,1,0.014492753623188406,0,0.0,,,0,0,,1,Houston (TX) 1%,4,0.057971014492753624,40,40,1,64,0.9846153846153847,-0.07152382106922052,656.295652173913,569.9558823529412,56.28,0.9420289855072463,0.5942028985507245,1.0,1.0,,,,,,,,,1.0,1.0,1,True,misshipping
msbd_2w,msbd_su,2,353016,Shenzhen Yusheng Network Technology Co CA 92335,56290,SUSU INTERNALTIONAL LIMITED,"CA,GA,NJ,TX",4,APS Housewares & More,Lily Liu,CA,Fontana,92335 ,14928 Washington Dr,WEST RIALTO,CA,92316,69,3,4,0.057971014492753624,0,0.0,0,0.0,0,0.0,0,0.0,4,0.057971014492753624,0,0.0,,,0,0,,2,Secaucus (NJ) 4%; Metuchen (NJ) 1%,2,0.028985507246376812,23,5,5,62,0.9253731343283582,0.865990230592912,1373.622033898305,1216.9180327868853,220.98153846153846,0.8550724637681161,0.7536231884057969,1.0,1.0,,,,,,,,,1.0,1.0,4,True,misshipping
msbd_2w,msbd_su,2,412265,Shenzhenshi Youlihai Keji Youxian Gongsi GA 30349,64210,Converge Hub Worldwide Limited,"CA,GA,NJ,TX",4,APS Decor,,GA,East Point,30349,4131 South Meadow ,AUSTELL,GA,30168,69,3,1,0.014492753623188406,0,0.0,0,0.0,0,0.0,0,0.0,1,0.014492753623188406,0,0.0,,,0,0,,1,Woodbridge (NJ) 1%,3,0.043478260869565216,66,1,1,65,0.9848484848484849,0.3895131086142322,532.844776119403,532.8092307692306,50.033333333333346,0.971014492753623,0.8985507246376814,1.0,1.0,,,,,,,,,1.0,1.0,1,True,misshipping
msbd_2w,msbd_su,2,515056,"Ningbo FanKai E-commerce Co., Ltd._1 CA 92324",83386,"Ningbo FanKai E-commerce Co., Ltd._1","CA,GA,IL,NJ,PA",5,APS Home Improvement,Nicole Sun,CA,Colton,92324,"2163 Riverside Ave, Colton, CA 92324",WEST RIALTO,CA,92316,69,3,5,0.07246376811594203,0,0.0,0,0.0,0,0.0,0,0.0,5,0.07246376811594203,0,0.0,,,0,0,,2,East Brunswick (NJ) 6%; Robbinsville (NJ) 1%,5,0.07246376811594203,61,7,6,58,0.90625,0.8762299241807383,1247.3913793103452,1161.8035087719297,234.43809523809523,0.9420289855072462,0.7391304347826088,1.0,1.0,,,,,,,,,1.0,1.0,5,True,misshipping
msbd_2w,msbd_su,2,494918,Yantaishi Xingyudianzishangwu Youxiangongsi TX 77494,238729,Yantaishi Xingyudianzishangwu Youxiangongsi,"CA,GA,IL,NJ,RI,TX",6,APS Bedroom,Asia Supplier Service Desk,TX,Katy,77494,28501 Hwy Blvd,HOUSTON LOCAL,TX,77433,69,3,3,0.043478260869565216,0,0.0,0,0.0,1,0.014492753623188406,0,0.0,2,0.028985507246376812,0,0.0,,,0,0,,2,Chino (CA) 1%; Rancho Cucamonga Ncpc (CA) 1%,1,0.014492753623188406,67,2,9,59,0.8676470588235294,-0.6719160703071356,883.3275862068966,914.5620689655174,70.58358208955224,0.9565217391304347,0.8115942028985506,0.6666666666666666,0.33333333333333337,,,,,0.0,1.0,,,1.0,0.0,3,True,misshipping
msbd_2w,msbd_su,2,201392,Blue Nile Mills NJ 08817,116128,Blue Nile Mills,"CA,NJ,TX",3,Rugs,Supplier Service Desk,NJ,Edison,08817,380 Mill Road,WOODBRIDGE LOCAL,NJ,8832,69,3,1,0.014492753623188406,0,0.0,0,0.0,0,0.0,0,0.0,1,0.014492753623188406,0,0.0,,,0,0,,1,Houston (TX) 1%,5,0.07246376811594203,64,1,1,63,0.984375,-0.05868131868131866,753.4962264150944,760.014,25.5703125,0.5942028985507244,0.6811594202898549,0.0,0.0,,,,,,,,,0.0,0.0,1,True,misshipping
msbd_2w,msbd_su,2,265765,hui zhou shi wang ji ke ji you xian gong si NJ 08016,265642,hui zhou shi wang ji ke ji you xian gong si,"CA,NJ",2,Wayfair,Asia Supplier Service Desk,NJ,Burlington,08016,"1620 River Rd, unite B (A9-A27)",ROBBINSVILLE,NJ,8691,69,3,27,0.391304347826087,0,0.0,11,0.15942028985507245,9,0.13043478260869565,0,0.0,7,0.10144927536231885,0,0.0,,,0,0,,5,Rialto (CA) 3%; South Rialto - Ncpc (CA) 3%; Arcadia (CA) 1%; West Rialto (CA) 1%; Rancho Cucamonga Ncpc (CA) 1%,2,0.028985507246376812,45,39,29,38,0.5671641791044776,-0.024955848489403385,719.0870370370368,651.1686274509804,629.2731343283581,0.9855072463768116,0.8115942028985504,0.962962962962963,0.7037037037037039,,,1.0,1.0,0.8888888888888888,0.6666666666666666,,,1.0,0.2857142857142857,27,True,misshipping
