lookback_window,timebase,lookback_weeks,supplier_id,su_name,parent_suid,parent_su_name,parent_warehouse_states,n_parent_warehouse_states,sto,srm_contact,own_state,city_name,postal_code,address_1,assigned_induction_hub_name,assigned_station_state,assigned_station_zip,total_vol,weeks_with_vol,candidate_vol,candidate_share,grouped_candidate_vol,actually_direct_vol,actually_direct_share,jumbo_vol,jumbo_share,weeks_with_actually_direct,pct_weeks_with_actually_direct,actually_direct_by_week,top_actually_direct_hubs,n_ghost_hubs,ghost_hub_vol,ghost_share,ghost_candidate_vol,ghost_hubs,n_noncompliant_hubs,noncompliant_candidate_vol,noncompliant_share,noncompliant_hubs,missing_actual_hub_vol,missing_actual_hub_share,hub_mismatch_vol,state_mismatch_vol,far_hub_vol,within_200_vol,pct_within_200_of_assigned,avg_direct_gain,avg_gain_on_candidate,avg_dist_assignedhub_customer,avg_dist_actualhub_customer,avg_dist_assignedhub_actualhub,ifr,direct_cohort
pdd_10w,promised_delivery_end_range_date_at_order,10,223799,Safavieh Texas,381,Safavieh,"CA,GA,IN,MD,NJ,NY,PA,TX",8,Rugs,Alex Resnick,TX,Baytown,77523,3200 S Farm to Market 565 Rd,BAYTOWN,TX,77521,31215,11,3272,0.10482139996796412,2902,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,60,438,0.01403171552138395,Rialto (CA) 1%; Lehigh Valley (PA) 1%; North  Indianapolis (IN) 0%; Metuchen (NJ) 0%; Richmond Hill Ncpc (GA) 0%,318,0.010187409899086978,8107,3843,4154,26743,0.8655532899634268,0.06402581330295977,0.8214930343596278,910.2057073751871,793.7870902691194,167.1829749515776,0.8191894922312983,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,350373,York Wallcoverings PA 17408,5821,York Wallcoverings,"OH,PA",2,Decor,Maxwell Threlkeld,PA,York,17408,2075 Loucks Road,HARRISBURG LOCAL,PA,17339,15579,11,2429,0.15591501380062905,2312,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,4,1549,0.09942871814622248,Columbus (OH) 27%; Toledo (OH) 0%; Mansfield (OH) 0%; Cincinnati (OH) 0%,500,0.03209448616727646,9940,6526,5810,9269,0.6146959347436832,0.0018321755514985713,0.462147136987376,966.4658443271761,735.213909609478,245.12744892979154,0.823223570190641,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,292469,Baishi NJ 08810 Bedshe,25843,"Bedshe International Co.,LTD","CA,NJ,TX",3,APS,Rainbow Wu,NJ,Dayton ,08810,11 Corn Rd ,PRINCETON,NJ,8810,14800,11,3359,0.22695945945945947,3079,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,25,2289,0.15466216216216216,Chino (CA) 16%; South Rialto - Ncpc (CA) 4%; Rialto (CA) 2%; Fairfield Annex (CA) 1%; Santa Fe Springs (CA) 1%,666,0.045,13299,4884,4663,9471,0.6700863166831753,-1.691611136625164,-0.8318173272064291,854.7045329000823,1128.058912016793,769.5237028636251,0.9828378378378386,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,429755,SLM NJ7,58041,YISHANG TRADE INC,"CA,GA,NJ,TX",4,APS Outdoor,Melody Lu,NJ,Bordentown,08505,5206 US,ROBBINSVILLE,NJ,8691,12496,11,789,0.06314020486555698,649,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,19,143,0.011443661971830986,Richmond Hill Ncpc (GA) 1%; West Savannah  Ncpc (GA) 0%; Sugar Land (TX) 0%; Rialto (CA) 0%; Braselton (GA) 0%,146,0.011683738796414853,12343,1610,1088,11262,0.9119028340080971,0.060263653639119376,0.708224928210427,465.0524786324795,399.5343234323441,102.63128184059154,0.893085787451985,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,302333,NW Investment Inc TX 75041,64824,NW Investment Inc,"CA,PA,TX",3,APS Youth,Mariah Mao,TX,Garland,75041,3422 W Kingsley Rd,MESQUITE,TX,75149,9822,11,4395,0.4474648747709224,4190,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,8,3465,0.3527794746487477,Fairless Hills (PA) 30%; Diamond Bar Rsf (CA) 11%; Chino Hills Ncpc (CA) 0%; Rialto (CA) 0%; Fresno (CA) 0%,112,0.011402972917939319,9532,5048,5028,4682,0.48218331616889804,0.24308038147286068,0.5185988285692813,838.6461920529807,519.1749365921139,716.9113849033064,0.6894726125025464,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,60227,Unique Loom CA 93725,20901,Unique Loom,"CA,SC",2,Rugs,Alex Resnick,CA,Fresno,93725,3480 S East Ave,FRESNO,CA,93725,9051,11,1596,0.17633410672853828,1386,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,3,554,0.06120870622030715,Fort Mill (SC) 7%; Spartanburg (SC) 0%; Charleston (SC) 0%,75,0.008286377195889956,1959,1795,1822,7154,0.7970142602495544,0.13258260741406866,0.7543442453429146,1094.6337621389855,827.6400338938864,401.03995947771324,0.9470776709755843,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,213570,Feiss SC 29651,406,Feiss,"IL,NV,SC",3,Lighting,John Harrison,SC,Greer,29651,170 SMITH FARMS PARKWAY,SPARTANBURG,SC,29301,8898,11,1139,0.12800629354911217,928,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,3,198,0.022252191503708697,Las Vegas (NV) 4%; Champaign (IL) 0%; Niles (IL) 0%,225,0.02528658125421443,1663,1645,1600,7073,0.8155194281102272,0.02042062331065221,0.6211224806656783,875.0074955301889,764.3177374909363,238.2425662385746,0.7786019330186559,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,23629,Home City Inc. NJ 08817,2740,Home City Inc.,"NJ,TX",2,Soft Home,Jaiden Lawlor,NJ,Edison,08817,380 Mill Road,WOODBRIDGE LOCAL,NJ,8832,7891,11,804,0.1018882270941579,673,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,4,105,0.013306298314535546,Houston (TX) 2%; San Antonio (TX) 0%; Mesquite (TX) 0%; West Dallas Ncpc (TX) 0%,67,0.008490685591179825,7820,1140,971,6853,0.8758946830265849,0.055592478692194004,0.8310814722023333,1003.4828268297059,832.0308928245385,178.62024011483777,0.860093777721455,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,51665,Tigris GA 30122,39494,Tigris,"AZ,CA,CO,FL,GA,IL,LA,MA,MI,MN,MO,NC,NY,OH,PA,TN,TX,UT,WA,WI",20,Plumbing,Maverick Schlosser,GA,Lithia Springs,30122,1575 Distribution Court,AUSTELL,GA,30168,7829,11,980,0.1251756290714012,840,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,50,163,0.020820028100651426,Chino (CA) 1%; Edinburg (TX) 0%; Covington (LA) 0%; St. Paul Local (MN) 0%; Magna (UT) 0%,294,0.03755268872142036,1695,1354,1344,6191,0.8216323822163238,0.12028182579251624,0.8404669538527902,844.5372519841262,690.4377781440583,181.37898848684216,0.958232213564951,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,60107,Happy Girl GA 30168,58611,WINADO INC,"CA,GA,IL,NJ,TX",5,APS Outdoor,Melody Lu,GA,Austell,30168,240 The Bluffs,AUSTELL,GA,30168,6127,11,997,0.1627223763669006,754,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,30,77,0.012567324955116697,Chino (CA) 1%; Romeoville Ncpc (IL) 0%; Tracy (CA) 0%; Baytown (TX) 0%; Kyle (TX) 0%,45,0.0073445405581850825,4347,1331,1326,4756,0.7819796119697467,0.09531236905568143,0.7564071001034369,687.1970373148329,564.5613045988064,192.1051839464884,0.9084380610412927,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,58217,"VM MP, LLC PA 18634",47495,Spreetail,"GA,IN,NE,NV,PA,TX,WA",7,Storage & Org - Frequency,Claire Przybocki,PA,Nanticoke,18634,250 Tradeport Rd,SCRANTON,PA,18640,5658,11,203,0.03587840226228349,74,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,12,110,0.019441498762813716,Greenwood (IN) 2%; Savannah (GA) 1%; Atlanta (GA) 1%; Dallas (TX) 0%; South Dallas Rsf (TX) 0%,33,0.005832449628844115,4735,3519,542,5083,0.9036444444444445,0.4201650323126662,0.38862412996238255,325.27755705832635,202.46816584680224,178.5272216177005,0.9146341463414637,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,100167,NingBo KaiMeiChen DianZiShangWu You CA 92571,83386,"Ningbo FanKai E-commerce Co., Ltd._1","CA,GA,IL,NJ,PA,TX",6,APS Home Improvement,Nicole Sun,CA,Perris,92571,728 W Rider St,RIALTO LOCAL,CA,92316,5446,11,962,0.17664340800587588,772,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,25,154,0.028277634961439587,Fairless Hills (PA) 1%; South Atlanta Ncpc (GA) 0%; King Of Prussia (PA) 0%; Richmond Hill Ncpc (GA) 0%; Savannah (GA) 0%,35,0.006426735218508998,5411,1252,1437,3974,0.7344298650896323,-0.01416034863441159,0.8193317364010345,1589.3858623939698,1222.179361598441,520.763948497855,0.9476680132207128,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,280962,"CHITA (HK) IMPORT & EXPORT CO., LIMIT NJ 08016(2)",68916,SPRINGDIAL (HK) E-COMMERCE LIMITED,"CA,FL,GA,MD,NJ,TX",6,APS,Sean Xu,NJ,Burlington Township,08016,100 Crossings Dr,ROBBINSVILLE,NJ,8691,5146,11,627,0.12184220753983677,446,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,31,97,0.018849591916051303,West Rialto (CA) 1%; Houston (TX) 0%; Marietta (GA) 0%; Diamond Bar Rsf (CA) 0%; Fairfield Annex (CA) 0%,94,0.018266614846482704,2273,1044,793,4259,0.8430324623911323,-0.19639281749073254,0.6420881381096017,794.585747724317,693.3125957222084,204.96133738601824,0.9288767975126306,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,11861,Nuvo Lighting TX 75234,3478,Nuvo Lighting,"CA,FL,NY,TX,WA",5,Lighting,Kya Mehlman,TX,Farmers Branch,75234,2000 Valwood Parkway,IRVING,TX,75062,5082,11,1231,0.24222746950019677,1093,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,18,1046,0.2058244785517513,Hayward (CA) 13%; Miami (FL) 7%; Long Island (NY) 6%; Everett (WA) 4%; Diamond Bar Rsf (CA) 0%,75,0.01475796930342385,2094,1923,1878,3129,0.6249251048532055,0.16205445441209196,0.5642749362511018,912.5236888111883,588.444435654008,588.1853270837578,0.9736324281778836,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,112675,Sign Leader Incorporation CA 91766,109826,Sign Leader Incorporation,"CA,PA,TX",3,APS Youth,Mariah Mao,CA,Pomona,91766,2000 W Mission Blvd,INDUSTRY,CA,91789,5043,11,1041,0.206424747174301,778,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,19,334,0.066230418401745,Fairless Hills (PA) 5%; South Dallas Rsf (TX) 0%; Lehigh Valley (PA) 1%; Dallas (TX) 0%; West Dallas Ncpc (TX) 0%,115,0.02280388657545112,1632,1215,1267,3661,0.7428977272727273,0.024499132707744873,0.6546317579714405,1526.4176565008027,1232.5949768349185,536.2069341563787,0.9244497323022016,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,411388,NingBo KaiMeiChen DianZiShangWu YouXianGongSi NJ 08016,83386,"Ningbo FanKai E-commerce Co., Ltd._1","CA,GA,IL,NJ,PA,TX",6,APS Home Improvement,Nicole Sun,NJ,Burlington,08016,1900B River Rd,ROBBINSVILLE,NJ,8691,4980,11,356,0.0714859437751004,254,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,30,154,0.030923694779116467,Fairless Hills (PA) 65%; Rialto (CA) 2%; Los Angeles (CA) 1%; South Atlanta Ncpc (GA) 1%; Romeoville Rsf (IL) 0%,24,0.004819277108433735,4541,4325,634,4322,0.8720742534301856,-0.44279471406287874,0.20412932173380763,590.3417974322399,575.9115069356872,216.50665318503533,0.9773092369477915,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,19014,Nuvo Lighting NY 11717,3478,Nuvo Lighting,"CA,FL,NY,TX,WA",5,Lighting,Kya Mehlman,NY,Brentwood,11717,110 HEARTLAND BLVD,LONG ISLAND,NY,11741,4698,11,424,0.09025117071094083,343,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,11,263,0.05598126862494678,Miami (FL) 5%; Irving (TX) 1%; Everett (WA) 0%; Hayward (CA) 0%; Diamond Bar Rsf (CA) 0%,29,0.006172839506172839,713,674,609,4060,0.8695652173913043,0.008782220471840404,0.5795609535537058,478.5181717655732,389.103492647058,152.620659909424,0.9919114516815658,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,302513,Alphamarts GA 31326(2),46710,Alphamarts,"CA,GA,IL,MD,NJ,PA,TX",7,APS Outdoor,Melody Lu,GA,Rincon,31326,1001 Trade Center parkway,SAVANNAH,GA,31408,4494,11,559,0.12438807298620383,422,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,29,81,0.018024032042723633,Romeoville Rsf (IL) 0%; Robbinsville (NJ) 0%; Chicago (IL) 0%; Mesquite (TX) 0%; Romeoville Ncpc (IL) 0%,35,0.00778816199376947,4402,1010,1011,3448,0.7732675487777528,0.03727079754125204,0.6750730216959617,633.6766615146827,527.8770778189519,195.72813774354316,0.7825990209167787,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,240137,Farfarview NJ 08822,35678,"HONGKONG LICHUAN TECHNOLOGY CO.,LIMITED","CA,GA,IL,NJ,TX",5,APS,Yolanda GUI,NJ,Flemington,08822,1200 county road 523,INDUSTRY,CA,91789,4414,11,287,0.06502038966923425,111,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,32,87,0.01971001359311282,Romeoville Rsf (IL) 0%; Sacramento (CA) 0%; Atlanta (GA) 0%; Dallas (TX) 0%; East Atlanta (GA) 0%,522,0.11826008155867694,3888,944,384,3508,0.9013360739979445,0.046812888709486425,0.870026857701587,603.8511770396647,514.9644218134035,131.2970064516125,0.8509288627095599,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,205770, WYD-NJJW03,199602,NINGBO RUISEN DIANZIKEJI YOUXIANGONGSI,"CA,GA,IL,NJ,SC,TX",6,APS Bedroom,Lydia Liu,NJ,Edison,08817,300 Cedar Lane Suite B,WOODBRIDGE LOCAL,NJ,8832,4213,11,330,0.0783289817232376,226,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,21,71,0.016852599098029906,Marietta (GA) 0%; Chicago Loop (IL) 0%; Sacramento (CA) 0%; Braselton (GA) 0%; Atlanta (GA) 0%,21,0.004984571564206029,4190,509,440,3752,0.8950381679389313,0.050006880826010944,0.7859576011469328,596.7448659937357,504.98916323731066,112.12828550759592,0.9515784476619985,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,370220,"Shenzhen Litian Technology Co., Ltd NJ 08817",254999,"Shenzhen Litian Technology Co., Ltd","CA,GA,NJ,PA,SC,TX",6,APS Home Improvement,Nicole Sun,NJ,Edison,08817,300 Cedar Lane Suite B,WOODBRIDGE LOCAL,NJ,8832,4017,11,446,0.11102813044560618,308,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,16,266,0.06621857107294,Richmond Hill Ncpc (GA) 5%; West Savannah  Ncpc (GA) 2%; Houston (TX) 1%; South Rialto - Ncpc (CA) 1%; Tracy (CA) 0%,32,0.007966143888473986,3985,1006,593,3392,0.8511919698870766,-0.07298995179600355,0.17546105142649093,517.8867065868261,487.0383228840125,153.31486036382262,0.852128454070202,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,240203,Shenzhenshi xiangdeyizhang keji youxian NJ 08822,67653,"HONG KONG LIUXIN TECHNOLOGY CO., LIMITED","CA,GA,IL,NJ,TX",5,APS,Yolanda GUI,NJ,Flemington,08822,1200 County Road 523,ROBBINSVILLE,NJ,8691,3990,11,157,0.0393483709273183,56,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,17,42,0.010526315789473684,Atlanta (GA) 0%; Rialto (CA) 0%; West Dallas Ncpc (TX) 0%; Champaign (IL) 0%; Romeoville Rsf (IL) 0%,455,0.11403508771929824,3532,686,237,3298,0.9329561527581329,0.02096681714935148,0.8434252871845536,595.4641386782225,545.0680797101444,96.53783475783466,0.8020050125313269,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,430644,shilijincheng IL 60542,63929,Hong Kong HuaYa Trade Limited,"CA,GA,IL,NJ,PA,SC,TX,WA",8,APS Home Improvement,Yinan Du,IL,North Aurora,60542,320 overland Dr,CAROL STREAM,IL,60188,3748,11,227,0.06056563500533618,101,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,20,43,0.011472785485592316,Marietta (GA) 0%; Rialto (CA) 0%; Stockton Rsf (CA) 0%; Breinigsville Rsf (PA) 0%; West Dallas Ncpc (TX) 0%,23,0.0061366061899679825,1012,501,461,3264,0.876241610738255,0.07384346442185495,0.8410554434362618,435.94290012033747,374.70687616677066,89.52428298279149,0.9634471718249729,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,200279, WYD-CAJW04,199602,NINGBO RUISEN DIANZIKEJI YOUXIANGONGSI,"CA,GA,IL,NJ,SC,TX",6,APS Bedroom,Lydia Liu,CA,Fontana,92337,10905 Beech Avenue,WEST RIALTO,CA,92316,3522,11,479,0.1360022714366837,302,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,16,39,0.011073253833049404,West Dallas Ncpc (TX) 0%; South Atlanta Ncpc (GA) 0%; Aldine Rsf (TX) 0%; Chicago Loop (IL) 0%; Marietta (GA) 0%,15,0.004258943781942078,1755,582,704,2803,0.799258625605931,-0.05589542624928803,0.7839076573537241,1105.8292041292054,892.4990469707292,322.2344110854508,0.8875638841567283,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,60505,"Shenzhen Qaya Commerce Co., LTD CA 92337",58415,HENGJIAN HOME FURNISHING (HONG KONG) LIMITED_1,"CA,GA,IL,KS,NJ,TX,WA",7,APS,Yolanda GUI,CA,Fontana,92337,10985 Oleander Ave,WEST RIALTO,CA,92316,3048,11,387,0.12696850393700787,204,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,18,37,0.012139107611548556,Marietta (GA) 0%; San Antonio (TX) 0%; Chicago (IL) 0%; El Paso (TX) 0%; Fort Worth (TX) 0%,10,0.0032808398950131233,3028,353,556,2482,0.8169848584595129,0.07223437708075763,0.8990162049791114,750.0820605187328,598.495539033458,209.76099571381448,0.8238188976377947,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,231212,GC-NJ13 (08505),93029,SWEET NIGHT TECHNOLOGY INC.,"CA,GA,IL,NJ,TX",5,APS Mattresses,Checky Yi,NJ,Fieldsboro,08505,CO 1183 Florence Columbus Road ,ROBBINSVILLE,NJ,8691,2991,11,368,0.12303577398863257,180,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,25,174,0.058174523570712136,Chino Hills Ncpc (CA) 4%; Richmond Hill Ncpc (GA) 3%; South Rialto - Ncpc (CA) 1%; Rialto (CA) 1%; South Chicago (IL) 1%,22,0.007355399531929121,2816,779,668,2301,0.77500842034355,-1.2076410378829807,-0.19435543555626178,562.8903911154041,655.8204201270157,363.03114421123865,0.9809428284854568,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,89772,Top Notch Distributors MA 02048,5375,Top Notch Distributors,"MA,MO,NV,PA",4,Hardware,Matt Bartolucci,MA,Mansfield,02048,11 Norfolk St,BROCKTON,MA,2301,2972,11,238,0.0800807537012113,142,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,4,58,0.019515477792732168,Reno (NV) 2%; Scranton (PA) 0%; North St.Louis (MO) 0%; North Las Vegas Rsf (NV) 0%,665,0.2237550471063257,340,304,277,2030,0.8799306458604248,0.10141095780759843,0.6922081017604854,1262.2509486348943,1060.1503812316705,210.6599644128112,0.9713997308209952,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,225771,Shenzhenshixiangde CA91761(12),67653,"HONG KONG LIUXIN TECHNOLOGY CO., LIMITED","CA,GA,IL,NJ,TX",5,APS,Yolanda GUI,CA,Ontario,91761,1516 S Bon View Ave,CHINO LOCAL,CA,91710,2916,11,478,0.16392318244170095,278,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,19,34,0.011659807956104253,Metuchen (NJ) 0%; Marietta Local (GA) 0%; West Dallas Ncpc (TX) 0%; San Antonio (TX) 0%; Lubbock (TX) 0%,28,0.009602194787379973,2886,528,647,2241,0.7759695290858726,0.11624808816914783,0.9049401459439086,1094.9966559226414,788.439021381578,349.43834399431415,0.901577503429356,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,414154,"NINGBO JOYS IMP. EXP. CO.,LTD NJ 08505",61691,Gymax LLC,"CA,GA,IL,NJ,TX,WA",6,APS Outdoor,David Liu,NJ,Borden,08505,"201 Old York Rd, Bordentown",ROBBINSVILLE,NJ,8691,2798,11,215,0.07684060042887778,89,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,19,55,0.019656897784131523,Chicago (IL) 0%; South Atlanta Rsf (GA) 0%; Atlanta (GA) 0%; Champaign (IL) 0%; Sacramento (CA) 0%,18,0.006433166547533953,1443,1250,277,2503,0.9003597122302158,0.09569869430041142,0.8698993453458985,568.5692525481318,434.70420865441616,104.96661687826727,0.9864188706218725,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,58218,"VM MP, LLC IN 46143",47495,Spreetail,"GA,IN,NE,NV,PA,TX,WA",7,Storage & Org - Frequency,Claire Przybocki,IN,Greenwood,46143,831 N Graham Rd,GREENWOOD LOCAL,IN,46143,2759,11,310,0.11235955056179775,108,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,16,114,0.041319318593693366,Savannah (GA) 2%; Scranton (PA) 1%; Dallas (TX) 1%; Atlanta (GA) 1%; North Las Vegas Rsf (NV) 0%,4,0.0014498006524102935,2749,1748,1126,1629,0.5912885662431941,0.36223166917463445,0.5102162273165868,374.67080205452356,249.48211953792062,221.1064338235289,0.9699166364624869,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,344317,Shenzhenshi Daman Shiye Youxiangongsi NJ 08873,76761,Shenzhenshi Daman Shiye Youxiangongsi,"CA,GA,IL,NJ,PA,TX",6,APS K&D,Stella Yin,NJ,Somerset,08873,244 Belmont Dr,WOODBRIDGE LOCAL,NJ,8832,2637,11,252,0.09556313993174062,151,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,15,32,0.012135001896094046,Braselton (GA) 0%; Houston (TX) 0%; Sacramento (CA) 0%; East Atlanta (GA) 0%; Dallas (TX) 0%,18,0.006825938566552901,2615,421,331,2288,0.8736158839251623,-0.0005336029118612629,0.8322604780655342,622.461822125813,504.65957213384536,132.87589424572343,0.883959044368601,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,306890,CAIDI INC NJ 08016,72066,CAIDI INC,"CA,GA,NJ,SC,TX",5,APS,Nora Li,NJ,Burlington,08016,1900B River Rd,ROBBINSVILLE,NJ,8691,2634,11,263,0.09984813971146546,90,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,18,123,0.04669703872437358,West Savannah  Ncpc (GA) 2%; Rialto (CA) 1%; Houston (TX) 1%; Sacramento (CA) 0%; Savannah (GA) 0%,15,0.0056947608200455585,2458,2404,330,2289,0.8739977090492554,-0.005351545307221345,0.6253823233102427,710.7985208663497,536.1911935110086,176.74528735632163,0.9908883826879269,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,329728,无忧达芝加哥ILJW02,234327,Hong Kong Baojia International Limited,"CA,GA,IL,NJ,PA,SC,TX",7,APS,Yinan Du,IL,Woodridge,60517,1433 Internationale Pkwy,MCCOOK,IL,60525,2626,11,197,0.07501904036557502,109,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,20,60,0.02284843869002285,Richmond Hill Ncpc (GA) 1%; Rialto (CA) 0%; Dallas (TX) 0%; Houston (TX) 0%; Marietta (GA) 0%,17,0.006473724295506474,1573,390,357,2252,0.8631659639708701,-0.2729164659412325,0.5404027579236176,425.5149014778321,393.7014362657091,102.85257890685152,0.7856054836252857,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,328411,YUANJING ELECTRONIC TECHNOLOGY CO LIMITED GA 31407,56998,"YUANJING ELECTRONIC TECHNOLOGY CO.,LIMITED","CA,GA,IL,NJ,TX,VA",6,APS,Fiona Jiang,GA,Savannah,31407,150 Portside Ct,SAVANNAH,GA,31408,2584,11,304,0.11764705882352941,145,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,23,98,0.037925696594427245,East Brunswick (NJ) 2%; Sugar Land (TX) 1%; Chino Hills Ncpc (CA) 0%; Champaign (IL) 0%; Romeoville Rsf (IL) 0%,18,0.00696594427244582,2564,581,578,1988,0.774746687451286,0.11064207608594023,0.5210993813329587,656.0281437125748,548.4449169110467,182.53965859468056,0.9226006191950464,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,413454,YUANJING ELECTRONIC TECHNOLOGY CO. LIMITEDNJ 08505,56998,"YUANJING ELECTRONIC TECHNOLOGY CO.,LIMITED","CA,GA,IL,NJ,TX,VA",6,APS AEOF,Fiona Jiang,NJ,Bordentown,08505,5206 US 130 N,ROBBINSVILLE,NJ,8691,2526,11,204,0.08076009501187649,109,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,18,83,0.03285827395091053,Richmond Hill Ncpc (GA) 2%; Chino Hills Sp Annex (CA) 0%; Chino Hills Ncpc (CA) 0%; Diamond Bar Rsf (CA) 0%; Atlanta (GA) 0%,9,0.0035629453681710215,2514,361,283,2234,0.8875645609853,-0.002758963220615724,0.6547767833752861,520.0941348973597,446.9137788290952,134.2960626757737,0.8713380839271582,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,463964,Grand Leisure Outdoor Product CA 92335,54838,Grand Leisure Outdoor Product Co.,"CA,GA,NJ,NY,TX",5,APS Outdoor,Melody Lu,CA,Fontana,92335,13230 San Bernardino Ave ,WEST RIALTO,CA,92316,2504,11,359,0.14337060702875398,227,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,14,32,0.012779552715654952,Syracuse (NY) 0%; Savannah (GA) 0%; Linden (NJ) 0%; Houston (TX) 0%; Edinburg (TX) 0%,26,0.010383386581469648,2475,413,442,2036,0.8216303470540759,0.00999373304993721,0.8547071231895508,1387.1890237979594,1092.745614894661,354.60556013179587,0.964456869009584,non_compliant_shipping
pdd_10w,promised_delivery_end_range_date_at_order,10,251283,JourneyClassArtLLC CA 91708 ,206225,Journey ClassArt LLC,"CA,GA,NJ,TX",4,APS Outdoor,Amber Xiang,CA,Chino,91708,16003 Euclid Ave,CHINO LOCAL,CA,91710,2492,11,543,0.21789727126805777,260,0,0.0,0,0.0,0,0.0,,,0,0,0.0,0,,13,78,0.03130016051364366,South Atlanta Ncpc (GA) 1%; Austell (GA) 1%; Braselton (GA) 1%; Marietta (GA) 0%; East Brunswick (NJ) 0%,47,0.01886035313001605,2443,696,916,1529,0.625357873210634,-0.5260536927397906,0.3966759026063774,1352.4461369862986,1078.2036309523812,595.0389809444916,0.7640449438202245,non_compliant_shipping
