supplier_id,su_name,parent_suid,parent_su_name,sto,vol,ifr,delivery_rel,avg_direct_gain,avg_o2d_stated,avg_o2d_actual,avg_mi_actual_to_cust,avg_mi_assigned_to_cust,pct_constrained,top_assigned_hub,top_actual_hub,pct_of_corridor
237104,Devion Furniture,58079,Devion Furniture_1,APS,1484,0.6576819407008087,0.8409703504043127,0.9608690238095539,9.301212938005392,8.622774799324665,77.1876010781671,2004.4524932614559,1.0,CHINO LOCAL,Romeoville Rsf,0.030844695710009976
316872,"Heze Starfire Trading Co., Ltd CA 91761(5)",83413,"Heze Starfire Trading Co., Ltd",APS,512,0.755859375,0.900390625,0.9663868642217506,10.302734375,8.857421875,65.26328124999999,2000.9300781250001,1.0,CHINO LOCAL,Romeoville Rsf,0.010641835716661123
238512,CP HomeDecor CA 91761(2),66884,CP HomeDecor,APS,414,0.7657004830917874,0.8647342995169082,0.952982596072766,8.456521739130435,7.739130434782608,93.01956521739132,2031.3961352657002,1.0,CHINO LOCAL,Romeoville Rsf,0.008604921849018956
28971,NFusion CA 91761 Warehouse CA11,3215,"GigaCloud Trading, Inc.",Outdoor Furniture,376,0.7659574468085106,0.7632978723404256,0.9637262558671877,7.183510638297872,7.071808510638298,72.98803191489361,2011.3819148936172,1.0,CHINO LOCAL,Chicago,0.007815098104423013
39837,Kingston CA,2940,Kingston,Plumbing,311,0.9292604501607717,0.9131832797427653,0.9682137380308313,9.02572347266881,8.070739549839228,63.83151125401929,1995.8138263665594,1.0,CHINO LOCAL,Chicago,0.006464083804456269
236498,Oberon Dist,49956,Oberon Distribution,Lighting,310,0.8516129032258064,0.932258064516129,0.9650123358593863,9.212903225806452,8.253598014888338,69.19419354838709,1995.2716129032256,1.0,CHINO LOCAL,Chicago,0.006443298969072165
272805,Karat Home Inc (14 Karat) CA 92880,21718,Karat Home Inc (14 Karat),APS Upholstery,299,0.7525083612040134,0.8896321070234113,0.9682133073718371,10.006688963210703,8.491638795986622,63.37692307692308,1993.2538461538463,1.0,CHINO LOCAL,Chicago,0.006214665779847023
280028, CHINO,88820,"Ningbo Meigao Outdoor Products Co., Ltd.",APS Outdoor,289,0.9757785467128027,0.8927335640138409,0.9634834200564739,6.719723183391004,6.449826989619377,75.10034602076125,2041.147058823529,1.0,CHINO LOCAL,Chicago,0.006006817426005986
17066,  CA2,3215,"GigaCloud Trading, Inc.",Outdoor Furniture,278,0.697841726618705,0.841726618705036,0.9404332211233549,6.600719424460432,5.762589928057554,122.58848920863309,2060.2625899280574,1.0,INDUSTRY,Chicago,0.0057781842367808445
292636,Green Living Group INC CA 91762,78686,Green Living Group INC,Soft Home,267,0.9250936329588015,0.8014981273408239,0.963141899253367,6.943820224719101,6.647940074906367,73.02209737827715,2002.677153558053,1.0,CHINO LOCAL,Chicago,0.005549551047555703
25980,California Umbrella CA,716,California Umbrella,Outdoor Furniture,265,1.0,0.8415094339622642,0.967408946946747,17.6,11.850943396226414,67.87018867924529,2041.5569811320759,1.0,RIALTO LOCAL,Chicago,0.005507981376787496
293214,CIAO JING INC CA 92879 ,88927,CIAO JING INC,Upholstery,247,0.7975708502024291,0.8178137651821862,0.9627974679890384,7.51417004048583,6.919028340080971,74.64493927125507,2001.2076923076922,1.0,WEST RIALTO,Romeoville Rsf,0.005133854339873629
297318,Eazeemats CA 91752 (4),45285,Eazeemats,APS Upholstery,234,0.9615384615384616,0.811965811965812,0.963875575267513,7.183760683760684,6.914529914529915,73.84102564102564,2026.1478632478634,1.0,WEST RIALTO,Romeoville Rsf,0.00486365147988028
119437,Aosom LLC CA 92374,5725,Aosom LLC,APS Outdoor,218,0.9954128440366973,0.8256880733944955,0.9681129614766925,6.238532110091743,5.894495412844036,66.41834862385322,2027.45871559633,1.0,WEST RIALTO,Chicago,0.004531094113734619
20530,Million Dollar Baby CA 90660,426,Million Dollar Baby Co,Youth Furniture & Decor,218,0.9541284403669725,0.7522935779816514,0.9670145068097955,6.825688073394495,6.958715596330276,69.22706422018348,2062.433486238532,1.0,SANTA FE SPRINGS,Chicago,0.004531094113734619
322082,"Hangzhou Mengfeisi Home Furnishings Co., CA 92571 ",313810,"Hangzhou Mengfeisi Home Furnishings Co., Ltd",APS Outdoor,214,0.985981308411215,0.9766355140186916,0.9659733372937548,8.485981308411215,6.710280373831775,70.30046728971962,2038.8093457943928,1.0,RIALTO LOCAL,Chicago,0.004447954772198204
39283,Design Imports WA 98390,8018,Design Imports,Tabletop,211,0.9715639810426541,0.7867298578199052,0.9649396612611253,7.241706161137441,7.246445497630332,74.62559241706161,2158.6857819905213,0.0,TACOMA,Chicago,0.004385600266045893
8833,Lifetime Brands Inc.92376,1175,Lifetime Brands Inc.,Tabletop,203,0.7438423645320197,0.7142857142857143,0.969791063737446,6.9655172413793105,6.985221674876847,60.7985221674877,2018.3024630541872,1.0,WEST RIALTO,Chicago,0.004219321582973063
272846,Pony Bros-2,50278,"US_INSONG TRADING CO., LIMITED",APS Youth,199,0.39195979899497485,0.8241206030150754,0.9675632238340343,8.773869346733669,8.422110552763819,66.30653266331659,2024.8874371859295,1.0,CHINO LOCAL,Chicago,0.004136182241436648
348867,JAFFE MURPHY HOUSE INC CA 91746 (2),72736,JAFFE MURPHY HOUSE INC,APS Housewares & More,196,0.9948979591836735,0.9795918367346939,0.9624426660291354,8.622448979591837,6.770408163265306,77.50255102040816,2058.2586734693873,1.0,ARCADIA,Chicago,0.004073827735284336
79383,ColourTree CA,41086,ColourTree,Upholstery,193,0.44559585492227977,0.9326424870466321,0.9588317060549324,9.414507772020725,7.880829015544041,83.50414507772022,2038.0466321243523,1.0,INDUSTRY,Chicago,0.004011473229132026
275205,Town Country Linen Corporation CA 92376,29622,Town Country Linen Corporation,Tabletop,193,0.9637305699481865,0.917098445595855,0.9473182145682831,8.50259067357513,7.212435233160622,104.21088082901555,2007.9331606217618,1.0,WEST RIALTO,Chicago,0.004011473229132026
296291,AMCA,64001,Zhengzhou hanzhouboyang jinchukoumaoyiyouxiangongs,APS Housewares & More,181,0.7624309392265194,0.7790055248618785,0.9371194809696408,8.58011049723757,7.779005524861878,125.79337016574584,1996.378453038674,1.0,WEST RIALTO,Chicago,0.00376205520452278
117518,Winsome House CA 92881,31822,Winsome House,Decor,180,0.8444444444444444,0.7222222222222222,0.9650687503527376,6.511111111111111,6.677777777777778,71.95611111111111,2041.851111111111,1.0,WEST RIALTO,Chicago,0.0037412703691386763
182959,Brightech Inc. CA,63240,Brightech Inc.,Lighting,174,0.9195402298850575,0.896551724137931,0.9600152165136373,6.873563218390805,6.074712643678161,81.30172413793102,2003.0499999999997,1.0,WEST RIALTO,Chicago,0.003616561356834054
408080,"Hangzhou Chuandiai Cultural Media Co., Ltd. CA 92337",284231,Kaiyon International (Hong Kong) Limited_1,APS Rugs,168,0.9642857142857143,0.9404761904761905,0.9663036613636885,13.571428571428571,7.642857142857143,67.41785714285714,1974.639880952381,1.0,WEST RIALTO,Chicago,0.003491852344529431
105765,Andes Furniture CA 92870,56976,Andes Furniture,Upholstery,161,1.0,0.968944099378882,0.962389014473546,8.329192546583851,7.341614906832298,74.31863354037267,2041.2559006211177,1.0,ANAHEIM,Chicago,0.003346358496840705
27593,NFusion CA El Monte,3215,"GigaCloud Trading, Inc.",Outdoor Furniture,160,0.93125,0.89375,0.970952188712177,6.76875,6.55,60.32375,2068.10375,1.0,ARCADIA,Chicago,0.0033255736614566014
126078,Ideal Ventures - GGI International CA,11859,Ideal Ventures - GGI International,Storage & Org - Frequency,158,1.0,0.8164556962025317,0.9645374785204441,6.310126582278481,6.1835443037974684,69.1253164556962,1985.7753164556962,1.0,WEST RIALTO,Chicago,0.003284003990688394
125473,Tregards LLC CA 91730,81672,Tregards LLC,APS,156,0.7307692307692307,0.7884615384615384,0.9628938110796569,8.897435897435898,8.442307692307692,76.46538461538461,2041.0487179487177,1.0,WEST RIALTO,Chicago,0.003242434319920186
408999,"Freestyle Outdoor Living Co., Ltd CA 91761 (4)",57760,Orange Casual Co Ltd_1,APS Outdoor,155,1.0,0.967741935483871,0.9604581245783304,15.522580645161291,8.161290322580646,77.55096774193548,2002.1000000000004,0.9935483870967742,CHINO LOCAL,Romeoville Rsf,0.0032216494845360823
59119,Safavieh CA 92518,381,Safavieh,Rugs,151,0.9867549668874173,0.7350993377483444,0.9647813728934449,6.66887417218543,6.569536423841059,69.98278145695365,2008.445033112583,1.0,RIALTO LOCAL,Romeoville Rsf,0.0031385101429996674
79733,MKAY GROUP CORP,79733,MKAY GROUP CORP,Outdoor Structures,149,0.9731543624161074,0.9395973154362416,0.9563568099570028,9.228187919463087,8.020134228187919,90.41744966442953,2032.6912751677855,1.0,INDUSTRY,Chicago,0.00309694047223146
267302,Karat Home Inc (14 Karat) CA 90249,21718,Karat Home Inc (14 Karat),APS Upholstery,146,0.9794520547945206,0.9041095890410958,0.9698093160068895,7.815068493150685,7.164383561643835,62.01164383561645,2067.1917808219173,1.0,CARSON,Chicago,0.0030345859660791488
338215,"Bedshe International Co.,LTD CA 91761",25843,"Bedshe International Co.,LTD",APS,146,0.9178082191780822,0.8835616438356164,0.9534425959664379,8.486301369863014,7.383561643835616,87.636301369863,1959.9917808219177,1.0,CHINO LOCAL,Chicago,0.0030345859660791488
287737,Safavieh CA 95363,381,Safavieh,Rugs,145,0.9241379310344827,0.8068965517241379,0.9693469824606809,7.324137931034483,6.551724137931035,64.95034482758622,2159.2075862068964,0.006896551724137931,TRACY LOCAL,Chicago,0.003013801130695045
313259,AM-CA,100553,SHENZHEN NAMUNANI WANGLUO KEJI YOUXIAN GONGSI,APS,143,0.6433566433566433,0.7552447552447552,0.9633135713798985,8.587412587412587,7.769230769230769,73.7132867132867,2012.6783216783217,1.0,WEST RIALTO,Chicago,0.0029722314599268376
318241,"AD ASTRA(Xiamen) E-Commerce Co.,LTD CA 92337",275382,"HONGKONG BENJAMIN TRADE CO., LIMITED",APS Youth,141,1.0,0.8439716312056738,0.9601630780551768,6.673758865248227,6.205673758865248,80.55602836879432,2010.7460992907802,0.9929078014184397,WEST RIALTO,Chicago,0.0029306617891586297
28664,Saro CA,13460,Saro,Tabletop,139,0.9568345323741008,0.8776978417266187,0.9678801350725456,6.76978417266187,6.453237410071942,65.36115107913669,2068.7438848920865,0.0,BURBANK,Chicago,0.0028890921183904223
288245,Xiamen MDM CA 91761,85432,Xiamen MDM,APS,138,0.7971014492753623,0.8840579710144928,0.958439254895667,8.956521739130435,8.144927536231885,81.2608695652174,2022.5557971014493,1.0,CHINO LOCAL,Romeoville Rsf,0.0028683072830063185
8176,Rod Desyne,8176,Rod Desyne,Soft Home,134,0.9701492537313433,0.8880597014925373,0.9619812117024246,8.835820895522389,7.6940298507462686,76.18507462686567,2009.4619402985072,1.0,CHINO LOCAL,Chicago,0.0027851679414699036
151576,Gibson CA,19128,Gibson,Tabletop,133,0.9849624060150376,0.8721804511278195,0.9604213083896856,6.315789473684211,6.2556390977443606,81.18496240601505,2057.2864661654135,0.9849624060150376,SANTA FE SPRINGS,Chicago,0.0027643831060858
433182,NUU GARDEN CORPORATION CA 91730,39276,NUU GARDEN CORPORATION,APS Outdoor,132,0.6136363636363636,0.8712121212121212,0.9610147384079012,19.106060606060606,8.848484848484848,79.16136363636365,2024.642424242424,1.0,WEST RIALTO,Chicago,0.002743598270701696
123170,Puredown CA 91761,24613,Puredown,APS Mattresses,132,0.8712121212121212,0.7954545454545454,0.9702556451142034,6.962121212121212,6.8106060606060606,61.43787878787878,2014.2106060606059,0.9924242424242424,CHINO LOCAL,Chicago,0.002743598270701696
58244,P and P Imports LLC CA92614,8832,P and P Imports LLC,Recreation,128,1.0,0.859375,0.9690460085868396,6.3203125,6.109375,62.31328125,2046.4679687500002,1.0,ANAHEIM,Chicago,0.002660458929165281
47458,vida XL CA 92374,39327,vidaXL LLC,Outdoor Furniture,124,1.0,0.8145161290322581,0.9682992069588555,7.185483870967742,6.854838709677419,65.90241935483871,2038.3258064516128,1.0,WEST RIALTO,Chicago,0.002577319587628866
54257,XSL INC CA 92880 Wayfair,50139,XSL TECHNOLOGIES INC,APS Upholstery,124,0.8709677419354839,0.7258064516129032,0.9619618507681492,9.17741935483871,7.314516129032258,77.90080645161291,2043.56935483871,1.0,CHINO LOCAL,Toledo,0.002577319587628866
44532,GlideRite Hardware CA,19340,GlideRite Hardware,Hardware,123,0.959349593495935,0.7317073170731707,0.959354217320576,6.569105691056911,6.666666666666667,79.31300813008131,2015.4528455284553,1.0,CHINO LOCAL,Chicago,0.002556534752244762
21190,Globe Electric Company CA 92410,9534,Globe Electric Company,Lighting,123,0.926829268292683,0.8211382113821138,0.9710412200530821,6.967479674796748,6.626016260162602,58.34878048780487,1969.0040650406504,1.0,WEST RIALTO,Chicago,0.002556534752244762
321452,NingBo KaiMeiChen DianZiShangWu YouXianGongSi CA 91761,83386,"Ningbo FanKai E-commerce Co., Ltd._1",APS Home Improvement,122,0.8114754098360656,0.7377049180327869,0.9557641133777147,6.590163934426229,6.795081967213115,92.56393442622951,2084.840163934426,1.0,CHINO LOCAL,Toledo,0.0025357499168606585
30002,Amrapur Overseas Inc. CA,14580,Amrapur Overseas Inc.,Soft Home,121,0.8925619834710744,0.7933884297520661,0.9632278333976226,6.983471074380165,6.644628099173554,73.78016528925622,2018.9280991735536,1.0,WEST RIALTO,Chicago,0.0025149650814765548
112675,Sign Leader Incorporation CA 91766,109826,Sign Leader Incorporation,APS Youth,121,0.8512396694214877,0.9256198347107438,0.9561404806916537,8.438016528925619,7.206611570247934,91.42148760330579,2065.803305785124,1.0,INDUSTRY,Chicago,0.0025149650814765548
233314,Andes Fontana CA 92335,56976,Andes Furniture,Upholstery,120,0.9833333333333333,0.9583333333333334,0.955498168627461,8.083333333333334,6.783333333333333,87.44000000000001,2017.6008333333334,1.0,WEST RIALTO,Toledo,0.002494180246092451
158009,Modway Inc. CA 92345,11526,Modway Inc.,Outdoor Furniture,119,0.6218487394957983,0.6638655462184874,0.9596377171996286,7.34453781512605,7.495798319327731,82.7672268907563,2016.1529411764707,1.0,WEST RIALTO,Chicago,0.0024733954107083473
413783,"Sorara Outdoor Living USA, Inc. CA 91746",49963,"Sorara Outdoor Living USA, Inc.",Outdoor Structures,118,0.7033898305084746,0.7372881355932204,0.9658333921330109,7.161016949152542,6.8474576271186445,69.79661016949152,2038.0313559322033,1.0,ARCADIA,Chicago,0.0024526105753242436
66308,Abble Inc. CA 91730 (3),37693,Abble Inc.,Outdoor Furniture,116,1.0,0.8793103448275862,0.9627058156260667,8.620689655172415,7.103448275862069,77.00689655172413,2030.3689655172413,1.0,WEST RIALTO,Chicago,0.002411040904556036
54805,Enova Corporation CA 91732,39581,Enova Corporation,Decor,113,0.9469026548672567,0.8761061946902655,0.9669248221521446,8.070796460176991,7.04424778761062,69.53628318584072,2073.8911504424773,1.0,ARCADIA,Chicago,0.0023486863984037245
82484,Elrene Home Fashions CA 91748,22255,Threadmade Home LLC,Soft Home,113,0.9203539823008848,0.831858407079646,0.9721136725603758,6.884955752212389,6.442477876106195,57.3858407079646,2024.8557522123895,1.0,INDUSTRY,Chicago,0.0023486863984037245
60106,Winado CA 91762,58611,WINADO INC,APS Outdoor,112,0.7946428571428571,0.7589285714285714,0.9673659576632458,6.553571428571429,6.598214285714286,63.820535714285704,1984.719642857143,1.0,CHINO LOCAL,Toledo,0.002327901563019621
399345,Shenzhen Like Keji Youxiangongsi CA 91730(2),62368,Shenzhen Like Keji Youxiangongsi,APS Bedroom,111,0.954954954954955,0.8198198198198198,0.9654480167222473,8.18018018018018,7.243243243243243,70.21081081081081,2019.1432432432432,1.0,WEST RIALTO,Romeoville Ncpc,0.002307116727635517
63689,Surya CA 93725,291,Surya,Rugs,107,0.9906542056074766,0.822429906542056,0.9696018409111844,7.869158878504673,7.02803738317757,64.9411214953271,2162.666355140187,0.0,FRESNO,Chicago,0.002223977386099102
460941,   USCOI03,251752,LUXHOME (HK) TRADING LIMITED,APS Bedroom,104,0.9903846153846154,0.9423076923076923,0.9749820666526983,8.028846153846153,6.778846153846154,51.05,2002.8961538461538,1.0,WEST RIALTO,Chicago,0.002161622879946791
269131,Suprecozy INC CA 91748 Wayfair,67643,Suprecozy INC,APS Outdoor,102,0.9019607843137255,0.8921568627450981,0.9713509924693409,8.745098039215685,7.607843137254902,59.06372549019608,2044.3715686274509,1.0,INDUSTRY,Chicago,0.002120053209178583
38484,BNF Home CA 91761,17539,BNF Home,APS Soft Home,101,0.13861386138613863,0.8910891089108911,0.9709370292468371,7.8316831683168315,7.465346534653466,58.94455445544554,2002.629702970297,1.0,CHINO LOCAL,Chicago,0.0020992683737944794
134818,Glass Warehouse CA 92056,24123,Glass Warehouse,Plumbing,98,0.9489795918367347,0.9285714285714286,0.9580464753136976,7.6020408163265305,6.459183673469388,81.90714285714286,2044.7642857142853,0.0,OCEANSIDE,Chicago,0.002036913867642168
70741,Westin Outdoor CA,39357,Westin Outdoor,Outdoor Furniture,98,0.7551020408163265,0.2755102040816326,0.9654577243201737,5.561224489795919,6.551020408163265,69.67244897959183,2027.595918367347,1.0,WEST RIALTO,Chicago,0.002036913867642168
82470,Ledel Lighting INC CA92841,75706,Ledel Lighting INC,Lighting,97,0.7525773195876289,0.9072164948453608,0.9703973173307527,6.938144329896907,6.731958762886598,59.2958762886598,2028.6360824742262,1.0,ANAHEIM,Chicago,0.0020161290322580645
23665,"Cozy Line Home Fashions, Inc.",23665,"Cozy Line Home Fashions, Inc.",Soft Home,97,0.7938144329896907,0.7938144329896907,0.9668193157636832,6.752577319587629,6.525773195876289,67.21546391752577,1981.381443298969,1.0,CHINO LOCAL,North St.Louis,0.0020161290322580645
409504,WuYouDa-CA-06-NBYY,63465,"Ningbo Youyuan Import and Export Co., Ltd.",APS Home Improvement,95,0.7684210526315789,0.968421052631579,0.9682976780164445,7.831578947368421,6.378947368421053,68.50631578947369,2114.575789473684,0.968421052631579,WEST RIALTO,Toledo,0.001974559361489857
288246,"Xiamen Yakesi e-commerce.CO., LTD CA 91761 ",96089,KEY CLOISON LIMITED,APS,95,0.8947368421052632,0.8736842105263158,0.949593602077586,9.021052631578947,7.7894736842105265,98.50315789473686,2007.3631578947368,1.0,CHINO LOCAL,Romeoville Rsf,0.001974559361489857
26103,Jeco Inc. CA 91761,11408,Jeco Inc.,Outdoor Furniture,95,0.6526315789473685,0.7894736842105263,0.9502883875569356,8.610526315789473,7.936842105263158,99.76947368421052,2020.7473684210527,1.0,CHINO LOCAL,Chicago,0.001974559361489857
101813,"Zhejiang Xingyang Furniture Co.,Ltd. CA 92880",61200,"Zhejiang Xingyang Furniture Co.,Ltd.",APS,95,1.0,0.9789473684210527,0.9577317972294225,8.473684210526315,7.28421052631579,83.36105263157896,1972.1136842105266,1.0,CHINO LOCAL,Romeoville Rsf,0.001974559361489857
373889, SLM CA3,58041,YISHANG TRADE INC,APS Outdoor,94,0.8404255319148937,0.723404255319149,0.9543388782387493,7.159574468085107,6.819148936170213,90.70212765957447,2052.017021276596,1.0,CHINO LOCAL,Romeoville Rsf,0.0019537745261057533
366303,HuiAnXian XiMao DianZiShangWu YouXianGongSi CA 91789,365391,QUANZHOU FENGZE OUYUANTONG MAOYI YOUXIAN GONGSI,APS Decor,92,0.8369565217391305,0.8913043478260869,0.9370509507449711,9.0,6.869565217391305,128.85543478260868,2023.1326086956524,1.0,INDUSTRY,Chicago,0.0019122048553375458
320582,SmartStandard CA 92337,49538,NORTH ELM ARTISAN LLC_1,APS Home Improvement,92,0.9891304347826086,0.8695652173913043,0.9615157176840082,7.739130434782608,7.108695652173913,74.7195652173913,1999.2902173913049,1.0,WEST RIALTO,Chicago,0.0019122048553375458
62941,Meyer CA,722,Meyer,Kitchen & Small Electrics,92,0.7065217391304348,0.6521739130434783,0.9465138334416814,8.195652173913043,7.706521739130435,111.8608695652174,2141.2391304347825,0.0,FAIRFIELD,Chicago,0.0019122048553375458
100167,NingBo KaiMeiChen DianZiShangWu You CA 92571,83386,"Ningbo FanKai E-commerce Co., Ltd._1",APS Home Improvement,91,1.0,0.9010989010989011,0.9653168261739326,7.428571428571429,6.56043956043956,74.98901098901099,2073.954945054945,1.0,RIALTO LOCAL,Toledo,0.0018914200199534419
255050,JOYIN US CORP. CA 91730,49117,JOYIN US CORP.,APS Decor,91,1.0,0.967032967032967,0.9450348170399299,8.43956043956044,5.406593406593407,107.59670329670328,1997.2285714285715,1.0,WEST RIALTO,Chicago,0.0018914200199534419
62940,HONGYE TECHNOLOGY CA 92879,62080,HONGYE TECHNOLOGY LLC.,APS,90,0.9555555555555556,0.9444444444444444,0.965636065436107,11.066666666666666,7.2555555555555555,70.80111111111111,2053.905555555556,1.0,WEST RIALTO,Greenwood,0.0018706351845693382
216053,Homelux Designs LLC CA 90220,72859,Homelux Designs LLC,APS Home Improvement,89,0.9662921348314607,0.8426966292134831,0.9653010789739235,7.056179775280899,7.067415730337078,73.62921348314607,2068.056179775281,1.0,CARSON,Chicago,0.0018498503491852344
60227,Unique Loom CA 93725,20901,Unique Loom,Rugs,87,0.8160919540229885,0.4482758620689655,0.9608338287374691,6.666666666666667,7.0,85.10919540229885,2177.593103448276,0.0,FRESNO,Chicago,0.001808280678417027
116262,EFPerfect CA 91766,55886,EFPerfect,APS Home Improvement,87,0.9885057471264368,0.8505747126436781,0.9653632975810769,6.735632183908046,6.264367816091954,70.79540229885058,2055.1655172413793,1.0,INDUSTRY,Chicago,0.001808280678417027
59466,nuLOOM CA 95206,5468,nuLOOM,Rugs,86,0.9534883720930233,0.7674418604651163,0.971364197690377,6.674418604651163,6.395348837209302,60.22674418604651,2151.3593023255817,0.0,TRACY LOCAL,Chicago,0.0017874958430329233
32733,TarHong CA 91748,19818,TarHong,Tabletop,86,0.13953488372093023,0.7441860465116279,0.9647108768028299,10.790697674418604,10.232558139534884,72.89302325581397,2053.648837209302,1.0,INDUSTRY,Chicago,0.0017874958430329233
141329,Homebeez CA 91761,31734,Homebeez (parent),Upholstery,85,0.8705882352941177,0.8352941176470589,0.9690962101806013,6.870588235294117,6.7176470588235295,62.474117647058826,2024.403529411765,1.0,CHINO LOCAL,Chicago,0.0017667110076488193
111282,Costway CA 92374 [2],38830,Costway,APS Outdoor,85,0.8941176470588236,0.6823529411764706,0.9575925153810477,6.4941176470588236,6.5058823529411764,83.74941176470588,2046.2670588235296,1.0,WEST RIALTO,Toledo,0.0017667110076488193
251283,JourneyClassArtLLC CA 91708 ,206225,Journey ClassArt LLC,APS Outdoor,84,0.7380952380952381,0.8095238095238095,0.9645430905853247,6.773809523809524,6.4523809523809526,74.30000000000003,2048.8619047619045,1.0,CHINO LOCAL,Chicago,0.0017459261722647156
2743,Greenland Home Fashions,2743,Greenland Home Fashions,Soft Home,84,0.7857142857142857,0.7857142857142857,0.9598751097244597,7.535714285714286,7.369047619047619,77.71309523809524,1983.2261904761901,1.0,CHINO LOCAL,Toledo,0.0017459261722647156
305641,Cozayh LLC CA 91762 ,57235,Cozayh LLC,APS,83,1.0,0.9156626506024096,0.9687981055322733,8.578313253012048,7.63855421686747,63.848192771084335,2017.887951807229,1.0,CHINO LOCAL,Chicago,0.0017251413368806119
77923,Wayfair Embellish chang LLC CA 92880,70498,Embellish chang LLC,APS Outdoor,82,0.8780487804878049,0.8780487804878049,0.9702248956888507,8.585365853658537,7.463414634146342,58.556097560975616,2006.131707317073,1.0,CHINO LOCAL,Chicago,0.0017043565014965081
23370,Cheungs Rattan CA,5313,Cheungs Rattan,Decor,82,1.0,0.9146341463414634,0.9733247491709961,6.060975609756097,5.963414634146342,55.965853658536595,2063.0329268292685,1.0,ANAHEIM,Chicago,0.0017043565014965081
23133,Gatco CA,1293,Gatco,Plumbing,81,1.0,0.7283950617283951,0.9624245623817724,7.172839506172839,6.962962962962963,84.34567901234567,2230.159259259259,0.0,SAN LEANDRO,Chicago,0.0016835716661124044
50419,Permasteel CA,20867,Permasteel,Fireplaces & Grills,80,0.85,0.8875,0.9602496620058011,7.0375,6.7,83.38499999999999,2096.4025,1.0,INDUSTRY,Chicago,0.0016627868307283007
28798,"Peking Handicraft, INC CA",9732,"Peking Handicraft, INC",Soft Home,78,0.9743589743589743,0.8589743589743589,0.9604933369753346,7.358974358974359,6.833333333333333,87.05,2181.589743589743,0.0,SAN FRANCISCO,Chicago,0.001621217159960093
320854,Curtis International CA,40691,Curtis International,Appliances,78,0.0,0.8846153846153846,0.9775750736035699,10.846153846153847,10.179487179487179,47.69102564102564,2080.0307692307692,1.0,CARSON,Chicago,0.001621217159960093
405364,Eglinton Decor Inc CA 91761,95192,Eglinton Decor Inc,APS Outdoor,76,0.9473684210526315,0.9342105263157895,0.9578223656351649,9.013157894736842,7.7105263157894735,84.9407894736842,2012.375,1.0,CHINO LOCAL,Toledo,0.0015796474891918856
44421,Danya B. CA,5362,Danya B.,Decor,75,0.9733333333333334,0.8,0.9652844601501335,6.52,6.253333333333333,71.98933333333333,2079.2066666666665,0.0,OTAY MESA,Chicago,0.0015588626538077818
460617,FUJIAN VIITION INTERNET DEVELOPMENT CO LTD CA 92571,100332,FUJIAN VIITION INTERNET DEVELOPMENT CO LTD,APS Decor,73,0.9315068493150684,0.9041095890410958,0.9662469889310624,7.972602739726027,6.945205479452055,70.77123287671233,2056.0876712328773,1.0,RIALTO LOCAL,Chicago,0.0015172929830395744
270038,Kouboo CA 92879,20420,Kouboo,Storage & Org - Frequency,73,0.9863013698630136,0.7397260273972602,0.9763772365479716,6.890410958904109,6.616438356164384,48.74246575342465,2019.36301369863,1.0,WEST RIALTO,Chicago,0.0015172929830395744
30330,Aspen Creative Corporation,30330,Aspen Creative Corporation,Lighting,72,1.0,0.8611111111111112,0.9660109391995674,6.847222222222222,6.625,68.20972222222223,1987.3916666666664,1.0,WEST RIALTO,Chicago,0.0014965081476554707
281658,Joseph Joseph CA 92835,7712,Joseph Joseph,Storage & Org - Frequency,72,0.9166666666666666,0.9722222222222222,0.9663399900873496,9.694444444444445,8.569444444444445,67.82777777777777,2019.0527777777777,1.0,ANAHEIM,Chicago,0.0014965081476554707
248293,Phantoscope CA,40013,Phantoscope,APS,72,0.7222222222222222,0.7638888888888888,0.9654004062230626,7.958333333333333,7.666666666666667,72.1013888888889,2050.6305555555555,1.0,SANTA FE SPRINGS,Chicago,0.0014965081476554707
127631,Shenzhen Zhichen Trading Co. LTD. CA 91761,59517,Shenzhen Zhichen Trading Co. LTD.,APS K&D,71,0.8732394366197183,0.8309859154929577,0.9567137538319378,7.225352112676056,6.957746478873239,82.09859154929578,1988.7915492957743,1.0,CHINO LOCAL,Toledo,0.0014757233122713667
406808,Yii Lighting CA  92324,61379,Eternadecor INC_1,APS Home Improvement,71,0.971830985915493,0.9154929577464789,0.9642974646286931,7.47887323943662,7.112676056338028,73.78169014084507,2042.8112676056335,1.0,WEST RIALTO,Chicago,0.0014757233122713667
147134,Star Home Living Corp. CA 92337,33420,Star Home Living Corp.,Upholstery,69,0.9565217391304348,0.9565217391304348,0.9673656391653583,11.53623188405797,10.478260869565217,66.73768115942029,2049.3391304347824,1.0,WEST RIALTO,Chicago,0.0014341536415031593
134134,Ningbo Jiangdong Peter International CA 92571,53013,Ningbo Jiangdong Peter International Trading CoLTD,APS Outdoor,69,1.0,0.9420289855072463,0.9756675440183151,9.521739130434783,7.3768115942028984,49.62753623188405,1986.857971014493,1.0,WEST RIALTO,Chicago,0.0014341536415031593
174220,Alpine Corporation CA 93065,981,Alpine Corporation,Decor,68,0.9558823529411765,0.75,0.9739599132191198,6.617647058823529,6.676470588235294,55.07794117647059,2064.520588235294,0.0,BURBANK,Chicago,0.0014133688061190555
