lookback_window,timebase,supplier_id,su_name,parent_suid,parent_su_name,parent_warehouse_states,sto,srm_contact,own_state,city_name,postal_code,assigned_induction_hub_name,assigned_station_state,total_vol,ifr_all,delivery_rel_all,candidate_vol,non_candidate_vol,pct_candidate,ifr_candidate,ifr_non_candidate,delivery_rel_candidate,delivery_rel_non_candidate,actually_direct_vol,pct_of_candidates_actually_direct,pct_of_total_actually_direct,ifr_actually_direct,delivery_rel_actually_direct,ghost_warehouse_vol,pct_of_candidates_ghost,pct_of_total_ghost,ifr_ghost,delivery_rel_ghost,non_compliant_vol,pct_of_candidates_non_compliant,pct_of_total_non_compliant,ifr_non_compliant,delivery_rel_non_compliant,other_candidate_vol,pct_of_candidates_other,ifr_other_candidate,delivery_rel_other_candidate
pdd_10w,promised_delivery_end_range_date_at_order,22696,Surya GA 30184 (1 Surya Dr),291,Surya,"CA,GA",Rugs,Alex Melius,GA,White,30184,MARIETTA LOCAL,GA,113268,0.9585384905693466,0.8699632252911684,10095,103173,0.08912490729950207,0.9829222011385165,0.9560528835459435,0.8775142314990498,0.8691934969099674,0,0.0,0.0,,,0,0.0,0.0,,,834,0.08261515601783061,0.007363068121623053,0.9148681055155866,0.774580335731414,9261,0.9173848439821694,0.9887698330929332,0.8863589532248101
pdd_10w,promised_delivery_end_range_date_at_order,59119,Safavieh CA 92518,381,Safavieh,"CA,GA,IN,MD,NJ,NY,PA,TX",Rugs,Alex Resnick,CA,Riverside,92518,RIALTO LOCAL,CA,18889,0.91962929996335,0.8578983192837303,7640,11249,0.4044682090105352,0.9368863955119217,0.9076048329779668,0.8130817289302564,0.8891257995735625,199,0.026047120418848168,0.01053523214569326,0.9949748743718589,0.8743718592964825,5884,0.7701570680628272,0.3115040499761766,0.9206322229775664,0.7991162474507157,86,0.011256544502617802,0.004552914394621208,0.930232558139535,0.6627906976744183,1670,0.21858638743455497,0.9874551971326169,0.8626045400238956
pdd_10w,promised_delivery_end_range_date_at_order,237104,Devion Furniture,58079,Devion Furniture_1,CA,APS,Sean Xu,CA,Ontario,91761,CHINO LOCAL,CA,36136,0.86256881241528,0.881462834379928,6812,29324,0.18851007305733894,0.6709157509157503,0.907175010230529,0.8609523809523805,0.8862365298049367,2820,0.41397533763945976,0.07803852114235112,0.6620567375886519,0.8787234042553183,0,0.0,0.0,,,0,0.0,0.0,,,3992,0.5860246623605402,0.6771535580524355,0.8484394506866423
pdd_10w,promised_delivery_end_range_date_at_order,34657,Unique Loom SC29707,20901,Unique Loom,"CA,SC",Rugs,Alex Resnick,SC,Fort Mill,29707,FORT MILL,SC,42380,0.8287075974208019,0.8274927576861972,6034,36346,0.14237848041529022,0.6681367144432192,0.8566726100672065,0.7366514411718393,0.843313674393086,440,0.07292011932383162,0.010382255781028787,0.5977272727272729,0.6977272727272728,0,0.0,0.0,,,1598,0.26483261518064305,0.03770646531382728,0.9161451814768455,0.9555694618272846,3996,0.6622472654955254,0.5833913245186719,0.6594757596845284
pdd_10w,promised_delivery_end_range_date_at_order,59806,DesignArt Inc. NY,22180,DesignArt Inc.,NY,Decor,Maxwell Threlkeld,NY,Champlain,12919,PLATTSBURGH,NY,35260,0.8937011208673287,0.8818713120076807,5579,29681,0.15822461712989222,0.884972821322112,0.8953762282945218,0.8968963703314046,0.8789877507066894,590,0.10575371930453487,0.016732841747022123,0.8762711864406776,0.9254237288135593,0,0.0,0.0,,,0,0.0,0.0,,,4989,0.8942462806954652,0.8859769215724628,0.8936045374535485
pdd_10w,promised_delivery_end_range_date_at_order,302637,"GigaCloud Trading, Inc. GA 31302",3215,"GigaCloud Trading, Inc.","CA,GA,NJ,TX",Outdoor Furniture,Amy Connell,GA,Bloomingdale,31302,SAVANNAH,GA,11354,0.6242769500438223,0.846450482033304,5066,6288,0.44618636603840056,0.5462184873949588,0.6877482917527419,0.8024232948993558,0.8822501191800418,474,0.09356494275562574,0.04174740179672362,0.13080168776371318,0.8248945147679324,3143,0.6204105803395183,0.27681874229346487,0.6213808463251672,0.8103722558065547,78,0.015396762731938412,0.006869825612119077,0.7692307692307693,0.6794871794871793,1371,0.2706277141729175,0.506329113924051,0.7841068917018281
pdd_10w,promised_delivery_end_range_date_at_order,302333,NW Investment Inc TX 75041,64824,NW Investment Inc,"CA,PA,TX",APS Youth,Mariah Mao,TX,Garland,75041,MESQUITE,TX,9822,0.6894726125025457,0.720321726735899,4395,5427,0.4474648747709224,0.8607508532423211,0.5507646950432996,0.8741751990898743,0.5957250783121434,0,0.0,0.0,,,0,0.0,0.0,,,3465,0.78839590443686,0.3527794746487477,0.9336219336219339,0.9027417027417041,930,0.21160409556313994,0.5892473118279573,0.767741935483872
pdd_10w,promised_delivery_end_range_date_at_order,36423,NFusion GA 31407,3215,"GigaCloud Trading, Inc.","CA,GA,NJ,TX",Outdoor Furniture,Amy Connell,GA,Savannah,31407,SAVANNAH,GA,14046,0.6341722793335683,0.7926267281106,4312,9734,0.30699131425316817,0.36938588450962456,0.7527974540601569,0.6665902841429885,0.8490914690483518,2734,0.6340445269016698,0.19464616260857184,0.2904169714703731,0.6188734455010969,0,0.0,0.0,,,142,0.03293135435992579,0.010109639755090417,0.6549295774647889,0.7816901408450704,1436,0.33302411873840443,0.487231182795699,0.7432795698924731
pdd_10w,promised_delivery_end_range_date_at_order,52925,Loloi Rugs GA 30121,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,GA,Cartersville,30121,MARIETTA LOCAL,GA,44462,0.7846961239965304,0.7973048099802089,4228,40234,0.09509243848679771,0.7662734818698127,0.7867841845955759,0.8069025775447785,0.7962169790299825,0,0.0,0.0,,,0,0.0,0.0,,,151,0.03571428571428571,0.003396158517385633,0.7549668874172182,0.76158940397351,4077,0.9642857142857143,0.76665913711317,0.808448159024171
pdd_10w,promised_delivery_end_range_date_at_order,35069,JLA Home GA 31407 - SV2,1987,JLA Home,"CA,GA",Soft Home,Missy Paragamian,GA,Port Wentworth,31407,SAVANNAH,GA,38354,0.9542456504803949,0.8584523500389503,4152,34202,0.10825468008551911,0.912067352666044,0.9595139335163869,0.8175865294667914,0.8635566980195127,0,0.0,0.0,,,0,0.0,0.0,,,51,0.012283236994219654,0.0013297178912238619,0.9019607843137254,0.7450980392156861,4101,0.9877167630057804,0.9121893491124262,0.8184615384615375
pdd_10w,promised_delivery_end_range_date_at_order,44034,Wexford Home IL,23886,Wexford Home,IL,Decor,Maxwell Threlkeld,IL,WILLOWBROOK ,60527 ,BEDFORD PARK,IL,38040,0.8720951509606589,0.8285452881976204,4103,33937,0.10786014721345952,0.8861064290874068,0.8703888334995012,0.8377076811943173,0.8274294762770513,0,0.0,0.0,,,0,0.0,0.0,,,0,0.0,0.0,,,4103,1.0,0.8861064290874068,0.8377076811943173
pdd_10w,promised_delivery_end_range_date_at_order,155962,Compamia FL 33147,10309,Compamia,FL,Outdoor Furniture,Kathleen Kerrins,FL,Miami,33147,MIAMI,FL,7910,0.9327433628318559,0.9165613147914031,3795,4115,0.4797724399494311,0.9090909090909097,0.9545565006075336,0.9090909090909097,0.923450789793438,573,0.1509881422924901,0.07243994943109987,0.8446771378708551,0.9441535776614305,2420,0.6376811594202898,0.3059418457648546,0.9243801652892567,0.8917355371900827,0,0.0,0.0,,,802,0.21133069828722004,0.9089775561097257,0.9364089775561097
pdd_10w,promised_delivery_end_range_date_at_order,293214,CIAO JING INC CA 92879 ,88927,CIAO JING INC,CA,Upholstery,Oscar Li,CA,Corona,92879 ,WEST RIALTO,CA,5511,0.7938668118308849,0.799310469969156,3594,1917,0.6521502449646163,0.8227601558152475,0.7396974439227961,0.7941012799109632,0.8090766823161192,302,0.08402893711741792,0.05479949192524043,0.8112582781456952,0.8642384105960258,2534,0.7050639955481358,0.45980765741244783,0.8220205209155473,0.7778216258879245,0,0.0,0.0,,,758,0.2109070673344463,0.8298153034300788,0.8205804749340371
pdd_10w,promised_delivery_end_range_date_at_order,35109,Mohawk Home GA 30705 Highland,6030,Mohawk Home,GA,Rugs,Alex Melius,GA,CHATSWORTH,30705,EAST CHATTANOOGA,TN,15678,0.7960883280757092,0.7644794952681384,3438,12240,0.21928817451205512,0.5378363228699551,0.8711121967106332,0.5470852017937236,0.8276339358410695,1282,0.372891215823153,0.08177063400943999,0.5093603744149768,0.5530421216848672,0,0.0,0.0,,,0,0.0,0.0,,,2156,0.627108784176847,0.5538057742782143,0.5437445319335084
pdd_10w,promised_delivery_end_range_date_at_order,292469,Baishi NJ 08810 Bedshe,25843,"Bedshe International Co.,LTD","CA,NJ,TX",APS,Rainbow Wu,NJ,Dayton ,08810,PRINCETON,NJ,14800,0.9824833254732855,0.7270767365087919,3359,11441,0.22695945945945947,0.9685294117647061,0.9866293804072368,0.41088235294117675,0.8210259547321511,0,0.0,0.0,,,0,0.0,0.0,,,2289,0.6814528133373028,0.15466216216216216,0.9794670161642641,0.24945391000436834,1070,0.3185471866626972,0.9459945994599457,0.7434743474347429
pdd_10w,promised_delivery_end_range_date_at_order,223799,Safavieh Texas,381,Safavieh,"CA,GA,IN,MD,NJ,NY,PA,TX",Rugs,Alex Resnick,TX,Baytown,77523,BAYTOWN,TX,31215,0.8192698027701545,0.8223654815854982,3272,27943,0.10482139996796412,0.9281490242460085,0.806096164854036,0.8681253696037861,0.816828849456212,0,0.0,0.0,,,0,0.0,0.0,,,438,0.13386308068459657,0.01403171552138395,0.901826484018265,0.8767123287671229,2834,0.8661369193154034,0.9320652173913047,0.8668478260869567
pdd_10w,promised_delivery_end_range_date_at_order,85184,Aosom LLC GA30294,5725,Aosom LLC,"CA,GA,NJ",APS Outdoor,Amber Xiang,GA,Ellenwood,30294,ATLANTA LOCAL,GA,13389,0.9682126107347574,0.8918335442566814,3239,10150,0.2419150048547315,0.9859627708269758,0.962485230405669,0.9041806530363138,0.8878495470657745,438,0.13522692188947205,0.03271342146538203,0.9863013698630135,0.9497716894977167,0,0.0,0.0,,,1056,0.32602655140475456,0.07887071476585257,0.9924242424242425,0.8967803030303039,1745,0.5387465267057734,0.982052720134605,0.8973639932697702
pdd_10w,promised_delivery_end_range_date_at_order,253370,Edecor Center Inc._1 NJ 08110,253285,Edecor Center Inc._1,NJ,Wayfair,Asia Supplier Service Desk,NJ,Pennsauken,08110,CAMDEN,NJ,6341,0.7929078014184406,0.8423955870764388,3174,3167,0.5005519634127109,0.7101038715769594,0.8759469696969703,0.8139754485363544,0.8708964646464649,216,0.06805293005671077,0.03406402775587447,0.33796296296296297,0.6620370370370373,2232,0.7032136105860114,0.3519949534773695,0.7347670250896052,0.8400537634408594,0,0.0,0.0,,,726,0.22873345935727787,0.7448559670781897,0.7791495198902604
pdd_10w,promised_delivery_end_range_date_at_order,17066,  CA2,3215,"GigaCloud Trading, Inc.","CA,GA,NJ,TX",Outdoor Furniture,Amy Connell,CA,city of industry,91789,INDUSTRY,CA,6720,0.7700740740740747,0.7512592592592586,2892,3828,0.4303571428571429,0.7170263788968836,0.8104933437744708,0.7728674203494352,0.7347950926651006,524,0.18118948824343015,0.07797619047619048,0.6889312977099241,0.83206106870229,0,0.0,0.0,,,827,0.2859612724757953,0.1230654761904762,0.7617896009673514,0.6989117291414747,1567,0.5418395573997233,0.7028061224489792,0.7920918367346936
pdd_10w,promised_delivery_end_range_date_at_order,302342,Westin Outdoor GA 31320,39357,Westin Outdoor,"CA,GA",Outdoor Furniture,Isha Singh,GA,Midway ,31320,SAVANNAH,GA,21034,0.8953416591481075,0.9006125646991779,2607,18427,0.12394218883712085,0.8236190476190481,0.9055549528046003,0.8944761904761914,0.9014863838559188,0,0.0,0.0,,,0,0.0,0.0,,,61,0.02339854238588416,0.0029000665589046307,0.983606557377049,1.0,2546,0.9766014576141159,0.8198127925117005,0.8919656786271454
pdd_10w,promised_delivery_end_range_date_at_order,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,DALLAS LOCAL,TX,29983,0.9210552382210191,0.8452141182685637,2595,27388,0.0865490444585265,0.837078651685394,0.9297714931302155,0.778792134831461,0.8521083129851676,359,0.13834296724470135,0.011973451622586131,0.8300835654596103,0.8440111420612812,0,0.0,0.0,,,29,0.011175337186897881,0.0009672147550278491,0.24137931034482762,0.27586206896551724,2209,0.851252408477842,0.8451219512195124,0.7752032520325198
pdd_10w,promised_delivery_end_range_date_at_order,43978,Revman International SC 29301,1748,Revman International,"SC,UT",Soft Home,Missy Paragamian,SC,Spartanburg,29301,SPARTANBURG,SC,24908,0.9685266961059814,0.9270574066639885,2503,22405,0.100489802473101,0.9225548902195609,0.9736665922785088,0.877445109780439,0.9326043293907609,0,0.0,0.0,,,0,0.0,0.0,,,5,0.001997602876548142,0.0002007387184840212,0.6,0.4,2498,0.9980023971234518,0.9232000000000005,0.8783999999999995
pdd_10w,promised_delivery_end_range_date_at_order,350373,York Wallcoverings PA 17408,5821,York Wallcoverings,"OH,PA",Decor,Maxwell Threlkeld,PA,York,17408,HARRISBURG LOCAL,PA,15579,0.8403961192379241,0.8441160207108037,2429,13150,0.15591501380062905,0.8980875691998005,0.8259940951064764,0.8998490186210372,0.8302029021923488,0,0.0,0.0,,,0,0.0,0.0,,,1549,0.637710992177851,0.09942871814622248,0.9089735313105226,0.9167204648160104,2425,0.9983532317826266,0.8911340206185575,0.8890721649484541
pdd_10w,promised_delivery_end_range_date_at_order,136894,Sanders Collection NJ 10913,17662,Sanders Collection,NY,Soft Home,Benjamin Hannigan,NY,Blauvelt,10913,SPRING VALLEY,NY,19690,0.9822691452818767,0.9078096585168726,2414,17276,0.12260030472320975,0.9645559538032654,0.9848423488573916,0.890880127439267,0.9102690193809637,0,0.0,0.0,,,0,0.0,0.0,,,0,0.0,0.0,,,2414,1.0,0.9645559538032654,0.890880127439267
pdd_10w,promised_delivery_end_range_date_at_order,238512,CP HomeDecor CA 91761(2),66884,CP HomeDecor,CA,APS,Sean Xu,CA,Ontario,91761,CHINO LOCAL,CA,11250,0.889688888888888,0.8703999999999988,2338,8912,0.2078222222222222,0.7985457656116345,0.9135996409335734,0.8592814371257494,0.8733168761220823,1021,0.43669803250641576,0.09075555555555556,0.7962781586679726,0.872673849167483,0,0.0,0.0,,,0,0.0,0.0,,,1317,0.5633019674935843,0.8003037205770697,0.8488990129081244
pdd_10w,promised_delivery_end_range_date_at_order,14129,nuLOOM NJ 08512,5468,nuLOOM,"CA,NJ",Rugs,Brianna Barrett,NJ,Cranbury,08512,PRINCETON,NJ,23575,0.9370552355133841,0.9108353100643842,2297,21278,0.09743372216330859,0.9680621493310311,0.9336808980320308,0.9046180405697019,0.9115119064393404,0,0.0,0.0,,,0,0.0,0.0,,,1,0.00043535045711797995,4.241781548250265e-05,1.0,1.0,2296,0.999564649542882,0.9680483592400687,0.9045768566493964
pdd_10w,promised_delivery_end_range_date_at_order,363084,NorthCape International (Chicago Wicker) GA 30024,433,NorthCape International (Chicago Wicker),GA,Outdoor Furniture,Kate Schryver,GA,Suwanee ,30024,BRASELTON,GA,7848,0.707059123343528,0.8153669724770645,2282,5566,0.29077471967380225,0.9693251533742331,0.5995328781890041,0.9688869412795788,0.752425440172474,1252,0.5486415425065732,0.15953109072375127,0.9736421725239612,0.9736421725239611,0,0.0,0.0,,,0,0.0,0.0,,,1030,0.45135845749342685,0.9640776699029121,0.9631067961165053
pdd_10w,promised_delivery_end_range_date_at_order,325564,SLM GA3,58041,YISHANG TRADE INC,"CA,GA,NJ,TX",APS Outdoor,Melody Lu,GA,Savannah,31407,SAVANNAH,GA,15385,0.9325551232166023,0.8992217898832684,2273,13112,0.14774130646733832,0.8719618055555556,0.9431991460811219,0.8485243055555558,0.9081274778895996,348,0.15310162780466344,0.022619434514137147,0.8505747126436781,0.8936781609195404,0,0.0,0.0,,,185,0.08139023317201936,0.012024699382515438,0.7783783783783785,0.7459459459459464,1740,0.7655081390233172,0.8859401468097111,0.8503670242800682
pdd_10w,promised_delivery_end_range_date_at_order,27346,Nearly Natural FL,6812,Nearly Natural,FL,Decor,Maxwell Threlkeld,FL,Hialeah,33018,MIAMI,FL,7593,0.9323101141282959,0.880099698281516,2227,5366,0.2932964572632688,0.8913525498891347,0.9495156482861409,0.8523281596452332,0.8917660208643815,107,0.04804669959586888,0.014091926774660871,0.8691588785046727,0.822429906542056,915,0.4108666367310283,0.12050572896088503,0.9158469945355189,0.8480874316939893,0,0.0,0.0,,,1205,0.5410866636731029,0.8751013787510139,0.8580697485806971
pdd_10w,promised_delivery_end_range_date_at_order,432907,SmartStandard GA 30349,49538,NORTH ELM ARTISAN LLC_1,"CA,GA,NJ",APS Home Improvement,Nicole Sun,GA,Atlanta,30349,AUSTELL,GA,4447,0.9754890937710814,0.8653024510906221,2205,2242,0.4958398920620643,0.9723356009070284,0.9785905441570028,0.8408163265306122,0.8893844781445139,399,0.18095238095238095,0.08972340903980211,0.9598997493734335,0.7719298245614037,1233,0.5591836734693878,0.27726557229592985,0.9829683698296839,0.8799675587996755,9,0.004081632653061225,0.002023836294130875,1.0,0.8888888888888888,564,0.25578231292517006,0.9574468085106388,0.8031914893617023
pdd_10w,promised_delivery_end_range_date_at_order,39837,Kingston CA,2940,Kingston,CA,Plumbing,Julia Johnson,CA,Chino,91710,CHINO LOCAL,CA,11727,0.9653967442256892,0.9146850762805776,2203,9524,0.1878570819476422,0.9311905839746502,0.9733305333893325,0.909913988229967,0.9157916841663162,541,0.24557421697684975,0.04613285580284813,0.9316081330868762,0.9297597042513867,0,0.0,0.0,,,0,0.0,0.0,,,1662,0.7544257830231502,0.9310551558752996,0.9034772182254196
pdd_10w,promised_delivery_end_range_date_at_order,338215,"Bedshe International Co.,LTD CA 91761",25843,"Bedshe International Co.,LTD","CA,NJ,TX",APS,Rainbow Wu,CA,Ontario ,91761,CHINO LOCAL,CA,11366,0.9288228048565886,0.8346823860636998,2201,9165,0.193647721273975,0.9295774647887325,0.9286415711947638,0.6992276238073603,0.8672122204037083,162,0.07360290776919581,0.014253035368643321,0.8765432098765431,0.7592592592592593,0,0.0,0.0,,,798,0.36256247160381644,0.07020939644553932,0.9874686716791973,0.634085213032581,1241,0.5638346206269877,0.8992747784045133,0.7332796132151493
pdd_10w,promised_delivery_end_range_date_at_order,35142,Tayse Rugs GA 30701,5250,Tayse Rugs,GA,Rugs,Brianna Barrett,GA,Calhoun,30701,EAST CHATTANOOGA,TN,17634,0.864506710090405,0.8392947386153088,2160,15474,0.12249064307587615,0.965335673541027,0.8497102382485509,0.8973233874506354,0.8307791371538958,0,0.0,0.0,,,0,0.0,0.0,,,0,0.0,0.0,,,2160,1.0,0.965335673541027,0.8973233874506354
pdd_10w,promised_delivery_end_range_date_at_order,28971,NFusion CA 91761 Warehouse CA11,3215,"GigaCloud Trading, Inc.","CA,GA,NJ,TX",Outdoor Furniture,Amy Connell,CA,Ontario,91761,CHINO LOCAL,CA,11282,0.8086840939299957,0.8098360655737702,2153,9129,0.19083495834071973,0.7945269016697591,0.812027604337823,0.7815398886827465,0.816518786285464,147,0.06827682303762192,0.013029604680021272,0.9523809523809526,0.9183673469387755,0,0.0,0.0,,,58,0.02693915466790525,0.005140932458783903,0.7586206896551724,0.724137931034483,1948,0.9047840222944729,0.7837006663249619,0.7729369554074832
pdd_10w,promised_delivery_end_range_date_at_order,12590,Liberty Hardware Manufacturing Corp. NC 27107,12579,Liberty Hardware Manufacturing Corp.,"CA,NC",Hardware,Matt Bartolucci,NC,Winston Salem,27107,GREENSBORO LOCAL,NC,14384,0.8499069671283855,0.8911859968299903,2144,12240,0.14905450500556172,0.7770330652368199,0.8631956326896425,0.8583556747095623,0.897172655422471,254,0.11847014925373134,0.017658509454949945,0.8228346456692915,0.948818897637795,0,0.0,0.0,,,13,0.006063432835820896,0.000903781979977753,0.6923076923076922,1.0,1877,0.8754664179104478,0.7716894977168927,0.8457635717909683
pdd_10w,promised_delivery_end_range_date_at_order,93132,Safavieh IN46075,381,Safavieh,"CA,GA,IN,MD,NJ,NY,PA,TX",Rugs,Alex Resnick,IN,WHITESTOWN,46075,NORTH  INDIANAPOLIS,IN,31706,0.8623648478752819,0.8540042745788282,2072,29634,0.06535040686305431,0.8836992059785139,0.8608256107834882,0.8449322746380191,0.8546588037068248,0,0.0,0.0,,,0,0.0,0.0,,,145,0.06998069498069498,0.00457326688954772,0.8689655172413788,0.682758620689655,1928,0.9305019305019305,0.8847695390781556,0.8567134268537085
pdd_10w,promised_delivery_end_range_date_at_order,316872,"Heze Starfire Trading Co., Ltd CA 91761(5)",83413,"Heze Starfire Trading Co., Ltd",CA,APS,Naomi JI,CA,Ontario,91761,CHINO LOCAL,CA,8635,0.7532228360957645,0.8524401473296506,2048,6587,0.2371742906774754,0.8134221799143266,0.7340215576134825,0.9257496430271299,0.8290572339456501,1153,0.56298828125,0.13352634626519977,0.8039895923677365,0.925411968777103,0,0.0,0.0,,,0,0.0,0.0,,,895,0.43701171875,0.8248945147679325,0.9261603375527421
pdd_10w,promised_delivery_end_range_date_at_order,211658,WPLA4,62368,Shenzhen Like Keji Youxiangongsi,"CA,GA,NJ,PA,TX",APS,Lydia Liu,CA,Fontana,92337,WEST RIALTO,CA,4112,0.8691634241245143,0.8144455252918296,2026,2086,0.49270428015564205,0.8761105626850934,0.8624161073825509,0.7551826258637712,0.8720038350910838,0,0.0,0.0,,,1561,0.7704837117472852,0.37962062256809337,0.8532991672005137,0.7584881486226767,45,0.022211253701875617,0.010943579766536964,0.9111111111111111,0.6444444444444444,420,0.2073050345508391,0.9571428571428573,0.7547619047619045
pdd_10w,promised_delivery_end_range_date_at_order,46519,Amerock KY 40165,15175,Amerock,KY,Hardware,Olivia Batt,KY,Shepherdsville,40165,EAST LOUISVILLE,KY,15452,0.9560631551701825,0.9567749449980575,1994,13458,0.12904478384675122,0.9268170426065162,0.9603982465264872,0.9734335839599005,0.9543056690690244,321,0.16098294884653963,0.020774009836914315,0.9252336448598131,0.9781931464174461,0,0.0,0.0,,,0,0.0,0.0,,,1673,0.8390170511534604,0.9271206690561536,0.9725209080047782
pdd_10w,promised_delivery_end_range_date_at_order,49461,Uniek WI 53597,22487,Uniek,WI,Decor,Waverly Winterer,WI,Waunakee,53597,MADISON,WI,24496,0.990207232832182,0.899715562779358,1976,22520,0.08066623122142391,0.9944584382871541,0.9898342541436475,0.8967254408060445,0.8999779005524869,0,0.0,0.0,,,0,0.0,0.0,,,0,0.0,0.0,,,1976,1.0,0.9944584382871541,0.8967254408060445
pdd_10w,promised_delivery_end_range_date_at_order,100229,Zgear LLC TX 75247,48773,VelvetCraft Furniture LLC,TX,APS Home Improvement,Hernando Xia,TX,Dallas,75247,WEST DALLAS,TX,19956,0.9701403105807153,0.921456034353624,1957,17999,0.09806574463820406,0.9740777666999006,0.9697020143166297,0.9327018943170483,0.9202042062038719,0,0.0,0.0,,,0,0.0,0.0,,,0,0.0,0.0,,,1957,1.0,0.9740777666999006,0.9327018943170483
pdd_10w,promised_delivery_end_range_date_at_order,248927,CA.,248914,SHENZHENSHIMINGXIAOSHANGMAOYOUXIANGONGSI,"CA,GA,NJ,TX",APS Bedroom,Lydia Liu,CA,RANCHO CUCAMONGA,91730,SAVANNAH,GA,3804,0.8115334207077342,0.7905635648754924,1948,1856,0.5120925341745531,0.7972420837589375,0.8266020463112551,0.728804902962207,0.8556812062466345,0,0.0,0.0,,,1465,0.752053388090349,0.3851209253417455,0.7802047781569965,0.7071672354948807,36,0.018480492813141684,0.00946372239747634,0.8611111111111112,0.7777777777777777,457,0.23459958932238192,0.8468271334792116,0.7943107221006567
pdd_10w,promised_delivery_end_range_date_at_order,119437,Aosom LLC CA 92374,5725,Aosom LLC,"CA,GA,NJ",APS Outdoor,Amber Xiang,CA,Redlands,92374,WEST RIALTO,CA,14061,0.9935993172605072,0.9256809615247849,1923,12138,0.13676125453381693,0.9947997919916789,0.9934091283572257,0.8928757150286011,0.9308782336464009,0,0.0,0.0,,,0,0.0,0.0,,,16,0.008320332813312533,0.0011378991536875045,1.0,0.375,1907,0.9916796671866874,0.9947561615102248,0.8972207656004194
pdd_10w,promised_delivery_end_range_date_at_order,291275, 美南SAV自营仓,108807,YEEYOO INTERNATIONAL LIMITED,"CA,GA,NJ,TN",APS,Christal Ding,GA,Savannah,31407,SAVANNAH,GA,6309,0.814486794243238,0.6748378934050293,1808,4501,0.2865747345062609,0.782847718526663,0.8272646536412068,0.5915338097855961,0.7084813499111906,393,0.21736725663716813,0.06229196386115074,0.9083969465648858,0.7022900763358779,576,0.3185840707964602,0.0912981455064194,0.4583333333333335,0.3454861111111113,67,0.03705752212389381,0.010619749564114756,0.8656716417910449,0.5223880597014927,772,0.4269911504424779,0.9514687100894,0.722860791826309
pdd_10w,promised_delivery_end_range_date_at_order,149929,Dalyn Rugs GA,279,Dalyn Rugs,GA,Rugs,Alex Resnick,GA,Dalton,30720,EAST CHATTANOOGA,TN,15126,0.8283782896895707,0.8399291199054919,1795,13331,0.11866984001057782,0.7632978723404261,0.8375383693943268,0.8547872340425523,0.8378378378378385,0,0.0,0.0,,,0,0.0,0.0,,,0,0.0,0.0,,,1795,1.0,0.7632978723404261,0.8547872340425523
pdd_10w,promised_delivery_end_range_date_at_order,81518,"Fitueyes,Inc. GA 30518",45223,"Fitueyes,Inc.","CA,GA,NJ",APS,Nora Li,GA,Buford,30518,BRASELTON,GA,13558,0.9405207187385393,0.8710671067106708,1779,11779,0.1312140433692285,0.9297676931388421,0.9422097759674117,0.8681793625067522,0.8715207060420893,543,0.30522765598650925,0.04005015489010178,0.8176795580110492,0.8176795580110493,0,0.0,0.0,,,21,0.011804384485666104,0.0015489010178492402,0.6190476190476192,0.7619047619047618,1215,0.6829679595278246,0.9821289821289825,0.8912198912198904
pdd_10w,promised_delivery_end_range_date_at_order,242993,"Haomaijia Technology (Shenzhen) Co., LTD GA 30519",58624,EBELLO HOME INC_1,"CA,GA,NJ,TX",APS,Sean Xu,GA,Buford,30519,BRASELTON,GA,13497,0.7746385364414295,0.8217025671289452,1766,11731,0.13084389123508927,0.6989543203081996,0.7863531817020184,0.7677490368739684,0.8300536672629684,359,0.20328425821064552,0.02659850337111951,0.35376044568245146,0.44846796657381616,0,0.0,0.0,,,75,0.04246885617214043,0.005556790397866192,0.8400000000000002,0.9866666666666667,1332,0.7542468856172141,0.7809110629067242,0.8387563268257403
pdd_10w,promised_delivery_end_range_date_at_order,31503,"Top Knobs, Inc. CA 90065",19191,"Top Knobs, Inc.","CA,NJ",Hardware,Matt Bartolucci,CA,Los Angeles,90065,ARCADIA,CA,3771,0.9318483160965261,0.786528772208963,1753,2018,0.4648634314505436,0.921848260125499,0.9405351833498528,0.778094694808899,0.7938553022794841,176,0.10039931545921278,0.046671970299655266,0.9488636363636362,0.9147727272727273,0,0.0,0.0,,,1207,0.688533941814033,0.3200742508618404,0.9320629660314829,0.7821043910521951,370,0.21106674272675413,0.8756756756756755,0.7000000000000001
pdd_10w,promised_delivery_end_range_date_at_order,111282,Costway CA 92374 [2],38830,Costway,"CA,GA,IL,NJ,TX,WA",APS Outdoor,David Liu,CA,Redlands,92374,WEST RIALTO,CA,6534,0.8953168044077124,0.8521579430670335,1747,4787,0.2673706764615856,0.9095592444190034,0.8901190724879874,0.8019461934745278,0.8704825569250036,0,0.0,0.0,,,729,0.41728677733257014,0.1115702479338843,0.9862825788751715,0.8491083676268864,59,0.03377218088151116,0.009029690847872666,0.7457627118644067,0.6271186440677964,959,0.5489410417859187,0.8613138686131395,0.7768508863399379
