lookback_window,timebase,lookback_weeks,supplier_id,su_name,parent_suid,parent_su_name,parent_warehouse_states,n_parent_warehouse_states,sto,srm_contact,own_state,city_name,postal_code,address_1,assigned_induction_hub_name,assigned_station_state,assigned_station_zip,total_vol,weeks_with_vol,candidate_vol,candidate_share,direct_vol,direct_share,sparse_far_vol,sparse_far_share,jumbo_vol,jumbo_share,ghost_vol,ghost_share,misshipping_vol,misshipping_share,weeks_with_direct,pct_weeks_with_direct,direct_by_week,top_direct_hubs,n_ghost_hubs,ghost_hub_vol,ghost_hubs,n_misshipping_hubs,misshipping_hubs,missing_actual_hub_vol,missing_actual_hub_share,hub_mismatch_vol,state_mismatch_vol,far_hub_vol,within_200_vol,pct_within_200_of_assigned,avg_gain_on_candidate,avg_dist_assignedhub_customer,avg_dist_actualhub_customer,avg_dist_assignedhub_actualhub,ifr,delivery_rel,ifr_candidate,delivery_rel_candidate,ifr_direct,delivery_rel_direct,ifr_sparse_far,delivery_rel_sparse_far,ifr_jumbo,delivery_rel_jumbo,ifr_ghost,delivery_rel_ghost,ifr_misshipping,delivery_rel_misshipping,candidate_bucket_sum,candidate_partition_ok,direct_cohort
msbd_2w,msbd_su,2,331984,"Sleemon-Xilinmen Furniture co.,Ltd GA 30281",88620,"Sleemon-Xilinmen Furniture co.,Ltd","CA,GA,IL,NJ,TX",5,APS,Naomi JI,GA,stockbridge,30281,475 eagles landing pkwy,AUSTELL,GA,30168,132,3,42,0.3181818181818182,0,0.0,1,0.007575757575757576,1,0.007575757575757576,25,0.1893939393939394,15,0.11363636363636363,0,0.0,,,1,37,Olive Branch (MS) 28%,4,Robbinsville (NJ) 6%; South Rialto - Ncpc (CA) 2%; Rialto (CA) 2%; Oceanside (CA) 1%,5,0.03787878787878788,124,65,66,61,0.48031496062992124,-0.15670891669019701,697.2483333333332,811.5803418803416,402.60708661417317,0.9318181818181814,0.8484848484848485,1.0,0.8809523809523808,,,1.0,1.0,1.0,1.0,1.0,0.84,1.0,0.9333333333333333,42,True,ghost_warehouses
msbd_2w,msbd_su,2,297488,YIGOBUY INC GA 30122,70264,YIGOBUY INC,"CA,GA,NJ,PA,TX",5,APS,Frank Huang,GA,Lithia Springs,30122,767 Douglas hill road,BRASELTON,GA,30517,129,3,39,0.3023255813953488,0,0.0,0,0.0,1,0.007751937984496124,38,0.29457364341085274,0,0.0,0,0.0,,,1,57,Olive Branch (MS) 44%,0,,2,0.015503875968992248,122,57,57,70,0.5511811023622047,0.053943355436800906,709.4690265486722,708.9701754385969,185.84880000000007,0.9844961240310076,0.7984496124031008,1.0,0.846153846153846,,,,,1.0,1.0,1.0,0.8421052631578946,,,39,True,ghost_warehouses
msbd_2w,msbd_su,2,209747,Zhejiang Anji Yanghao Network Technology  GA 30336,133824,"Zhejiang Anji Yanghao Network Technology Co., Ltd.","CA,GA,NJ",3,APS K&D,Evie Li,GA,Atlanta,30336,2075 maple ave,AUSTELL,GA,30168,129,3,28,0.21705426356589147,0,0.0,2,0.015503875968992248,7,0.05426356589147287,19,0.14728682170542637,0,0.0,0,0.0,,,1,25,Olive Branch (MS) 19%,0,,2,0.015503875968992248,124,25,37,90,0.7086614173228346,0.08393380069378156,582.8813559322031,597.0270491803278,121.67600000000003,1.0,0.8992248062015505,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,28,True,ghost_warehouses
msbd_2w,msbd_su,2,264762,Shenzhenshi Weisifu Keji Youxiangongsi GA 30518,79111,Shenzhenshi Weisifu Keji Youxiangongsi,"CA,GA,NJ,TX",4,APS,Regan Zou,GA,Braselton,30517,1530 Broadway Avenue Suite 100,BRASELTON,GA,30517,128,3,19,0.1484375,0,0.0,0,0.0,1,0.0078125,12,0.09375,6,0.046875,0,0.0,,,1,21,Olive Branch (MS) 16%,2,Sugar Land (TX) 3%; Secaucus (NJ) 2%,13,0.1015625,76,28,29,86,0.7478260869565218,-0.0421668148071543,605.7330508474573,604.4890909090909,154.91946902654877,0.6328124999999998,0.5624999999999999,0.42105263157894735,0.7894736842105262,,,,,1.0,0.0,0.08333333333333334,0.9166666666666666,1.0,0.6666666666666666,19,True,ghost_warehouses
msbd_2w,msbd_su,2,60903,Shenzhen Zhichen Trading Co. LTD. PA 18064 ,59517,Shenzhen Zhichen Trading Co. LTD.,"CA,GA,NJ,PA",4,APS K&D,Stella Yin,PA,Nazareth ,18064,3363 Gun Club Rd ,LEHIGH VALLEY LOCAL,PA,18067,128,3,11,0.0859375,0,0.0,0,0.0,0,0.0,11,0.0859375,0,0.0,0,0.0,,,1,20,Greensboro (NC) 16%,0,,3,0.0234375,123,35,20,105,0.84,0.24205037278163355,605.3228260869562,562.246153846154,98.82357723577238,0.859375,0.6953125,0.5454545454545454,0.5454545454545454,,,,,,,0.5454545454545454,0.5454545454545454,,,11,True,ghost_warehouses
msbd_2w,msbd_su,2,298817,Zhongshan Yongzhen Network Technology PA 18064,71612,"Zhongshan Yongzhen Network Technology Co., Ltd","CA,GA,NJ,PA",4,APS Mattresses,Checky Yi,PA,Nazareth,18064,3363 Gun Club Rd,LEHIGH VALLEY LOCAL,PA,18067,128,3,4,0.03125,0,0.0,0,0.0,0,0.0,4,0.03125,0,0.0,0,0.0,,,1,14,Greensboro (NC) 11%,0,,7,0.0546875,120,19,15,106,0.8760330578512396,0.36417303021961867,847.9786516853934,866.358620689655,69.28833333333333,0.8359375000000001,0.41406250000000006,0.25,0.25,,,,,,,0.25,0.25,,,4,True,ghost_warehouses
msbd_2w,msbd_su,2,284646,Shenzhenshiweilukejiyouxiangongsi GA 31407 ,104515,Shenzhenshiweilukejiyouxiangongsi,"CA,GA,NJ,PA,TX",5,APS,Stella Yin,GA,Port Wentworth,31407,302 International Trade Pkwy,SAVANNAH LOCAL,GA,31408,126,3,9,0.07142857142857142,0,0.0,0,0.0,0,0.0,9,0.07142857142857142,0,0.0,0,0.0,,,1,16,Williamsburg Ncpc (FL) 13%,0,,21,0.16666666666666666,98,16,16,89,0.8476190476190476,0.5974652254696304,536.4731481481482,459.2715789473683,62.24081632653058,0.5634920634920636,0.5476190476190479,0.5555555555555556,0.5555555555555556,,,,,,,0.5555555555555556,0.5555555555555556,,,9,True,ghost_warehouses
msbd_2w,msbd_su,2,12204,Bungalow Flooring LLC GA 30240,10607,Bungalow Flooring LLC,GA,1,Decor,Kadin Nestler,GA,LaGrange,30240,1516 Orchard Hill Rd,COLUMBUS,GA,31820,125,3,17,0.136,0,0.0,0,0.0,1,0.008,16,0.128,0,0.0,0,0.0,,,1,81,East Chattanooga (TN) 65%,0,,3,0.024,83,83,82,40,0.32786885245901637,-0.22304948067315986,417.2702127659575,526.8855421686746,149.05702479338845,0.9679999999999996,0.8239999999999998,1.0,0.8823529411764705,,,,,1.0,1.0,1.0,0.8749999999999999,,,17,True,ghost_warehouses
msbd_2w,msbd_su,2,175484,Shenzhen Oumeifeng Fashion Design Co Ltd. CA 92336,108440,"Shenzhen Oumeifeng Fashion Design Co., Ltd.","CA,NJ",2,APS,Asia Supplier Service Desk,CA,Fontana,92336,14779 Bar Harbor Rd,WEST RIALTO,CA,92316,125,3,40,0.32,0,0.0,7,0.056,10,0.08,14,0.112,9,0.072,0,0.0,,,1,14,Fairless Hills (PA) 11%,2,Camden (NJ) 5%; Robbinsville (NJ) 2%,5,0.04,102,40,40,80,0.6666666666666666,-0.17334606478931835,1113.5975000000003,960.5454545454542,870.6873949579835,0.9919999999999999,0.7360000000000001,1.0,0.675,,,1.0,0.8571428571428572,1.0,0.5,1.0,0.7857142857142857,1.0,0.5555555555555556,40,True,ghost_warehouses
msbd_2w,msbd_su,2,348419,Southern Enterprises Inc TX 77523,390,Augusta Home LLC,"CA,GA,IL,IN,NJ,PA,TX",7,Casegoods,Joseph Hannigan,TX,Baytown,76011,3200 S Farm to Market 565 Rd,ARLINGTON,TX,76018,124,3,40,0.3225806451612903,0,0.0,0,0.0,0,0.0,40,0.3225806451612903,0,0.0,0,0.0,,,1,115,Baytown (TX) 93%,0,,4,0.03225806451612903,120,5,120,0,0.0,-0.07153134324562326,1016.2115384615386,1116.0771428571431,313.25500000000005,0.9838709677419356,0.6774193548387094,1.0,0.7249999999999998,,,,,,,1.0,0.7249999999999998,,,40,True,ghost_warehouses
msbd_2w,msbd_su,2,251624,do home inc CA 91730,251618,do home inc,CA,1,Wayfair,Supplier Service Desk,CA,rancho cucamonga,91730,8595 Milliken Ave unit B-101,WEST RIALTO,CA,92316,123,3,37,0.3008130081300813,0,0.0,20,0.16260162601626016,5,0.04065040650406504,12,0.0975609756097561,0,0.0,0,0.0,,,1,16,South Atlanta Ncpc (GA) 13%,0,,8,0.06504065040650407,99,58,59,56,0.48695652173913045,0.3801764267184987,1885.8280898876408,1478.9845238095234,1169.7947368421048,0.9268292682926828,0.7235772357723579,1.0,0.8648648648648646,,,1.0,0.9499999999999998,1.0,0.4,1.0,0.9166666666666666,,,37,True,ghost_warehouses
msbd_2w,msbd_su,2,201261,Suzhou Suogesi Network Technology Co Ltd NJ 08060,122810,Suzhou Suogesi Network Technology Co Ltd,"CA,GA,IL,NJ,TX",5,APS,Asia Supplier Service Desk,NJ,Westampton,08060,35 E Park Dr,ROBBINSVILLE,NJ,8691,122,3,12,0.09836065573770492,0,0.0,1,0.00819672131147541,0,0.0,11,0.09016393442622951,0,0.0,0,0.0,,,1,13,Greensboro (NC) 11%,0,,2,0.01639344262295082,92,31,14,106,0.8833333333333333,0.5082837560124928,643.7340659340659,541.0113636363635,94.90677966101694,0.8114754098360656,0.6639344262295082,0.08333333333333334,0.0,,,1.0,0.0,,,0.0,0.0,,,12,True,ghost_warehouses
msbd_2w,msbd_su,2,360991,"Shenzhen Tanggelao Technology Co., Ltd. SAV",62404,Join In Technology Limited,"CA,GA,NC,NJ,TX",5,APS Upholstery,Asia Supplier Service Desk,GA,Pooler,31322,320 MorganLakes Industrial Blvd,SAVANNAH LOCAL,GA,31408,122,3,13,0.10655737704918032,0,0.0,0,0.0,3,0.02459016393442623,10,0.08196721311475409,0,0.0,0,0.0,,,1,14,Davenport (FL) 11%,0,,8,0.06557377049180328,114,18,18,96,0.8421052631578947,0.5879758588672238,743.0163636363635,736.143157894737,56.585964912280716,0.540983606557377,0.5409836065573773,0.23076923076923078,0.30769230769230776,,,,,1.0,0.0,0.0,0.4,,,13,True,ghost_warehouses
msbd_2w,msbd_su,2,362537,       WPPA2,336659,"Shanghai Yudingchi Technology Co., LTD.","CA,NJ,PA,TX",4,APS AEOF,Asia Supplier Service Desk,PA,Nazareth,18064,3363 Gun Club Rd ,LEHIGH VALLEY LOCAL,PA,18067,121,3,37,0.30578512396694213,0,0.0,0,0.0,0,0.0,5,0.04132231404958678,32,0.2644628099173554,0,0.0,,,1,14,Greensboro (NC) 12%,9,South Rialto - Ncpc (CA) 12%; Rancho Cucamonga Ncpc (CA) 5%; Rialto (CA) 2%; West Rialto (CA) 2%; Oceanside (CA) 2%,7,0.05785123966942149,114,84,75,39,0.34210526315789475,-0.9180845844683486,664.0493827160495,1395.5666666666666,1426.614912280702,0.9504132231404959,0.512396694214876,0.8378378378378376,0.43243243243243246,,,,,,,0.2,0.4,0.9375,0.4374999999999999,37,True,ghost_warehouses
msbd_2w,msbd_su,2,514544, 萨瓦纳G1号仓-星商仓,413571,ENSHINES INC,",CA,GA,IL,NJ,TX,WA",7,APS Bedroom,Asia Supplier Service Desk,GA,Rincon,31326,1004 Gateway Parkway1,SAVANNAH LOCAL,GA,31408,121,3,17,0.14049586776859505,0,0.0,0,0.0,0,0.0,17,0.14049586776859505,0,0.0,0,0.0,,,2,29,Williamsburg Ncpc (FL) 13%; Davenport (FL) 11%,0,,2,0.01652892561983471,115,29,29,90,0.7563025210084033,0.4383728522286949,579.3079207920795,512.6086021505375,83.5321739130435,0.958677685950413,0.909090909090909,0.9411764705882352,0.7647058823529411,,,,,,,0.9411764705882352,0.7647058823529411,,,17,True,ghost_warehouses
msbd_2w,msbd_su,2,244316,HM DV_SWN GA 31326,240005,Tianjin heman kejiyouxiangongsi,"CA,GA,NJ,PA,TX",5,APS Bedroom,Asia Supplier Service Desk,GA,Rincon,31326,1000 Trade center Pkwy,SAVANNAH LOCAL,GA,31408,120,3,8,0.06666666666666667,0,0.0,0,0.0,0,0.0,8,0.06666666666666667,0,0.0,0,0.0,,,1,15,Davenport (FL) 13%,0,,11,0.09166666666666666,109,17,17,92,0.8440366972477065,-0.18003445635528345,604.4474137931034,594.3978947368421,66.11100917431193,0.5666666666666665,0.5833333333333336,0.0,0.375,,,,,,,0.0,0.375,,,8,True,ghost_warehouses
msbd_2w,msbd_su,2,468340,"Zhengzhou Bevi Import  Export Trading Co., Ltd. GA 31326",61515,"HONGKONG OUSHENG NETWORK TECHNOLOGY CO.,LIMITED","CA,GA,NJ,PA",4,APS Bedroom,Asia Supplier Service Desk,GA,Rincon,31326,1600 General way,SAVANNAH LOCAL,GA,31408,120,3,9,0.075,0,0.0,1,0.008333333333333333,0,0.0,7,0.058333333333333334,1,0.008333333333333333,0,0.0,,,1,12,Davenport (FL) 10%,1,Rancho Cucamonga Ncpc (CA) 1%,5,0.041666666666666664,115,14,14,101,0.8782608695652174,0.2182148127509444,983.2247422680413,1004.8793478260868,64.0678260869565,0.8916666666666665,0.6500000000000001,0.4444444444444444,0.2222222222222222,,,1.0,1.0,,,0.28571428571428575,0.0,1.0,1.0,9,True,ghost_warehouses
msbd_2w,msbd_su,2,399965,DWSAV.GA 31326,399935,XINHE TRADING (HONGKONG) LIMITED,"CA,GA,IL,NJ,TX",5,Wayfair,Asia Supplier Service Desk,GA,Rincon,31326,1000 Trade Center Pkwy,SAVANNAH LOCAL,GA,31408,120,3,12,0.1,0,0.0,0,0.0,3,0.025,9,0.075,0,0.0,0,0.0,,,1,22,Davenport (FL) 18%,0,,1,0.008333333333333333,119,27,27,92,0.773109243697479,-0.16420906424003953,486.6044247787611,488.5594059405942,77.58487394957986,0.8916666666666663,0.7500000000000002,0.41666666666666663,0.3333333333333333,,,,,1.0,1.0,0.2222222222222222,0.11111111111111113,,,12,True,ghost_warehouses
msbd_2w,msbd_su,2,93964,TuHome Furniture FL 33172,47115,TuHome Furniture,FL,1,Casegoods,Christian Kokoros,FL,Doral,33172,10660 NW 25th St,MIAMI,FL,33178,120,3,60,0.5,0,0.0,0,0.0,0,0.0,60,0.5,0,0.0,0,0.0,,,1,88,Williamsburg Ncpc (FL) 73%,0,,4,0.03333333333333333,88,0,87,29,0.25,0.15989517643956824,1432.4955056179767,1298.8799999999999,178.5789473684211,1.0,0.6500000000000001,1.0,0.666666666666667,,,,,,,1.0,0.666666666666667,,,60,True,ghost_warehouses
msbd_2w,msbd_su,2,301926,Topower Smart Home Limited GA 31407,56819,Topower Smart Home Limited,"CA,GA,NJ,NY",4,APS,Evie Li,GA,Savannah,31408,"8 Sonny Purdue Dr,",SAVANNAH LOCAL,GA,31408,119,3,12,0.10084033613445378,0,0.0,1,0.008403361344537815,3,0.025210084033613446,8,0.06722689075630252,0,0.0,0,0.0,,,1,15,Davenport (FL) 13%,0,,13,0.1092436974789916,105,22,22,84,0.7924528301886793,0.01853701329616564,684.4414414414416,679.9808988764044,80.73142857142857,0.680672268907563,0.5798319327731092,0.16666666666666663,0.25000000000000006,,,0.0,0.0,0.33333333333333337,0.0,0.125,0.375,,,12,True,ghost_warehouses
msbd_2w,msbd_su,2,315208,Foshanshimulianshangmaoyouxiangongsi GA 31326,315161,Foshanshimulianshangmaoyouxiangongsi,"CA,GA,NJ",3,APS Bedroom,Asia Supplier Service Desk,GA,Rincon,31326,1100 Logistics Parkway,SAVANNAH LOCAL,GA,31408,119,3,10,0.08403361344537816,0,0.0,0,0.0,0,0.0,10,0.08403361344537816,0,0.0,0,0.0,,,1,15,Williamsburg Ncpc (FL) 13%,0,,1,0.008403361344537815,117,16,16,102,0.864406779661017,0.27871865907291554,1118.0235294117647,1080.2235294117647,47.39145299145297,0.9411764705882354,0.7142857142857147,1.0,0.8999999999999999,,,,,,,1.0,0.8999999999999999,,,10,True,ghost_warehouses
msbd_2w,msbd_su,2,58454,Phoebecat Inc GA 30122,54500,Phoebecat Inc,"CA,GA,NJ",3,APS,Asia Supplier Service Desk,GA,Lithia Springs,30122,850 Douglas Hills Rd,AUSTELL,GA,30168,116,3,74,0.6379310344827587,0,0.0,6,0.05172413793103448,19,0.16379310344827586,7,0.0603448275862069,42,0.3620689655172414,0,0.0,,,1,13,Savannah (GA) 11%,7,West Rialto (CA) 9%; Rancho Cucamonga Ncpc (CA) 9%; South Rialto - Ncpc (CA) 7%; Rialto (CA) 4%; Robbinsville (NJ) 3%,13,0.11206896551724138,103,84,102,1,0.009708737864077669,-1.1663645009064483,614.4035714285719,1332.0854166666672,1279.619417475728,0.7758620689655171,0.37068965517241387,0.8513513513513512,0.4594594594594595,,,1.0,0.5,0.9473684210526314,0.6315789473684211,0.8571428571428572,0.4285714285714286,0.7857142857142856,0.38095238095238093,74,True,ghost_warehouses
msbd_2w,msbd_su,2,354421,Ningbo Jiangdong Peter International GA 31408,53013,Ningbo Jiangdong Peter International Trading CoLTD,"CA,GA,NJ,SC,TX",5,APS Outdoor,Moti Mao,GA,Garden City,31408,8 Sonny Perdue Drive,SAVANNAH LOCAL,GA,31408,113,3,25,0.22123893805309736,0,0.0,3,0.02654867256637168,5,0.04424778761061947,15,0.13274336283185842,2,0.017699115044247787,0,0.0,,,1,25,Davenport (FL) 22%,1,East Brunswick (NJ) 2%,3,0.02654867256637168,109,39,39,71,0.6454545454545455,0.14046892353395005,917.0917525773198,928.5646341463415,226.7220183486238,0.9734513274336283,0.7433628318584072,0.9199999999999998,0.5599999999999999,,,1.0,0.6666666666666666,1.0,1.0,0.8666666666666666,0.3333333333333333,1.0,1.0,25,True,ghost_warehouses
msbd_2w,msbd_su,2,469983,             NJ4,469099,"Shenzhen Yiju E-commerce Co., Ltd.","CA,GA,NJ,PA",4,Wayfair,Supplier Service Desk,NJ,Westampton,08060,35 E Park Dr,ROBBINSVILLE,NJ,8691,112,3,14,0.125,0,0.0,0,0.0,0,0.0,14,0.125,0,0.0,0,0.0,,,1,14,Greensboro (NC) 13%,0,,6,0.05357142857142857,92,32,14,92,0.8679245283018868,0.46816276799948425,799.3369565217391,706.0808988764046,86.08380952380953,0.9196428571428571,0.7589285714285715,0.9285714285714285,0.5714285714285714,,,,,,,0.9285714285714285,0.5714285714285714,,,14,True,ghost_warehouses
msbd_2w,msbd_su,2,152697,Ekena Millwork AR 71753,14456,Ekena Millwork,"AL,AR,NJ,OH,OR,PA,TX,VA",8,Flooring,William Rappole,AR,Magnolia,71753,1706 N Vine St,TEXARKANA,AR,71854,112,3,13,0.11607142857142858,0,0.0,0,0.0,0,0.0,13,0.11607142857142858,0,0.0,0,0.0,,,1,76,Memphis (TN) 68%,0,,5,0.044642857142857144,95,82,80,27,0.2523364485981308,0.17591794333867117,955.1764705882352,871.423214285714,241.5563829787234,0.9642857142857142,0.8482142857142857,1.0,0.923076923076923,,,,,,,1.0,0.923076923076923,,,13,True,ghost_warehouses
msbd_2w,msbd_su,2,315769,Greenhome Trade Inc GA 30517,281985,Greenhome Trade Inc,"CA,GA,NJ,NY,TX",5,Casegoods,Prisha Mark,GA,Braselton,30517,1380 Jesse Cronic Road,BRASELTON,GA,30517,111,3,54,0.4864864864864865,0,0.0,1,0.009009009009009009,12,0.10810810810810811,41,0.36936936936936937,0,0.0,0,0.0,,,2,60,Richmond Hill Ncpc (GA) 37%; West Savannah  Ncpc (GA) 17%,0,,5,0.04504504504504504,106,20,81,25,0.2358490566037736,-0.06493302971521472,656.5404255319145,708.4871794871797,267.75943396226415,0.8108108108108107,0.8108108108108109,0.8148148148148151,0.7962962962962963,,,0.0,1.0,0.9166666666666666,0.8333333333333333,0.804878048780488,0.7804878048780487,,,54,True,ghost_warehouses
msbd_2w,msbd_su,2,407351,shenzhenshi shuilongyin kejiyouxiangongsi SAV,107820,shenzhenshi shuilongyin kejiyouxiangongsi,"CA,GA,NC,NJ,TX",5,APS K&D,Asia Supplier Service Desk,GA,Pooler,31322,320 MorganLakes Industrial Blvd,SAVANNAH LOCAL,GA,31408,111,3,19,0.17117117117117117,0,0.0,0,0.0,4,0.036036036036036036,15,0.13513513513513514,0,0.0,0,0.0,,,1,22,Davenport (FL) 20%,0,,4,0.036036036036036036,107,26,26,81,0.7570093457943925,0.0025550662503217693,680.6565656565656,654.8079545454544,82.6373831775701,0.5675675675675673,0.5765765765765767,0.21052631578947367,0.6315789473684211,,,,,0.5,0.0,0.13333333333333333,0.8,,,19,True,ghost_warehouses
msbd_2w,msbd_su,2,460586,Shenzhenshi Jiushangding Technology Co Ltd GA 31326,99246,Shenzhenshi Jiushangding Technology Co Ltd,"CA,GA,IL,NJ,TX",5,APS Home Improvement,Asia Supplier Service Desk,GA,Rincon,31326,"C/O 1100 Heritage Way Rincon, GA 31326",SAVANNAH LOCAL,GA,31408,111,3,20,0.18018018018018017,0,0.0,0,0.0,5,0.04504504504504504,11,0.0990990990990991,4,0.036036036036036036,0,0.0,,,1,13,Williamsburg Ncpc (FL) 12%,3,East Brunswick (NJ) 2%; Rancho Cucamonga Ncpc (CA) 1%; South Rialto - Ncpc (CA) 1%,4,0.036036036036036036,106,32,32,75,0.7009345794392523,-0.3774216868123703,687.9989583333333,732.82,188.04528301886785,0.990990990990991,0.8018018018018015,0.9499999999999998,0.7500000000000001,,,,,0.8,0.4,1.0,1.0,1.0,0.5,20,True,ghost_warehouses
msbd_2w,msbd_su,2,406296,"Nanjing Zamx Furnishing Co.,Ltd GA 31408",204398,"Nanjing Zamx Furnishing Co.,Ltd","CA,GA,NJ,TX",4,APS K&D,Hannah Guan,GA,Savannah,31408,8 Sonny Purdue Dr,SAVANNAH LOCAL,GA,31408,110,3,14,0.12727272727272726,0,0.0,0,0.0,1,0.00909090909090909,13,0.11818181818181818,0,0.0,0,0.0,,,1,14,Davenport (FL) 13%,0,,13,0.11818181818181818,96,15,15,82,0.845360824742268,-0.11925515837471336,644.61,634.086956521739,59.27083333333332,0.7545454545454546,0.5,0.0,0.28571428571428575,,,,,0.0,0.0,0.0,0.30769230769230765,,,14,True,ghost_warehouses
msbd_2w,msbd_su,2,473995,Foshan MJL Intelligent Home Products GA 31308(2),214365,"WSIDSY CO., LIMITED","CA,GA,NJ,SC,TX",5,APS Bedroom,Ricky Yu,GA,Ellabell,31308,550 West Port Blvd,SAVANNAH LOCAL,GA,31408,110,3,25,0.22727272727272727,0,0.0,5,0.045454545454545456,7,0.06363636363636363,5,0.045454545454545456,8,0.07272727272727272,0,0.0,,,1,17,South Atlanta Ncpc (GA) 15%,2,Secaucus (NJ) 6%; East Brunswick (NJ) 1%,0,0.0,110,29,47,63,0.5727272727272728,-0.018179407995473643,563.1695238095238,572.8782178217821,191.01818181818177,0.9818181818181819,0.8000000000000003,1.0,0.9599999999999999,,,1.0,1.0,1.0,0.8571428571428572,1.0,1.0,1.0,1.0,25,True,ghost_warehouses
msbd_2w,msbd_su,2,334128,HONG KONG LINSYHOME INTERNATIONAL GA 31326,102598,HONG KONG LINSYHOME INTERNATIONAL TRADING LIMITED,"CA,GA,NJ",3,APS Bedroom,Wendy Wang,GA,Rincon,31326,1000 Trade Center Pkwy,SAVANNAH LOCAL,GA,31408,109,3,16,0.14678899082568808,0,0.0,0,0.0,5,0.045871559633027525,11,0.10091743119266056,0,0.0,0,0.0,,,1,20,Davenport (FL) 18%,0,,4,0.03669724770642202,101,34,34,71,0.6761904761904762,0.05634673384501754,714.8648936170215,697.1959459459458,157.46534653465343,0.7064220183486242,0.5229357798165137,0.3125,0.37499999999999994,,,,,0.6,0.0,0.18181818181818182,0.5454545454545454,,,16,True,ghost_warehouses
msbd_2w,msbd_su,2,407318,Shenzhen Gushan Snow Exploration SAV,107574,"Shenzhen Gushan Snow Exploration Technology Co., Ltd.","CA,GA,NC,NJ,TX",5,APS Upholstery,Asia Supplier Service Desk,GA,Pooler,31322,320 MorganLakes Industrial Blvd. ,SAVANNAH LOCAL,GA,31408,109,3,20,0.1834862385321101,0,0.0,1,0.009174311926605505,3,0.027522935779816515,16,0.14678899082568808,0,0.0,0,0.0,,,1,30,Davenport (FL) 28%,0,,4,0.03669724770642202,105,37,37,68,0.6476190476190476,0.0006075538050113738,662.3516483516482,624.7985074626866,116.50769230769234,0.43119266055045896,0.5688073394495414,0.30000000000000004,0.3,,,1.0,0.0,1.0,0.0,0.125,0.375,,,20,True,ghost_warehouses
msbd_2w,msbd_su,2,491878,BPI GLOBAL LIMITED NJ 07728,490084,BPI GLOBAL LIMITED,NJ,1,APS Upholstery,Asia Supplier Service Desk,NJ,Howell,07728,400 Fairfield Road,PRINCETON,NJ,8810,107,3,38,0.35514018691588783,0,0.0,2,0.018691588785046728,4,0.037383177570093455,32,0.29906542056074764,0,0.0,0,0.0,,,1,46,South Rialto - Ncpc (CA) 43%,0,,9,0.08411214953271028,79,77,59,39,0.3979591836734694,-0.5312838837673466,1095.3152173913043,1359.901234567901,1471.2275510204079,0.7850467289719629,0.3738317757009346,0.7894736842105262,0.3684210526315789,,,1.0,0.0,0.75,0.5,0.7812499999999999,0.375,,,38,True,ghost_warehouses
msbd_2w,msbd_su,2,289736,"Four-leaf Clover Overseas Trading Co., Limited CA 92503",282852,"Four-leaf Clover Overseas Trading Co., Limited","CA,SC",2,APS,Asia Supplier Service Desk,CA,Riverside,92503,"12000 Magnolia Ave,Suite#101",RIALTO LOCAL,CA,92316,106,3,17,0.16037735849056603,0,0.0,0,0.0,0,0.0,17,0.16037735849056603,0,0.0,0,0.0,,,1,17,Savannah (GA) 16%,0,,7,0.0660377358490566,99,17,17,82,0.8282828282828283,0.23775433788350253,1515.8674418604649,1345.8000000000002,407.19292929292925,0.9245283018867924,0.5566037735849056,0.9411764705882352,0.7058823529411766,,,,,,,0.9411764705882352,0.7058823529411766,,,17,True,ghost_warehouses
msbd_2w,msbd_su,2,498223,JIAJING-SAV3,251752,LUXHOME (HK) TRADING LIMITED,"CA,GA,NJ",3,APS Bedroom,Lydia Liu,GA,Port Wentworth,31407,"157 Hendley Rd, Suite 100, ",SAVANNAH LOCAL,GA,31408,105,3,7,0.06666666666666667,0,0.0,0,0.0,0,0.0,7,0.06666666666666667,0,0.0,0,0.0,,,1,12,Davenport (FL) 11%,0,,4,0.0380952380952381,100,12,12,89,0.8811881188118812,0.04901129548878408,717.194680851064,725.6954022988509,46.644,0.9428571428571426,0.7333333333333332,0.7142857142857143,0.5714285714285714,,,,,,,0.7142857142857143,0.5714285714285714,,,7,True,ghost_warehouses
msbd_2w,msbd_su,2,430731,YIGOBUY INC GA 30297,70264,YIGOBUY INC,"CA,GA,NJ,PA,TX",5,APS Upholstery,Frank Huang,GA,Forest Park,30297,2145 Anvil Block Rd,SOUTH ATLANTA,GA,30294,105,3,18,0.17142857142857143,0,0.0,1,0.009523809523809525,0,0.0,17,0.1619047619047619,0,0.0,0,0.0,,,1,25,Olive Branch (MS) 24%,0,,17,0.1619047619047619,87,27,27,61,0.6931818181818182,0.1301008459906404,625.3168539325842,577.4618421052633,160.78720930232564,0.5619047619047621,0.5714285714285716,0.1111111111111111,0.6666666666666669,,,1.0,1.0,,,0.058823529411764705,0.6470588235294118,,,18,True,ghost_warehouses
