vol,ifr,delivery_rel,avg_o2d_stated,avg_o2d_actual,o2d_gap,pct_meet_beat_stated,pct_o2d_le5,avg_mi_actual_to_cust,suppliers,period,path
113846.0,0.8419092458233052,0.8542329111255555,7.654129982632358,6.805499465805262,-0.8486305168270958,0.8542329111255555,0.322338949106688,81.91664617114347,6432.0,highvol_memorial_direct,direct
85134.0,0.8473700284257758,0.8592571710479949,7.990456835181437,7.0117550722621145,-0.9787017629193224,0.8592454248596331,0.5065191345408415,122.07118024698501,6574.0,highvol_memorial_local,local
755445.0,0.9020908206421381,0.8655798899986101,6.9006883537152275,5.990226818625824,-0.9104615350894036,0.8655745951061957,0.46820748035925847,1397.3177560432769,12602.0,bau_local,local
6620.0,0.8842900302114803,0.9049848942598188,9.425872752002418,6.224052801289803,-3.201819950712615,0.9049848942598188,0.5326283987915408,242.914501510574,1842.0,bau_direct,direct
202191.0,0.8870473957792384,0.8468972407278267,7.047370192801475,6.198066010231064,-0.8493041825704113,0.8468873490907113,0.4450742120074583,1396.5127722598243,8726.0,july5_highvol_local,local
885.0,0.7887005649717514,0.8824858757062147,9.224858757062147,5.3480725623582765,-3.876786194703871,0.8824858757062147,0.6757062146892655,376.4727683615819,431.0,july5_highvol_direct,direct
