vol,ifr,delivery_rel,avg_o2d_stated,avg_o2d_actual,o2d_gap,avg_direct_gain,avg_mi_actual_to_cust,suppliers,period,msbd_week,path
22978.0,0.8415440856471408,0.8742710418661328,8.992826976663183,7.909549926003308,-1.0832770506598752,0.9660601464158148,68.49597005831664,3588.0,peak_memorial,2026-05-24,midwest_direct
209.0,0.7081339712918661,0.6411483253588517,13.038277511961722,16.87317073170732,3.834893219745597,0.0002065215511160911,1970.570915841584,92.0,peak_memorial,2026-05-24,socal_nondirect
122.0,0.7622950819672131,0.9180327868852459,9.680327868852459,5.819672131147541,-3.860655737704918,0.7587188848269878,497.0762295081967,77.0,july4,2026-06-28,midwest_direct
17258.0,0.8745509329006838,0.8737976590566694,8.37883879939738,7.366204789125681,-1.0126340102716993,-0.0014972951437916507,1996.2180086704357,3048.0,july4,2026-06-28,socal_nondirect
201.0,0.8059701492537313,0.8756218905472637,10.412935323383085,5.36180904522613,-5.051126278156954,0.7087001548767956,589.7084577114427,137.0,july5,2026-07-05,midwest_direct
24820.0,0.8934730056406124,0.8784850926672039,8.062730532693061,7.006690242669688,-1.0560402900233736,-0.0014883705651703918,1999.9432076656572,3665.0,july5,2026-07-05,socal_nondirect
72354.0,0.8808497111424386,0.8533045857865494,8.533661224094786,7.430084262965789,-1.1035769611289972,0.9589543890446922,83.01332614644664,6386.0,all_weeks_may_aug,all,midwest_direct
222082.0,0.9079033870372205,0.8162975837753622,7.726817460096515,6.985079194398551,-0.7417382656979639,-0.00121138831046963,1994.830846873015,8794.0,all_weeks_may_aug,all,socal_nondirect
