lookback_window,timebase,supplier_id,su_name,parent_suid,parent_su_name,parent_warehouse_states,sto,srm_contact,own_state,supplier_behavior,total_vol,candidate_vol,misshipping_signal_vol,misshipping_share,undeclared_candidate_vol,directish_vol,directish_share,ghost_hubs,ghost_states,n_ghost_hubs,n_ghost_states,ifr,delivery_rel,misshipping_opid_vol,ghost_opid_vol,jumbo_opid_vol,direct_opid_vol,other_far_opid_vol,non_candidate_vol,ifr_misshipping,ifr_ghost,ifr_direct,ifr_other_far,ifr_candidate,delivery_rel_misshipping,delivery_rel_ghost,delivery_rel_direct,delivery_rel_candidate
pdd_10w,promised_delivery_end_range_date_at_order,302333,NW Investment Inc TX 75041,64824,NW Investment Inc,"CA,PA,TX",APS Youth,Mariah Mao,TX,misshipping,11010,5120,4185,0.3801089918256131,894,687,0.06239782016348774,,,0,0,0.7186194368755674,0.6513169845594904,4185,0,248,0,687,5890,0.928315412186381,,,0.6899563318777292,0.88046875,0.846594982078852,,,0.8337890625000018
pdd_10w,promised_delivery_end_range_date_at_order,34657,Unique Loom SC29707,20901,Unique Loom,"CA,SC",Rugs,Alex Resnick,SC,misshipping,39863,4671,1785,0.04477836590321852,2877,2546,0.06386875047036099,,,0,0,0.9047989363570235,0.8754233248877404,1785,0,340,0,2546,35192,0.9394957983193283,,,0.8193244304791832,0.8651252408477837,0.9658263305322125,,,0.8676942838792557
pdd_10w,promised_delivery_end_range_date_at_order,35069,JLA Home GA 31407 - SV2,1987,JLA Home,"CA,GA",Soft Home,Missy Paragamian,GA,misshipping,38719,3882,403,0.010408326661329063,3308,2701,0.06975903303287792,,,0,0,0.9522714946150479,0.8629096825847757,403,0,778,0,2701,34837,0.9429280397022333,,,0.9185486856719725,0.9237506439979397,0.8238213399503723,,,0.7867078825347769
pdd_10w,promised_delivery_end_range_date_at_order,292469,Baishi NJ 08810 Bedshe,25843,"Bedshe International Co.,LTD","CA,NJ,TX",APS,Rainbow Wu,NJ,misshipping,15573,3733,2776,0.17825724009503627,902,682,0.0437937455853079,,,0,0,0.9862582675142862,0.698002953830347,2776,0,275,0,682,11840,0.9791066282420762,,,0.9970674486803517,0.9823198499866064,0.2413544668587897,,,0.36485400482185876
pdd_10w,promised_delivery_end_range_date_at_order,223799,Safavieh Texas,381,Safavieh,"CA,GA,IN,NJ,NY,PA,TX",Rugs,Alex Resnick,TX,misshipping,31805,3305,1223,0.03845307341612954,1879,1462,0.045967615154849865,,,0,0,0.8007545983335956,0.8171985536865273,1223,0,620,0,1462,28500,0.8372853638593623,,,0.9035567715458267,0.8792738275340408,0.8748977923139801,,,0.8620272314674732
pdd_10w,promised_delivery_end_range_date_at_order,350373,York Wallcoverings PA 17408,5821,York Wallcoverings,"OH,PA",Decor,Maxwell Threlkeld,PA,misshipping,15493,2339,1588,0.10249790227844834,746,647,0.041760795197831276,,,0,0,0.8017169044084425,0.8013296327373637,1588,0,104,0,647,13154,0.9326196473551648,,,0.9629057187017,0.9410004275331327,0.9326196473551646,,,0.9264643009833262
pdd_10w,promised_delivery_end_range_date_at_order,85184,Aosom LLC GA30294,5725,Aosom LLC,"CA,GA,NJ",APS Outdoor,Amber Xiang,GA,misshipping,11622,2292,1144,0.09843400447427293,1140,924,0.07950438822922044,,,0,0,0.9624849423507151,0.8828084667010844,1144,0,224,0,924,9330,0.990384615384615,,,0.9880952380952372,0.9821116928446766,0.8828671328671329,,,0.8791448516579408
pdd_10w,promised_delivery_end_range_date_at_order,93132,Safavieh IN46075,381,Safavieh,"CA,GA,IN,NJ,NY,PA,TX",Rugs,Alex Resnick,IN,misshipping,31748,2236,1124,0.03540380496409223,918,826,0.026017386922010836,,,0,0,0.8399269245306793,0.8600856746881703,1124,0,286,0,826,29512,0.8967971530249114,,,0.9515738498789347,0.9194991055456179,0.8122775800711743,,,0.8278175313059025
pdd_10w,promised_delivery_end_range_date_at_order,338215,"Bedshe International Co.,LTD CA 91761",25843,"Bedshe International Co.,LTD","CA,NJ,TX",APS,Rainbow Wu,CA,misshipping,11147,2084,1135,0.10182111778953978,838,670,0.060105858078406744,,,0,0,0.9412397954606625,0.8406746209742525,1135,0,279,0,670,9063,0.98942731277533,,,0.9865671641791048,0.9870441458733201,0.6519823788546267,,,0.7476007677543194
pdd_10w,promised_delivery_end_range_date_at_order,136894,Sanders Collection NJ 10913,17662,Sanders Collection,"CA,NY",Soft Home,Benjamin Hannigan,NY,misshipping,19947,1811,236,0.011831353085677045,1549,1233,0.06181380658745676,,,0,0,0.9860129342758306,0.9030931969719753,236,0,342,0,1233,18136,0.9279661016949152,,,0.9886455798864549,0.9812258420761995,0.8177966101694917,,,0.8818332413031479
pdd_10w,promised_delivery_end_range_date_at_order,119437,Aosom LLC CA 92374,5725,Aosom LLC,"CA,GA,NJ",APS Outdoor,Amber Xiang,CA,misshipping,12639,1773,163,0.012896589920088615,1439,1186,0.09383653770076747,,,0,0,0.9923253421947945,0.9261017485560586,163,0,424,0,1186,10866,0.9938650306748466,,,0.9957841483979764,0.9943598420755778,0.8957055214723925,,,0.9266779469825152
pdd_10w,promised_delivery_end_range_date_at_order,59119,Safavieh CA 92518,381,Safavieh,"CA,GA,IN,NJ,NY,PA,TX",Rugs,Alex Resnick,CA,misshipping,18595,1700,356,0.019144931433180964,1058,971,0.052218338262973917,,,0,0,0.9033611185802641,0.8631352514116708,356,0,373,0,971,16895,0.848314606741573,,,0.9917610710607612,0.9600000000000006,0.8511235955056174,,,0.806470588235294
pdd_10w,promised_delivery_end_range_date_at_order,410177,NW Investment Inc PA 19114,64824,NW Investment Inc,"CA,PA,TX",APS Decor,Mariah Mao,PA,misshipping,9520,1693,1101,0.11565126050420169,584,522,0.05483193277310924,,,0,0,0.8877100840336125,0.7922268907563014,1101,0,70,0,522,7827,0.6039963669391463,,,0.9521072796934866,0.7241582988777321,0.5404178019981839,,,0.6284701712935614
pdd_10w,promised_delivery_end_range_date_at_order,60227,Unique Loom CA 93725,20901,Unique Loom,"CA,SC",Rugs,Alex Resnick,CA,misshipping,8487,1370,539,0.0635088959585248,801,601,0.0708141864027336,,,0,0,0.9660657476139974,0.8544833274419709,539,0,230,0,601,7117,0.9128014842300555,,,0.9733777038269557,0.9496350364963497,0.9109461966604825,,,0.8364963503649633
pdd_10w,promised_delivery_end_range_date_at_order,11861,Nuvo Lighting TX 75234,3478,Nuvo Lighting,"CA,FL,NY,TX,WA",Lighting,Kya Mehlman,TX,misshipping,5457,1318,1113,0.2039582188015393,179,149,0.027304379695803554,,,0,0,0.9072750595565329,0.8075865860362842,1113,0,56,0,149,4139,0.9703504043126675,,,0.9731543624161072,0.9696509863429438,0.9469901168014371,,,0.9309559939301969
pdd_10w,promised_delivery_end_range_date_at_order,147944,孟菲斯仓Foxridge LLC,108807,YEEYOO INTERNATIONAL LIMITED,"CA,GA,NJ,TN",APS,Christal Ding,TN,misshipping,13691,1315,207,0.015119421517785406,1104,755,0.05514571616390329,,,0,0,0.6729968592506025,0.6931560879409822,207,0,353,0,755,12376,0.7053140096618356,,,0.863576158940397,0.8114068441064639,0.6135265700483092,,,0.7019011406844115
pdd_10w,promised_delivery_end_range_date_at_order,28971,NFusion CA 91761 Warehouse CA11,3215,"GigaCloud Trading, Inc.","CA,GA,NJ,TX",Outdoor Furniture,Amy Connell,CA,misshipping,10152,1290,265,0.026103230890464933,846,755,0.07436958234830575,,,0,0,0.8322498029944848,0.8234830575256095,265,0,270,0,755,8862,0.9018867924528299,,,0.9298013245033114,0.9116279069767436,0.7773584905660376,,,0.7906976744186041
pdd_10w,promised_delivery_end_range_date_at_order,19770,Safavieh NJ 08809,381,Safavieh,"CA,GA,IN,NJ,NY,PA,TX",Rugs,Alex Resnick,NJ,misshipping,24214,1250,542,0.022383744940943254,652,596,0.024613859750557528,,,0,0,0.7667878087057077,0.8516973651606531,542,0,112,0,596,22964,0.9575645756457571,,,0.969798657718121,0.9616000000000001,0.8874538745387445,,,0.9080000000000006
pdd_10w,promised_delivery_end_range_date_at_order,287737,Safavieh CA 95363,381,Safavieh,"CA,GA,IN,NJ,NY,PA,TX",Rugs,Alex Resnick,CA,misshipping,14309,1190,259,0.01810049619120833,799,693,0.04843105737647634,,,0,0,0.9143196589558998,0.8929345167377187,259,0,238,0,693,13119,0.8648648648648649,,,0.9220779220779228,0.9109243697478993,0.8571428571428577,,,0.836134453781513
pdd_10w,promised_delivery_end_range_date_at_order,64836,TMS IL 60108,1931,TMS,"CA,IL",Casegoods,Libby Mahonski,IL,misshipping,12042,1186,183,0.015196811160936722,984,815,0.06767978741072911,,,0,0,0.952167414050822,0.885318053479488,183,0,188,0,815,10856,0.9945355191256829,,,0.9938650306748457,0.9907251264755472,0.9726775956284154,,,0.890387858347386
pdd_10w,promised_delivery_end_range_date_at_order,316872,"Heze Starfire Trading Co., Ltd CA 91761(5)",83413,"Heze Starfire Trading Co., Ltd","CA,GA",APS,Naomi JI,CA,misshipping,7825,1185,162,0.020702875399361022,1011,874,0.11169329073482429,,,0,0,0.7459424920127787,0.8428115015974452,162,0,149,0,874,6640,0.7716049382716041,,,0.7185354691075513,0.7189873417721516,0.8086419753086416,,,0.7383966244725746
pdd_10w,promised_delivery_end_range_date_at_order,35109,Mohawk Home GA 30705 Highland,6030,Mohawk Home,"GA,IL",Rugs,Alex Melius,GA,misshipping,12080,1133,124,0.010264900662251655,1008,766,0.06341059602649006,,,0,0,0.9298013245033131,0.8682119205298019,124,0,243,0,766,10947,0.9516129032258066,,,0.9778067885117497,0.9435127978817308,0.9274193548387092,,,0.8287731685789934
pdd_10w,promised_delivery_end_range_date_at_order,327976,SHEN JUN TRADING LIMITED NJ 08810,327975,SHEN JUN TRADING LIMITED,"CA,NJ",APS,Regan Zou,NJ,misshipping,4369,1125,771,0.17647058823529413,350,268,0.06134126802471961,,,0,0,0.9205767910276935,0.7530327306019672,771,0,86,0,268,3244,0.9688715953307386,,,0.8619402985074627,0.940444444444444,0.31387808041504583,,,0.47022222222222226
pdd_10w,promised_delivery_end_range_date_at_order,267302,Karat Home Inc (14 Karat) CA 90249,21718,Karat Home Inc (14 Karat),"CA,LA,NJ,TX",APS Upholstery,Sean Xu,CA,misshipping,11025,1074,229,0.02077097505668934,776,687,0.06231292517006803,,,0,0,0.8879818594104323,0.8949659863945603,229,0,158,0,687,9951,0.9344978165938868,,,0.956331877729257,0.9441340782122899,0.8995633187772925,,,0.8752327746741161
pdd_10w,promised_delivery_end_range_date_at_order,21186,Crosley KY,789,Crosley,"CA,KY",Casegoods,Libby Mahonski,KY,misshipping,11022,1065,166,0.015060787515877336,877,736,0.06677553982943205,,,0,0,0.9906550535293037,0.9412992197423332,166,0,163,0,736,9957,0.9939759036144575,,,1.0,0.9981220657276995,0.9457831325301206,,,0.9446009389671364
pdd_10w,promised_delivery_end_range_date_at_order,313259,AM-CA,100553,SHENZHEN NAMUNANI WANGLUO KEJI YOUXIAN GONGSI,"CA,NJ,PA",APS,Asia Supplier Service Desk,CA,misshipping,4287,1042,631,0.14718917658035924,396,340,0.07930954047119197,,,0,0,0.9316538371821786,0.8817354793561939,631,0,71,0,340,3245,0.8510301109350238,,,0.9735294117647064,0.8982725527831089,0.9461172741679866,,,0.9385796545105582
pdd_10w,promised_delivery_end_range_date_at_order,60106,Winado CA 91762,58611,WINADO INC,"CA,GA,IL,NJ,TX",APS Outdoor,Melody Lu,CA,misshipping,9626,1035,249,0.025867442343652607,665,562,0.05838354456679826,,,0,0,0.9276958238105159,0.8729482651153133,249,0,224,0,562,8591,0.9076305220883533,,,0.9217081850533806,0.9120772946859899,0.7791164658634537,,,0.8009661835748793
pdd_10w,promised_delivery_end_range_date_at_order,122081,Jonathan Y SC 29927,36490,Jonathan Y,"CA,NJ,SC",Lighting,John Harrison,SC,misshipping,9733,1030,249,0.025583067913284702,781,574,0.05897462241857598,,,0,0,0.7158121853488114,0.8281105517312234,249,0,207,0,574,8703,0.7269076305220883,,,0.6306620209059229,0.6611650485436884,0.8393574297188754,,,0.753398058252427
pdd_10w,promised_delivery_end_range_date_at_order,272805,Karat Home Inc (14 Karat) CA 92880,21718,Karat Home Inc (14 Karat),"CA,LA,NJ,TX",APS Upholstery,Sean Xu,CA,misshipping,7635,1016,162,0.021218074656188603,757,640,0.08382449246889326,,,0,0,0.9292730844793718,0.8788474132285525,162,0,214,0,640,6619,0.9938271604938271,,,0.9875,0.9832677165354331,0.888888888888889,,,0.9064960629921262
pdd_10w,promised_delivery_end_range_date_at_order,213570,Feiss SC 29651,406,Feiss,"IL,NV,SC",Lighting,John Harrison,SC,misshipping,9105,989,285,0.03130148270181219,678,585,0.0642504118616145,,,0,0,0.8830313014827021,0.8209774848984068,285,0,119,0,585,8116,0.9228070175438595,,,0.7948717948717946,0.8392315470171886,0.5578947368421056,,,0.6734074823053589
pdd_10w,promised_delivery_end_range_date_at_order,17059,Flash Furniture MS 38654,7347,Flash Furniture,"CA,GA,MS,OH",Casegoods,Megan White,MS,misshipping,5590,938,453,0.08103756708407871,463,396,0.07084078711985689,,,0,0,0.31967799642218275,0.6228980322003579,453,0,89,0,396,4652,0.35540838852097134,,,0.34343434343434365,0.3368869936034112,0.6467991169977928,,,0.6780383795309156
pdd_10w,promised_delivery_end_range_date_at_order,14765,Flash Furniture GA 30114,7347,Flash Furniture,"CA,GA,MS,OH",Casegoods,Megan White,GA,misshipping,8100,937,434,0.053580246913580244,489,448,0.055308641975308645,,,0,0,0.3955555555555554,0.5719753086419744,434,0,55,0,448,7163,0.4055299539170507,,,0.6651785714285723,0.5464247598719317,0.5921658986175115,,,0.6584845250800435
pdd_10w,promised_delivery_end_range_date_at_order,112675,Sign Leader Incorporation CA 91766,109826,Sign Leader Incorporation,"CA,PA,TX",APS Youth,Mariah Mao,CA,misshipping,5016,926,452,0.09011164274322168,447,348,0.06937799043062201,,,0,0,0.9391945773524732,0.8873604465709725,452,0,126,0,348,4090,0.8606194690265487,,,0.8994252873563212,0.8585313174945999,0.8517699115044247,,,0.8671706263498916
pdd_10w,promised_delivery_end_range_date_at_order,70707,Aosom LLC NJ 08022,5725,Aosom LLC,"CA,GA,NJ",APS Outdoor,Amber Xiang,NJ,misshipping,9887,922,309,0.03125316071609184,595,436,0.044098310913320525,,,0,0,0.9880651360372192,0.9080610903206223,309,0,177,0,436,8965,0.9708737864077669,,,0.9954128440366978,0.9869848156182202,0.8511326860841419,,,0.907809110629068
pdd_10w,promised_delivery_end_range_date_at_order,149170,Alphamarts 007-F CA 91789,46710,Alphamarts,"CA,GA,IL,MD,NJ,PA,TX",APS Outdoor,Melody Lu,CA,misshipping,5648,860,238,0.042138810198300285,418,387,0.06851983002832861,,,0,0,0.9886685552407942,0.9194405099150144,238,0,235,0,387,4788,0.991596638655462,,,1.0,0.9953488372093022,0.9411764705882361,,,0.8860465116279067
pdd_10w,promised_delivery_end_range_date_at_order,279442,HONGKONG BESTARE TECH NJ 08810,108807,YEEYOO INTERNATIONAL LIMITED,"CA,GA,NJ,TN",APS,Christal Ding,NJ,misshipping,10322,842,115,0.011141251695407866,688,480,0.046502615772137185,,,0,0,0.8357876380546398,0.862042239875993,115,0,247,0,480,9480,0.8173913043478261,,,0.9458333333333327,0.9192399049881237,0.7739130434782606,,,0.8313539192399049
pdd_10w,promised_delivery_end_range_date_at_order,272871,CAIDI INC NJ 07064,72066,CAIDI INC,"CA,GA,NJ,SC,TX",APS,Nora Li,NJ,misshipping,3289,807,588,0.1787777439951353,215,149,0.04530252356339313,,,0,0,0.8640924293098208,0.8443295834600183,588,0,70,0,149,2482,0.8231292517006807,,,0.8456375838926172,0.8190830235439895,0.8146258503401358,,,0.8017348203221807
pdd_10w,promised_delivery_end_range_date_at_order,322082,"Hangzhou Mengfeisi Home Furnishings Co., CA 92571 ",313810,"Hangzhou Mengfeisi Home Furnishings Co., Ltd","CA,GA,NJ,PA,TX",APS Outdoor,Moti Mao,CA,misshipping,3005,805,203,0.0675540765391015,510,399,0.13277870216306156,,,0,0,0.9683860232945083,0.8728785357737091,203,0,203,0,399,2200,1.0,,,0.9949874686716792,0.9826086956521739,0.945812807881773,,,0.9142857142857139
pdd_10w,promised_delivery_end_range_date_at_order,410092,NW Investment Inc CA 91766,64824,NW Investment Inc,"CA,PA,TX",APS Decor,Mariah Mao,CA,misshipping,3983,793,504,0.1265377855887522,200,221,0.055485814712528246,,,0,0,0.9467737886015574,0.8543811197589742,504,0,68,0,221,3190,0.720238095238095,,,0.9819004524886876,0.8095838587641857,0.851190476190476,,,0.8234552332912998
pdd_10w,promised_delivery_end_range_date_at_order,280028, CHINO,88820,"Ningbo Meigao Outdoor Products Co., Ltd.","CA,GA,NJ",APS Outdoor,Amber Xiang,CA,misshipping,5883,792,110,0.018697943226245115,632,536,0.09110997790243074,,,0,0,0.9775624681285056,0.9122896481387043,110,0,146,0,536,5091,0.9636363636363634,,,0.960820895522388,0.9684343434343441,0.8363636363636362,,,0.8636363636363634
pdd_10w,promised_delivery_end_range_date_at_order,4008,MurrayFeiss NV- 89081,406,Feiss,"IL,NV,SC",Lighting,John Harrison,NV,misshipping,1782,791,628,0.35241301907968575,161,126,0.0707070707070707,,,0,0,0.5190796857463531,0.5319865319865318,628,0,37,0,126,991,0.37738853503184694,,,0.49999999999999994,0.4070796460176991,0.49681528662420366,,,0.4905183312262955
pdd_10w,promised_delivery_end_range_date_at_order,50655,Convenience Concepts IL 60185,1869,Convenience Concepts,"CA,IL",Casegoods,Jaden Pickett,IL,misshipping,8491,788,120,0.014132610999882228,668,552,0.06501001059945825,,,0,0,0.9246260746672934,0.8086208927099292,120,0,116,0,552,7703,0.9916666666666666,,,0.9963768115942028,0.9936548223350258,0.9416666666666667,,,0.8426395939086289
pdd_10w,promised_delivery_end_range_date_at_order,51665,Tigris GA 30122,39494,Tigris,"AZ,CA,CO,FL,GA,IL,LA,MA,MI,MN,MO,NC,NY,OH,PA,TN,TX,UT,WA,WI",Plumbing,Maverick Schlosser,GA,misshipping,7776,722,530,0.06815843621399177,153,144,0.018518518518518517,,,0,0,0.9664351851851845,0.8841306584362141,530,0,48,0,144,7054,0.9886792452830184,,,0.9722222222222222,0.9819944598337956,0.8943396226415089,,,0.8933518005540155
pdd_10w,promised_delivery_end_range_date_at_order,70574,Yaheetech CA 91761,46852,Yaheetech,"CA,FL,GA,IL,NJ,TX",APS AEOF,Louisa Zhang,CA,misshipping,7836,711,86,0.010974987238386932,485,431,0.05500255232261358,,,0,0,0.9120724859622267,0.8748085758039797,86,0,194,0,431,7125,0.8720930232558143,,,0.9187935034802782,0.9127988748241904,0.755813953488372,,,0.8649789029535874
pdd_10w,promised_delivery_end_range_date_at_order,27593,NFusion CA El Monte,3215,"GigaCloud Trading, Inc.","CA,GA,NJ,TX",Outdoor Furniture,Amy Connell,CA,misshipping,6922,703,128,0.01849176538572667,472,426,0.06154290667437157,,,0,0,0.9284888760473863,0.8663681017047101,128,0,149,0,426,6219,0.9375,,,0.9624413145539896,0.9431009957325746,0.8203125,,,0.8492176386913235
pdd_10w,promised_delivery_end_range_date_at_order,23629,Home City Inc. NJ 08817,2740,Home City Inc.,"NJ,TX",Soft Home,Jaiden Lawlor,NJ,misshipping,7970,689,170,0.02132998745294856,511,404,0.0506900878293601,,,0,0,0.8424090338770385,0.82245922208281,170,0,115,0,404,7281,0.8882352941176471,,,0.9628712871287125,0.9404934687953557,0.9294117647058824,,,0.9042089985486212
pdd_10w,promised_delivery_end_range_date_at_order,321452,NingBo KaiMeiChen DianZiShangWu YouXianGongSi CA 91761,83386,"Ningbo FanKai E-commerce Co., Ltd._1","CA,GA,IL,NJ,PA,TX",APS Home Improvement,Nicole Sun,CA,misshipping,6020,683,341,0.05664451827242525,294,234,0.03887043189368771,,,0,0,0.931893687707641,0.8765780730896996,341,0,108,0,234,5337,0.9032258064516128,,,0.888888888888889,0.9062957540263544,0.8533724340175957,,,0.8418740849194724
pdd_10w,promised_delivery_end_range_date_at_order,111282,Costway CA 92374 [2],38830,Costway,"CA,GA,IL,NJ,TX,WA",APS Outdoor,David Liu,CA,misshipping,6098,677,178,0.029189898327320433,431,360,0.059035749426041326,,,0,0,0.9212856674319454,0.8794686782551648,178,0,139,0,360,5421,0.8876404494382022,,,0.9277777777777777,0.9098966026587888,0.8258426966292134,,,0.844903988183161
pdd_10w,promised_delivery_end_range_date_at_order,60107,Happy Girl GA 30168,58611,WINADO INC,"CA,GA,IL,NJ,TX",APS Outdoor,Melody Lu,GA,misshipping,5690,658,240,0.0421792618629174,370,268,0.047100175746924426,,,0,0,0.9311072056239014,0.8876977152899824,240,0,150,0,268,5032,0.9458333333333332,,,0.9626865671641788,0.9027355623100302,0.8833333333333329,,,0.8328267477203658
pdd_10w,promised_delivery_end_range_date_at_order,26803,Safavieh NJ 08822,381,Safavieh,"CA,GA,IN,NJ,NY,PA,TX",Rugs,Alex Resnick,NJ,misshipping,11235,645,257,0.022874944370271474,377,320,0.02848242100578549,,,0,0,0.7468624833110806,0.8960391633288824,257,0,68,0,320,10590,0.9105058365758756,,,0.9656249999999997,0.9457364341085268,0.9066147859922182,,,0.9240310077519378
pdd_10w,promised_delivery_end_range_date_at_order,408999,"Freestyle Outdoor Living Co., Ltd CA 91761 (4)",57760,Orange Casual Co Ltd_1,"CA,GA,NJ,PA",APS Outdoor,Melody Lu,CA,misshipping,6545,638,94,0.01436210847975554,366,388,0.059281894576012226,,,0,0,0.9906799083269663,0.8962566844919773,94,0,156,0,388,5907,1.0,,,1.0,1.0,0.9255319148936171,,,0.8996865203761759
pdd_10w,promised_delivery_end_range_date_at_order,100167,NingBo KaiMeiChen DianZiShangWu You CA 92571,83386,"Ningbo FanKai E-commerce Co., Ltd._1","CA,GA,IL,NJ,PA,TX",APS Home Improvement,Nicole Sun,CA,misshipping,5348,635,285,0.053290949887808525,253,194,0.036275243081525806,,,0,0,0.9581151832460731,0.9005235602094249,285,0,156,0,194,4713,0.9403508771929818,,,0.9278350515463918,0.9464566929133854,0.9333333333333331,,,0.8299212598425196
pdd_10w,promised_delivery_end_range_date_at_order,313815,"Hangzhou Mengfeisi Home Furnishings Co., Ltd GA 31326",313810,"Hangzhou Mengfeisi Home Furnishings Co., Ltd","CA,GA,NJ,PA,TX",APS Outdoor,Moti Mao,GA,misshipping,2237,634,71,0.03173893607510058,453,270,0.12069736253911488,,,0,0,0.9338399642378187,0.7407241841752347,71,0,293,0,270,1603,0.971830985915493,,,0.944444444444445,0.9022082018927439,0.7042253521126761,,,0.6971608832807569
pdd_10w,promised_delivery_end_range_date_at_order,429755,SLM NJ7,58041,YISHANG TRADE INC,"CA,GA,NJ,TX",APS Outdoor,Melody Lu,NJ,misshipping,11819,617,121,0.01023775277096201,463,363,0.03071325831288603,,,0,0,0.9026990439123445,0.9126829681022087,121,0,133,0,363,11202,0.9504132231404958,,,0.9008264462809918,0.9092382495948138,0.7520661157024795,,,0.8978930307941658
pdd_10w,promised_delivery_end_range_date_at_order,460941,   USCOI03,251752,LUXHOME (HK) TRADING LIMITED,"CA,GA,NJ",APS Bedroom,Lydia Liu,CA,misshipping,3476,614,76,0.02186421173762946,444,445,0.12802071346375143,,,0,0,0.8460874568469511,0.879459148446489,76,0,93,0,445,2862,0.986842105263158,,,0.9842696629213485,0.9690553745928338,0.9342105263157896,,,0.8517915309446251
pdd_10w,promised_delivery_end_range_date_at_order,279170,"GigaCloud Trading, Inc. AT4 GA 31408",3215,"GigaCloud Trading, Inc.","CA,GA,NJ,TX",Outdoor Furniture,Amy Connell,GA,misshipping,5231,597,173,0.03307207034983751,382,318,0.06079143567195565,,,0,0,0.781877270120435,0.8732555916650729,173,0,106,0,318,4634,0.7398843930635846,,,0.7484276729559751,0.7403685092127303,0.7861271676300576,,,0.8090452261306543
pdd_10w,promised_delivery_end_range_date_at_order,373889, SLM CA3,58041,YISHANG TRADE INC,"CA,GA,NJ,TX",APS Outdoor,Melody Lu,CA,misshipping,5590,596,97,0.017352415026833632,395,356,0.06368515205724508,,,0,0,0.9443649373881929,0.8762075134168166,97,0,143,0,356,4994,0.9072164948453606,,,0.924157303370786,0.926174496644295,0.7731958762886597,,,0.8154362416107387
pdd_10w,promised_delivery_end_range_date_at_order,127616,Shenzhen Zhichen Trading Co. LTD. NJ 08060,59517,Shenzhen Zhichen Trading Co. LTD.,"CA,GA,IL,NJ,PA",APS K&D,Stella Yin,NJ,misshipping,10844,586,148,0.01364810033198082,394,363,0.033474732571007006,,,0,0,0.91377720398377,0.9064920693471055,148,0,75,0,363,10258,0.9527027027027026,,,0.9944903581267215,0.9778156996587031,0.8243243243243242,,,0.8907849829351534
pdd_10w,promised_delivery_end_range_date_at_order,447305,US-POD-NJ,82169,"DALI FORTUNE TRADE CO.,LIMITED","CA,GA,KY,NJ",APS Rugs,Rainbow Wu,NJ,misshipping,1983,578,408,0.20574886535552195,165,145,0.07312153303076148,,,0,0,0.8456883509833587,0.7014624306606154,408,0,25,0,145,1405,0.933823529411765,,,0.6137931034482756,0.8425605536332185,0.5857843137254901,,,0.6141868512110732
pdd_10w,promised_delivery_end_range_date_at_order,295509,"Freestyle Outdoor Living Co., Ltd GA 31405(2)",57760,Orange Casual Co Ltd_1,"CA,GA,NJ,PA",APS Outdoor,Melody Lu,GA,misshipping,3647,573,97,0.026597203180696465,354,351,0.0962434877981903,,,0,0,0.7488346586235264,0.8508363038113526,97,0,125,0,351,3074,0.6288659793814435,,,0.7920227920227921,0.738219895287958,0.8041237113402063,,,0.8359511343804534
pdd_10w,promised_delivery_end_range_date_at_order,44688,Jonathan Y NJ 08822,36490,Jonathan Y,"CA,NJ,SC",Lighting,John Harrison,NJ,misshipping,6678,569,92,0.013776579814315664,477,345,0.051662174303683736,,,0,0,0.7109913147649,0.8261455525606461,92,0,132,0,345,6109,0.8043478260869565,,,0.8,0.80140597539543,0.8152173913043479,,,0.8242530755711776
pdd_10w,promised_delivery_end_range_date_at_order,96375,Lucky Flower Inc. NC 27410,61653,Lucky Flower Inc.,"CA,GA,NC,NJ,NY",APS Youth,Thomas Zhang,NC,misshipping,6905,567,90,0.013034033309196235,477,374,0.05416364952932658,,,0,0,0.946994931209268,0.9005068790731346,90,0,103,0,374,6338,0.9888888888888889,,,0.9732620320855618,0.9753086419753083,0.9222222222222222,,,0.9241622574955909
pdd_10w,promised_delivery_end_range_date_at_order,371127,"Decor Holding Group Co., LTD GA 30044",64234,"Decor Holding Group Co., LTD","FL,GA",APS Home Improvement,Aria Yao,GA,misshipping,843,562,464,0.5504151838671412,98,81,0.09608540925266904,,,0,0,0.8374851720047441,0.7425860023724783,464,0,17,0,81,281,0.8534482758620685,,,0.8395061728395063,0.8487544483985767,0.7499999999999998,,,0.7437722419928828
pdd_10w,promised_delivery_end_range_date_at_order,288109,WINADO INC NJ 08505(3),58611,WINADO INC,"CA,GA,IL,NJ,TX",APS Outdoor,Melody Lu,NJ,misshipping,12478,551,153,0.01226158038147139,317,267,0.021397659881391248,,,0,0,0.9388523801891338,0.9053534220227591,153,0,131,0,267,11927,0.9281045751633985,,,0.9325842696629212,0.921960072595281,0.9019607843137258,,,0.8620689655172411
pdd_10w,promised_delivery_end_range_date_at_order,401646,NEO CHAIR INC GA 30567,50192,NEO CHAIR INC,"CA,GA,NJ,TX",Casegoods,Karolina Coulter,GA,misshipping,5795,548,272,0.046937014667817085,258,151,0.026056945642795513,,,0,0,0.9846419327006017,0.9256255392579813,272,0,125,0,151,5247,0.9227941176470585,,,0.9735099337748343,0.8813868613138687,0.867647058823529,,,0.861313868613139
