supplier_id,su_name,sto,is_cushioned,vol,vol_det,vol_direct,vol_local,direct_share,ifr,delivery_rel,det_on_time,det_hits_minus_1,ifr_direct,ifr_local,del_direct,det_on_time_direct,det_m1_direct,cushion,ifr_vs_del_pp,ifr_vs_det_pp
272846,Pony Bros-2,APS Youth,1,2847.0,2841.0,501.0,2023.0,0.17597471022128555,0.46259220231822934,0.7671232876712323,0.7791158453567152,0.4253678612882513,0.39720558882235557,0.48492338111715205,0.7784431137724555,0.8223552894211572,0.4211576846307386,1.0,-30.453108535300295,-31.652364303848586
295509,"Freestyle Outdoor Living Co., Ltd GA 31405(2)",APS Outdoor,1,2258.0,2243.0,281.0,1803.0,0.12444641275465013,0.6873339238263957,0.856510186005314,0.788494877388925,0.6587267616834179,0.6832740213523133,0.6982806433721582,0.8683274021352306,0.9252669039145908,0.7900355871886117,1.0,-16.917626217891836,-10.11609535625293
267400,TEXTILES HUB LLC NJ 08833,Decor,1,2088.0,2067.0,573.0,1413.0,0.2744252873563218,0.6652298850574712,0.7801724137931043,0.7953740767104546,0.5690154762381664,0.656195462478185,0.6772823779193204,0.7993019197207677,0.8743455497382197,0.5794066317626524,1.0,-11.494252873563315,-13.01441916529834
351865,tongxiangshiqicaijiajuyongpinyouxiang NJ 08016 (2),APS Rugs,1,2071.0,2063.0,230.0,1774.0,0.1110574601641719,0.6098503138580396,0.8459681313375178,0.9044298509028736,0.5731241539750394,0.5260869565217395,0.6189402480270575,0.8043478260869564,0.9565217391304348,0.5130434782608693,1.0,-23.611781747947823,-29.45795370448341
30532,Kinfine USA Inc NJ08902,Casegoods,1,2049.0,2040.0,256.0,1738.0,0.12493899463152758,0.7506100536847236,0.8321132259638855,0.8736535120377266,0.6055639229224477,0.51171875,0.7894131185270418,0.6406250000000003,0.9453125000000001,0.4648437500000003,1.0,-8.150317227916194,-12.304345835300301
26103,Jeco Inc. CA 91761,Outdoor Furniture,1,1724.0,1700.0,313.0,1304.0,0.18155452436194897,0.5249419953596289,0.7674013921113686,0.7816131360519667,0.5275171418260551,0.6996805111821087,0.48159509202454004,0.7827476038338657,0.853035143769968,0.5942492012779552,1.0,-24.245939675173965,-25.667114069233776
38484,BNF Home CA 91761,APS Soft Home,1,1628.0,1613.0,387.0,1107.0,0.23771498771498772,0.6707616707616709,0.788083538083538,0.9170862756364698,0.649359791800026,0.3540051679586565,0.8030713640469739,0.7932816537467696,0.919896640826873,0.5348837209302326,1.0,-11.732186732186712,-24.63246048747989
285933,"Shenzhen Laiwo Trading Co., Ltd. CA 92410",APS,1,1481.0,1459.0,185.0,1121.0,0.12491559756920999,0.7508440243079002,0.7839297771775827,0.8018145699980251,0.6198763832595864,0.6864864864864866,0.7752007136485283,0.7351351351351346,0.9189189189189187,0.6378378378378382,1.0,-3.3085752869682516,-5.097054569012494
32159,Classic Home CA,Casegoods,1,1429.0,1397.0,249.0,1101.0,0.17424772568229532,0.7984604618614414,0.8628411476557025,0.871959310758684,0.7105871736307909,0.7550200803212853,0.8174386920980924,0.8955823293172689,0.8875502008032128,0.6867469879518069,1.0,-6.438068579426115,-7.349884889724267
58199,Flash Furniture CA 91708,Casegoods,1,1412.0,1385.0,153.0,1144.0,0.10835694050991501,0.5120396600566569,0.7946175637393771,0.811193311542487,0.529370934401413,0.7385620915032679,0.4798951048951045,0.895424836601307,0.954248366013072,0.6993464052287579,1.0,-28.25779036827202,-29.915365148583007
266229,SOHO Studio NJ 08016 ,Flooring,1,1362.0,1301.0,156.0,1161.0,0.1145374449339207,0.5704845814977962,0.6930983847283402,0.7810390337784289,0.6512481950874601,0.9102564102564102,0.5159345391903518,0.8910256410256409,0.9615384615384616,0.9423076923076923,2.0,-12.261380323054393,-21.055445228063263
64927,HIDBEA LLC NY 11101,APS Youth,1,1323.0,1315.0,243.0,1035.0,0.1836734693877551,0.7603930461073313,0.7853363567649276,0.8444334233390278,0.6343491118825884,0.8230452674897117,0.7449275362318833,0.7448559670781897,0.9300411522633742,0.7448559670781891,1.0,-2.4943310657596363,-8.404037723169655
110561,HEPPER MAYEWSKI LLC CA 91748,APS Mattresses,1,1312.0,1298.0,159.0,1119.0,0.1211890243902439,0.5388719512195114,0.7980182926829267,0.8414306191831527,0.5272289395522909,0.4088050314465409,0.5647899910634486,0.7044025157232704,0.8301886792452832,0.40251572327044016,1.0,-25.91463414634153,-30.255866796364128
304134,YouCopia Products CA 92316,Storage & Org - Frequency,1,1296.0,1287.0,189.0,1073.0,0.14583333333333334,0.582561728395062,0.8395061728395067,0.8786365338089484,0.6000488069453592,0.48148148148148157,0.6020503261882576,0.6984126984126986,0.7195767195767193,0.4074074074074076,1.0,-25.694444444444464,-29.607480541388632
294846,JoJo Designs FL 33025,Youth Furniture & Decor,1,1289.0,1276.0,166.0,1036.0,0.1287820015515904,0.7501939487975174,0.7284716834755627,0.8217651989203713,0.5579233790440685,0.7289156626506025,0.7586872586872587,0.6867469879518071,0.8975903614457831,0.6084337349397588,1.0,2.172226532195476,-7.157125012285381
19463,"Conair, Inc AZ 85307",Kitchen & Small Electrics,1,1264.0,1249.0,200.0,995.0,0.15822784810126583,0.7729430379746833,0.8749999999999998,0.972375890662278,0.8911289835888817,0.8949999999999997,0.7386934673366832,0.9199999999999998,0.9899999999999995,0.9850000000000001,3.0,-10.205696202531644,-19.94328526875947
93793,Farfarview CA 92337,APS,1,1163.0,1154.0,163.0,903.0,0.14015477214101463,0.7755803955288051,0.8538263112639722,0.8212628597740034,0.6019454696553564,0.6932515337423312,0.8050941306755264,0.852760736196319,0.9079754601226994,0.6073619631901837,1.0,-7.824591573516715,-4.568246424519828
448781,One Up Innovations GA 30360,Upholstery,1,1150.0,1136.0,126.0,1010.0,0.10956521739130434,0.7173913043478258,0.5791304347826088,0.7888125784409422,0.7425969181425187,0.7063492063492067,0.7178217821782175,0.5079365079365077,0.8412698412698412,0.73015873015873,1.0,13.8260869565217,-7.142127409311638
10963,Megalak Finition Inc. NY 12919,Casegoods,1,1150.0,1120.0,169.0,321.0,0.14695652173913043,0.6086956521739133,0.7913043478260869,0.8834403079908213,0.8607713690699156,0.5739644970414204,0.5794392523364491,0.8461538461538464,0.9349112426035502,0.9053254437869823,4.0,-18.260869565217362,-27.4744655816908
447305,US-POD-NJ,APS Rugs,1,1143.0,1124.0,157.0,800.0,0.1373578302712161,0.5748031496062992,0.6780402449693786,0.7031739323843419,0.5697809163701066,0.45859872611464997,0.5812499999999999,0.5732484076433119,0.6305732484076433,0.40127388535031844,1.0,-10.323709536307945,-12.83707827780427
460617,FUJIAN VIITION INTERNET DEVELOPMENT CO LTD CA 92571,APS Decor,1,1060.0,1040.0,112.0,898.0,0.10566037735849057,0.6311320754716985,0.8594339622641505,0.9076571448456889,0.700146291973616,0.7410714285714285,0.6135857461024503,0.7857142857142859,0.9196428571428569,0.6875000000000003,1.0,-22.8301886792452,-27.652506937399046
30678,DorelHomeFurnishings GA31308,Upholstery,1,977.0,966.0,133.0,790.0,0.13613101330603888,0.6233367451381786,0.8239508700102353,0.7085389785494481,0.39329552752074376,0.6390977443609023,0.6113924050632917,0.8195488721804508,0.8045112781954883,0.44360902255639123,1.0,-20.061412487205665,-8.520223341126954
146557,A298 CA01,Mattress,1,874.0,850.0,205.0,315.0,0.2345537757437071,0.7334096109839817,0.8878718535469109,0.8665598773711439,0.5599607174031394,0.4878048780487801,0.7142857142857145,0.8682926829268293,0.8878048780487802,0.38536585365853654,1.0,-15.446224256292918,-13.31502663871622
316345,Sinda Furniture CA 91761,APS,1,854.0,845.0,128.0,685.0,0.14988290398126464,0.7318501170960185,0.872365339578454,0.7252675679177643,0.5072794022372911,0.7734375000000002,0.7284671532846714,0.8984374999999998,0.8906249999999998,0.6484375,1.0,-14.051522248243542,0.6582549178254293
94641,Shenzhenshi xiangdeyizhang keji youxiang CA 92337,APS,1,845.0,835.0,125.0,620.0,0.14792899408284024,0.7881656804733722,0.8745562130177517,0.8285879853196836,0.592775738844891,0.7039999999999997,0.798387096774193,0.8560000000000002,0.88,0.5599999999999998,1.0,-8.639053254437945,-4.042230484631137
106337,Dainty Home NY,Soft Home,1,798.0,786.0,81.0,708.0,0.10150375939849623,0.6065162907268168,0.6528822055137853,0.7806098244706088,0.57368352956398,0.5555555555555557,0.6129943502824856,0.6419753086419752,0.7407407407407406,0.4444444444444444,1.0,-4.63659147869685,-17.4093533743792
313635,Wayne Tile Company NJ 07444,Flooring,1,780.0,760.0,80.0,680.0,0.10256410256410256,0.46282051282051284,0.656410256410257,0.7964396284829723,0.4575464396284828,0.33750000000000013,0.4764705882352941,0.5499999999999998,0.8750000000000002,0.38749999999999996,1.0,-19.35897435897441,-33.36191156624595
459504,Park Hill Collection KS 66061,Decor,1,780.0,760.0,105.0,648.0,0.1346153846153846,0.7012820512820511,0.7410256410256415,0.901287593984962,0.6268473266499582,0.638095238095238,0.714506172839506,0.714285714285714,0.8857142857142857,0.5619047619047619,1.0,-3.974358974359038,-20.000554270291094
341753,"Zhejiang On Leap Furnishing Co.,Ltd. GA 31322",APS Outdoor,1,761.0,754.0,77.0,534.0,0.1011826544021025,0.7003942181340341,0.8659658344283836,0.7214407057491135,0.40591998728379985,0.584415584415584,0.7471910112359551,0.831168831168831,0.753246753246753,0.3376623376623376,1.0,-16.557161629434948,-2.1046487615079323
77785,LTmate Global LLC CA 91761,APS Home Improvement,1,734.0,729.0,87.0,539.0,0.11852861035422343,0.5476839237057225,0.9346049046321524,0.8722396553084382,0.7253639952052644,0.4827586206896552,0.5213358070500933,0.9770114942528734,1.0,0.9655172413793107,2.0,-38.69209809264299,-32.45557316027157
369977,"Lancai (Shenzhen) Technology Co., Ltd NJ 07008",APS Home Improvement,1,732.0,729.0,89.0,630.0,0.12158469945355191,0.7554644808743165,0.894808743169399,0.8593507087334256,0.6202495264223655,0.7640449438202244,0.7539682539682534,0.898876404494382,0.9775280898876406,0.7078651685393257,1.0,-13.934426229508245,-10.388622785910906
354420,"GigaCloud Trading, Inc. CA 92337 (5) ",Outdoor Furniture,1,701.0,678.0,101.0,359.0,0.14407988587731813,0.666191155492154,0.8131241084165479,0.787009967050394,0.6047891143047303,0.584158415841584,0.701949860724234,0.8316831683168319,0.8514851485148516,0.6831683168316829,1.0,-14.693295292439391,-12.081881155824004
351158,Hermes and Fesius LLC GA 31308,APS Outdoor,1,700.0,695.0,96.0,489.0,0.13714285714285715,0.7714285714285716,0.8628571428571425,0.7401156375513084,0.4896558826558386,0.5937500000000002,0.8323108384458079,0.7916666666666666,0.7708333333333334,0.30208333333333326,1.0,-9.142857142857096,3.1312933877263194
316680,Casa Fine Arts TX 78753,Decor,1,680.0,651.0,68.0,601.0,0.1,0.688235294117647,0.8514705882352941,0.8195838477090157,0.5297213297857393,0.7352941176470587,0.6821963394342762,0.8823529411764705,0.8823529411764707,0.5882352941176467,1.0,-16.323529411764714,-13.134855359136877
224714,NingBo KaiMeiChen DianZiShangWu GA 30024(4),APS Home Improvement,1,672.0,669.0,75.0,367.0,0.11160714285714286,0.6369047619047619,0.7976190476190481,0.773764392974099,0.5315880839008792,0.6533333333333331,0.6948228882833786,0.7733333333333334,0.84,0.5600000000000002,1.0,-16.071428571428626,-13.685963106933718
25770,Jamie Young Company 331 West Victoria,PG Home Improvement,1,633.0,601.0,100.0,517.0,0.1579778830963665,0.7962085308056874,0.8846761453396522,0.8554697683100703,0.6742147999626666,0.8100000000000002,0.79110251450677,0.8600000000000001,0.9199999999999998,0.7799999999999998,1.0,-8.846761453396478,-5.9261237504382835
195990,Attraction Design LLC GA,Decor,1,630.0,628.0,109.0,491.0,0.173015873015873,0.6253968253968254,0.8301587301587302,0.8841536186386809,0.5429125533488135,0.6880733944954125,0.619144602851324,0.8256880733944957,0.9266055045871557,0.6422018348623855,1.0,-20.47619047619048,-25.87567932418555
352273,"Ningbo Chuangjiuyi Technology Co., Ltd CA 91730",APS Upholstery,1,620.0,616.0,96.0,408.0,0.15483870967741936,0.5145161290322577,0.758064516129032,0.7710651390185705,0.4918853273632685,0.4166666666666669,0.5539215686274506,0.5937500000000002,0.8750000000000001,0.5625000000000002,1.0,-24.35483870967743,-25.65490099863128
39237,"Fabric Textile Products, Inc.",Tabletop,1,617.0,594.0,65.0,547.0,0.1053484602917342,0.6580226904376021,0.7617504051863855,0.8268024547732041,0.6684024892434399,0.8153846153846153,0.6361974405850099,0.8307692307692309,0.8615384615384615,0.7999999999999999,1.0,-10.37277147487834,-16.877976433560203
288857,Yinuo Smart Furniture Inc CA 92336,Upholstery,1,605.0,596.0,81.0,502.0,0.13388429752066117,0.6247933884297522,0.8033057851239663,0.7608325088906128,0.46866560603224705,0.9382716049382716,0.5697211155378488,0.9012345679012344,0.9259259259259259,0.7901234567901232,1.0,-17.851239669421414,-13.603912046086064
366949,lishuimiyoukuajingdianzishangwuyouxiangongsi CA 92336,Wayfair,1,599.0,591.0,132.0,389.0,0.22036727879799667,0.7295492487479135,0.7378964941569285,0.9301867341745729,0.8798080896393633,0.46212121212121204,0.8380462724935737,0.5454545454545454,0.9772727272727271,0.909090909090909,1.0,-0.8347245409014992,-20.063748542665937
247870,GOLD TREE INC. GA 30519,APS,1,593.0,590.0,88.0,458.0,0.14839797639123103,0.6930860033726812,0.9106239460370995,0.7489342017615279,0.49077788468655187,0.5909090909090907,0.7270742358078601,0.9204545454545453,0.9204545454545453,0.6022727272727272,1.0,-21.75379426644183,-5.58481983888467
370331,North American Country Home CA 92336,Decor,1,563.0,540.0,136.0,392.0,0.24156305506216696,0.7779751332149201,0.8774422735346354,0.8986772486772487,0.8411564625850336,0.7794117647058825,0.7780612244897959,0.9117647058823527,0.9852941176470587,0.8970588235294118,2.0,-9.946714031971538,-12.070211546232867
452747,dingli technology inc TX 77477,APS Home Improvement,1,561.0,558.0,102.0,321.0,0.18181818181818182,0.7878787878787878,0.7076648841354723,0.7484339932335108,0.5951998124141625,0.8823529411764703,0.7601246105919003,0.7745098039215685,0.784313725490196,0.6960784313725488,1.0,8.021390374331549,3.944479464527706
80153,WE CA4,APS AEOF,1,553.0,547.0,60.0,330.0,0.10849909584086799,0.7576853526220619,0.8444846292947555,0.7906930363968757,0.564500581685225,0.7333333333333333,0.7727272727272736,0.8666666666666665,0.9333333333333332,0.6166666666666667,1.0,-8.67992766726936,-3.300768377481378
11257,Comfort Classics,Outdoor Furniture,1,552.0,550.0,79.0,462.0,0.1431159420289855,0.6920289855072466,0.7246376811594205,0.8569224714679254,0.7428020464384102,0.7468354430379742,0.6839826839826844,0.7341772151898734,0.8987341772151897,0.7974683544303796,2.0,-3.2608695652173947,-16.489348596067888
116118,Origami Group Inc. CA 91750,Storage & Org - Frequency,1,551.0,544.0,81.0,458.0,0.147005444646098,0.7313974591651541,0.8439201451905627,0.896681543796558,0.8059497816593889,0.6296296296296295,0.7467248908296941,0.7901234567901236,0.9506172839506175,0.8518518518518521,2.0,-11.25226860254086,-16.528408463140387
23446,Justice Design Group CA,Lighting,1,548.0,525.0,67.0,471.0,0.12226277372262774,0.7445255474452551,0.7536496350364964,0.7856556465473663,0.7400829036497827,0.7910447761194028,0.7367303609341822,0.9104477611940298,0.9104477611940296,0.8805970149253731,1.0,-0.9124087591241281,-4.113009910211119
299125,EVE AY CORP CA 91789,Wayfair,1,541.0,528.0,275.0,200.0,0.5083179297597042,0.44547134935305,0.8909426987060998,0.8265056818181817,0.6746969696969697,0.4145454545454547,0.49000000000000016,0.9381818181818182,0.9563636363636365,0.7527272727272728,2.0,-44.547134935304975,-38.10343324651318
174433,SHENZHENSHI JULIBAIBIAN KEJIYOUXIANGONGSI CA 90201,APS,1,536.0,532.0,66.0,433.0,0.12313432835820895,0.6940298507462684,0.7966417910447758,0.8620483078365657,0.5765380541422841,0.6818181818181817,0.690531177829099,0.7424242424242423,0.9242424242424242,0.5909090909090908,1.0,-10.26119402985074,-16.801845709029728
308438,C-CA-3,APS,1,531.0,531.0,66.0,422.0,0.12429378531073447,0.33521657250470815,0.7438794726930321,0.7137476459510365,0.391713747645951,0.22727272727272732,0.3601895734597157,0.7424242424242423,0.6818181818181818,0.3333333333333333,1.0,-40.866290018832395,-37.85310734463283
5406,Crane USA,Youth Furniture & Decor,1,526.0,509.0,68.0,449.0,0.12927756653992395,0.7338403041825092,0.8441064638783272,0.9069313602373316,0.7297246445933114,0.6764705882352942,0.7416481069042312,0.9264705882352944,0.9117647058823529,0.6470588235294118,1.0,-11.0266159695818,-17.309105605482234
473177,Houston International Trading TX 77081-2049,Storage & Org - Frequency,1,517.0,508.0,77.0,421.0,0.14893617021276595,0.462282398452611,0.7098646034816251,0.8278330559036414,0.7734724222417566,0.11688311688311691,0.5273159144893109,0.5064935064935066,0.7922077922077925,0.6753246753246754,4.0,-24.758220502901406,-36.55506574510304
147209,New Decor LLC CA(7),APS Home Improvement,1,515.0,508.0,73.0,416.0,0.141747572815534,0.7631067961165042,0.8699029126213591,0.8333916944276197,0.621971532404603,0.945205479452055,0.7187499999999992,0.9041095890410958,0.9452054794520546,0.7945205479452054,1.0,-10.679611650485487,-7.028489831111551
208524,Ningbo Qiangbang Outdoor Leisure ProductsGA 30336,APS Outdoor,1,483.0,477.0,75.0,262.0,0.15527950310559005,0.6977225672877844,0.7991718426501035,0.8055275497303439,0.44287611823259226,0.6533333333333333,0.8091603053435109,0.84,0.8799999999999998,0.46666666666666656,1.0,-10.144927536231918,-10.780498244255954
472168,New Pacific Direct CA 90601,Casegoods,1,467.0,460.0,161.0,283.0,0.34475374732334046,0.7837259100642401,0.8308351177730193,0.9182516515593792,0.836180672914426,0.6273291925465843,0.9010600706713782,0.7142857142857144,0.8944099378881988,0.7515527950310563,2.0,-4.710920770877925,-13.452574149513907
177169,NANCE CARPET GA,Flooring,1,459.0,459.0,77.0,364.0,0.16775599128540306,0.6862745098039216,0.8300653594771242,0.949891067538126,0.9281045751633982,0.8181818181818181,0.6648351648351649,0.9220779220779217,1.0,1.0,3.0,-14.379084967320265,-26.361655773420445
46347,Violet Distribution Inc.,Tabletop,1,457.0,444.0,50.0,395.0,0.10940919037199125,0.7133479212253826,0.8183807439824948,0.8756984832934199,0.617048694263884,0.7,0.7215189873417717,0.78,0.9799999999999999,0.6199999999999999,1.0,-10.503282275711223,-16.235056206803733
6218,Emissary,Decor,1,450.0,437.0,68.0,370.0,0.1511111111111111,0.6933333333333332,0.866666666666667,0.8093945203785019,0.6068649885583527,0.5882352941176471,0.7162162162162161,0.9117647058823527,0.9117647058823527,0.6470588235294118,1.0,-17.33333333333338,-11.606118704516867
290432,AIVITUVIN INC NJ 08016,APS,1,447.0,445.0,45.0,360.0,0.10067114093959731,0.5167785234899329,0.8478747203579415,0.8278401997503121,0.3848064918851436,0.44444444444444436,0.5222222222222223,0.7777777777777776,0.8888888888888888,0.3777777777777777,1.0,-33.10961968680086,-31.106167626037916
295424,Les Meubles Sua-v inc. NY 12901,Casegoods,1,440.0,429.0,84.0,131.0,0.19090909090909092,0.7068181818181818,0.8295454545454543,0.7970880986148161,0.6898033195743118,0.857142857142857,0.6717557251908394,0.8928571428571427,0.9047619047619048,0.8333333333333334,1.0,-12.272727272727247,-9.026991679663432
146552,"Ningbo Garden International Co, Ltd. NJ 07305",APS Outdoor,1,435.0,433.0,60.0,364.0,0.13793103448275862,0.4804597701149425,0.8919540229885062,0.8276527167982133,0.4229880973529934,0.3000000000000001,0.5082417582417582,0.9499999999999997,0.9166666666666666,0.4333333333333333,1.0,-41.14942528735637,-34.71929466832708
283813,(US)changsha lanqi dianzishangwu youxiang CA 92571,APS,1,425.0,422.0,80.0,300.0,0.18823529411764706,0.611764705882353,0.8494117647058825,0.8637677725118483,0.7200947867298578,0.3999999999999999,0.7233333333333333,0.85,0.9625000000000001,0.8125,1.0,-23.764705882352956,-25.200306662949533
26508,Paragon Industries CA 92780,Flooring,1,416.0,405.0,47.0,363.0,0.11298076923076923,0.6153846153846152,0.8894230769230766,0.8266367377478485,0.5233819678264123,0.4680851063829788,0.6391184573002753,0.8510638297872339,0.7659574468085103,0.3617021276595743,1.0,-27.403846153846146,-21.125212236323332
62318,Yard Elements CA 92563,Fireplaces & Grills,1,408.0,402.0,78.0,314.0,0.19117647058823528,0.6593137254901966,0.8749999999999997,0.8432677377443993,0.6098963779826979,0.44871794871794873,0.7229299363057331,0.8205128205128205,0.8846153846153842,0.5256410256410254,1.0,-21.568627450980305,-18.395401225420272
330215,kaylastudio Inc CA 92335,APS Home Improvement,1,403.0,386.0,58.0,317.0,0.14392059553349876,0.6451612903225806,0.6550868486352359,0.7184174825517725,0.5015037348196336,0.5689655172413794,0.6561514195583596,0.5862068965517239,0.8275862068965518,0.48275862068965514,1.0,-0.9925558312655292,-7.3256192229191885
79806,HomeSeason Enterprise CA 91746,Outdoor Furniture,1,403.0,390.0,61.0,325.0,0.1513647642679901,0.7096774193548387,0.7518610421836228,0.7729230769230772,0.7132307692307691,0.7049180327868851,0.7015384615384616,0.819672131147541,0.9180327868852458,0.819672131147541,1.0,-4.218362282878408,-6.324565756823841
40973,Nine Stars U.S.A. CA,Storage & Org - Frequency,1,401.0,396.0,99.0,273.0,0.24688279301745636,0.623441396508728,0.8029925187032421,0.8307340807340808,0.5985218485218481,0.6565656565656567,0.6080586080586079,0.7878787878787874,0.8686868686868688,0.595959595959596,1.0,-17.955112219451408,-20.729268422535284
404750,"Zhuji Yaliang E-commerce Co., Ltd. CA 91789",APS Soft Home,1,401.0,392.0,55.0,331.0,0.1371571072319202,0.7705735660847878,0.8802992518703237,0.8874930636907327,0.6526912879955609,0.7454545454545455,0.7824773413897278,0.9090909090909091,0.8727272727272726,0.5636363636363635,1.0,-10.972568578553588,-11.69194976059449
183462,Grand Leisure Outdoor Product Co.CA90201,APS Outdoor,1,401.0,397.0,54.0,317.0,0.13466334164588528,0.5860349127182043,0.8428927680798006,0.8009079975862761,0.4628544104910042,0.3333333333333334,0.618296529968454,0.8333333333333331,0.7407407407407407,0.29629629629629634,1.0,-25.685785536159635,-21.487308486807176
265862,"Chacivagarhspace Co., Ltd CA 91730",APS Home Improvement,1,397.0,376.0,70.0,296.0,0.17632241813602015,0.6926952141057936,0.8186397984886649,0.7337460465784935,0.5708740655549166,0.6857142857142858,0.6959459459459462,0.8571428571428572,0.7857142857142856,0.6285714285714287,1.0,-12.594458438287127,-4.105083247269992
367696,Jonathan Adler CA 92571,PG Decor,1,389.0,375.0,70.0,303.0,0.17994858611825193,0.781491002570694,0.8457583547557845,0.8182175703284614,0.7874378752160929,0.8857142857142858,0.7524752475247525,0.8857142857142856,0.914285714285714,0.8857142857142857,2.0,-6.42673521850905,-3.672656775776739
405841,Dongguan Huaxin Lighting and Electrica CA 90023(2),APS Home Improvement,1,387.0,383.0,54.0,293.0,0.13953488372093023,0.7984496124031006,0.7777777777777777,0.9664265937668839,0.9638423611503034,0.9814814814814814,0.7406143344709897,0.9259259259259257,0.9814814814814814,0.9814814814814814,6.0,2.067183462532296,-16.797698136378326
53536,BEST MART INC GA 1700,APS,1,386.0,381.0,47.0,311.0,0.12176165803108809,0.7564766839378239,0.8341968911917094,0.8576263176106205,0.5310951886641176,0.9574468085106381,0.7588424437299036,0.8085106382978722,0.9361702127659572,0.7234042553191488,1.0,-7.7720207253885505,-10.11496336727966
297488,YIGOBUY INC GA 30122,APS,1,380.0,375.0,45.0,271.0,0.11842105263157894,0.7657894736842106,0.8394736842105261,0.8396374470411369,0.5586009566762333,0.7555555555555555,0.8339483394833948,0.8666666666666665,0.9111111111111111,0.7111111111111109,1.0,-7.3684210526315574,-7.384797335692628
146818,"Ningbo Angela Leisure Products Co.,ltd NJ 07305",APS Outdoor,1,380.0,379.0,72.0,299.0,0.18947368421052632,0.7473684210526317,0.8421052631578947,0.9605457064445247,0.9105637966484588,0.5694444444444445,0.7826086956521741,0.8472222222222223,0.9861111111111112,0.9583333333333335,2.0,-9.4736842105263,-21.317728539189307
35836,PTS America INC CA 92374 ,Tabletop,1,379.0,374.0,43.0,323.0,0.11345646437994723,0.4063324538258572,0.799472295514512,0.9236602043012526,0.5509594212016357,0.2790697674418605,0.42414860681114513,0.8604651162790697,1.0,0.3255813953488371,1.0,-39.31398416886548,-51.73277504753955
