lookback_window,timebase,lookback_weeks,supplier_id,su_name,parent_suid,parent_su_name,sto,srm_contact,state_name,city_name,postal_code,address_1,assigned_induction_hub_name,assigned_station_state,assigned_station_zip,total_vol,weeks_with_vol,direct_eligible_vol,direct_eligible_share,batched_direct_vol,true_direct_vol,weeks_with_true_direct,pct_weeks_with_true_direct,true_direct_by_week,top_true_direct_hubs,n_ghost_hubs,ghost_hub_vol,ghost_share,ghost_direct_vol,ghost_hubs,missing_actual_hub_vol,missing_actual_hub_share,hub_mismatch_vol,state_mismatch_vol,far_hub_vol,avg_direct_gain,avg_gain_on_direct_eligible,avg_dist_assignedhub_customer,avg_dist_actualhub_customer,avg_dist_assignedhub_actualhub,ifr,direct_cohort
msbd_2w,msbd_su,2,292469,Baishi NJ 08810 Bedshe,25843,"Bedshe International Co.,LTD",APS,Rainbow Wu,NJ,Dayton ,08810,11 Corn Rd ,PRINCETON,NJ,8810,5086,2,2718,0.5344081793157688,2703,1764,2,1.0,2026-07-26: 1210; 2026-08-02: 554,East Brunswick (NJ) 1418; South Rialto - Ncpc (CA) 185; Rialto (CA) 80; Fairfield Annex (CA) 31; Arcadia (CA) 21,1,1559,0.30652772316162014,939,Chino (CA) 31%,68,0.013370035391270154,4282,2172,2166,-3.407468906873683,-0.7916153171950474,831.908476977567,1496.481707024694,1173.5502000800277,0.9807314195831695,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,59119,Safavieh CA 92518,381,Safavieh,Rugs,Alex Resnick,CA,Riverside,92518,20800 Krameria Aveune,RIALTO LOCAL,CA,92316,3656,3,1955,0.5347374179431073,1948,907,3,1.0,2026-07-26: 185; 2026-08-02: 557; 2026-08-09: 165,Rialto (CA) 876; West Savannah  Ncpc (GA) 9; Tracy (CA) 6; Richmond Hill Ncpc (GA) 5; Baytown (TX) 4,1,1808,0.49452954048140046,1044,Fairfield Annex (CA) 49%,214,0.058533916849015315,3406,53,1837,-0.8675677174359646,0.023064418414064234,1017.0930087390757,1056.060683760684,268.4261855670104,0.9146608315098469,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,302333,NW Investment Inc TX 75041,64824,NW Investment Inc,APS Youth,Mariah Mao,TX,Garland,75041,3422 W Kingsley Rd,MESQUITE,TX,75149,3204,2,2205,0.6882022471910112,2192,868,2,1.0,2026-07-26: 478; 2026-08-02: 390,South Dallas Rsf (TX) 856; Chino Hills Ncpc (CA) 10; Dallas (TX) 2,2,1594,0.4975031210986267,1326,Fairless Hills (PA) 38%; Diamond Bar Rsf (CA) 12%,171,0.05337078651685393,2991,1614,1607,0.21613957861510044,0.2725870949232672,897.0065870430681,583.3343991179705,795.4284376045517,0.6750936329588008,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,350373,York Wallcoverings PA 17408,5821,York Wallcoverings,Decor,Maxwell Threlkeld,PA,York,17408,2075 Loucks Road,HARRISBURG LOCAL,PA,17339,2910,3,837,0.2876288659793814,834,524,2,0.6666666666666666,2026-07-26: 347; 2026-08-02: 177,"Harrisburg (PA) 522; York, Pa (PA) 2",1,895,0.3075601374570447,312,Columbus (OH) 31%,99,0.03402061855670103,2261,891,888,-0.1049761585559372,0.08721979752918892,924.2460426703377,908.4878136200714,121.90378651280183,0.943298969072165,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,36423,NFusion GA 31407,3215,"GigaCloud Trading, Inc.",Outdoor Furniture,Amy Connell,GA,Savannah,31407,425 Jimmy Deloach Parkway,HAGERSTOWN,MD,21740,2779,2,1713,0.6164087801367398,1703,1228,2,1.0,2026-07-26: 769; 2026-08-02: 459,Richmond Hill Ncpc (GA) 580; West Savannah  Ncpc (GA) 577; Williamsburg Ncpc (FL) 69; Carson (CA) 2,1,514,0.18495861820798848,475,Ocala (FL) 18%,41,0.014753508456279237,2680,658,652,-0.6122615448749916,-0.011735356227494994,930.3766976744195,854.8266706443912,142.79108947959546,0.7668225980568555,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,302637,"GigaCloud Trading, Inc. GA 31302",3215,"GigaCloud Trading, Inc.",Outdoor Furniture,Amy Connell,GA,Bloomingdale,31302,3001 Jimmy Deloach Parkway,SAVANNAH,GA,31408,2718,2,1711,0.6295069904341427,1692,795,2,1.0,2026-07-26: 468; 2026-08-02: 327,West Savannah  Ncpc (GA) 694; Chattanooga (TN) 44; East Chattanooga (TN) 23; Atlanta (GA) 12; Ocala (FL) 10,3,1315,0.48381162619573215,900,South Atlanta Ncpc (GA) 22%; Williamsburg Ncpc (FL) 15%; Davenport (FL) 12%,60,0.02207505518763797,2613,947,1511,-0.21151058778305884,0.02609334267436327,913.5255749770013,848.4704671857625,242.2907698199924,0.6353936718175136,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,85184,Aosom LLC GA30294,5725,Aosom LLC,APS Outdoor,Amber Xiang,GA,Ellenwood,30294,4178 E Tanners Church Rd,ATLANTA LOCAL,GA,30294,2215,3,1487,0.6713318284424379,1478,1273,3,1.0,2026-07-26: 532; 2026-08-02: 576; 2026-08-09: 165,South Atlanta Ncpc (GA) 1248; Rialto (CA) 25,1,246,0.11106094808126411,205,Robbinsville (NJ) 11%,35,0.01580135440180587,2163,281,280,-0.11186826823801903,-0.006504841278671163,712.7969943963317,709.1341152473219,128.22235076353516,0.9521444695259601,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,296291,AMCA,64001,Zhengzhou hanzhouboyang jinchukoumaoyiyouxiangongs,APS Housewares & More,Vivienne Hu,CA,Eastvale ,91752,3900 Hamner Ave ,WEST RIALTO,CA,92316,1931,2,1399,0.7244950802692905,1389,1090,2,1.0,2026-07-26: 652; 2026-08-02: 438,Rialto (CA) 759; Oceanside (CA) 142; Industry (CA) 69; Arcadia (CA) 63; South Rialto - Ncpc (CA) 35,1,416,0.2154324184360435,299,Fairfield Annex (CA) 22%,21,0.010875194199896427,1892,36,445,-0.34981929197894124,0.0042078432934697105,1664.1508825319545,1687.244361370716,153.43250790305572,0.9451061626100472,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,482466,海派艇新泽西仓,25843,"Bedshe International Co.,LTD",APS Soft Home,Rainbow Wu,NJ,DAYTON,08810,400 HELLER PARK CT,PRINCETON,NJ,8810,1921,2,359,0.1868818323789693,342,208,2,1.0,2026-07-26: 148; 2026-08-02: 60,South Rialto - Ncpc (CA) 101; Fairfield Annex (CA) 35; Burbank (CA) 22; Rialto (CA) 15; East Brunswick (NJ) 14,1,242,0.12597605413846955,135,Chino (CA) 13%,19,0.00989068193649141,604,563,561,-1.9885881608588296,-1.4313438340630589,871.069408099689,1282.9807520713823,792.7463607594937,0.9765747006767317,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,482463,海派艇美西仓,25843,"Bedshe International Co.,LTD",APS Soft Home,Rainbow Wu,CA,Fontana,92337,14144 Santa Ana Ave,WEST RIALTO,CA,92316,1821,2,1406,0.7721032399780341,1396,1260,2,1.0,2026-07-26: 818; 2026-08-02: 442,South Rialto - Ncpc (CA) 1051; Burbank (CA) 128; Chino (CA) 52; East Brunswick (NJ) 25; Rialto (CA) 4,1,191,0.10488742449203735,137,Princeton (NJ) 10%,26,0.014277869302580999,1790,242,245,-1.0369390828650844,-0.12613515177886558,1615.3570725707245,1732.0644002565755,370.49085331846067,0.9686985172981882,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,324795,Shenzhen Like Keji Youxiangongsi PA 18064,62368,Shenzhen Like Keji Youxiangongsi,APS Bedroom,Lydia Liu,PA,Nazareth,18064,3363 Gun Club Rd,LEHIGH VALLEY LOCAL,PA,18067,1745,2,655,0.3753581661891118,653,538,2,1.0,2026-07-26: 276; 2026-08-02: 262,Lehigh Valley (PA) 512; Middletown (CT) 14; Hagerstown (MD) 12,1,290,0.166189111747851,116,Greensboro (NC) 17%,23,0.013180515759312322,1712,382,296,-0.17501744144168646,0.05284568380539325,675.5187500000003,666.0635666347076,99.23399648917494,0.8538681948424082,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,50537,Brewster Home Fashions MA,7747,Brewster Home Fashions,Decor,Maxwell Threlkeld,MA,Randolph,02368,67 Pacella Park Dr,QUINCY,MA,2171,1531,2,441,0.2880470280862182,438,37,2,1.0,2026-07-26: 13; 2026-08-02: 24,Harrisburg Local (PA) 37,2,1263,0.8249510124101894,403,Columbus (OH) 60%; Harrisburg (PA) 22%,154,0.10058785107772697,1369,1368,1366,0.2338799564322367,0.3993148639482138,1208.7826164874552,897.1769815418035,643.9660570592537,0.9079033311561072,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,253370,Edecor Center Inc._1 NJ 08110,253285,Edecor Center Inc._1,Wayfair,Asia Supplier Service Desk,NJ,Pennsauken,08110,1050 Thomas Busch Memorial Highway,CAMDEN,NJ,8007,1503,3,1054,0.7012641383898869,1051,415,2,0.6666666666666666,2026-07-26: 200; 2026-08-02: 215,Fairless Hills (PA) 399; Philadelphia (PA) 11; Chino Hills Ncpc (CA) 5,2,666,0.4431137724550898,636,South Dallas Rsf (TX) 27%; Diamond Bar Rsf (CA) 17%,57,0.03792415169660679,1422,1422,662,0.3059836235481994,0.35997668006192335,1210.2012678288443,555.6661367249606,924.612385643913,0.7418496340652029,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,155962,Compamia FL 33147,10309,Compamia,Outdoor Furniture,Kathleen Kerrins,FL,Miami,33147,7000 N W 32 AVE,MIAMI,FL,33178,1393,3,898,0.6446518305814788,896,696,2,0.6666666666666666,2026-07-26: 332; 2026-08-02: 364,Miami (FL) 696,1,315,0.22613065326633167,202,Williamsburg Ncpc (FL) 23%,57,0.040918880114860015,1213,1,296,-0.12669496360060825,0.01839178864713539,1511.5717181467196,1447.8854410201927,54.56326053042124,0.9260588657573586,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,248926,NJ.,248914,SHENZHENSHIMINGXIAOSHANGMAOYOUXIANGONGSI,APS Bedroom,Lydia Liu,NJ,Westampton,08060,35 E Park Dr,ROBBINSVILLE,NJ,8691,1377,2,620,0.4502541757443718,599,522,2,1.0,2026-07-26: 263; 2026-08-02: 259,Lehigh Valley (PA) 240; East Brunswick (NJ) 205; Fairless Hills (PA) 28; King Of Prussia (PA) 20; Woodbridge (NJ) 14,1,150,0.10893246187363835,79,Greensboro (NC) 11%,24,0.017429193899782137,1304,851,178,-0.11420382231660718,0.06262966702894303,774.0111895161293,741.2831045406542,108.5194776119403,0.9346405228758176,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,11861,Nuvo Lighting TX 75234,3478,Nuvo Lighting,Lighting,Kya Mehlman,TX,Farmers Branch,75234,2000 Valwood Parkway,IRVING,TX,75062,1318,2,350,0.26555386949924126,330,189,2,1.0,2026-07-26: 139; 2026-08-02: 50,Miami (FL) 68; Long Island (NY) 51; Dallas (TX) 40; Everett (WA) 22; Irving (TX) 6,1,191,0.1449165402124431,142,Hayward (CA) 14%,31,0.023520485584218515,552,451,447,0.16404351047333163,0.4414196479696723,956.6185697808536,665.0032753326503,578.137233201581,0.9787556904400614,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,408080,"Hangzhou Chuandiai Cultural Media Co., Ltd. CA 92337",284231,Kaiyon International (Hong Kong) Limited_1,APS Rugs,Rainbow Wu,CA,FONTANA,92337,13052 Jurupa Ave,WEST RIALTO,CA,92316,1275,2,440,0.34509803921568627,426,304,2,1.0,2026-07-26: 249; 2026-08-02: 55,Industry (CA) 149; Oceanside (CA) 85; Arcadia (CA) 37; South Rialto - Ncpc (CA) 25; Rialto (CA) 8,1,168,0.13176470588235295,125,Fairfield Annex (CA) 13%,43,0.03372549019607843,594,11,179,-0.20821628921798246,-0.0056072202239208085,1593.7446886446887,1613.71362781955,92.88680781758971,0.9631372549019608,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,111282,Costway CA 92374 [2],38830,Costway,APS Outdoor,David Liu,CA,Redlands,92374,9180 Alabama St,WEST RIALTO,CA,92316,1270,2,327,0.2574803149606299,324,114,2,1.0,2026-07-26: 66; 2026-08-02: 48,South Rialto - Ncpc (CA) 60; Industry (CA) 52; Rialto (CA) 2,1,373,0.2937007874015748,210,Fairfield Annex (CA) 29%,13,0.010236220472440945,559,6,371,-0.5638546175008613,0.0892697810797864,1026.657011915671,1065.227398523984,138.87142857142834,0.9409448818897629,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,327976,SHEN JUN TRADING LIMITED NJ 08810,327975,SHEN JUN TRADING LIMITED,APS,Regan Zou,NJ,Dayton,08810,11 Corn Rd,PRINCETON,NJ,8810,1226,2,805,0.6566068515497553,803,495,2,1.0,2026-07-26: 327; 2026-08-02: 168,East Brunswick (NJ) 495,1,468,0.3817292006525285,309,Chino (CA) 38%,14,0.011419249592169658,1207,471,471,-2.5316922886945274,-0.6092167973113263,756.8336198662844,1339.3372962607873,1071.4177446102792,0.9225122349102768,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,293214,CIAO JING INC CA 92879 ,88927,CIAO JING INC,Upholstery,Oscar Li,CA,Corona,92879 ,2565 Sampson Ave ,WEST RIALTO,CA,92316,1200,2,666,0.555,666,41,2,1.0,2026-07-26: 18; 2026-08-02: 23,South Rialto - Ncpc (CA) 23; Arcadia (CA) 18,1,1126,0.9383333333333334,625,Fairfield Annex (CA) 94%,12,0.01,1120,329,1059,-0.3533041466539961,-0.03998119094468485,1894.04192634561,2085.444178794179,583.6706199460908,0.3983333333333337,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,22652,JA Henckels NY,1857,JA Henckels,Kitchen & Small Electrics,Hailey Haas,NY,Pleasantville,10570,270 Marble Ave,ELMSFORD,NY,10523,1147,2,291,0.25370531822144726,290,245,2,1.0,2026-07-26: 144; 2026-08-02: 101,White Plains (NY) 234; Lehigh Valley (PA) 11,1,126,0.10985178727114212,46,Santa Fe Springs (CA) 11%,267,0.23278116826503922,772,149,117,-1.869821864301587,-0.10349112312836228,1191.1083333333322,1283.0928000000001,427.055252918288,0.9311246730601569,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,302155,"Shenzhen Laiwo Trading Co., Ltd. PA 18064",65593,"Shenzhen Laiwo Trading Co., Ltd.",APS,Stella Yin,PA,Nazareth,18064,3363 Gun Club Rd,LEHIGH VALLEY LOCAL,PA,18067,1114,2,449,0.4030520646319569,423,354,2,1.0,2026-07-26: 205; 2026-08-02: 149,Lehigh Valley (PA) 335; Middletown (CT) 15; Hagerstown (MD) 4,1,170,0.1526032315978456,72,Greensboro (NC) 15%,16,0.01436265709156194,1097,288,201,-0.2998435850411755,0.007581438742019288,713.2417687074836,729.4225718194263,142.00803652968042,0.857271095152602,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,149173,Alphamarts 006-F NJ 08554,46710,Alphamarts,APS Outdoor,Melody Lu,NJ,Roebling,08554,839 Railroad Ave,ROBBINSVILLE,NJ,8691,1111,2,182,0.1638163816381638,163,158,2,1.0,2026-07-26: 122; 2026-08-02: 36,Fairless Hills (PA) 63; Toledo (OH) 57; Robbinsville (NJ) 27; Princeton (NJ) 11,1,169,0.15211521152115212,9,Hagerstown (MD) 15%,30,0.027002700270027002,637,522,285,0.010013155758881382,0.2889158449505221,545.1784695201034,452.7097463284375,176.45360531309288,0.7848784878487841,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,313259,AM-CA,100553,SHENZHEN NAMUNANI WANGLUO KEJI YOUXIAN GONGSI,APS,Asia Supplier Service Desk,CA,Eastvale,91752,3900 Hamner Ave,WEST RIALTO,CA,92316,1080,2,752,0.6962962962962963,740,494,2,1.0,2026-07-26: 338; 2026-08-02: 156,Rialto (CA) 294; Oceanside (CA) 92; King Of Prussia (PA) 34; Woodbridge (NJ) 22; Arcadia (CA) 18,2,377,0.3490740740740741,249,Fairfield Annex (CA) 19%; Fairless Hills (PA) 16%,16,0.014814814814814815,1054,248,457,-0.2016865129640331,0.14351197514136138,1790.3302709069494,1516.6455680399501,724.3882297551781,0.9425925925925918,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,229709,Meishe CA 92337 Bedshe,25843,"Bedshe International Co.,LTD",APS,Rainbow Wu,CA,Fontana,92337,11010 Juniper Ave,WEST RIALTO,CA,92316,1014,2,787,0.7761341222879684,780,666,2,1.0,2026-07-26: 469; 2026-08-02: 197,Chino (CA) 261; Rialto (CA) 178; East Brunswick (NJ) 78; Arcadia (CA) 59; South Rialto - Ncpc (CA) 45,1,134,0.13214990138067062,116,Fairfield Annex (CA) 13%,16,0.015779092702169626,995,163,295,-1.8896077887022016,-0.10963505145182662,1540.3815732758628,1678.3543075245361,504.36907630522074,0.9250493096646952,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,150553,XH DV-SWN GA 31326,66040,Shenzhen XinheTrade Limited Company,APS,Stella Yin,GA,Rincon,31326,1000 Trade center Pkwy,SAVANNAH,GA,31408,1004,2,458,0.45617529880478086,457,402,2,1.0,2026-07-26: 249; 2026-08-02: 153,West Savannah  Ncpc (GA) 370; Williamsburg Ncpc (FL) 23; Richmond Hill Ncpc (GA) 9,1,109,0.10856573705179283,56,Davenport (FL) 11%,19,0.018924302788844622,975,181,179,0.013786809591355573,0.05413368129988679,526.5097023153248,499.14910820451854,84.06160164271043,0.8854581673306772,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,432907,SmartStandard GA 30349,49538,NORTH ELM ARTISAN LLC_1,APS Home Improvement,Nicole Sun,GA,Atlanta,30349,4131 Southmeadow Pkwy W,AUSTELL,GA,30168,1000,2,626,0.626,618,171,2,1.0,2026-07-26: 76; 2026-08-02: 95,South Atlanta Ncpc (GA) 141; Savannah (GA) 19; Davenport (FL) 11,2,686,0.686,448,West Savannah  Ncpc (GA) 57%; Richmond Hill Ncpc (GA) 12%,8,0.008,975,56,735,-0.9562296549849284,-0.05001133712835741,560.631624863685,620.2906010928959,235.80381443298958,0.9749999999999994,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,61549,Four Hands TX,12097,Four Hands,PG Casegoods,Jonathan Leanos,TX,Del Valle,78617,6106 Ross Rd,KYLE,TX,78640,912,3,133,0.14583333333333334,125,5,1,0.3333333333333333,2026-07-26: 5,South Austin (TX) 5,1,794,0.8706140350877193,123,South Dallas Rsf (TX) 87%,84,0.09210526315789473,793,30,746,-0.8908552106350128,0.09548685380565664,1027.1868131868139,1090.0993315508003,245.21930501930515,0.9649122807017555,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,297069,10-MN001,35678,"HONGKONG LICHUAN TECHNOLOGY CO.,LIMITED",APS,Yolanda GUI,GA,Braselton,30517,900 HIGHWAY 124,BRASELTON,GA,30517,901,2,496,0.5504994450610433,494,366,2,1.0,2026-07-26: 221; 2026-08-02: 145,South Atlanta Ncpc (GA) 322; Atlanta (GA) 44,1,212,0.23529411764705882,128,Olive Branch (MS) 24%,11,0.01220865704772475,840,222,223,-0.7349339180126061,0.0293664559516236,603.2462616822429,602.1395565927653,154.53884484711182,0.9589345172031083,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,351177,DWSAV. GA 31326,326437,Hongkong Taisheng Furniture Trading Limited,APS AEOF,Ivy Mao,GA,Rincon,31326,1000 Trade Center Pkwy,SAVANNAH,GA,31408,897,2,323,0.3600891861761427,323,277,2,1.0,2026-07-26: 144; 2026-08-02: 133,West Savannah  Ncpc (GA) 267; Williamsburg Ncpc (FL) 5; Richmond Hill Ncpc (GA) 5,1,151,0.16833890746934224,46,Davenport (FL) 17%,13,0.014492753623188406,881,167,167,-0.00245971637470667,0.03506459395032354,429.52564402810305,429.2068387096774,73.95136363636357,0.9253065774804906,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,216056,FZY NJ 08505,100316,SHEN ZHEN SHI FANG ZE YUAN KE JI YOU XIAN GONG SI,Casegoods,Asia Supplier Service Desk,NJ,Bordentown,08505,3280 US 206,ROBBINSVILLE,NJ,8691,887,2,548,0.6178128523111612,537,308,2,1.0,2026-07-26: 231; 2026-08-02: 77,Fairless Hills (PA) 148; King Of Prussia (PA) 59; Lehigh Valley (PA) 40; Etna Rsf (OH) 32; Woodbridge (NJ) 10,1,236,0.266065388951522,229,Greensboro (NC) 27%,10,0.011273957158962795,806,732,333,0.1388762731922813,0.24387762965234333,971.2464659685863,743.9418740849202,188.13993135011452,0.9425028184892891,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,316658,NingBo KaiMeiChen DianZiShangWu YouXian NJ 08822,83386,"Ningbo FanKai E-commerce Co., Ltd._1",APS Home Improvement,Nicole Sun,NJ,Fleminton,08822,1200 county road 523,WOODBRIDGE LOCAL,NJ,8832,862,2,324,0.37587006960556846,306,224,2,1.0,2026-07-26: 104; 2026-08-02: 120,East Brunswick (NJ) 210; Chino (CA) 5; Industry (CA) 3; South Atlanta Ncpc (GA) 2; Diamond Bar Rsf (CA) 2,1,169,0.19605568445475638,82,Rialto (CA) 20%,27,0.031322505800464036,820,230,218,-3.0881730004025436,-0.511076697707645,587.6848368522074,993.0353153153151,704.2097560975604,0.9907192575406022,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,211658,WPLA4,62368,Shenzhen Like Keji Youxiangongsi,APS,Lydia Liu,CA,Fontana,92337,13083 Slover Ave,WEST RIALTO,CA,92316,837,3,420,0.5017921146953405,413,56,2,0.6666666666666666,2026-07-26: 29; 2026-08-02: 27,Arcadia (CA) 16; Industry (CA) 9; Oceanside (CA) 9; South Rialto - Ncpc (CA) 8; Chino Hills Ncpc (CA) 6,1,684,0.8172043010752689,359,Fairfield Annex (CA) 82%,13,0.015531660692951015,781,1,680,-2.280006365809806,0.036308965450074386,992.4026277372261,1074.586748844375,379.3619047619049,0.7622461170848266,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,31503,"Top Knobs, Inc. CA 90065",19191,"Top Knobs, Inc.",Hardware,Matt Bartolucci,CA,Los Angeles,90065,1310 Cypress Avenue,ARCADIA,CA,91006,836,3,520,0.6220095693779905,520,186,2,0.6666666666666666,2026-07-26: 113; 2026-08-02: 73,Los Angeles (CA) 186,1,559,0.6686602870813397,334,Woodbridge (NJ) 67%,15,0.017942583732057416,809,548,548,-7.3705095285281645,-0.5290642886063964,1098.8130606860145,2040.1080971659906,1869.6605686032121,0.9521531100478469,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,312816,hebeixiongananglangongyinglianyouxiangong NJ 08505,280601,hebeixiongananglangongyinglianyouxiangongsi,APS Mattresses,Checky Yi,NJ,Bordentown ,08505,3280 US Highway 206,ROBBINSVILLE,NJ,8691,832,2,531,0.6382211538461539,522,314,2,1.0,2026-07-26: 182; 2026-08-02: 132,Fairless Hills (PA) 185; King Of Prussia (PA) 51; Etna Rsf (OH) 26; Princeton (NJ) 22; Hagerstown (MD) 12,1,221,0.265625,209,Greensboro (NC) 27%,4,0.004807692307692308,775,708,329,0.1327466803348593,0.23890438387652435,964.45698630137,728.9510236220472,189.60652962515124,0.9230769230769229,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,272871,CAIDI INC NJ 07064,72066,CAIDI INC,APS,Nora Li,NJ,Port Reading,07064, 1001 W Middlesex Ave,SOUTH CARTERET,NJ,7008,828,2,397,0.47946859903381644,364,288,2,1.0,2026-07-26: 174; 2026-08-02: 114,Woodbridge (NJ) 153; Rialto (CA) 43; Fairless Hills (PA) 39; Houston (TX) 25; Williamsburg Ncpc (FL) 12,1,90,0.10869565217391304,78,West Savannah  Ncpc (GA) 11%,12,0.014492753623188406,815,424,228,0.07821060170808641,0.2394511534075588,940.0994690265496,647.0861566484517,410.0063882063879,0.8864734299516905,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,320582,SmartStandard CA 92337,49538,NORTH ELM ARTISAN LLC_1,APS Home Improvement,Nicole Sun,CA,Fontana,92337,10886 S Citrus Ave,WEST RIALTO,CA,92316,808,3,463,0.573019801980198,441,336,3,1.0,2026-07-26: 161; 2026-08-02: 124; 2026-08-09: 51,Santa Fe Springs (CA) 90; South Rialto - Ncpc (CA) 74; Carson (CA) 65; Chino Hills Ncpc (CA) 33; Rialto (CA) 19,1,164,0.20297029702970298,107,Fairfield Annex (CA) 20%,46,0.05693069306930693,717,31,192,-0.5008381330681423,-0.023593608072068725,860.7446549391071,895.015395480226,225.91005361930317,0.7611386138613865,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,217595, WYD-GAJW03,199602,NINGBO RUISEN DIANZIKEJI YOUXIANGONGSI,APS Bedroom,Lydia Liu,GA,ATLANTA,30336,2075 MAPLE AVE,AUSTELL,GA,30168,778,2,403,0.5179948586118251,397,216,2,1.0,2026-07-26: 122; 2026-08-02: 94,South Atlanta Ncpc (GA) 216,1,331,0.4254498714652956,183,Olive Branch (MS) 43%,78,0.10025706940874037,695,344,344,-0.7295948374312132,0.004529746355309861,552.4889355742292,573.7429663608564,233.27136690647478,0.966580976863753,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,317826,Shenzhenshi Daman Shiye Youxiangongsi PA 18064,76761,Shenzhenshi Daman Shiye Youxiangongsi,APS K&D,Stella Yin,PA,Nazareth,18064 ,3363 Gun Club Rd,LEHIGH VALLEY LOCAL,PA,18067,753,2,281,0.37317397078353254,266,222,2,1.0,2026-07-26: 154; 2026-08-02: 68,Lehigh Valley (PA) 182; Hagerstown (MD) 38; Middletown (CT) 2,1,123,0.16334661354581673,50,Greensboro (NC) 16%,28,0.03718459495351926,713,265,147,-0.2976050453646169,0.0574516942556987,694.6220858895706,692.71797979798,182.16070422535216,0.8857901726427618,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,324724,shanghaihuzidianzishangwuyouxiangongsi CA 91789 ,63929,Hong Kong HuaYa Trade Limited,APS Home Improvement,Yinan Du,CA,City of Industry,91789,CO 171 Marcellin Dr ,INDUSTRY,CA,91789,752,3,133,0.1768617021276596,128,0,0,0.0,,,1,224,0.2978723404255319,129,Fairfield Annex (CA) 30%,12,0.015957446808510637,232,9,228,-0.8638515987268529,0.37307851222487987,798.7563798219585,775.5787556904398,153.23743169398895,0.9906914893617018,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,296496,Shenzhenshi xiangdeyizhang keji youxian GA 30517,67653,"HONG KONG LIUXIN TECHNOLOGY CO., LIMITED",APS,Yolanda GUI,GA,Braselton,30517,900 HIGHWAY 124  SUITE 200,BRASELTON,GA,30517,736,2,384,0.5217391304347826,383,274,2,1.0,2026-07-26: 165; 2026-08-02: 109,South Atlanta Ncpc (GA) 240; Atlanta (GA) 34,1,184,0.25,110,Olive Branch (MS) 25%,9,0.012228260869565218,689,197,197,-0.382822930408536,0.05128687520690948,610.291836734694,597.182199710564,159.5394150417828,0.6467391304347829,ghost_warehouses_no_directs
msbd_2w,msbd_su,2,238721,Sangzhi NJ 08060,213974,Sangzhi,Casegoods,Kebing Wang,NJ,Westampton,08060,35 E Park Dr,ROBBINSVILLE,NJ,8691,716,2,384,0.5363128491620112,377,256,2,1.0,2026-07-26: 152; 2026-08-02: 104,Camden (NJ) 161; Fairless Hills (PA) 65; Woodbridge (NJ) 28; West Rialto (CA) 2,1,123,0.1717877094972067,121,Greensboro (NC) 17%,7,0.009776536312849162,643,273,126,0.10337704420693843,0.16339557953445363,818.8757950530035,710.2389492753624,114.04165477888745,0.9720670391061459,ghost_warehouses_no_directs
