supplier_id,su_name,parent_suid,parent_su_name,sto,vol_socal_july4,ifr_socal_july4,del_socal_july4,o2d_stated_socal_july4,o2d_actual_socal_july4,o2d_gap_socal_july4,mi_socal_july4,hub_socal_july4,vol_direct_peak,ifr_direct_peak,del_direct_peak,o2d_stated_direct_peak,o2d_actual_direct_peak,o2d_gap_direct_peak,mi_direct_peak,hub_direct_peak,vol_direct_july4,ifr_direct_july4,del_direct_july4,o2d_stated_direct_july4,o2d_actual_direct_july4,o2d_gap_direct_july4,mi_direct_july4,hub_direct_july4,o2d_actual_delta_july4socal_vs_peakdirect,ifr_delta_july4socal_vs_peakdirect
30002,Amrapur Overseas Inc. CA,14580,Amrapur Overseas Inc.,Soft Home,83,1.0,0.9759036144578314,8.036144578313253,6.191128148959474,-1.8450164293537794,1944.6008032128514,Rialto,52.0,1.0,1.0,8.442307692307692,7.4423076923076925,-0.9999999999999991,74.70384615384616,Chicago,,,,,,,,,-1.2511795433482185,0.0
28664,Saro CA,13460,Saro,Tabletop,81,1.0,0.9876543209876543,8.271604938271604,6.395061728395062,-1.8765432098765427,1995.7052854938274,Burbank,54.0,0.8888888888888888,0.9259259259259259,8.222222222222221,7.407407407407407,-0.814814814814814,59.507407407407406,Chicago,,,,,,,,,-1.0123456790123457,0.11111111111111116
8833,Lifetime Brands Inc.92376,1175,Lifetime Brands Inc.,Tabletop,81,0.8271604938271605,0.9382716049382716,8.320987654320987,6.728395061728395,-1.5925925925925926,2010.1521604938273,Rialto,104.0,0.7019230769230769,0.75,8.115384615384615,7.855769230769231,-0.25961538461538414,54.777884615384615,Chicago,,,,,,,,,-1.127374169040836,0.12523741690408363
28971,NFusion CA 91761 Warehouse CA11,3215,"GigaCloud Trading, Inc.",Outdoor Furniture,80,0.5625,0.7875,7.3,7.3375,0.03750000000000053,2011.2355263157897,Chino,270.0,0.7888888888888889,0.9259259259259259,8.207407407407407,7.385185185185185,-0.822222222222222,67.64481481481481,Toledo,,,,,,,,,-0.04768518518518494,-0.22638888888888886
126078,Ideal Ventures - GGI International CA,11859,Ideal Ventures - GGI International,Storage & Org - Frequency,80,0.9875,0.8,7.1125,6.6625,-0.4500000000000002,2023.5455696202532,West Rialto,95.0,1.0,0.9473684210526315,8.136842105263158,7.526315789473684,-0.6105263157894738,78.7221052631579,Chicago,,,,,,,,,-0.8638157894736844,-0.012499999999999956
244511,Delta Enterprise CA 92570,676,Delta Enterprise,Youth Furniture & Decor,72,0.9444444444444444,0.9027777777777778,7.291666666666667,6.472222222222222,-0.8194444444444446,2028.115277777778,West Rialto,41.0,0.6097560975609756,0.7073170731707317,8.439024390243903,8.24390243902439,-0.19512195121951237,66.42682926829269,Chicago,,,,,,,,,-1.7716802168021681,0.3346883468834688
322082,"Hangzhou Mengfeisi Home Furnishings Co., CA 92571 ",313810,"Hangzhou Mengfeisi Home Furnishings Co., Ltd",APS Outdoor,67,1.0,0.9104477611940298,7.134328358208955,5.8059701492537314,-1.3283582089552235,2026.7626865671643,Rialto,182.0,0.9835164835164835,0.9725274725274725,8.67032967032967,6.873626373626373,-1.7967032967032965,71.30054945054945,Toledo,,,,,,,,,-1.0676562243726417,0.016483516483516536
318241,"AD ASTRA(Xiamen) E-Commerce Co.,LTD CA 92337",275382,"HONGKONG BENJAMIN TRADE CO., LIMITED",APS Youth,67,0.6865671641791045,0.7313432835820896,7.164179104477612,6.8059701492537314,-0.35820895522388074,1992.3785074626865,Rialto,67.0,1.0,0.9552238805970149,7.925373134328358,6.582089552238806,-1.3432835820895521,69.45522388059702,Columbus,,,,,,,,,0.2238805970149258,-0.31343283582089554
82484,Elrene Home Fashions CA 91748,22255,Threadmade Home LLC,Soft Home,65,0.7538461538461537,0.8769230769230769,7.953846153846154,7.338461538461538,-0.6153846153846159,1996.3461538461538,Industry,58.0,0.9137931034482759,0.8793103448275862,8.155172413793103,7.344827586206897,-0.8103448275862064,58.71551724137931,Chicago,,,,,,,,,-0.0063660477453586495,-0.1599469496021222
27593,NFusion CA El Monte,3215,"GigaCloud Trading, Inc.",Outdoor Furniture,63,1.0,0.9365079365079365,6.920634920634921,6.333333333333333,-0.5873015873015879,2022.6935519125689,Arcadia,91.0,0.8681318681318682,0.9230769230769231,8.186813186813186,7.417582417582418,-0.7692307692307683,49.162637362637355,Chicago,,,,,,,,,-1.0842490842490848,0.13186813186813184
25980,California Umbrella CA,716,California Umbrella,Outdoor Furniture,62,0.967741935483871,0.7258064516129032,16.112903225806452,13.387096774193548,-2.725806451612904,2013.042869269949,Rialto,16.0,1.0,0.875,10.5625,8.625,-1.9375,51.78125000000001,Chicago,6.0,1.0,1.0,17.833333333333332,8.666666666666666,-9.166666666666666,61.300000000000004,Romeoville Rsf,4.762096774193548,-0.032258064516129004
288246,"Xiamen Yakesi e-commerce.CO., LTD CA 91761 ",96089,KEY CLOISON LIMITED,APS,60,0.9,0.9,9.966666666666667,8.833333333333334,-1.1333333333333329,1995.7083333333333,Chino Hills Ncpc,45.0,0.9555555555555556,0.8888888888888888,9.466666666666667,8.466666666666667,-1.0,79.79111111111109,Toledo,,,,,,,,,0.36666666666666714,-0.05555555555555558
47458,vida XL CA 92374,39327,vidaXL LLC,Outdoor Furniture,59,1.0,0.9830508474576272,6.406779661016949,6.0,-0.40677966101694896,2031.5868038740919,Rialto,47.0,1.0,0.9787234042553191,8.340425531914894,7.425531914893617,-0.9148936170212769,57.317021276595746,South Chicago,,,,,,,,,-1.4255319148936172,0.0
79383,ColourTree CA,41086,ColourTree,Upholstery,57,0.9824561403508771,0.9649122807017544,9.771929824561404,8.228070175438596,-1.5438596491228083,2020.1216374269002,Arcadia,86.0,0.37209302325581395,0.8604651162790697,9.5,8.255813953488373,-1.2441860465116275,93.39767441860465,Chicago,,,,,,,,,-0.02774377804977668,0.6103631170950632
275205,Town Country Linen Corporation CA 92376,29622,Town Country Linen Corporation,Tabletop,56,0.9642857142857143,0.9107142857142857,8.553571428571429,7.821428571428571,-0.7321428571428577,1994.9151785714287,West Rialto,84.0,0.9761904761904762,0.9880952380952381,9.464285714285714,7.428571428571429,-2.0357142857142847,74.11547619047617,Chicago,1.0,0.0,0.0,9.0,11.0,2.0,462.2,North Charlotte Rsf,0.39285714285714235,-0.011904761904761862
151576,Gibson CA,19128,Gibson,Tabletop,55,1.0,0.8,6.636363636363637,6.4,-0.23636363636363633,2072.9218181818183,Santa Fe Springs,58.0,1.0,0.9310344827586207,7.741379310344827,7.293103448275862,-0.4482758620689653,63.18620689655171,Chicago,,,,,,,,,-0.8931034482758617,0.0
70574,Yaheetech CA 91761,46852,Yaheetech,APS AEOF,55,0.8181818181818182,0.7272727272727273,6.581818181818182,6.890909090909091,0.30909090909090864,2044.240740740741,Chino,17.0,0.7647058823529411,0.5882352941176471,7.352941176470588,7.823529411764706,0.47058823529411775,78.9235294117647,Maple Grove,,,,,,,,,-0.932620320855615,0.05347593582887711
58244,P and P Imports LLC CA92614,8832,P and P Imports LLC,Recreation,53,1.0,0.8113207547169812,6.716981132075472,7.0,0.283018867924528,2027.6362464985993,Anaheim,64.0,1.0,0.921875,7.4375,7.03125,-0.40625,75.33125,Chicago,,,,,,,,,-0.03125,0.0
54805,Enova Corporation CA 91732,39581,Enova Corporation,Decor,52,0.9615384615384616,0.8846153846153846,8.288461538461538,7.096153846153846,-1.1923076923076925,1995.4454248366017,Arcadia,68.0,0.9411764705882353,0.9264705882352942,9.25,7.9411764705882355,-1.3088235294117645,60.03823529411765,Toledo,,,,,,,,,-0.8450226244343897,0.020361990950226283
408080,"Hangzhou Chuandiai Cultural Media Co., Ltd. CA 92337",284231,Kaiyon International (Hong Kong) Limited_1,APS Rugs,52,1.0,0.8076923076923077,8.673076923076923,7.923076923076923,-0.75,1918.5774509803923,West Rialto,99.0,0.9797979797979798,0.9595959595959596,12.8989898989899,7.737373737373737,-5.161616161616163,56.82727272727274,Chicago,,,,,,,,,0.18570318570318634,0.02020202020202022
44532,GlideRite Hardware CA,19340,GlideRite Hardware,Hardware,51,1.0,0.8823529411764706,7.215686274509804,6.294117647058823,-0.9215686274509807,2001.3627450980389,Chino,57.0,0.9649122807017544,0.7719298245614035,7.982456140350878,7.87719298245614,-0.10526315789473717,67.27368421052631,Chicago,,,,,,,,,-1.583075335397317,0.03508771929824561
236498,Oberon Dist,49956,Oberon Distribution,Lighting,50,0.86,0.96,10.04,8.22,-1.8199999999999985,2011.4560000000001,Chino,143.0,0.8041958041958042,0.9300699300699301,9.678321678321678,8.552447552447552,-1.1258741258741267,65.72447552447552,Toledo,,,,,,,,,-0.332447552447551,0.05580419580419582
112675,Sign Leader Incorporation CA 91766,109826,Sign Leader Incorporation,APS Youth,50,0.96,0.96,8.28,6.48,-1.799999999999999,2038.662,Industry,53.0,0.9056603773584906,0.9811320754716981,8.584905660377359,7.6415094339622645,-0.9433962264150946,72.49056603773585,Columbus,,,,,,,,,-1.161509433962264,0.05433962264150938
44421,Danya B. CA,5362,Danya B.,Decor,50,1.0,0.82,6.36,5.96,-0.40000000000000036,2090.7139999999995,Otay Mesa,45.0,0.9777777777777777,0.8222222222222222,7.822222222222222,7.555555555555555,-0.2666666666666666,67.08888888888889,Chicago,,,,,,,,,-1.5955555555555554,0.022222222222222254
158009,Modway Inc. CA 92345,11526,Modway Inc.,Outdoor Furniture,49,0.7142857142857143,0.7959183673469388,8.081632653061224,7.918367346938775,-0.16326530612244827,2024.961224489796,South Rialto - Ncpc,49.0,0.6122448979591837,0.6530612244897959,8.224489795918368,8.285714285714286,0.06122448979591866,75.39387755102041,Chicago,,,,,,,,,-0.36734693877551106,0.10204081632653061
23370,Cheungs Rattan CA,5313,Cheungs Rattan,Decor,48,1.0,0.8958333333333334,7.375,6.104166666666667,-1.270833333333333,2070.1511111111113,Anaheim,31.0,1.0,0.9354838709677419,7.645161290322581,7.161290322580645,-0.48387096774193594,82.58709677419354,Toledo,,,,,,,,,-1.057123655913978,0.0
116460,J.Queen CA 91710,26272,J.Queen,Soft Home,47,0.9787234042553191,0.8936170212765957,7.851063829787234,6.829787234042553,-1.0212765957446814,1958.7340425531916,Diamond Bar Rsf,44.0,0.9772727272727273,0.8636363636363636,8.477272727272727,7.954545454545454,-0.5227272727272725,81.3,Chicago,,,,,,,,,-1.1247582205029012,0.0014506769825918253
248293,Phantoscope CA,40013,Phantoscope,APS,47,0.9787234042553191,0.9787234042553191,8.638297872340425,7.276595744680851,-1.3617021276595747,2022.174468085106,Santa Fe Springs,33.0,1.0,0.8787878787878788,8.666666666666666,7.878787878787879,-0.7878787878787872,82.07878787878788,Toledo,,,,,,,,,-0.6021921341070282,-0.021276595744680882
104687,Domi Home Decor Inc CA 90220,93327,Domi Home Decor Inc,Hardware,46,0.6521739130434783,0.8695652173913043,8.630434782608695,7.630434782608695,-1.0,2050.717492877493,Carson,18.0,1.0,0.8333333333333334,8.11111111111111,8.055555555555555,-0.05555555555555536,53.416666666666664,Chicago,,,,,,,,,-0.42512077294686,-0.34782608695652173
23665,"Cozy Line Home Fashions, Inc.",23665,"Cozy Line Home Fashions, Inc.",Soft Home,46,0.9782608695652174,0.9782608695652174,7.5,5.8478260869565215,-1.6521739130434785,1983.7456521739132,Chino,55.0,0.7636363636363637,0.9636363636363636,7.909090909090909,7.327272727272727,-0.581818181818182,58.45090909090909,North St.Louis,,,,,,,,,-1.4794466403162057,0.21462450592885374
76445,TranS Ideal LLC CA 90670,67920,TranS Ideal LLC,APS,45,1.0,0.7111111111111111,7.2,6.888888888888889,-0.3111111111111109,2011.708888888889,Santa Fe Springs,19.0,1.0,1.0,8.052631578947368,7.578947368421052,-0.47368421052631593,74.50526315789473,Columbus,,,,,,,,,-0.6900584795321629,0.0
59119,Safavieh CA 92518,381,Safavieh,Rugs,44,1.0,0.8863636363636364,6.409090909090909,6.159090909090909,-0.25,1915.2431818181822,Rialto,99.0,0.98989898989899,0.8383838383838383,7.555555555555555,6.91919191919192,-0.6363636363636358,82.6131313131313,Romeoville Rsf,,,,,,,,,-0.7601010101010104,0.010101010101010055
413783,"Sorara Outdoor Living USA, Inc. CA 91746",49963,"Sorara Outdoor Living USA, Inc.",Outdoor Structures,44,0.8181818181818182,0.8863636363636364,8.340909090909092,7.5,-0.8409090909090917,1995.5124305555557,Arcadia,52.0,0.19230769230769232,0.6923076923076923,8.25,8.26923076923077,0.01923076923077005,54.04807692307692,Chicago,,,,,,,,,-0.76923076923077,0.6258741258741259
216053,Homelux Designs LLC CA 90220,72859,Homelux Designs LLC,APS Home Improvement,44,0.5227272727272727,0.7045454545454546,8.045454545454545,7.7272727272727275,-0.31818181818181746,2039.4476190476191,Carson,45.0,0.9111111111111111,0.7777777777777778,7.977777777777778,8.0,0.022222222222222143,63.88666666666667,Chicago,,,,,,,,,-0.2727272727272725,-0.3883838383838384
123170,Puredown CA 91761,24613,Puredown,APS Mattresses,44,0.8863636363636364,0.9772727272727273,8.045454545454545,6.681818181818182,-1.3636363636363633,1963.2045454545455,Chino,74.0,0.7972972972972973,0.918918918918919,8.08108108108108,7.554054054054054,-0.5270270270270263,61.28243243243243,Toledo,,,,,,,,,-0.8722358722358727,0.0890663390663391
82470,Ledel Lighting INC CA92841,75706,Ledel Lighting INC,Lighting,43,1.0,0.8837209302325582,7.883720930232558,6.744186046511628,-1.1395348837209296,2074.070476190476,Anaheim,47.0,0.2765957446808511,0.7872340425531915,8.340425531914894,8.063829787234043,-0.2765957446808507,53.70425531914893,Chicago Loop,,,,,,,,,-1.319643740722415,0.7234042553191489
111282,Costway CA 92374 [2],38830,Costway,APS Outdoor,43,0.7441860465116279,0.6744186046511628,6.534883720930233,7.046511627906977,0.5116279069767442,1970.6345238095237,West Rialto,37.0,0.8648648648648649,0.7837837837837838,8.162162162162161,7.243243243243243,-0.9189189189189184,67.93783783783782,West Columbus,,,,,,,,,-0.19673161533626615,-0.12067881835323702
58713,Tabletops Unlimited Inc CA,17573,Tabletops Unlimited Inc,Tabletop,43,0.5348837209302325,0.9302325581395349,8.255813953488373,7.232558139534884,-1.0232558139534884,2016.7474404761906,Carson,22.0,0.9545454545454546,0.7727272727272727,8.136363636363637,7.863636363636363,-0.2727272727272734,59.58636363636364,Chicago,,,,,,,,,-0.6310782241014792,-0.4196617336152221
270038,Kouboo CA 92879,20420,Kouboo,Storage & Org - Frequency,43,1.0,0.9534883720930233,7.348837209302325,5.6976744186046515,-1.6511627906976738,1989.632558139535,Rialto,42.0,0.9761904761904762,0.7857142857142857,8.428571428571429,8.0,-0.4285714285714288,59.283333333333324,Chicago,,,,,,,,,-2.3023255813953485,0.023809523809523836
116262,EFPerfect CA 91766,55886,EFPerfect,APS Home Improvement,42,1.0,0.8333333333333334,7.285714285714286,6.5,-0.7857142857142856,1976.4547619047617,Industry,43.0,1.0,0.8372093023255814,8.162790697674419,7.5813953488372094,-0.5813953488372094,68.89767441860465,Chicago,,,,,,,,,-1.0813953488372094,0.0
59611,Crystal Art Gallery CA 90058,3353,Crystal Art Gallery,Decor,42,0.8571428571428571,0.8809523809523809,7.976190476190476,7.404761904761905,-0.5714285714285712,1977.7146341463413,Los Angeles,38.0,0.9473684210526315,0.9473684210526315,8.342105263157896,7.526315789473684,-0.8157894736842115,58.48684210526316,Chicago,,,,,,,,,-0.12155388471177897,-0.09022556390977443
321452,NingBo KaiMeiChen DianZiShangWu YouXianGongSi CA 91761,83386,"Ningbo FanKai E-commerce Co., Ltd._1",APS Home Improvement,41,0.4878048780487805,0.5365853658536586,7.585365853658536,8.024390243902438,0.43902439024390194,2011.248780487805,Diamond Bar Rsf,33.0,0.9393939393939394,0.9090909090909091,7.666666666666667,6.96969696969697,-0.6969696969696972,44.06666666666666,Toledo,,,,,,,,,1.0546932742054684,-0.45158906134515897
281658,Joseph Joseph CA 92835,7712,Joseph Joseph,Storage & Org - Frequency,41,1.0,1.0,9.75609756097561,7.536585365853658,-2.2195121951219514,2005.7321951219512,Anaheim,44.0,0.8863636363636364,0.9772727272727273,10.181818181818182,8.227272727272727,-1.954545454545455,55.436363636363645,Chicago,,,,,,,,,-0.6906873614190685,0.11363636363636365
28380,Megagoods,28380,Megagoods,Tabletop,41,0.9024390243902439,0.9512195121951219,7.195121951219512,6.024390243902439,-1.1707317073170733,2105.3142857142857,Burbank,20.0,1.0,1.0,8.05,7.45,-0.6000000000000005,74.27499999999999,Chicago,,,,,,,,,-1.4256097560975611,-0.09756097560975607
272846,Pony Bros-2,50278,"US_INSONG TRADING CO., LIMITED",APS Youth,40,0.325,0.825,9.25,8.475,-0.7750000000000004,1996.902564102564,Arcadia,104.0,0.375,0.9134615384615384,8.971153846153847,8.278846153846153,-0.6923076923076934,66.01057692307691,Chicago,,,,,,,,,0.19615384615384635,-0.04999999999999999
78909,"Sino-well, Inc. CA 91761",60610,"Sino-well, Inc.",APS,40,0.975,0.975,7.95,6.55,-1.4000000000000004,2069.62,Chino,16.0,0.9375,0.9375,8.875,7.6875,-1.1875,61.437500000000014,Columbus,,,,,,,,,-1.1375000000000002,0.03749999999999998
296291,AMCA,64001,Zhengzhou hanzhouboyang jinchukoumaoyiyouxiangongs,APS Housewares & More,40,1.0,0.85,8.325,7.1,-1.2249999999999996,1904.01858974359,Rialto,85.0,0.5294117647058824,0.6235294117647059,9.035294117647059,8.847058823529412,-0.1882352941176464,68.34470588235293,Chicago,1.0,1.0,1.0,7.0,6.0,-1.0,801.6,Fairless Hills,-1.7470588235294127,0.47058823529411764
8176,Rod Desyne,8176,Rod Desyne,Soft Home,39,1.0,0.9487179487179487,9.153846153846153,7.538461538461538,-1.615384615384615,1983.5666666666668,Industry,62.0,0.9354838709677419,0.9193548387096774,9.35483870967742,8.209677419354838,-1.1451612903225818,78.20483870967742,Chicago,,,,,,,,,-0.6712158808932998,0.06451612903225812
30330,Aspen Creative Corporation,30330,Aspen Creative Corporation,Lighting,38,1.0,0.7631578947368421,7.2631578947368425,6.7894736842105265,-0.47368421052631593,1977.9743243243245,West Rialto,28.0,1.0,0.9285714285714286,8.607142857142858,7.571428571428571,-1.0357142857142865,57.925000000000004,Chicago,,,,,,,,,-0.7819548872180446,0.0
36805,Martin Svensson Home CA 90058,14363,"Martin Svensson Home, LLC",Casegoods,37,1.0,0.5675675675675675,6.891891891891892,7.108108108108108,0.21621621621621578,2061.218918918919,Los Angeles,34.0,1.0,0.9117647058823529,8.382352941176471,7.823529411764706,-0.5588235294117654,71.52352941176471,Chicago,,,,,,,,,-0.7154213036565977,0.0
455376,EFCA03,58415,HENGJIAN HOME FURNISHING (HONG KONG) LIMITED_1,APS AEOF,36,1.0,0.6388888888888888,7.194444444444445,7.805555555555555,0.6111111111111107,2013.3555555555556,South Rialto - Ncpc,1.0,1.0,1.0,9.0,7.0,-2.0,63.8,Toledo,,,,,,,,,0.8055555555555554,0.0
182959,Brightech Inc. CA,63240,Brightech Inc.,Lighting,36,0.9722222222222222,1.0,7.722222222222222,5.944444444444445,-1.7777777777777777,2002.638888888889,Rialto,68.0,0.8382352941176471,0.8382352941176471,7.985294117647059,7.088235294117647,-0.8970588235294121,57.41764705882353,Chicago,3.0,0.6666666666666666,1.0,7.666666666666667,3.0,-4.666666666666667,669.6999999999999,Lehigh Valley,-1.143790849673202,0.13398692810457513
